N	2gram	Vygotskiy__2	Formalny
465	не значит	2	1
466	литературной науки	1	1
467	состоит в	3	1
468	к одному	4	1
469	что нужно	1	1
470	понятий и	1	1
471	этот процесс	1	1
472	его сознание	1	1
473	вообще не	1	1
474	нашего времени	1	1
475	как кислород	1	1
476	том и	2	1
477	и по	4	1
478	на этом	3	1
479	всех своих	1	1
480	людей и	1	1
481	в пустыне	1	1
482	в нее	1	1
483	доверие к	2	1
484	это конечно	1	1
485	прекрасное и	1	1
486	и философии	1	1
487	произведения с	2	1
488	от социальной	1	1
489	действительности которые	1	1
490	заключается в	12	1
491	первой главе	1	1
492	к природе	2	1
493	этом смысле	1	1
494	должен был	2	1
495	и тем	4	1
496	между отдельными	1	1
497	материал для	4	1
498	и каждый	1	1
499	только одно	1	1
500	искусства только	1	1
501	он является	1	1
502	его частей	1	1
503	в высшей	1	1
504	сознание только	1	1
505	далеко не	5	1
506	и уже	1	1
507	переходим к	1	1
508	он и	1	1
509	это совершенно	2	1
510	такой же	7	1
511	элемента в	1	1
512	и тогда	1	1
513	смысл и	2	1
514	в восприятии	1	1
515	в этих	2	1
516	и другие	1	1
517	философии а	1	1
518	ассоциативная связь	1	1
519	что между	1	1
520	что если	6	1
521	социальные формы	1	1
522	у художника	1	1
523	в котором	1	1
524	бы к	1	1
525	из которой	1	1
526	не столько	1	1
527	в первый	2	1
528	в отличие	1	1
529	знаем что	4	1
530	как музыка	1	1
531	лишь тем	1	1
532	бы мы	1	1
533	нему и	1	1
534	от его	1	1
535	произведение есть	1	1
536	в силу	1	1
537	он представляется	1	1
538	очень глубоко	1	1
539	не понимает	2	1
540	даны в	2	1
541	художественная деятельность	1	1
542	но он	3	1
543	самих по	1	1
544	зрения этой	1	1
545	и эти	2	1
546	бы о	1	1
547	есть еще	1	1
548	для нее	2	1
549	эти авторы	2	1
550	тому что	4	1
551	и очень	1	1
552	быть дано	2	1
553	самого начала	1	1
554	осуществления как	1	1
555	в русской	1	1
556	эти формы	1	1
557	не имеет	4	1
558	на котором	1	1
559	если в	2	1
560	здесь на	1	1
561	к этим	1	1
562	без остатка	1	1
563	на самый	2	1
564	не сделано	1	1
565	но только	4	1
566	того чтобы	14	1
567	художественной деятельности	1	1
568	в искусство	1	1
569	его от	2	1
570	принципы и	1	1
571	и без	2	1
572	это то	2	1
573	к системе	1	1
574	что самое	2	1
575	к произведению	1	1
576	в русском	2	1
577	п в	1	1
578	на природу	1	1
579	и чувства	1	1
580	потебни и	2	1
581	чтобы этот	1	1
582	метода и	1	1
583	потому что	21	1
584	же он	1	1
585	искусства является	4	1
586	в сознании	4	1
587	эти три	1	1
588	на которой	1	1
589	только с	1	1
590	наслаждения и	2	1
591	уже и	1	1
592	этом отношении	5	1
593	мы и	1	1
594	что на	4	1
595	и из	6	1
596	вместе как	1	1
597	с формалистами	1	1
598	этого метода	1	1
599	свое собственное	3	1
600	и искусство	1	1
601	все то	1	1
602	заключается что	1	1
603	не могут	3	1
604	сможет внести	1	1
605	встречается в	1	1
606	есть только	5	1
607	могут быть	4	1
608	этой истории	1	1
609	из самого	2	1
610	от искусства	1	1
611	лежит в	1	1
612	же что	2	1
613	восприятие формы	3	1
614	остроты но	1	1
615	лишены всякой	1	1
616	к утверждению	1	1
617	что при	9	1
618	и материал	1	1
619	ничего общего	1	1
620	самые основные	1	1
621	касается до	1	1
622	и самое	1	1
623	они совершают	1	1
624	то естественно	1	1
625	именно эту	1	1
626	основываясь на	1	1
627	и о	1	1
628	потому не	1	1
629	чрезвычайно сложным	1	1
630	и сами	1	1
631	людей в	1	1
632	данном случае	4	1
633	только при	1	1
634	характер и	1	1
635	цель если	1	1
636	то чтобы	2	1
637	у разных	1	1
638	с самого	1	1
639	роль в	2	1
640	слова а	1	1
641	что у	5	1
642	здесь он	1	1
643	в психологических	1	1
644	было в	1	1
645	с задачами	1	1
646	в борьбе	1	1
647	должна давать	1	1
648	и всегда	2	1
649	по сравнению	2	1
650	понятно что	2	1
651	с этого	1	1
652	смысле и	1	1
653	о ней	4	1
654	художником в	1	1
655	создается впечатление	1	1
656	в другом	1	1
657	что каждый	1	1
658	его жизни	2	1
659	искусство только	1	1
660	в поэтической	1	1
661	и просто	1	1
662	можно сказать	1	1
663	как чисто	1	1
664	происходит не	1	1
665	связь между	1	1
666	было совершенно	1	1
667	и во	1	1
668	творчества в	2	1
669	противоречия и	1	1
670	эти два	1	1
671	в языке	4	1
672	метод к	1	1
673	вслед за	5	1
674	и эстетики	1	1
675	в свете	2	1
676	ведь на	1	1
677	объясняется только	1	1
678	с а	1	1
679	вещи как	1	1
680	для самого	2	1
681	форм как	1	1
682	и самые	1	1
683	видим что	3	1
684	самую природу	1	1
685	отнесены и	1	1
686	которых она	1	1
687	к нему	2	1
688	в двух	1	1
689	от этой	1	1
690	мы видим	4	1
691	и влияние	1	1
692	согласиться с	2	1
693	два основных	2	1
694	сводить к	1	1
695	могло быть	1	1
696	и судьбу	1	1
697	основанный на	1	1
698	именно на	2	1
699	теоретиками и	1	1
700	так что	3	1
701	которые мы	4	1
702	из которого	4	1
703	для всех	1	1
704	к какому	2	1
705	содержание не	1	1
706	и исследования	1	1
707	слова в	2	1
708	самой формы	1	1
709	и теоретическая	1	1
710	в виде	1	1
711	же под	1	1
712	от других	1	1
713	из них	4	1
714	мы знаем	7	1
715	достаточно назвать	1	1
716	был бы	1	1
717	как некоторое	1	1
718	и художественно	1	1
719	представить себе	3	1
720	отличен от	1	1
721	у нее	1	1
722	от тех	1	1
723	с этими	2	1
724	так как	12	1
725	гораздо большей	1	1
726	они делают	1	1
727	художника и	3	1
728	но что	2	1
729	принципов и	1	1
730	отличие от	2	1
731	связи в	1	1
732	художник не	1	1
733	а те	1	1
734	образом не	1	1
735	определяющим моментом	1	1
736	имеет значение	2	1
737	к самым	1	1
738	материал и	2	1
739	ней и	1	1
740	выходит за	1	1
741	даже не	1	1
742	в формализме	1	1
743	и сознание	1	1
744	когда художник	1	1
745	как у	1	1
746	не один	1	1
747	здесь дело	2	1
748	что они	7	1
749	внеэстетических ценностей	1	1
750	а с	2	1
751	относящихся к	1	1
752	один и	1	1
753	движения в	1	1
754	этой роли	1	1
755	что не	3	1
756	две формы	1	1
757	мы скорее	1	1
758	что для	7	1
759	связано с	1	1
760	смысла и	1	1
761	нужно сказать	1	1
762	полагал что	2	1
763	индивидуального сознания	1	1
764	а на	4	1
765	искусстве не	1	1
766	зависит от	2	1
767	к своему	2	1
768	при определении	2	1
769	так называемой	1	1
770	чем на	1	1
771	его собственной	1	1
772	для человека	1	1
773	там где	2	1
774	теоретической и	1	1
775	оснований для	1	1
776	несмотря на	4	1
777	как материал	1	1
778	те элементы	1	1
779	представления о	1	1
780	деле это	1	1
781	не выражают	1	1
782	теорию искусства	2	1
783	его на	1	1
784	из которых	2	1
785	какого бы	1	1
786	по своему	3	1
787	художественное наслаждение	1	1
788	это делается	2	1
789	если оно	3	1
790	по поводу	1	1
791	сравнению с	2	1
792	не дают	1	1
793	в сборнике	2	1
794	с такой	1	1
795	наряду с	4	1
796	в той	1	1
797	во все	1	1
798	что же	3	1
799	эти последние	1	1
800	что как	1	1
801	ней не	2	1
802	значит что	3	1
803	это значит	3	1
804	критики и	1	1
805	форма и	1	1
806	тех пор	1	1
807	содержании произведения	1	1
808	его основных	1	1
809	но даже	2	1
810	как предмет	1	1
811	классов с	1	1
812	между тремя	1	1
813	поэтому что	1	1
814	в смысле	3	1
815	в противном	1	1
816	их теория	1	1
817	кроме того	1	1
818	искусством и	1	1
819	с приемами	1	1
820	при всем	3	1
821	в более	1	1
822	и для	4	1
823	заумный язык	1	1
824	не оказывает	1	1
825	или в	1	1
826	что оно	2	1
827	мира и	1	1
828	которого они	1	1
829	том что	21	1
830	для нас	2	1
831	из себя	2	1
832	которую он	1	1
833	еще более	3	1
834	тем более	2	1
835	эти особенности	1	1
836	ни к	1	1
837	с понятием	1	1
838	его жизнь	1	1
839	отличия от	1	1
840	только что	1	1
841	процесса как	1	1
842	они и	1	1
843	до тех	1	1
844	и обычное	1	1
845	а о	1	1
846	цель и	1	1
847	строго различать	1	1
848	работы и	1	1
849	сказать что	7	1
850	другой стороны	2	1
851	далее он	1	1
852	совершенно не	4	1
853	же самой	2	1
854	минуту не	1	1
855	от поэзии	1	1
856	закрыв глаза	1	1
857	из этого	4	1
858	науки как	1	1
859	себе не	1	1
860	себе но	1	1
861	если она	2	1
862	всем этом	1	1
863	и эта	1	1
864	это в	2	1
865	это понятие	1	1
866	форма должна	1	1
867	к этому	1	1
868	этой цели	1	1
869	этой точки	2	1
870	творчество как	1	1
