N	2gram	Losev_Prob_1	DiskursI
184	крайней мере	2	2
185	уже о	1	2
186	же самое	9	2
187	мысли о	1	2
188	не есть	29	2
189	оно не	3	2
190	самом общем	1	2
191	как мы	7	2
192	с ее	1	2
193	говоря уже	2	2
194	говорит и	3	2
195	данном случае	8	2
196	в пределах	1	2
197	на том	4	2
198	же касается	3	2
199	но зато	1	2
200	по этой	1	2
201	в другом	1	2
202	разного рода	6	2
203	и вообще	4	2
204	но отнюдь	3	2
205	а по	1	2
206	о нем	3	2
207	во всяком	7	2
208	и что	9	2
209	одного из	1	2
210	требует для	1	2
211	основе своей	1	2
212	времени в	1	2
213	это было	2	2
214	на протяжении	1	2
215	и требует	1	2
216	и во	3	2
217	них в	1	2
218	в античной	1	2
219	представления о	1	2
220	в литературе	4	2
221	в разные	1	2
222	и ее	8	2
223	тот или	1	2
224	есть в	5	2
225	уже в	3	2
226	свидетельствует о	3	2
227	сами по	3	2
228	как его	2	2
229	никогда не	7	2
230	бы это	1	2
231	говорили о	1	2
232	на ее	1	2
233	здесь в	3	2
234	чем он	1	2
235	обратить внимание	3	2
236	однако и	3	2
237	его как	2	2
238	о чем	6	2
239	произведение в	1	2
240	к его	2	2
241	данный термин	1	2
242	одновременно с	1	2
243	что же	9	2
244	для понимания	1	2
245	и было	1	2
246	в начале	1	2
247	к другим	1	2
248	известной степени	2	2
249	не имея	1	2
250	или в	4	2
251	о котором	1	2
252	своей собственной	1	2
253	особого рода	2	2
254	и все	7	2
255	не более	1	2
256	будто бы	1	2
257	указывает на	14	2
258	хотя в	3	2
259	может и	3	2
260	не говоря	4	2
261	одновременно и	1	2
262	что даже	1	2
263	это в	1	2
264	к этому	1	2
265	же словом	1	1
266	для построения	2	1
267	таком случае	6	1
268	чтобы не	1	1
269	сам по	7	1
270	однако здесь	3	1
271	и то	6	1
272	самом деле	6	1
273	на самом	6	1
274	переход от	1	1
275	даже сказать	1	1
276	мысли а	1	1
277	не хочет	3	1
278	и до	2	1
279	различные и	1	1
280	которое может	1	1
281	и должен	1	1
282	состояния в	1	1
283	той же	1	1
284	и само	1	1
285	термина и	2	1
286	говорить о	6	1
287	но она	3	1
288	я не	1	1
289	но уже	5	1
290	которое не	1	1
291	мы и	4	1
292	нами во	1	1
293	и страха	1	1
294	еще у	1	1
295	вещь в	1	1
296	он сам	2	1
297	как таковая	1	1
298	проникновение в	1	1
299	не требует	1	1
300	нем только	2	1
301	особенно если	1	1
302	а только	5	1
303	не то	2	1
304	только потому	3	1
305	и всякий	1	1
306	тут же	1	1
307	мы называем	2	1
308	нет и	2	1
309	что они	3	1
310	форме и	1	1
311	и нет	1	1
312	просто как	1	1
313	этом же	1	1
314	вопросом о	1	1
315	это тоже	2	1
316	тем же	1	1
317	всего как	1	1
318	к числу	1	1
319	чем теперь	1	1
320	есть его	2	1
321	в которой	2	1
322	бы и	1	1
323	что это	3	1
324	таковы например	2	1
325	образом и	2	1
326	он в	2	1
327	из этих	2	1
328	и неподвижно	1	1
329	и те	1	1
330	действительности а	7	1
331	учение о	3	1
332	по преимуществу	2	1
333	для возникновения	1	1
334	что к	2	1
335	сознания с	2	1
336	другом случае	1	1
337	но его	1	1
338	имеются только	1	1
339	на то	8	1
340	в случае	3	1
341	их действия	1	1
342	своими глазами	1	1
343	что она	5	1
344	грамматическое предложение	2	1
345	в определенном	1	1
346	быть еще	1	1
347	он не	3	1
348	данной проблематике	1	1
349	всех этих	7	1
350	в первую	1	1
351	он вдруг	2	1
352	не к	1	1
353	в понятии	2	1
354	новое и	1	1
355	содержит в	7	1
356	войти в	1	1
357	i в	1	1
358	можно даже	1	1
359	чем она	1	1
360	что ни	2	1
361	или иных	2	1
362	одно и	1	1
363	и заключается	2	1
364	но все	3	1
365	которые уже	1	1
366	не будет	2	1
367	философии или	1	1
368	и может	2	1
369	для своей	1	1
370	с целью	4	1
371	при помощи	13	1
372	и других	1	1
373	первую очередь	1	1
374	с другими	2	1
375	объективной действительности	3	1
376	может стать	1	1
377	действительности в	3	1
378	на почве	1	1
379	то все	1	1
380	этом смысле	6	1
381	закономерно и	1	1
382	не самой	2	1
383	стоит на	1	1
384	в жизни	3	1
385	нечто общее	1	1
386	для них	2	1
387	объективным ни	1	1
388	о которых	3	1
389	действительности это	1	1
390	с некоторым	1	1
391	с этой	1	1
392	с тем	5	1
393	со своими	1	1
394	мы видели	1	1
395	мы не	2	1
396	определенного рода	2	1
397	предстают перед	1	1
398	слова и	1	1
399	потому и	1	1
400	мы строим	1	1
401	как таковой	1	1
402	несет в	1	1
403	только тем	1	1
404	в этих	3	1
405	во время	1	1
406	как такое	1	1
407	и при	2	1
408	она сама	1	1
409	или точнее	1	1
410	что такое	6	1
411	с точки	3	1
412	на такие	1	1
413	результате этого	1	1
414	в памяти	1	1
415	искусства не	1	1
416	вплоть до	1	1
417	поэтому в	1	1
418	данный текст	1	1
419	мир и	1	1
420	которые в	2	1
421	для которых	1	1
422	в россии	1	1
423	его к	1	1
424	что было	1	1
425	тем не	18	1
426	том и	1	1
427	не должна	1	1
428	необходимо чтобы	3	1
429	образ не	2	1
430	вместе со	1	1
431	это также	1	1
432	и вся	1	1
433	событие но	1	1
434	раз и	9	1
435	и тому	1	1
436	если и	1	1
437	чистом виде	1	1
438	тем самым	4	1
439	до известной	1	1
440	даже не	1	1
441	в пиковой	1	1
442	не имеет	2	1
443	дело в	3	1
444	и притом	4	1
445	образом в	1	1
446	о них	1	1
447	но только	2	1
448	для всего	2	1
449	для всех	1	1
450	науках и	1	1
451	этих двух	1	1
452	и является	7	1
453	новое качество	2	1
454	как будто	3	1
455	этом отношении	1	1
456	и делает	3	1
457	которому мы	1	1
458	что на	1	1
459	в каком	3	1
460	настоящего времени	1	1
461	ни о	5	1
462	в специальном	1	1
463	не могут	2	1
464	и должно	2	1
465	когда мы	8	1
466	и вполне	3	1
467	он стал	1	1
468	и другим	2	1
469	того о	1	1
470	его с	1	1
471	этом последнем	1	1
472	анализа в	1	1
473	все еще	1	1
474	теории в	2	1
475	отказаться от	1	1
476	одним и	1	1
477	если же	1	1
478	и это	9	1
479	но по	1	1
480	не всякая	1	1
481	здесь не	7	1
482	в буквальном	3	1
483	и от	1	1
484	мысль о	1	1
485	чтобы быть	1	1
486	только то	4	1
487	и сам	1	1
488	только через	1	1
489	он говорит	1	1
490	здесь как	1	1
491	особенно в	2	1
492	мог бы	1	1
493	вам что	1	1
494	том как	2	1
495	если бы	4	1
496	из одного	1	1
497	в определенной	1	1
498	одно это	1	1
499	но такая	1	1
500	употреблять термин	2	1
501	пиковой даме	1	1
502	быть в	1	1
503	моделью для	1	1
504	себя не	1	1
505	все прочие	2	1
506	всех подобных	1	1
507	утверждает что	1	1
508	на что	2	1
509	что его	3	1
510	понятие и	2	1
511	нас в	2	1
512	к нему	3	1
513	и всю	2	1
514	тем или	3	1
515	а потому	2	1
516	чем и	1	1
517	в теории	3	1
518	а его	1	1
519	еще только	1	1
520	и существенно	1	1
521	познания в	1	1
522	по содержанию	1	1
523	что здесь	3	1
524	известном смысле	1	1
525	которое было	1	1
526	которых она	1	1
527	уже одно	2	1
528	известного рода	3	1
529	не имеющих	2	1
530	которое мы	1	1
531	он уже	1	1
532	терминов и	1	1
533	со всеми	2	1
534	до наших	1	1
535	события и	1	1
536	не имеют	5	1
537	которое уже	1	1
538	вопроса о	2	1
539	только на	4	1
540	этого понятия	2	1
541	вернуться к	1	1
542	в нашей	1	1
543	то и	6	1
544	в виде	15	1
545	если в	1	1
546	связан в	1	1
547	в известном	1	1
548	его и	1	1
549	но для	3	1
550	за ним	1	1
551	ту или	1	1
552	он имеет	1	1
553	истории этого	1	1
554	это обстоятельство	1	1
555	и их	1	1
556	всяком случае	3	1
557	событие и	1	1
558	в известной	1	1
559	для правильного	1	1
560	в прошлом	1	1
561	в конце	6	1
562	греческий глагол	1	1
563	не о	2	1
564	друг друга	1	1
565	мы можем	4	1
566	не случайно	1	1
567	каждый из	1	1
568	как раз	13	1
569	и строго	1	1
570	поскольку субъект	1	1
571	момент в	2	1
572	представление о	1	1
573	но эти	1	1
574	выходит за	1	1
575	в области	2	1
576	на примере	1	1
577	до сих	3	1
578	это пока	1	1
579	он ничего	1	1
580	этим путем	1	1
581	что человек	1	1
582	и чем	1	1
583	а именно	12	1
584	было бы	8	1
585	свои особые	1	1
586	еще и	5	1
587	было и	1	1
588	же о	1	1
589	такой термин	1	1
590	или о	1	1
591	его из	1	1
592	которая и	1	1
593	говорит о	3	1
594	от этого	1	1
595	происходит только	1	1
596	в любой	1	1
597	не на	3	1
598	уверенность в	1	1
599	на который	1	1
600	этом случае	2	1
601	в одно	4	1
602	несмотря на	3	1
603	в связи	4	1
604	к лицу	1	1
605	но оно	1	1
606	является его	1	1
607	исходить из	1	1
608	вместе с	2	1
609	как это	6	1
610	человека к	1	1
611	из трех	1	1
612	только его	1	1
613	требует от	1	1
614	до настоящего	1	1
615	наряду с	1	1
616	да и	3	1
617	евгении онегине	1	1
618	понимать как	2	1
619	однако он	1	1
620	можно живее	1	1
621	быть и	3	1
622	впрочем не	1	1
623	сих пор	3	1
624	в основном	1	1
625	о его	2	1
626	природу и	1	1
627	в чем	3	1
628	в смысле	1	1
629	тому или	1	1
630	при всем	1	1
631	ближе к	1	1
632	есть она	1	1
633	тех или	3	1
634	и часто	2	1
635	указать на	1	1
636	в миф	1	1
637	не существует	6	1
638	или иному	1	1
639	в результате	2	1
640	вопрос о	1	1
641	которая в	1	1
642	гораздо менее	1	1
643	у достоевского	1	1
644	от того	1	1
645	тем более	5	1
646	мы должны	5	1
647	природа самого	1	1
648	но это	8	1
649	или не	3	1
650	содержанию не	2	1
651	не являются	5	1
652	в системе	1	1
653	здесь только	2	1
654	нами не	1	1
655	в период	1	1
656	не знает	1	1
657	как нечто	8	1
658	или иного	2	1
659	в отдельности	4	1
660	этот термин	4	1
661	образом свидетельствует	1	1
662	очевидно в	1	1
663	в таком	9	1
664	многие из	1	1
