N	2gram	Propp_Isto_3	Narrotol
109	на том	3	3
110	и сам	1	3
111	между собой	1	3
112	о ней	2	3
113	за пределами	1	3
114	это не	6	3
115	с матерью	2	3
116	к ней	4	3
117	один из	5	3
118	с ними	3	3
119	никак не	1	3
120	между тем	2	3
121	то и	6	3
122	или даже	1	3
123	и даже	2	3
124	только к	1	3
125	в соответствии	1	3
126	да и	2	3
127	с этой	1	3
128	и для	2	3
129	лицо и	2	3
130	сказать что	3	3
131	в таком	1	3
132	и т	16	2
133	должна быть	1	2
134	мы не	1	2
135	же как	2	2
136	в ней	2	2
137	еще не	10	2
138	он сам	1	2
139	столь же	1	2
140	в чем	3	2
141	на самом	2	2
142	себе и	2	2
143	ней в	2	2
144	со своей	1	2
145	из этих	3	2
146	роль в	2	2
147	на то	1	2
148	что она	5	2
149	том свете	2	2
150	которая не	1	2
151	не будет	1	2
152	той же	2	2
153	было бы	3	2
154	должен был	3	2
155	со своими	2	2
156	ведет к	1	2
157	с точки	1	2
158	и что	2	2
159	но он	4	2
160	и более	2	2
161	однако в	1	2
162	не имеет	2	2
163	только не	2	2
164	имеем дело	1	2
165	потому что	3	2
166	для нас	4	2
167	не вполне	6	2
168	у нас	4	2
169	и здесь	7	2
170	но для	1	2
171	и он	2	2
172	подобно тому	1	2
173	здесь не	3	2
174	что у	3	2
175	можно было	1	2
176	во второй	1	2
177	все те	1	2
178	восходит к	1	2
179	или иначе	1	2
180	эти два	3	2
181	что и	9	2
182	представления о	2	2
183	героини и	1	2
184	и дело	1	2
185	дело с	2	2
186	за столом	1	2
187	может оказаться	1	2
188	со всеми	1	2
189	с нею	1	2
190	в виде	2	2
191	в начале	1	2
192	не все	6	2
193	о них	1	2
194	у меня	5	2
195	одно из	1	2
196	а то	2	2
197	могло бы	1	2
198	памяти при	1	2
199	вовсе не	2	2
200	в других	4	2
201	представляют собой	4	2
202	только на	2	2
203	с другим	1	2
204	героя и	1	2
205	говорит о	1	2
206	превращается в	3	2
207	если не	2	2
208	более чем	1	2
209	на фоне	1	2
210	так же	3	2
211	в него	2	2
212	перекликается с	1	2
213	к своему	1	2
214	по своему	1	2
215	о чем	1	2
216	в течение	6	2
217	тому как	1	2
218	думать о	1	2
219	у героя	1	2
220	но это	3	2
221	видно что	2	2
222	это был	1	2
223	хотя бы	1	2
224	во время	6	2
225	вступает в	3	2
226	в свою	4	2
227	точно так	2	2
228	как на	1	2
229	и вновь	2	2
230	они не	4	2
231	одним из	4	1
232	также и	1	1
233	например в	2	1
234	таком случае	1	1
235	рассматривается как	1	1
236	начинается с	1	1
237	это и	1	1
238	определенной категории	1	1
239	не объяснено	1	1
240	мать и	2	1
241	видеть в	1	1
242	не слышим	1	1
243	если я	3	1
244	случае это	1	1
245	вопрос о	2	1
246	исследования в	1	1
247	но она	2	1
248	на себя	2	1
249	и другая	1	1
250	к началу	1	1
251	в некотором	1	1
252	мы и	1	1
253	о наличии	1	1
254	он приносит	1	1
255	иное как	3	1
256	быть в	1	1
257	бы она	2	1
258	могло быть	3	1
259	он относится	1	1
260	важный для	1	1
261	в сторону	2	1
262	не входит	1	1
263	в новом	1	1
264	отношение к	4	1
265	не просто	1	1
266	каждый в	1	1
267	относится к	2	1
268	чем же	1	1
269	как говорит	1	1
270	в одной	3	1
271	если она	1	1
272	своей жизни	1	1
273	и как	3	1
274	его к	1	1
275	здесь и	2	1
276	так или	1	1
277	все так	1	1
278	бы не	1	1
279	домой после	1	1
280	или чаще	1	1
281	и знаков	1	1
282	говорит не	1	1
283	есть на	1	1
284	не могла	2	1
285	после этого	2	1
286	в плане	1	1
287	из него	1	1
288	никому не	2	1
289	смысле как	1	1
290	на этом	4	1
291	в нее	2	1
292	с собой	2	1
293	исходя из	1	1
294	здесь мы	5	1
295	его не	3	1
296	это весьма	1	1
297	входит в	1	1
298	есть не	1	1
299	здесь круг	1	1
300	я все	1	1
301	матери и	2	1
302	приходит в	3	1
303	смерть и	2	1
304	ни в	2	1
305	но уже	1	1
306	называет его	1	1
307	из дома	2	1
308	всю жизнь	2	1
309	не всегда	4	1
310	он имеет	1	1
311	становится и	1	1
312	не мог	2	1
313	сразу а	1	1
314	и видит	1	1
315	его иногда	1	1
316	все-таки что	1	1
317	человек и	1	1
318	женщин и	1	1
319	человека как	1	1
320	в следующем	1	1
321	в такой	1	1
322	это делает	2	1
323	всяком случае	2	1
324	целого но	1	1
325	она в	1	1
326	от времени	1	1
327	в которых	2	1
328	из земли	4	1
329	возводится к	1	1
330	возвращение к	1	1
331	что было	2	1
332	волшебный помощник	2	1
333	второй раз	1	1
334	их в	3	1
335	не могли	1	1
336	теперь я	1	1
337	для нее	2	1
338	вместе со	1	1
339	связи с	6	1
340	шире чем	1	1
341	ему как	2	1
342	из нас	1	1
343	случае в	2	1
344	можно ли	3	1
345	вплоть до	1	1
346	но они	2	1
347	как можно	1	1
348	она не	4	1
349	на кладбище	2	1
350	у кого	1	1
351	время как	2	1
352	что иное	3	1
353	всегда имеется	1	1
354	это еще	2	1
355	нам и	1	1
356	которые оказываются	1	1
357	находятся в	1	1
358	с нами	1	1
359	такая же	1	1
360	солнцем и	1	1
361	только с	1	1
362	как будто	2	1
363	в каком	1	1
364	например что	1	1
365	детей в	2	1
366	принадлежит к	1	1
367	есть только	2	1
368	во все	2	1
369	как только	2	1
370	об одном	1	1
371	души человеческой	1	1
372	с тайной	1	1
373	встречаются и	1	1
374	него а	1	1
375	возвращается домой	3	1
376	если же	1	1
377	как мы	8	1
378	дома не	3	1
379	тем и	1	1
380	что человек	1	1
381	и о	2	1
382	но по	3	1
383	то она	1	1
384	с ее	1	1
385	меня в	1	1
386	на другой	2	1
387	так на	2	1
388	то время	2	1
389	начало и	1	1
390	героя не	2	1
391	или нескольких	1	1
392	в подземелье	1	1
393	на нее	3	1
394	не с	2	1
395	ясно что	1	1
396	каждого из	1	1
397	когда его	2	1
398	не имели	1	1
399	его тело	1	1
400	выше не	1	1
401	покоя и	1	1
402	с родителями	1	1
403	другими словами	1	1
404	означает что	1	1
405	к обряду	1	1
406	с того	2	1
407	времени в	1	1
408	к нему	5	1
409	с одним	2	1
410	после возвращения	2	1
411	в другой	4	1
412	по разным	1	1
413	также в	1	1
414	все время	2	1
415	и она	3	1
416	чаще в	1	1
417	это всегда	1	1
418	говорит в	1	1
419	происходит в	2	1
420	быть и	3	1
421	оно и	1	1
422	большею частью	1	1
423	связь и	2	1
424	одной из	1	1
425	этот вопрос	2	1
426	сына в	2	1
427	как нечто	1	1
428	очень много	2	1
429	и так	2	1
430	дочь и	1	1
431	мы будем	1	1
432	именно на	1	1
433	в этнографии	1	1
434	так что	5	1
435	не можем	1	1
436	толстой в	1	1
437	в большинстве	1	1
438	героя с	2	1
439	вернуться к	1	1
440	в нашей	1	1
441	в дом	12	1
442	обстоит дело	1	1
443	него и	2	1
444	обычно бывает	1	1
445	большинстве случаев	2	1
446	искать в	1	1
447	и их	1	1
448	и воскресение	1	1
449	в одном	2	1
450	только одного	1	1
451	объяснения в	1	1
452	никто не	2	1
453	заметить что	1	1
454	не говорит	1	1
455	тем что	4	1
456	тогда в	1	1
457	это по	1	1
458	бы это	1	1
459	мне то	1	1
460	частности из	1	1
461	даже не	2	1
462	до сих	5	1
463	а мы	3	1
464	однако что	3	1
465	ли это	2	1
466	которые по	1	1
467	а именно	4	1
468	и быть	1	1
469	чем за	1	1
470	или о	1	1
471	что не	2	1
472	с пребыванием	2	1
473	связано с	4	1
474	на этот	1	1
475	это сообщение	1	1
476	ничем не	1	1
477	не означает	1	1
478	стороны и	3	1
479	и с	4	1
480	его собственной	1	1
481	на эту	1	1
482	у мужа	1	1
483	что мы	1	1
484	не видит	2	1
485	мог быть	1	1
486	уже давно	2	1
487	нет никаких	2	1
488	вместе с	9	1
489	исходит от	1	1
490	и потому	2	1
491	предположить что	7	1
492	к жизни	2	1
493	которого создается	1	1
494	это так	1	1
495	что же	1	1
496	возможность такого	1	1
497	том смысле	1	1
498	дело здесь	1	1
499	герой в	2	1
500	это отдельные	1	1
501	и от	3	1
502	сих пор	5	1
503	в стране	2	1
504	о его	1	1
505	все это	1	1
506	в связи	3	1
507	не существует	1	1
508	вследствие чего	2	1
509	или в	11	1
510	только у	1	1
511	каждый год	1	1
512	к одной	1	1
513	но эти	1	1
514	солнца и	3	1
515	своей службы	1	1
516	в этих	11	1
517	еще более	2	1
518	мы должны	7	1
519	именно он	1	1
520	по ходу	1	1
521	или не	2	1
522	не стоял	1	1
523	не знает	1	1
524	матерью а	1	1
525	по которой	1	1
526	не что	3	1
527	бы его	1	1
528	что при	1	1
529	из этого	1	1
530	перед нею	1	1
531	где он	1	1
532	а я	2	1
533	о себе	3	1
534	ее в	3	1
535	этой точки	1	1
536	см в	2	1
537	к этому	7	1
538	во всяком	2	1
