N	2gram	Bakhtin_Pr_2	StatiiOP
509	поэтому в	1	1
510	жанра в	1	1
511	разговорного языка	1	1
512	быть особенно	1	1
513	в построении	1	1
514	с полным	1	1
515	но к	2	1
516	настоящее время	2	1
517	голоса в	1	1
518	скажу что	1	1
519	можно сказать	1	1
520	и во	1	1
521	на всех	1	1
522	смысле не	1	1
523	или иначе	1	1
524	от них	2	1
525	всем в	1	1
526	во втором	1	1
527	стать простым	1	1
528	в форме	2	1
529	тему о	1	1
530	все время	1	1
531	каких бы	1	1
532	могло в	1	1
533	говорит в	1	1
534	конце концов	2	1
535	сюда относится	1	1
536	о рассказе	1	1
537	не случайно	1	1
538	один из	1	1
539	в двух	1	1
540	тот же	3	1
541	места в	1	1
542	согласиться с	1	1
543	с ними	2	1
544	лишь на	2	1
545	его жизнь	1	1
546	и действительно	1	1
547	серьезностью и	1	1
548	он уже	1	1
549	ответе другого	1	1
550	хотя у	1	1
551	но между	1	1
552	с которыми	1	1
553	конечно не	2	1
554	уже в	2	1
555	только на	3	1
556	отношений к	1	1
557	какой они	1	1
558	в поэзии	2	1
559	речь в	2	1
560	ведь это	2	1
561	в известной	1	1
562	точка зрения	1	1
563	а в	5	1
564	среди которых	1	1
565	не о	1	1
566	может служить	2	1
567	мы можем	2	1
568	в выборе	1	1
569	как его	4	1
570	но что	1	1
571	у него	6	1
572	вообще можно	1	1
573	смысле слова	1	1
574	в ответе	1	1
575	и речь	2	1
576	в каждом	11	1
577	реплики в	1	1
578	форму и	1	1
579	полемики в	1	1
580	нет этого	1	1
581	не укладывается	3	1
582	ни под	1	1
583	е в	1	1
584	именно как	2	1
585	в уголку	1	1
586	зрения этого	1	1
587	раза в	1	1
588	уже при	1	1
589	за пределы	3	1
590	очень много	1	1
591	в каких	1	1
592	к которому	1	1
593	слова на	5	1
594	его романа	1	1
595	при чем	4	1
596	романа в	1	1
597	себя и	3	1
598	что для	1	1
599	с очень	1	1
600	действующими лицами	1	1
601	связано с	1	1
602	то и	2	1
603	после этих	1	1
604	не исключает	1	1
605	мы и	2	1
606	в руках	2	1
607	одну из	1	1
608	его собственной	1	1
609	здесь этот	1	1
610	что из	1	1
611	и слово	1	1
612	жизнь в	1	1
613	в связи	1	1
614	но оно	1	1
615	в последней	1	1
616	ни на	3	1
617	очень долго	1	1
618	но кроме	1	1
619	это те	1	1
620	форме в	2	1
621	по своим	3	1
622	о возможности	1	1
623	над ним	1	1
624	у себя	1	1
625	мысль действительно	1	1
626	если оно	2	1
627	по плечу	1	1
628	что же	7	1
629	и всей	1	1
630	со всею	3	1
631	да и	5	1
632	этого самосознания	2	1
633	слов в	2	1
634	духовные силы	1	1
635	человек с	2	1
636	никому в	2	1
637	заставляя его	1	1
638	как нам	2	1
639	силу и	1	1
640	но для	3	1
641	вы говорите	1	1
642	нисколько не	1	1
643	должны быть	2	1
644	служить своим	2	1
645	кроме одного	1	1
646	при всем	1	1
647	в книге	1	1
648	и для	3	1
649	которых он	1	1
650	например слова	1	1
651	и сами	2	1
652	и от	1	1
653	место для	1	1
654	или в	8	1
655	и среди	2	1
656	в настоящее	2	1
657	для нас	2	1
658	от него	1	1
659	и все	6	1
660	бы он	2	1
661	бы в	5	1
662	все они	1	1
663	укладывается в	2	1
664	же в	1	1
665	это ничего	3	1
666	входить в	1	1
667	к самому	3	1
668	между ними	4	1
669	и внутренне	1	1
670	их с	2	1
671	по одному	1	1
672	но этот	2	1
673	в характере	1	1
674	в последнем	3	1
675	отношению к	5	1
676	не признать	1	1
677	из этого	1	1
678	занимает в	1	1
679	не соглашается	1	1
680	героя в	3	1
681	стиля и	1	1
682	жизни и	1	1
683	но эти	4	1
684	а я	1	1
685	о себе	7	1
686	как слово	2	1
687	в своих	2	1
688	переходы от	1	1
689	каждое слово	2	1
690	который не	2	1
691	можно назвать	1	1
692	в таком	2	1
693	все что	1	1
694	том числе	1	1
695	для тебя	1	1
696	ничего общего	1	1
