N	2gram	Trubetskoy_1	Problema
601	это слово	1	1
602	мы бы	1	1
603	на него	2	1
604	дело тут	1	1
605	если только	1	1
606	всех прочих	2	1
607	обстоятельство что	1	1
608	данного произведения	1	1
609	являются не	1	1
610	с разными	1	1
611	не могут	4	1
612	и часто	1	1
613	хотя конечно	1	1
614	указание на	1	1
615	к другу	2	1
616	тут не	1	1
617	всего что	1	1
618	бы он	1	1
619	в одну	4	1
620	будут совершенно	1	1
621	всегда в	1	1
622	некоторой степени	1	1
623	в европу	1	1
624	из всего	1	1
625	факт что	4	1
626	быть может	1	1
627	или конца	1	1
628	но при	1	1
629	на нем	1	1
630	их таким	1	1
631	говорили что	1	1
632	и самого	1	1
633	в дальнейшем	2	1
634	касается только	1	1
635	на том	2	1
636	если они	1	1
637	котором мы	1	1
638	на нее	2	1
639	принять во	2	1
640	можно только	1	1
641	а все	1	1
642	что от	1	1
643	не исчерпывается	1	1
644	строго говоря	1	1
645	что под	2	1
646	образом в	3	1
647	говорят что	1	1
648	больше чем	1	1
649	и нужно	1	1
650	будет нам	1	1
651	и ничем	1	1
652	и поэтому	2	1
653	или может	1	1
654	и та	1	1
655	язык и	1	1
656	все прочие	4	1
657	но мы	1	1
658	к одному	1	1
659	все его	2	1
660	все в	2	1
661	однако такое	1	1
662	связь между	1	1
663	нем не	1	1
664	которой мы	2	1
665	во втором	2	1
666	который и	1	1
667	новый принцип	1	1
668	полного тождества	2	1
669	исторического развития	2	1
670	нас что	1	1
671	вывода из	1	1
672	в ту	2	1
673	не требует	1	1
674	наконец и	1	1
675	чем эта	1	1
676	образом как	2	1
677	гораздо меньше	1	1
678	и элемент	1	1
679	эту точку	1	1
680	что только	2	1
681	а были	1	1
682	очень слабо	1	1
683	говорили выше	5	1
684	выше есть	1	1
685	и весьма	1	1
686	тождественно с	1	1
687	самые разнообразные	1	1
688	разные типы	1	1
689	бы ни	1	1
690	от них	1	1
691	большим трудом	1	1
692	выше то	1	1
693	заметим что	2	1
694	то ему	2	1
695	промежуток времени	2	1
696	для всех	1	1
697	и политической	1	1
698	или не	1	1
699	свидетельствует о	1	1
700	и других	2	1
701	у того	1	1
702	не считают	1	1
703	по всему	1	1
704	к своим	1	1
705	к каким	1	1
706	указывало бы	1	1
707	является именно	1	1
708	самого факта	2	1
709	ввиду того	1	1
710	у него	5	1
711	которые могут	2	1
712	только по	1	1
713	них мы	1	1
714	заметить что	1	1
715	к той	2	1
716	начала или	1	1
717	ее на	1	1
718	для того	8	1
719	может рассматриваться	1	1
720	а потому	5	1
721	а потом	1	1
722	с общим	2	1
723	что на	1	1
724	которая по	1	1
725	или иначе	5	1
726	от этих	1	1
727	представляет собою	2	1
728	и между	1	1
729	может показаться	1	1
730	или о	1	1
731	при чем	6	1
732	однако чтобы	1	1
733	себя и	2	1
734	считать его	2	1
735	естественно что	1	1
736	конечно нет	1	1
737	же будет	1	1
738	которых мы	3	1
739	а наоборот	3	1
740	до конца	1	1
741	зависит от	1	1
742	она имеет	1	1
743	к таким	2	1
744	этой главы	1	1
745	была бы	1	1
746	для их	1	1
747	и возможных	1	1
748	будет иметь	2	1
749	для этой	1	1
750	с удивлением	1	1
751	если это	2	1
752	начиная с	1	1
753	нет в	2	1
754	но почти	1	1
755	такой форме	2	1
756	некоторые из	1	1
757	тот факт	4	1
758	в европе	6	1
759	поэтому если	1	1
760	к своему	1	1
761	одной стороны	2	1
762	что за	2	1
763	однако эти	1	1
764	смысле этого	1	1
765	основанными на	1	1
766	для тех	1	1
767	где имеется	1	1
768	в гораздо	2	1
769	благодаря этому	1	1
770	и будут	1	1
771	всегда будут	1	1
772	и развития	1	1
773	ведь и	1	1
774	точно и	1	1
775	но для	2	1
776	остается в	1	1
777	близкий к	1	1
778	в более	1	1
779	вообще говоря	1	1
780	тех случаях	1	1
781	одного и	3	1
782	случаях когда	3	1
783	ли в	1	1
784	другие но	1	1
785	итак если	1	1
786	образом по	1	1
787	об отношении	1	1
788	о котором	7	1
789	в отдельных	2	1
790	то не	1	1
791	которого она	1	1
792	но еще	1	1
793	зрения в	1	1
794	причем эта	1	1
795	наоборот все	1	1
796	окажется для	1	1
797	несмотря на	6	1
798	жизнь все	1	1
799	менее в	1	1
800	всех тех	2	1
801	лежит представление	1	1
802	в целях	1	1
803	на более	2	1
804	всякому ясно	1	1
805	количество возможных	1	1
806	по одному	3	1
807	это просто	1	1
808	возможным только	1	1
809	языка то	1	1
810	самое что	1	1
811	людьми то	1	1
812	указывают на	3	1
813	вполне понятно	1	1
814	ее в	1	1
815	к этому	5	1
816	можно назвать	3	1
817	они не	2	1
