N	2gram	Bakhtin_Fr_2	Dialekti
125	в ней	2	3
126	на самом	2	3
127	что они	2	3
128	если она	1	3
129	стороны и	1	3
130	конечно не	1	3
131	от этого	1	3
132	в самом	3	3
133	та же	2	3
134	а более	1	3
135	он не	1	3
136	всех этих	3	3
137	и еще	2	3
138	содержит в	2	3
139	но все	4	3
140	в одну	2	3
141	в них	13	3
142	всегда и	1	3
143	в их	2	3
144	точку зрения	2	3
145	и почти	1	3
146	даже в	3	3
147	вплоть до	2	3
148	в разных	1	3
149	ничто не	1	3
150	только с	3	3
151	могут быть	2	3
152	указывает на	1	3
153	и о	4	3
154	с наукой	1	3
155	сознания и	2	3
156	жизнь и	2	3
157	и та	1	3
158	нуждается в	2	3
159	что и	1	3
160	один из	7	3
161	только в	13	3
162	очень много	2	3
163	только на	1	3
164	даже и	2	3
165	еще и	1	3
166	что для	3	3
167	и потому	5	3
168	в его	18	3
169	не является	1	3
170	и все	3	3
171	бы в	1	3
172	еще более	1	3
173	и смысл	2	3
174	конце концов	1	3
175	но вот	1	3
176	состоит из	1	3
177	жизни и	7	3
178	думать что	2	3
179	говоря о	1	2
180	он всегда	1	2
181	для своего	1	2
182	что уже	1	2
183	почти все	3	2
184	мы и	1	2
185	есть для	2	2
186	из этих	5	2
187	точка зрения	3	2
188	себе и	2	2
189	это или	1	2
190	относится к	5	2
191	что касается	2	2
192	и где	1	2
193	человеческого сознания	1	2
194	образом и	1	2
195	не был	3	2
196	все эти	7	2
197	к самому	1	2
198	всего необходимо	1	2
199	связанные с	2	2
200	в первую	2	2
201	в виде	1	2
202	на земле	3	2
203	на этом	1	2
204	образа и	1	2
205	является не	1	2
206	могла бы	1	2
207	в мире	2	2
208	мы имеем	1	2
209	с этой	1	2
210	как и	11	2
211	одна и	1	2
212	до сих	4	2
213	со всей	1	2
214	в своей	5	2
215	можно найти	2	2
216	всяком случае	2	2
217	почти не	1	2
218	во всем	3	2
219	свой смысл	1	2
220	в корне	1	2
221	и от	1	2
222	ко всему	2	2
223	образ не	2	2
224	можем сказать	1	2
225	не менее	1	2
226	но они	3	2
227	как можно	1	2
228	иной раз	1	2
229	как о	1	2
230	в какую-то	1	2
231	к ним	1	2
232	же он	1	2
233	и эта	2	2
234	этом отношении	3	2
235	и это	3	2
236	о которых	1	2
237	как не	1	2
238	другими словами	3	2
239	и совершенно	1	2
240	наукой и	1	2
241	в другом	2	2
242	или на	1	2
243	можно только	1	2
244	по сравнению	2	2
245	в эпоху	13	2
246	для этого	1	2
247	по мере	1	2
248	на что	1	2
249	на точку	1	2
250	эти два	2	2
251	для того	1	2
252	и следовательно	2	2
253	о своих	1	2
254	на какие-нибудь	1	2
255	в него	2	2
256	того что	1	2
257	что здесь	1	2
258	с ними	1	2
259	поэтому и	1	2
260	сказали что	1	2
261	с одной	3	2
262	в качестве	2	2
263	и у	1	2
264	только тогда	1	2
265	из них	3	2
266	для него	9	2
267	и их	1	2
268	никто не	2	2
269	дальше в	1	2
270	живой и	1	2
271	что человек	1	2
272	именно в	6	2
273	здесь в	6	2
274	с ней	1	2
275	только как	1	2
276	о чем	3	2
277	он и	1	2
278	если это	1	2
279	в частности	1	2
280	как в	1	2
281	одной стороны	3	2
282	сравнению с	2	2
283	еще не	2	2
284	как например	1	2
285	сих пор	4	2
286	и для	1	2
287	лишь как	2	2
288	всегда есть	1	2
289	а о	1	2
290	к этому	1	2
291	новое время	1	1
292	как известно	2	1
293	ни его	1	1
294	например в	1	1
295	не становится	1	1
296	и без	2	1
297	выражения в	1	1
298	силы и	1	1
299	к своей	1	1
300	перед лицом	2	1
301	тем же	1	1
302	сказано что	1	1
303	мировоззрения и	1	1
304	и до	4	1
305	что эти	1	1
306	случае нельзя	1	1
307	и находили	1	1
308	и этот	1	1
309	той же	1	1
310	специально для	1	1
311	характер его	1	1
312	это совершенно	1	1
313	бы что	1	1
314	и как-то	1	1
315	он как	2	1
316	его только	2	1
317	о формах	1	1
318	но исключительно	1	1
319	почти исключительно	1	1
320	как я	1	1
321	но даже	2	1
322	проявляется в	1	1
323	и самого	1	1
324	всю их	1	1
325	что по	1	1
326	на их	1	1
327	которых нет	1	1
328	в различных	1	1
329	во всех	6	1
330	бы она	1	1
331	в создании	1	1
332	в ее	3	1
333	миром и	2	1
334	коем случае	1	1
335	мы будем	1	1
336	с самой	1	1
337	не говорят	1	1
338	самого образа	1	1
339	свое существование	1	1
340	взятая в	1	1
341	один и	1	1
342	чем же	1	1
343	и вовсе	2	1
344	убеждены что	1	1
345	дает нам	2	1
346	как образ	1	1
347	в связи	2	1
348	и наконец	1	1
349	и к	4	1
350	не более	1	1
351	смерти с	1	1
352	к чему	1	1
353	еще на	1	1
354	в которой	1	1
355	здесь дается	1	1
356	формы в	1	1
357	бы не	1	1
358	так в	3	1
359	выражение в	5	1
360	по преимуществу	2	1
361	с их	6	1
362	эпохи и	1	1
363	этого образа	1	1
364	проникает в	1	1
365	не могла	1	1
366	весь свой	1	1
367	при этом	5	1
368	было с	1	1
369	и эти	2	1
370	есть именно	1	1
371	в понимании	2	1
372	в силу	1	1
373	нами здесь	1	1
374	чем она	2	1
375	одной и	1	1
376	и вечно	1	1
377	всеми ее	1	1
378	и по	1	1
379	людей и	1	1
380	так например	2	1
381	таким образом	7	1
382	имею в	1	1
383	по которому	1	1
384	здесь мы	1	1
385	однако все	1	1
386	с соответствующим	1	1
387	что все	1	1
388	главным образом	1	1
389	сознание и	1	1
390	и дальше	1	1
391	мы уже	6	1
392	а по	1	1
393	то есть	32	1
394	был на	2	1
395	зрения на	2	1
396	его в	1	1
397	первую очередь	1	1
398	а это	1	1
399	от всей	2	1
400	времен года	1	1
401	в новое	2	1
402	в жизни	4	1
403	кажется что	1	1
404	победу над	1	1
405	она и	1	1
406	далеко не	3	1
407	в этой	10	1
408	в храме	1	1
409	место и	1	1
410	не всегда	1	1
411	и четко	1	1
412	они являются	2	1
413	в развитии	1	1
414	и становится	2	1
415	этих произведений	1	1
416	имеет место	1	1
417	именно он	1	1
418	еще недостаточно	1	1
419	именно и	1	1
420	в такой	1	1
421	место в	3	1
422	представление о	1	1
423	узким и	1	1
424	оказывается что	1	1
425	знаем что	1	1
426	мы сказали	2	1
427	не самый	1	1
428	и той	1	1
429	эта не	1	1
430	есть его	1	1
431	но он	6	1
432	том чтобы	1	1
433	еще раз	2	1
434	ступени своего	2	1
435	где нет	1	1
436	и вся	1	1
437	сознании в	1	1
438	случае в	1	1
439	стоит в	1	1
440	века а	1	1
441	их очень	1	1
442	до известной	1	1
443	xviii века	6	1
444	с теми	1	1
445	то чего	1	1
446	правда в	1	1
447	дело в	1	1
448	того как	2	1
449	она никогда	1	1
450	на короткий	1	1
451	и именно	1	1
452	когда они	1	1
453	можно судить	1	1
454	того чтобы	2	1
455	и пытается	1	1
456	он с	1	1
457	в день	3	1
458	на язык	1	1
459	в коем	1	1
460	как формы	1	1
461	больше чем	1	1
462	именно с	1	1
463	всего на	1	1
464	явление в	1	1
465	мире и	3	1
466	и его	17	1
467	связи с	2	1
468	здесь же	2	1
469	глубокое в	1	1
470	образ всегда	1	1
471	однако это	1	1
472	с другом	1	1
473	есть совершенно	1	1
474	на соответствующие	1	1
475	но напротив	1	1
476	не та	1	1
477	не могут	1	1
478	и часто	1	1
479	просто на	1	1
480	с полной	3	1
481	не стала	1	1
482	всего что	2	1
483	этих областей	1	1
484	она же	1	1
485	например на	1	1
486	оно не	1	1
487	на это	1	1
488	с образом	1	1
489	должен быть	1	1
490	ее была	1	1
491	правда не	1	1
492	даже самые	1	1
493	значения и	1	1
494	нужно сказать	3	1
495	здесь не	2	1
496	его слова	1	1
497	характер и	4	1
498	бы действительно	1	1
499	него самого	1	1
500	с самого	1	1
501	культуры и	3	1
502	самое это	1	1
503	материи и	1	1
504	и когда	1	1
505	и сам	1	1
506	в образе	1	1
507	времени и	6	1
508	их восприятие	1	1
509	еще в	2	1
510	и весьма	1	1
511	и смерть	1	1
512	связанное с	2	1
513	воли и	1	1
514	и там	1	1
515	еще ничего	1	1
516	форме мы	1	1
517	пришли к	1	1
518	можно встретить	1	1
519	должно было	1	1
520	того или	1	1
521	положения и	1	1
522	истины для	1	1
523	особенно резко	1	1
524	этой идее	2	1
525	судить о	1	1
526	и всякая	1	1
527	это вероятно	1	1
528	и максимально	1	1
529	и смеется	1	1
530	нельзя сказать	2	1
531	представления о	1	1
532	в ту	2	1
533	относительности и	1	1
534	наконец и	1	1
535	в новой	2	1
536	и дело	1	1
537	природой и	2	1
538	своим предметом	1	1
539	в какой	1	1
540	но ни	1	1
541	он совершенно	1	1
542	года то	1	1
543	имеет своим	1	1
544	образ как	1	1
545	все они	1	1
546	со всеми	2	1
547	история и	1	1
548	из которого	1	1
549	есть в	2	1
550	я имею	1	1
551	уже в	5	1
552	борьбы с	1	1
553	нужно еще	1	1
554	и чисто	4	1
555	не дает	3	1
556	все образы	1	1
557	и других	3	1
558	он может	1	1
559	менее всего	3	1
560	и объективно	1	1
561	который как	1	1
562	себе в	2	1
563	пока не	1	1
564	и ограничивалась	1	1
565	или как	1	1
566	таким рассуждением	1	1
567	с этими	1	1
568	для них	2	1
569	пусть даже	1	1
570	у него	2	1
571	смерти и	4	1
572	бы это	1	1
573	в очень	1	1
574	эти явления	2	1
575	вне ее	1	1
576	же деле	1	1
577	имели бы	1	1
578	более общее	1	1
579	не были	2	1
580	перешли в	1	1
581	имеет и	1	1
582	значение которое	1	1
583	формы для	1	1
584	время совершенно	1	1
585	и самая	1	1
586	только один	1	1
587	мы еще	2	1
588	и др	9	1
589	привести еще	1	1
590	нового времени	4	1
591	и несущественного	1	1
592	связано с	2	1
593	превращается в	3	1
594	самом же	1	1
595	смысла и	2	1
596	их можно	1	1
597	приводила к	3	1
598	есть лишь	1	1
599	как ни	1	1
600	одну из	2	1
601	становится на	2	1
602	когда она	1	1
603	там где	4	1
604	идея эта	1	1
605	реальности в	1	1
606	от мира	1	1
607	и ему	1	1
608	есть во	1	1
609	если не	1	1
610	образа без	1	1
611	вместе с	2	1
612	в меру	2	1
613	же с	2	1
614	в духе	4	1
615	к своему	1	1
616	к объяснению	1	1
617	на тот	1	1
618	перед нами	1	1
619	и жизнью	1	1
620	быть только	1	1
621	происходит в	1	1
622	по существу	2	1
623	для понимания	2	1
624	своего развития	3	1
625	друг с	1	1
626	и смерти	5	1
627	видно что	1	1
628	природу и	2	1
629	о мире	7	1
630	видят в	1	1
631	всего в	1	1
632	это уже	1	1
633	известной степени	1	1
634	форм и	2	1
635	для выражения	1	1
636	могут только	1	1
637	и законы	1	1
638	понять что	1	1
639	это как	1	1
640	и перед	3	1
641	но также	1	1
642	как именно	2	1
643	она уже	1	1
644	развития и	1	1
645	для нас	1	1
646	один только	1	1
647	но именно	3	1
648	подставлять под	1	1
649	себе выражения	1	1
650	них и	1	1
651	исключительно в	1	1
652	жизни в	3	1
653	меру этого	1	1
654	всего мира	1	1
655	все к	1	1
656	короткий срок	1	1
657	есть то	1	1
658	и другие	2	1
659	образ в	1	1
660	к отвлеченной	1	1
661	все что	2	1
