N	2gram	Propp_Isto_2	slovoVRo
256	в рассмотрение	1	1
257	наших дней	1	1
258	он может	1	1
259	говорит ты	3	1
260	и есть	5	1
261	за собой	1	1
262	мы слышим	1	1
263	и этот	1	1
264	и за	1	1
265	и могут	1	1
266	встречается и	1	1
267	а как	1	1
268	есть не	1	1
269	со всех	4	1
270	миру и	1	1
271	и о	1	1
272	героя но	1	1
273	все здесь	1	1
274	для наших	2	1
275	не знают	2	1
276	он сам	1	1
277	оно стоит	1	1
278	что его	1	1
279	то мы	2	1
280	видели что	3	1
281	чем это	1	1
282	добродетели в	1	1
283	к которой	1	1
284	в сторону	1	1
285	с каким	1	1
286	не просто	2	1
287	конечно совершенно	1	1
288	характер и	1	1
289	материал на	1	1
290	в одной	4	1
291	его на	2	1
292	этом очень	1	1
293	до его	1	1
294	увидим что	3	1
295	них но	1	1
296	в герое	1	1
297	для которого	1	1
298	в самом	1	1
299	в целом	1	1
300	он в	3	1
301	в этой	4	1
302	однако как	1	1
303	другом случае	1	1
304	но его	2	1
305	говорят о	2	1
306	на то	3	1
307	если он	1	1
308	человек не	1	1
309	что она	5	1
310	и только	2	1
311	очень разнообразны	2	1
312	но некоторые	1	1
313	и по	2	1
314	конца и	1	1
315	с собой	1	1
316	мне в	1	1
317	об этом	11	1
318	и внутренняя	1	1
319	них не	1	1
320	на этой	2	1
321	для своей	1	1
322	это было	1	1
323	должен был	3	1
324	не соответствует	2	1
325	это ее	1	1
326	здесь нет	2	1
327	мог бы	3	1
328	но уже	1	1
329	он является	2	1
330	можем сказать	1	1
331	попадает в	5	1
332	этим и	1	1
333	несмотря на	1	1
334	ведет к	1	1
335	такой же	2	1
336	здесь она	2	1
337	этот материал	2	1
338	в эту	2	1
339	его нельзя	1	1
340	в своей	1	1
341	прийти к	1	1
342	себе а	1	1
343	от его	1	1
344	должны были	8	1
345	мы теперь	1	1
346	он живет	1	1
347	иных форм	1	1
348	силу и	3	1
349	тем не	1	1
350	она или	2	1
351	в таких	2	1
352	и герой	2	1
353	освободиться от	1	1
354	в двух	1	1
355	и одной	2	1
356	с которой	2	1
357	самого начала	2	1
358	и два	1	1
359	и снова	1	1
360	чтобы стать	1	1
361	дело не	4	1
362	иметь в	2	1
363	ничего не	7	1
364	его об	1	1
365	а во	1	1
366	в русском	2	1
367	она имеет	1	1
368	нам важно	2	1
369	с социальным	1	1
370	достаточно указать	1	1
371	можем здесь	1	1
372	их от	1	1
373	к себе	2	1
374	одинаково и	1	1
375	во все	1	1
376	лежит в	1	1
377	если же	1	1
378	как только	1	1
379	указать на	1	1
380	и смертью	1	1
381	что при	5	1
382	эти явления	1	1
383	с образом	2	1
384	и это	3	1
385	следовательно не	2	1
386	но проблема	1	1
387	то она	1	1
388	в виду	2	1
389	как один	1	1
390	всего этого	1	1
391	чтобы быть	1	1
392	и говорит	2	1
393	и этим	1	1
394	с самого	2	1
395	приводит к	2	1
396	и может	2	1
397	дано в	2	1
398	здесь нельзя	1	1
399	и которые	1	1
400	этим в	1	1
401	в последней	1	1
402	социальная жизнь	1	1
403	это как	1	1
404	одно из	2	1
405	чтобы понять	2	1
406	случаях мы	1	1
407	образом в	1	1
408	социальной и	1	1
409	как понимать	1	1
410	другими словами	4	1
411	и что	6	1
412	функций его	1	1
413	людей как	1	1
414	должно было	3	1
415	это может	1	1
416	очень близко	1	1
417	тем как	1	1
418	века и	1	1
419	представления о	5	1
420	и следовательно	1	1
421	и она	3	1
422	не зная	1	1
423	того что	3	1
424	себе еще	1	1
425	всякого рода	1	1
426	одной из	4	1
427	проникнуть в	2	1
428	в какой	1	1
429	друг друга	1	1
430	и действительно	1	1
431	и ее	2	1
432	их не	1	1
433	здесь с	1	1
434	вопрос об	1	1
435	в качестве	3	1
436	наших целей	2	1
437	не можем	1	1
438	только на	1	1
439	вместить в	1	1
440	него и	1	1
441	а это	1	1
442	но есть	2	1
443	за ним	1	1
444	характерно что	1	1
445	на голое	1	1
446	и со	1	1
447	мы можем	8	1
448	много и	1	1
449	из которого	1	1
450	тем что	4	1
451	в других	3	1
452	которые как	1	1
453	не были	1	1
454	не связано	1	1
455	себе представить	1	1
456	или иначе	1	1
457	случаев в	2	1
458	мы еще	1	1
459	будет сделано	1	1
460	этой роли	1	1
461	что не	1	1
462	превращается в	2	1
463	а на	1	1
464	этого не	5	1
465	зависит от	2	1
466	другой стороны	2	1
467	отнюдь не	1	1
468	когда она	3	1
469	сложный и	1	1
470	в частности	1	1
471	данного сюжета	1	1
472	с изучением	1	1
473	из форм	1	1
474	и приобретает	1	1
475	того оно	1	1
476	он говорит	1	1
477	с миром	1	1
478	да и	2	1
479	и внешне	1	1
480	зрения так	2	1
481	этого слова	1	1
482	на пути	1	1
483	быть именно	1	1
484	только для	1	1
485	влечет за	1	1
486	ему свое	1	1
487	однако не	1	1
488	которые были	2	1
489	в наше	1	1
490	только одна	1	1
491	сюжета и	1	1
492	в немецкой	2	1
493	но на	1	1
494	подчинены и	1	1
495	особого рода	1	1
496	это так	2	1
497	разных языках	1	1
498	из своего	1	1
499	же в	1	1
500	уже нет	1	1
501	но всегда	1	1
502	в системе	2	1
503	нисколько не	2	1
504	к самому	1	1
505	они были	2	1
506	здесь о	1	1
507	также в	2	1
508	бы быть	1	1
509	в отдельности	1	1
510	что под	2	1
511	сам в	1	1
512	живого и	1	1
513	что такое	1	1
514	также не	2	1
515	только не	1	1
516	к этому	1	1
