N	2gram	Trubetskoy_1	Istorich
307	к сожалению	3	1
308	трудно сказать	1	1
309	в одной	1	1
310	как к	1	1
311	вспомним что	1	1
312	что касается	1	1
313	а и	1	1
314	целый ряд	4	1
315	и наконец	2	1
316	и к	5	1
317	себе не	1	1
318	которых является	1	1
319	но в	7	1
320	есть ли	1	1
321	и отчасти	1	1
322	за собой	3	1
323	та же	1	1
324	за это	1	1
325	он в	2	1
326	то теперь	1	1
327	по окончании	1	1
328	что так	1	1
329	только на	1	1
330	и заставить	1	1
331	и тот	1	1
332	в себе	6	1
333	если он	1	1
334	и если	3	1
335	на камне	1	1
336	при рассмотрении	1	1
337	что она	1	1
338	задний план	1	1
339	при этом	3	1
340	уже тогда	1	1
341	вера в	1	1
342	видел в	1	1
343	в xvii	1	1
344	чтобы они	1	1
345	они в	2	1
346	всех этих	1	1
347	его тела	1	1
348	как совершенно	1	1
349	состоит в	2	1
350	в силу	5	1
351	есть один	1	1
352	свидетельствует о	2	1
353	по всем	1	1
354	него в	1	1
355	и культ	1	1
356	в количестве	1	1
357	главным образом	8	1
358	было бы	1	1
359	на почве	1	1
360	что один	1	1
361	есть несколько	1	1
362	чаще всего	1	1
363	идет и	1	1
364	в жизни	1	1
365	и боги	1	1
366	она и	1	1
367	народной русской	1	1
368	соответствии с	1	1
369	его все	1	1
370	как видно	1	1
371	этим и	1	1
372	то с	3	1
373	стороны с	1	1
374	зато в	1	1
375	и тогда	4	1
376	существо о	1	1
377	не указывает	1	1
378	нет тех	1	1
379	к тем	1	1
380	и сейчас	2	1
381	он должен	1	1
382	с точки	6	1
383	в их	1	1
384	в своем	3	1
385	в отличие	1	1
386	именно из	2	1
387	при которых	1	1
388	в одном	3	1
389	превратиться в	1	1
390	борьбу с	1	1
391	и более	1	1
392	в конце	6	1
393	восхождение по	1	1
394	случае мы	1	1
395	в тело	2	1
396	на три	1	1
397	но они	1	1
398	а иногда	1	1
399	что с	1	1
400	у этих	1	1
401	особенно ярко	1	1
402	самого начала	2	1
403	этими двумя	2	1
404	как о	3	1
405	дело не	1	1
406	не имеет	5	1
407	уже очень	1	1
408	не по	1	1
409	искусству и	1	1
410	иметь в	1	1
411	они к	1	1
412	не могло	2	1
413	а образ	1	1
414	это мы	1	1
415	судя по	1	1
416	найти в	1	1
417	эти традиции	1	1
418	же время	2	1
419	или его	1	1
420	уже говорили	1	1
421	агни в	1	1
422	мире и	1	1
423	в сознании	1	1
424	в процессе	2	1
425	в каком	1	1
426	ли это	2	1
427	однако это	1	1
428	ясно но	1	1
429	в момент	1	1
430	вошли в	1	1
431	как только	1	1
432	надо что-то	1	1
433	числе и	4	1
434	должны быть	1	1
435	к тому	6	1
436	его с	1	1
437	о происхождении	1	1
438	указывает на	1	1
439	оно на	1	1
440	участвуют в	1	1
441	утверждать что	2	1
442	на это	1	1
443	время он	2	1
444	с образом	1	1
445	и о	3	1
446	в виду	2	1
447	свою очередь	1	1
448	здесь не	1	1
449	без всякого	1	1
450	другими словами	1	1
451	живущие в	1	1
452	каждая такая	1	1
453	смерти в	1	1
454	с самого	3	1
455	то время	1	1
456	приводит к	2	1
457	идет речь	1	1
458	с собой	1	1
459	связанных с	2	1
460	можно только	2	1
461	основана на	1	1
462	уничтожить и	1	1
463	он сам	1	1
464	для этого	2	1
465	врага и	1	1
466	в состав	1	1
467	характер этого	1	1
468	что перед	1	1
469	одного из	1	1
470	к обряду	1	1
471	как этот	1	1
472	а также	2	1
473	с целью	2	1
474	это изменение	1	1
475	во втором	1	1
476	эти два	1	1
477	во всей	1	1
478	и только	4	1
479	вслед за	2	1
480	наконец в	2	1
481	себе задачей	1	1
482	в ту	1	1
483	в русском	2	1
484	ряд других	1	1
485	известно что	1	1
486	как из	1	1
487	голове и	1	1
488	но с	3	1
489	хотя бы	3	1
490	тот же	2	1
491	одной из	5	1
492	которым он	1	1
493	славян и	1	1
494	целого и	1	1
495	еще и	1	1
496	и так	1	1
497	на неудачу	1	1
498	и раньше	1	1
499	всяком случае	6	1
500	и ее	1	1
501	их не	1	1
502	прямо не	1	1
503	это тоже	1	1
504	и у	8	1
505	борьбы с	1	1
506	в нашей	1	1
507	существования и	1	1
508	связывается с	3	1
509	одно из	2	1
510	не так	1	1
511	для него	3	1
512	себе в	1	1
513	в котором	4	1
514	языку и	1	1
515	перед собой	1	1
516	с этими	1	1
517	и всякий	1	1
518	он один	2	1
519	нет в	1	1
520	смерти и	1	1
521	перейти к	1	1
522	в очень	1	1
523	не были	1	1
524	возможно что	1	1
525	со всем	1	1
526	ней и	1	1
527	и даже	3	1
528	или иной	2	1
529	но одно	1	1
530	есть не	1	1
531	что человек	1	1
532	а с	7	1
533	по всей	1	1
534	или о	1	1
535	еще нельзя	1	1
536	можно назвать	2	1
537	в соответствии	1	1
538	не было	2	1
539	относится к	2	1
540	на какие	1	1
541	сдвиг в	1	1
542	хотя зачатки	1	1
543	эта стихия	1	1
544	это предположение	1	1
545	уже давно	2	1
546	нет никаких	1	1
547	нет ничего	1	1
548	ни на	1	1
549	свое особое	1	1
550	как эти	1	1
551	на голове	1	1
552	всем что	1	1
553	одну из	1	1
554	солнца или	1	1
555	позднее эти	1	1
556	конечно не	2	1
557	только как	1	1
558	по своему	2	1
559	выйти из	1	1
560	есть как	2	1
561	считал что	1	1
562	истории религии	2	1
563	два раза	1	1
564	должны прежде	1	1
565	представляется как	1	1
566	сейчас же	1	1
567	на пути	2	1
568	и некоторые	1	1
569	является для	1	1
570	только для	2	1
571	на севере	1	1
572	видят в	1	1
573	которых он	1	1
574	но такой	1	1
575	на задний	1	1
576	происходит в	1	1
577	и от	4	1
578	в христианстве	1	1
579	что оно	4	1
580	мира и	1	1
581	обе эти	1	1
582	в другое	2	1
583	трех слов	1	1
584	уже как	1	1
585	не представляет	1	1
586	души в	1	1
587	у них	3	1
588	бы в	1	1
589	к этой	1	1
590	только что	2	1
591	все они	1	1
592	на двух	1	1
593	к ее	1	1
594	его после	1	1
595	но если	2	1
596	появляются люди	1	1
597	тело человека	1	1
598	всех других	2	1
599	из этого	2	1
600	в самом	4	1
601	что такое	1	1
602	сказки не	1	1
603	и другие	3	1
604	в своих	1	1
605	как на	8	1
606	в таком	3	1
607	эти категории	1	1
608	точно так	3	1
609	во всяком	6	1
610	все что	2	1
611	этой точки	2	1
612	том числе	5	1
