N	2gram	Vygotskiy__7	Analitik
167	это не	3	2
168	в них	1	2
169	о которых	2	2
170	с тем	5	2
171	несмотря на	2	2
172	с не	1	2
173	иначе говоря	1	2
174	не мог	2	2
175	к первому	1	2
176	с точки	21	2
177	в отличие	2	2
178	от его	1	2
179	этих моментов	1	2
180	тем не	3	2
181	даже в	2	2
182	возникает в	1	2
183	все три	1	2
184	одна из	1	2
185	на два	1	2
186	без остатка	1	2
187	как формы	1	2
188	по своей	10	2
189	представляется нам	3	2
190	в момент	4	2
191	могут быть	2	2
192	в себя	1	2
193	поэтому в	1	2
194	об этом	3	2
195	и здесь	2	2
196	и т.д	1	2
197	любви к	1	2
198	в конечном	2	2
199	в глазах	1	2
200	в форме	1	2
201	тех пор	1	2
202	дистанция между	1	2
203	один из	2	2
204	но с	2	2
205	только в	8	2
206	то в	2	2
207	и ее	2	2
208	с одной	5	2
209	все они	1	2
210	вопроса о	2	2
211	в большинстве	2	2
212	всяком случае	1	2
213	нуждается в	3	2
214	не для	1	2
215	мы можем	3	2
216	тем что	9	2
217	одной стороны	5	2
218	в соответствии	1	2
219	что несмотря	1	2
220	одну из	1	2
221	там где	1	2
222	что мы	9	2
223	связь с	1	2
224	не может	11	2
225	вместе с	12	2
226	и потому	3	2
227	по своему	9	2
228	в той	4	2
229	тому как	1	2
230	этого слова	3	2
231	и для	5	2
232	и от	4	2
233	хотя и	1	2
234	и все	1	2
235	не должен	1	2
236	же в	1	2
237	но всегда	2	2
238	то что	24	2
239	о своем	2	2
240	сказать что	8	2
241	совершенно не	2	2
242	во всяком	2	2
243	гораздо более	4	2
244	как известно	2	1
245	также что	1	1
246	самой себе	1	1
247	и фактически	1	1
248	связана с	3	1
249	которого в	1	1
250	сам по	1	1
251	на самом	3	1
252	и есть	2	1
253	тем же	5	1
254	сказано что	1	1
255	к другому	3	1
256	и до	2	1
257	с таким	1	1
258	в зависимости	1	1
259	не дано	1	1
260	собственный голос	1	1
261	мы уже	3	1
262	возникающая в	1	1
263	первой и	2	1
264	при анализе	1	1
265	на первом	2	1
266	что между	2	1
267	что если	2	1
268	ни у	1	1
269	вопрос о	6	1
270	сути дела	2	1
271	как обычно	1	1
272	начинается с	1	1
273	никак не	5	1
274	что иное	1	1
275	ударения на	1	1
276	оно есть	5	1
277	я не	3	1
278	мы и	2	1
279	на всяком	1	1
280	который мог	1	1
281	но напротив	2	1
282	зависимости от	1	1
283	бы сказать	2	1
284	к общему	2	1
285	в таком	1	1
286	противоположном случае	1	1
287	между собой	6	1
288	он сам	1	1
289	иное как	1	1
290	этом и	2	1
291	время в	2	1
292	всего этого	1	1
293	там и	1	1
294	все больше	3	1
295	мы будем	1	1
296	слова были	1	1
297	не путем	1	1
298	отношение к	2	1
299	друг от	2	1
300	должны были	2	1
301	за пределы	1	1
302	и первый	2	1
303	собой один	1	1
304	идет о	2	1
305	что во	1	1
306	в акте	1	1
307	не это	1	1
308	воззрений на	1	1
309	первых двух	1	1
310	говорит что	2	1
311	это остается	2	1
312	напомним что	1	1
313	самом начале	3	1
314	имеет в	3	1
315	и свою	1	1
316	от этого	1	1
317	моментов в	2	1
318	к чему	1	1
319	не можем	4	1
320	та же	1	1
321	идет не	1	1
322	состоит как	1	1
323	оказывается как	1	1
324	момент его	1	1
325	бы не	1	1
326	них самих	1	1
327	в известном	2	1
328	неразрывно связана	1	1
329	раз в	2	1
330	и тот	1	1
331	описанию этого	1	1
332	мы обратимся	1	1
333	книгу а	1	1
334	на то	4	1
335	в соответствующей	1	1
336	вследствие этого	1	1
337	что каждая	1	1
338	никакой возможности	1	1
339	время и	1	1
340	они в	1	1
341	на мысль	1	1
342	при виде	1	1
343	новой формы	1	1
344	чем у	3	1
345	переходит от	2	1
346	только самим	1	1
347	в силу	5	1
348	по общему	1	1
349	какой бы	1	1
350	которое как	1	1
351	от других	1	1
352	не станем	1	1
353	бы дать	2	1
354	а затем	2	1
355	факт что	1	1
356	и может	1	1
357	в другом	1	1
358	а по	2	1
359	большинстве случаев	2	1
360	это было	1	1
361	заключается в	6	1
362	не умеет	1	1
363	с другими	3	1
364	от одного	2	1
365	этом смысле	1	1
366	отсюда и	1	1
367	только одно	2	1
368	же образом	1	1
369	в общей	1	1
370	является скорее	1	1
371	во внимание	1	1
372	которой он	1	1
373	как целого	1	1
374	года и	1	1
375	должно быть	2	1
376	мере не	2	1
377	обратимся к	3	1
378	в один	1	1
379	остается в	1	1
380	всех этих	1	1
381	но я	1	1
382	этом случае	14	1
383	в своей	3	1
384	ее внутренней	1	1
385	таким же	1	1
386	где мы	1	1
387	этому же	2	1
388	место в	1	1
389	мысли и	11	1
390	собой и	1	1
391	втором случае	3	1
392	остается вне	1	1
393	что было	2	1
394	по ту	1	1
395	или отсутствие	1	1
396	ли я	1	1
397	для этого	3	1
398	для нее	3	1
399	нас к	6	1
400	этих трех	1	1
401	он как	1	1
402	с ним	3	1
403	сущности говоря	2	1
404	два полюса	1	1
405	с теми	1	1
406	на себе	1	1
407	на него	1	1
408	является на	1	1
409	в основе	3	1
410	к изучению	3	1
411	совпадает с	3	1
412	первым кто	1	1
413	у него	1	1
414	бы мы	1	1
415	само по	1	1
416	того чтобы	19	1
417	не могло	1	1
418	казалось бы	2	1
419	слова как	5	1
420	его речи	1	1
421	как внутренняя	1	1
422	и является	3	1
423	внутренней и	2	1
424	потому что	16	1
425	связи с	4	1
426	всей своей	1	1
427	как будто	1	1
428	они же	1	1
429	ему в	1	1
430	за ними	1	1
431	при такой	1	1
432	перед ним	1	1
433	у нас	2	1
434	наличие или	1	1
435	к самому	1	1
436	не могут	4	1
437	что уже	1	1
438	мы могли	6	1
439	слова с	4	1
440	а ее	1	1
441	что при	2	1
442	для себя	24	1
443	в ситуации	7	1
444	анекдот в	1	1
445	как мы	14	1
446	и о	3	1
447	от друга	2	1
448	в противоположном	2	1
449	такое что	3	1
450	формы и	1	1
451	для всего	1	1
452	понимаю что	1	1
453	степени и	1	1
454	не возникает	1	1
455	с мертвой	1	1
456	совершается как	1	1
457	что у	4	1
458	из двух	3	1
459	в поведении	1	1
460	в одну	2	1
461	здесь как	2	1
462	по природе	2	1
463	является главным	1	1
464	мог бы	3	1
465	ко всему	2	1
466	учение о	3	1
467	его мысли	2	1
468	является в	5	1
469	же рода	1	1
470	если бы	5	1
471	состоящий в	1	1
472	к языку	1	1
473	совпадают и	1	1
474	и внешней	1	1
475	образом в	2	1
476	самим собой	2	1
477	и должно	1	1
478	в самой	3	1
479	есть само	1	1
480	одного из	2	1
481	в единую	1	1
482	этих двух	2	1
483	должно было	2	1
484	связь между	6	1
485	или как	1	1
486	словом которое	1	1
487	от них	1	1
488	во всей	2	1
489	и только	4	1
490	не тот	1	1
491	того что	14	1
492	внутренней стороны	1	1
493	подлинное единство	2	1
494	было никакой	1	1
495	идет по	1	1
496	этими последними	1	1
497	одной из	4	1
498	в стороне	1	1
499	по этому	4	1
500	между отдельными	1	1
501	человека с	1	1
502	так что	4	1
503	существование их	1	1
504	есть в	3	1
505	дважды в	1	1
506	нами и	1	1
507	из первых	1	1
508	союзов и	1	1
509	слова не	1	1
510	каким образом	1	1
511	двух основных	1	1
512	по выражению	1	1
513	связывается с	1	1
514	его и	2	1
515	их как	1	1
516	ибо он	1	1
517	мы знаем	2	1
518	одно из	5	1
519	себе в	5	1
520	и их	5	1
521	ведь это	2	1
522	слова в	5	1
523	вовсе не	2	1
524	к ним	1	1
525	ту сторону	1	1
526	случае не	2	1
527	не говорит	1	1
528	и делает	2	1
529	к той	1	1
530	для того	18	1
531	что на	2	1
532	между которыми	2	1
533	до сих	3	1
534	может и	2	1
535	ее в	8	1
536	а именно	1	1
537	к которому	1	1
538	наконец в	2	1
539	а с	1	1
540	себя и	2	1
541	работы по	1	1
542	только по	3	1
543	по тем	2	1
544	но пожалуй	1	1
545	на этот	1	1
546	она является	2	1
547	было сказано	3	1
548	смыкаются в	1	1
549	в одно	1	1
550	с помощью	13	1
551	по нашему	1	1
552	сравним с	1	1
553	входить в	1	1
554	все основные	1	1
555	оказывается не	1	1
556	не удается	1	1
557	со словом	1	1
558	из которых	2	1
559	этой последней	1	1
560	в литературе	1	1
561	голос и	1	1
562	в наличии	1	1
563	как нельзя	1	1
564	стороны с	1	1
565	дело здесь	1	1
566	тот факт	1	1
567	с этой	5	1
568	как отмечает	1	1
569	в гораздо	1	1
570	известном смысле	2	1
571	сих пор	3	1
572	но это	3	1
573	как любая	1	1
574	так ли	1	1
575	и тогда	1	1
576	каждой из	3	1
577	в сферу	1	1
578	общими для	1	1
579	в связи	1	1
580	отношений и	1	1
581	в пределе	3	1
582	как на	6	1
583	своей природе	4	1
584	в отдельных	1	1
585	и постепенное	1	1
586	бы в	5	1
587	мы должны	6	1
588	своей внутренней	2	1
589	б это	1	1
590	но если	2	1
591	в равной	1	1
592	до тех	1	1
593	к ее	1	1
594	наконец не	1	1
595	этот вопрос	1	1
596	в ходе	12	1
597	между ними	3	1
598	только как	1	1
599	и внутренне	1	1
600	возможность видеть	1	1
601	к его	2	1
602	по одному	1	1
603	первом случае	3	1
604	не что	1	1
605	из этого	2	1
606	невозможно рассматривать	1	1
607	внешние проявления	1	1
608	к этой	2	1
609	и другие	1	1
610	в своих	2	1
611	все что	6	1
612	мужского рода	1	1
613	они не	1	1
