N	2gram	Tiupa_Narr_1	Istorich
120	же можно	1	3
121	один из	6	3
122	том как	1	3
123	в качестве	14	3
124	не происходит	1	3
125	и только	2	3
126	со стороны	8	3
127	далеко не	1	3
128	не было	3	3
129	в частности	14	3
130	в него	1	3
131	в данном	11	3
132	наряду с	1	3
133	в тех	1	3
134	как будто	3	3
135	и от	2	3
136	случаях когда	1	3
137	в греческой	1	3
138	или в	6	3
139	солнца и	1	3
140	а в	13	3
141	еще в	3	3
142	сказать что	2	3
143	на более	1	3
144	этим объясняется	1	3
145	к этому	1	3
146	во сне	2	3
147	они не	1	3
148	того же	1	2
149	говорилось выше	1	2
150	из другого	1	2
151	всех его	2	2
152	что иное	1	2
153	представляет собой	8	2
154	он был	1	2
155	но не	4	2
156	могло быть	1	2
157	по отношению	3	2
158	должны были	1	2
159	тогда как	10	2
160	на то	2	2
161	с этим	1	2
162	в своем	3	2
163	что касается	2	2
164	перед нами	5	2
165	целый ряд	1	2
166	и как	3	2
167	что это	1	2
168	в этой	6	2
169	и они	1	2
170	то и	1	2
171	и до	1	2
172	он не	3	2
173	это явление	1	2
174	чтобы они	1	2
175	людей и	1	2
176	но все	1	2
177	человека в	2	2
178	живет в	1	2
179	уже знаем	1	2
180	именно что	1	2
181	солнце и	1	2
182	это очевидно	1	2
183	здесь она	1	2
184	она в	2	2
185	в которых	1	2
186	своего рода	10	2
187	однако в	3	2
188	что этот	1	2
189	даже в	1	2
190	тем самым	5	2
191	которых он	1	2
192	не имеет	2	2
193	одна из	4	2
194	не могло	2	2
195	не вполне	2	2
196	это то	1	2
197	иного мира	1	2
198	в городе	1	2
199	зависимости от	2	2
200	отличается от	1	2
201	об одном	1	2
202	к тому	6	2
203	в свое	1	2
204	происходит и	2	2
205	но при	3	2
206	здесь не	2	2
207	только то	1	2
208	и сам	1	2
209	что у	4	2
210	с собой	1	2
211	когда в	3	2
212	о котором	1	2
213	ничего не	2	2
214	сводится к	3	2
215	не поддается	1	2
216	можно сказать	5	2
217	как у	2	2
218	в форме	2	2
219	и поехал	1	2
220	все время	1	2
221	того что	4	2
222	случаев в	1	2
223	это означает	1	2
224	мир не	1	2
225	всяком случае	2	2
226	уже только	1	2
227	смерти и	1	2
228	никого не	1	2
229	после смерти	2	2
230	а с	1	2
231	что не	2	2
232	а не	13	2
233	о чем	4	2
234	он и	2	2
235	так же	1	2
236	к себе	4	2
237	отношению к	3	2
238	что мы	2	2
239	но для	3	2
240	или другой	1	2
241	обращается к	3	2
242	для нас	1	2
243	только что	2	2
244	в этих	2	2
245	с ними	2	2
246	героя в	3	2
247	жизни и	6	2
248	также не	2	2
249	точно так	1	2
250	во всяком	2	2
251	речь идет	3	1
252	соответствии с	4	1
253	одним из	1	1
254	также и	3	1
255	не видим	1	1
256	в связи	2	1
257	только потому	1	1
258	и есть	1	1
259	между двумя	5	1
260	в зависимости	2	1
261	и знает	1	1
262	рассказ об	1	1
263	героя но	2	1
264	этом не	1	1
265	происходит это	2	1
266	он как	1	1
267	не совсем	1	1
268	пребывания в	1	1
269	думая о	1	1
270	и сами	1	1
271	совершенно чуждо	1	1
272	не имел	1	1
273	как один	1	1
274	за это	1	1
275	силою духа	1	1
276	что несколько	1	1
277	во всех	1	1
278	природы и	1	1
279	как правило	5	1
280	своей работе	1	1
281	друг на	2	1
282	не все	1	1
283	отличие от	2	1
284	тут же	1	1
285	не просто	1	1
286	которые не	1	1
287	идет о	3	1
288	что именно	1	1
289	так называемая	2	1
290	вспомним что	1	1
291	и где	1	1
292	в полном	1	1
293	хотя и	4	1
294	и к	1	1
295	более или	1	1
296	он на	1	1
297	на какой	1	1
298	ни один	1	1
299	в целом	3	1
300	будет сказано	1	1
301	раз в	2	1
302	отношение между	1	1
303	и тот	1	1
304	видим и	1	1
305	он является	1	1
306	лица и	2	1
307	но на	1	1
308	в случае	2	1
309	ему своей	1	1
310	одно и	2	1
311	задний план	1	1
312	тем не	3	1
313	зависит не	1	1
314	ниже здесь	1	1
315	сменяющие друг	1	1
316	в силу	1	1
317	ее и	1	1
318	никак не	2	1
319	ночь а	1	1
320	подобно тому	3	1
321	жить в	1	1
322	в одну	1	1
323	однако все	1	1
324	в мире	4	1
325	чего он	1	1
326	и чтобы	1	1
327	проблемы здесь	1	1
328	то есть	9	1
329	разнообразных формах	1	1
330	с героем	1	1
331	выходя из	1	1
332	первобытного человека	2	1
333	это ее	1	1
334	в жизни	3	1
335	одна и	1	1
336	ключ к	2	1
337	в один	1	1
338	этих факторов	1	1
339	или менее	1	1
340	что создает	1	1
341	точки зрения	5	1
342	она сама	1	1
343	этой связи	1	1
344	еще одного	1	1
345	смерть как	1	1
346	и третий	1	1
347	в котором	1	1
348	оказывается что	1	1
349	не представляется	1	1
350	что я	1	1
351	говоря и	1	1
352	от его	1	1
353	обращение к	1	1
354	на языке	1	1
355	все это	1	1
356	мира на	1	1
357	и наоборот	1	1
358	того кто	2	1
359	людей то	1	1
360	и вся	1	1
361	можно ли	1	1
362	на три	1	1
363	не менее	3	1
364	в обоих	2	1
365	выше был	1	1
366	не случайно	1	1
367	того чтобы	4	1
368	и смерть	1	1
369	здесь может	1	1
370	казалось бы	2	1
371	он почувствовал	1	1
372	а во	4	1
373	к ней	1	1
374	как она	2	1
375	наряду со	1	1
376	по своей	1	1
377	за исключением	1	1
378	только с	1	1
379	но даже	1	1
380	что на	4	1
381	над ним	1	1
382	в области	2	1
383	детей в	1	1
384	начиная с	3	1
385	далеко за	1	1
386	указать на	1	1
387	числе и	1	1
388	для такого	1	1
389	тех же	1	1
390	не встречается	1	1
391	выражение их	1	1
392	для героя	1	1
393	от которой	1	1
394	бы ни	1	1
395	обычно в	1	1
396	должен быть	1	1
397	из их	1	1
398	и о	3	1
399	тому что	1	1
400	с ее	2	1
401	в ее	1	1
402	как по	1	1
403	приводит к	1	1
404	и когда	1	1
405	по аналогии	1	1
406	не с	1	1
407	ясно что	1	1
408	и каждый	1	1
409	наше внимание	1	1
410	этом месте	2	1
411	для этого	1	1
412	поэтому их	1	1
413	по мере	2	1
414	об этом	6	1
415	них не	1	1
416	а по	2	1
417	иное как	1	1
418	приближается к	1	1
419	и здесь	1	1
420	состоят в	2	1
421	это происходит	1	1
422	в другом	1	1
423	есть одновременно	1	1
424	все тех	1	1
425	одного из	6	1
426	к одному	1	1
427	теперь и	1	1
428	этих двух	2	1
429	это была	2	1
430	он его	1	1
431	к нему	4	1
432	между тем	3	1
433	он прямо	1	1
434	теперь уже	1	1
435	на одном	1	1
436	бы она	1	1
437	наконец в	1	1
438	бывает и	1	1
439	также в	1	1
440	с которыми	1	1
441	но тут	1	1
442	же ему	1	1
443	он есть	1	1
444	в современной	3	1
445	предмета и	1	1
446	быть и	2	1
447	с той	1	1
448	он прошел	1	1
449	не как	1	1
450	идет по	2	1
451	выше и	1	1
452	но обычно	1	1
453	дело с	2	1
454	что даже	1	1
455	ли он	1	1
456	друг друга	2	1
457	что одно	2	1
458	которое мы	1	1
459	между этими	1	1
460	их не	1	1
461	прямо не	1	1
462	одной из	1	1
463	фактов жизни	1	1
464	уже в	1	1
465	оно в	1	1
466	о ней	3	1
467	или даже	1	1
468	но совершенно	1	1
469	его и	2	1
470	на своего	1	1
471	встретиться с	1	1
472	для него	4	1
473	у нее	4	1
474	отношение к	1	1
475	к ним	2	1
476	при всей	3	1
477	может служить	3	1
478	случае не	1	1
479	но уже	1	1
480	образом не	1	1
481	указание на	1	1
482	для того	3	1
483	где в	2	1
484	появилось новое	1	1
485	в особенности	2	1
486	и даже	2	1
487	даже не	1	1
488	а на	2	1
489	именно в	3	1
490	и создает	1	1
491	сам себя	1	1
492	в меньшей	1	1
493	поля зрения	1	1
494	еще и	1	1
495	с другом	1	1
496	как впоследствии	1	1
497	имя которого	1	1
498	он только	1	1
499	не знает	1	1
500	на которых	1	1
501	детали как	2	1
502	его как	1	1
503	на друга	2	1
504	когда она	1	1
505	могут служить	2	1
506	к большой	1	1
507	повествования и	3	1
508	еще раз	3	1
509	в лесу	1	1
510	не удается	1	1
511	этого момента	1	1
512	но никогда	1	1
513	этих случаях	1	1
514	видит в	1	1
515	вот я	2	1
516	перехода от	1	1
517	тому как	3	1
518	друг с	1	1
519	мыслится как	2	1
520	которая здесь	1	1
521	своей жизни	1	1
522	о его	2	1
523	герой еще	1	1
524	его становления	1	1
525	мере того	1	1
526	не является	3	1
527	и для	2	1
528	как отец	1	1
529	еще одна	1	1
530	однако и	4	1
531	случае если	1	1
532	не существует	3	1
533	всего мира	1	1
534	то не	1	1
535	тем более	1	1
536	но зато	2	1
537	в разнообразной	1	1
538	будто бы	1	1
539	же в	2	1
540	имея в	1	1
541	похожи на	1	1
542	друга но	1	1
543	от ее	1	1
544	от лица	1	1
545	в свою	2	1
546	а утром	1	1
547	между ними	2	1
548	немного погодя	1	1
549	это на	1	1
550	на этот	1	1
551	оно не	2	1
552	на свет	1	1
553	следующим образом	1	1
554	многообразно и	1	1
555	частности в	1	1
556	но еще	1	1
557	к этой	1	1
558	глубоких и	1	1
559	в противоположность	1	1
560	в таком	2	1
561	том числе	1	1
