N	2gram	Bakhtin_Fr_5	Hudozhes
124	и внутренней	1	3
125	со своим	1	3
126	ни о	1	3
127	как только	1	3
128	же самое	2	3
129	и это	4	3
130	что у	1	3
131	когда в	2	3
132	все его	1	3
133	к нему	2	3
134	одной из	5	3
135	с ними	1	3
136	и ее	1	3
137	конечном счете	1	3
138	характерно что	4	3
139	в одном	3	3
140	что на	3	3
141	и тех	1	3
142	во внешней	1	3
143	прежде всего	10	3
144	у всех	1	3
145	так же	8	3
146	все это	7	3
147	все они	4	3
148	в памяти	1	3
149	на фоне	2	3
150	о себе	1	3
151	есть и	5	3
152	по поводу	4	3
153	самом деле	5	3
154	же как	4	2
155	той же	4	2
156	а как	1	2
157	он знает	2	2
158	который был	1	2
159	говорить о	2	2
160	тем как	1	2
161	различия между	1	2
162	если в	2	2
163	более чем	1	2
164	другой день	1	2
165	все же	2	2
166	и к	5	2
167	но в	14	2
168	та же	1	2
169	из этих	3	2
170	тому же	4	2
171	мысли и	6	2
172	но именно	2	2
173	о которой	1	2
174	не как	1	2
175	на этом	5	2
176	не будет	1	2
177	зрения на	4	2
178	лишь в	2	2
179	его в	5	2
180	это было	4	2
181	о которых	1	2
182	характер и	1	2
183	в церкви	2	2
184	обратимся к	1	2
185	со всей	1	2
186	в г	2	2
187	с точки	2	2
188	знает и	1	2
189	не столько	2	2
190	жизни с	1	2
191	что я	1	2
192	нельзя было	2	2
193	с такою	1	2
194	сам он	1	2
195	того как	1	2
196	одна из	1	2
197	не по	1	2
198	к ней	2	2
199	ему в	1	2
200	в основе	4	2
201	к той	1	2
202	бытия как	1	2
203	они и	2	2
204	в строгом	1	2
205	как мы	8	2
206	на другой	1	2
207	данном случае	2	2
208	приводит к	1	2
209	роль в	2	2
210	те же	1	2
211	которая была	1	2
212	до сих	3	2
213	во второй	2	2
214	том как	2	2
215	все те	1	2
216	о нем	1	2
217	и т.д	2	2
218	в другом	3	2
219	а также	4	2
220	жизни он	3	2
221	нуждается в	3	2
222	и только	2	2
223	один из	2	2
224	здесь не	6	2
225	ли он	2	2
226	именно на	1	2
227	и у	5	2
228	в виде	1	2
229	его и	1	2
230	себе в	1	2
231	из них	1	2
232	вовсе не	8	2
233	жизни на	1	2
234	сих пор	3	2
235	или иной	1	2
236	как у	1	2
237	именно в	3	2
238	еще и	3	2
239	была и	1	2
240	себя и	2	2
241	что не	1	2
242	мы знаем	1	2
243	а за	1	2
244	она говорит	2	2
245	вместе с	3	2
246	от страха	3	2
247	в духе	2	2
248	этот мотив	1	2
249	в данном	2	2
250	главного героя	1	2
251	и от	4	2
252	только для	2	2
253	о его	1	2
254	это был	1	2
255	и для	3	2
256	еще одна	1	2
257	в двух	1	2
258	это уже	1	2
259	потому что	7	2
260	хотя бы	2	2
261	точки зрения	4	2
262	между ними	1	2
263	и эта	1	2
264	сказать что	4	2
265	и внутренне	1	2
266	этой связи	3	2
267	как на	4	2
268	но еще	1	2
269	все она	1	1
270	и завершается	1	1
271	одним из	5	1
272	например в	5	1
273	и через	1	1
274	течение всей	1	1
275	непосредственная и	1	1
276	не остается	1	1
277	становится в	1	1
278	мир где	1	1
279	это и	5	1
280	свою жену	1	1
281	есть подлинное	1	1
282	здесь и	5	1
283	за все	2	1
284	другой жизни	1	1
285	вкладывает в	1	1
286	века в	3	1
287	собою в	1	1
288	которыми он	1	1
289	также и	7	1
290	жизни для	1	1
291	и игра	1	1
292	полагает что	1	1
293	мы не	4	1
294	истины и	1	1
295	нам в	1	1
296	со смертью	1	1
297	не была	1	1
298	серьезной и	1	1
299	в сущности	4	1
300	принадлежит к	1	1
301	но то	1	1
302	не совсем	1	1
303	жизни это	1	1
304	из ее	1	1
305	смерть никогда	1	1
306	это время	2	1
307	он был	7	1
308	в различных	2	1
309	ее весьма	1	1
310	во всех	13	1
311	одна за	1	1
312	могло быть	1	1
313	в сторону	2	1
314	свою жизнь	1	1
315	в общем	4	1
316	в наиболее	2	1
317	не просто	1	1
318	глава четвертая	1	1
319	друг от	1	1
320	нет и	2	1
321	за пределы	1	1
322	и чем	1	1
323	была большая	1	1
324	в течение	3	1
325	в одной	3	1
326	в той	1	1
327	на других	1	1
328	ранее не	1	1
329	противоречие в	1	1
330	появлением в	1	1
331	хотя и	5	1
332	когда он	2	1
333	сознания в	1	1
334	напомним что	2	1
335	самом начале	1	1
336	имеет в	1	1
337	от этого	2	1
338	и детей	1	1
339	и говорит	1	1
340	в разобранном	1	1
341	как некий	1	1
342	он в	2	1
343	все эти	5	1
344	в беседке	7	1
345	нами в	1	1
346	ее как	1	1
347	человек не	1	1
348	так сказать	1	1
349	он все	1	1
350	же это	1	1
351	и когда	1	1
352	в ужасе	1	1
353	их в	1	1
354	на земле	1	1
355	смертью в	2	1
356	перечисление этих	1	1
357	тон всему	1	1
358	серьезность и	2	1
359	дистанции между	2	1
360	ни был	1	1
361	не должно	1	1
362	но все	1	1
363	значительной степени	1	1
364	в каждом	2	1
365	и характер	1	1
366	им как	1	1
367	начинается словами	1	1
368	и внутренняя	1	1
369	самим собой	1	1
370	то есть	25	1
371	в будущее	2	1
372	г в	1	1
373	дома и	1	1
374	даже в	2	1
375	делает его	2	1
376	организует и	1	1
377	на свои	1	1
378	тенденция к	4	1
379	она и	2	1
380	глазами и	2	1
381	грани между	1	1
382	он и	3	1
383	было ни	1	1
384	он любил	1	1
385	жизни но	1	1
386	не мог	4	1
387	и еще	1	1
388	у самой	1	1
389	во время	12	1
390	в ходе	1	1
391	и при	1	1
392	никак не	1	1
393	женщин и	1	1
394	и смерть	1	1
395	человеком и	2	1
396	эта как	1	1
397	от его	3	1
398	признать что	1	1
399	как особой	1	1
400	мужа при	1	1
401	страх и	1	1
402	но он	3	1
403	не умерла	1	1
404	обращение к	1	1
405	видно что	1	1
406	была не	1	1
407	и более	1	1
408	не могли	1	1
409	в конце	7	1
410	том же	2	1
411	любовь к	1	1
412	нас к	1	1
413	раз и	1	1
414	в атмосфере	6	1
415	стоит только	1	1
416	о будущем	1	1
417	с миром	8	1
418	из евангелия	1	1
419	и притом	2	1
420	а иногда	1	1
421	что с	1	1
422	с радостью	1	1
423	что ему	1	1
424	дело в	3	1
425	ее с	1	1
426	своего героя	1	1
427	было не	1	1
428	от жизни	1	1
429	не вызывает	1	1
430	притча о	1	1
431	чем не	2	1
432	не могло	3	1
433	для всего	1	1
434	был в	1	1
435	и всегда	1	1
436	это то	1	1
437	в самой	8	1
438	этих двух	1	1
439	нее нет	2	1
440	сама жизнь	1	1
441	к определенному	1	1
442	к концу	1	1
443	как она	1	1
444	и любовь	1	1
445	но теперь	1	1
446	возвращает нас	1	1
447	за его	2	1
448	в области	1	1
449	может показаться	1	1
450	внутренний же	1	1
451	встречается в	1	1
452	во все	2	1
453	последнее слово	1	1
454	и такие	1	1
455	числе и	2	1
456	еще яснее	1	1
457	бы он	1	1
458	той или	1	1
459	возвращается домой	1	1
460	время он	1	1
461	было доступно	1	1
462	а затем	1	1
463	от друга	1	1
464	нам о	2	1
465	не существует	1	1
466	себя до	1	1
467	в себя	5	1
468	всей своей	1	1
469	в дальнейшем	1	1
470	как ее	2	1
471	нельзя сказать	1	1
472	то как	1	1
473	времени и	1	1
474	еще в	2	1
475	это только	1	1
476	что от	1	1
477	жизнь и	2	1
478	этой жизни	3	1
479	с этого	1	1
480	собой и	1	1
481	остановимся на	1	1
482	смысле и	1	1
483	образом в	1	1
484	никогда и	1	1
485	именно потому	1	1
486	и здесь	4	1
487	т.п в	1	1
488	и внутреннее	3	1
489	но мы	2	1
490	и что	2	1
491	нашей жизни	1	1
492	после того	1	1
493	не позволяет	1	1
494	времени в	1	1
495	в значительной	2	1
496	внешней и	1	1
497	нас в	2	1
498	второй половины	2	1
499	на всех	2	1
500	было ничего	1	1
501	этот момент	3	1
502	например между	1	1
503	смысла этого	1	1
504	еще более	1	1
505	внешнее и	2	1
506	не несет	1	1
507	того что	3	1
508	позволяет ей	1	1
509	облике и	1	1
510	быть и	1	1
511	но с	1	1
512	с себя	1	1
513	в новой	1	1
514	и одновременно	3	1
515	время когда	1	1
516	бы эти	1	1
517	было одно	1	1
518	но ни	1	1
519	и потому	1	1
520	на своей	1	1
521	они даже	1	1
522	но как	1	1
523	во времени	2	1
524	на мир	7	1
525	были две	1	1
526	в уста	2	1
527	со всеми	5	1
528	для всех	3	1
529	экзистенциализма однако	1	1
530	оказывается в	1	1
531	он очень	1	1
532	в начале	2	1
533	не исчезает	1	1
534	мышления и	1	1
535	где бы	1	1
536	например к	1	1
537	ведь это	2	1
538	в прозе	1	1
539	про него	1	1
540	так как	6	1
541	для меня	1	1
542	то время	3	1
543	при всей	1	1
544	не о	1	1
545	независимо от	2	1
546	была еще	1	1
547	людей не	1	1
548	этом отношении	5	1
549	от того	3	1
550	на том	2	1
551	чувствует себя	2	1
552	человеческой мысли	1	1
553	ней и	1	1
554	и даже	4	1
555	живой и	1	1
556	и т.п	16	1
557	а именно	2	1
558	наконец в	1	1
559	возвращается в	1	1
560	и люди	1	1
561	церкви и	2	1
562	и стал	1	1
563	всему что	1	1
564	на которых	1	1
565	до конца	1	1
566	более того	1	1
567	в комнате	1	1
568	человека не	1	1
569	там где	3	1
570	за нею	1	1
571	время обеда	1	1
572	наизнанку и	1	1
573	которого она	1	1
574	стороны в	1	1
575	свободной от	1	1
576	непреодолимое стремление	1	1
577	и она	2	1
578	ни на	1	1
579	из форм	1	1
580	места для	1	1
581	в пределах	2	1
582	жизнь ее	1	1
583	к жизни	1	1
584	что за	1	1
585	это были	1	1
586	даже за	1	1
587	и жизнью	2	1
588	по существу	3	1
589	распадается на	1	1
590	дело здесь	3	1
591	смысл в	1	1
592	и смерти	2	1
593	и живыми	1	1
594	слова и	2	1
595	еще раз	1	1
596	в условиях	2	1
597	но это	5	1
598	неотделимы от	1	1
599	и таким	1	1
600	очень велика	1	1
601	видят в	1	1
602	к которому	1	1
603	слова но	2	1
604	на улице	2	1
605	жизнью в	2	1
606	только тогда	1	1
607	в пределе	3	1
608	котором он	1	1
609	мира и	8	1
610	то не	1	1
611	ее и	1	1
612	его тело	1	1
613	из себя	1	1
614	бы в	4	1
615	но зато	1	1
616	на языке	1	1
617	внутренняя противоречивость	1	1
618	чем же	4	1
619	не знает	1	1
620	но чем	1	1
621	жизни а	1	1
622	того на	1	1
623	о делах	1	1
624	за столом	1	1
625	из этого	1	1
626	только о	1	1
627	жизни характерно	1	1
628	время она	1	1
629	не нуждается	2	1
630	важно для	1	1
631	том числе	4	1
632	это в	2	1
633	к этому	2	1
634	можно назвать	1	1
635	которая не	2	1
636	в таком	1	1
