N	2gram	Vygotskiy__5	Vladivir
266	не как	1	2
267	в силу	10	2
268	и по	4	2
269	одно и	1	2
270	что является	2	2
271	в другом	6	2
272	те или	1	2
273	должен был	1	2
274	в жизни	2	2
275	но уже	1	2
276	о которых	1	2
277	этого факта	1	2
278	на первый	1	2
279	в этих	3	2
280	к тем	1	2
281	что такая	1	2
282	с виду	1	2
283	взгляд на	1	2
284	в вопросе	2	2
285	в их	3	2
286	знаем что	1	2
287	и более	3	2
288	знание и	1	2
289	тем самым	8	2
290	о значении	1	2
291	как можно	1	2
292	что эта	3	2
293	она не	1	2
294	но что	3	2
295	иметь в	1	2
296	но только	2	2
297	по своей	3	2
298	связи с	3	2
299	что на	1	2
300	вот в	1	2
301	не могут	4	2
302	далеко за	4	2
303	той или	1	2
304	не существует	1	2
305	взять его	1	2
306	что оба	2	2
307	всей своей	1	2
308	которая в	2	2
309	тем чем	1	2
310	больше чем	3	2
311	но мы	5	2
312	что каждый	1	2
313	его в	2	2
314	на отдельные	2	2
315	или иные	1	2
316	путь к	1	2
317	бы в	4	2
318	в теории	4	2
319	знания и	2	2
320	жизнь но	1	2
321	но с	2	2
322	одной из	3	2
323	что даже	1	2
324	в какой	6	2
325	который в	1	2
326	мы будем	2	2
327	это же	1	2
328	не можем	1	2
329	то и	2	2
330	в начале	1	2
331	а то	1	2
332	из них	2	2
333	понимает что	1	2
334	содержания и	1	2
335	мы находим	1	2
336	здесь и	1	2
337	потому и	3	2
338	и вместе	1	2
339	для того	14	2
340	без всякой	1	2
341	со стороны	1	2
342	или иначе	1	2
343	который был	1	2
344	собой разумеется	1	2
345	только к	2	2
346	которых мы	1	2
347	не на	3	2
348	понятие о	1	2
349	что мы	4	2
350	а есть	1	2
351	а если	1	2
352	стороны и	2	2
353	если эти	1	2
354	с этой	4	2
355	как например	1	2
356	является для	2	2
357	это последнее	1	2
358	не является	5	2
359	которых он	2	2
360	об отношении	2	2
361	этом отношении	5	2
362	только что	5	2
363	на более	1	2
364	то необходимо	1	2
365	другой стороны	2	2
366	совершенно не	2	2
367	того же	7	2
368	к его	3	2
369	из этого	2	2
370	с его	1	2
371	но еще	1	2
372	к этой	3	2
373	ни на	2	2
374	к этому	3	2
375	а между	1	1
376	как известно	4	1
377	например в	1	1
378	в сфере	5	1
379	для выяснения	1	1
380	не делает	1	1
381	себе путь	1	1
382	только потому	1	1
383	это и	3	1
384	и должны	1	1
385	и есть	7	1
386	с целым	1	1
387	этой теории	5	1
388	из самых	1	1
389	из его	1	1
390	и больше	1	1
391	характера на	1	1
392	самых существенных	2	1
393	которыми он	1	1
394	из ничего	1	1
395	для своего	1	1
396	совершенно новой	1	1
397	более ранней	1	1
398	предметом его	1	1
399	которую мы	2	1
400	теперь мы	1	1
401	и сущность	1	1
402	трех основных	1	1
403	есть нечто	1	1
404	благодаря тому	1	1
405	которого мы	1	1
406	но она	1	1
407	что иное	1	1
408	принадлежит к	2	1
409	самую идею	2	1
410	представление о	1	1
411	о наличии	1	1
412	себе что	1	1
413	иное как	1	1
414	есть развитие	5	1
415	конечно это	1	1
416	во всех	2	1
417	сознания а	1	1
418	то мы	1	1
419	точка зрения	8	1
420	следовательно все	1	1
421	если в	3	1
422	в общем	1	1
423	с совершенно	1	1
424	очевидно что	2	1
425	связанного с	2	1
426	и будет	1	1
427	оно является	3	1
428	же раз	1	1
429	отличаются от	1	1
430	что они	5	1
431	сама по	4	1
432	один и	3	1
433	после всего	1	1
434	относится к	1	1
435	нашего сознания	1	1
436	это одно	1	1
437	как в	5	1
438	просто как	1	1
439	кто не	1	1
440	когда он	2	1
441	сознания в	3	1
442	нового не	1	1
443	как иначе	1	1
444	для ее	1	1
445	дело только	1	1
446	еще на	1	1
447	точку зрения	1	1
448	привести к	1	1
449	другого как	1	1
450	он в	3	1
451	есть максимально	2	1
452	которые в	1	1
453	думать что	1	1
454	в известном	8	1
455	он делает	2	1
456	как он	6	1
457	его но	1	1
458	так сказать	1	1
459	теории и	2	1
460	даже с	1	1
461	мы пользуемся	1	1
462	независимость от	1	1
463	именно то	1	1
464	в первую	1	1
465	общий итог	1	1
466	к одному	2	1
467	в корне	2	1
468	их в	2	1
469	в плане	1	1
470	которые только	2	1
471	понятия это	1	1
472	что ни	1	1
473	смысле как	1	1
474	вообще без	1	1
475	которое как	1	1
476	и заключается	1	1
477	поскольку она	1	1
478	этом последнем	1	1
479	для всей	1	1
480	эта неспособность	1	1
481	существует таких	1	1
482	конечно в	1	1
483	распадается на	1	1
484	и произвольном	1	1
485	на все	5	1
486	каждой отдельной	2	1
487	лишь в	1	1
488	знает что	2	1
489	заключается в	5	1
490	говорит что	5	1
491	на данной	1	1
492	не находится	2	1
493	в плоскости	2	1
494	после этого	1	1
495	делать это	1	1
496	в них	2	1
497	рядом с	1	1
498	сами собой	1	1
499	все равно	2	1
500	эту тему	1	1
501	во внимание	2	1
502	которой он	1	1
503	нигде не	1	1
504	развития так	2	1
505	смысле с	1	1
506	оно имеет	2	1
507	его теории	1	1
508	и почему	1	1
509	объединить их	1	1
510	не предшествует	1	1
511	со всей	1	1
512	что наличие	1	1
513	и их	4	1
514	сказать так	1	1
515	мы встретились	1	1
516	в такой	5	1
517	в письме	1	1
518	представить себе	1	1
519	она в	1	1
520	мы говорили	2	1
521	место в	1	1
522	себе а	1	1
523	не путем	1	1
524	должны были	2	1
525	является только	1	1
526	чтобы можно	1	1
527	образом и	1	1
528	самое время	1	1
529	но он	7	1
530	основными и	1	1
531	друг другу	2	1
532	в понятии	1	1
533	надо сказать	1	1
534	речи в	6	1
535	без всяких	2	1
536	возможно только	1	1
537	том же	1	1
538	которые тоже	1	1
539	на всю	2	1
540	же мы	2	1
541	случае мы	1	1
542	этой области	1	1
543	участвует в	1	1
544	возможным и	1	1
545	с которой	1	1
546	что с	5	1
547	с теми	1	1
548	и другое	4	1
549	самого начала	5	1
550	к этим	1	1
551	в основе	8	1
552	к каждой	1	1
553	но вместе	1	1
554	сознания как	1	1
555	он еще	2	1
556	опираться на	1	1
557	это с	1	1
558	это мы	2	1
559	того как	5	1
560	только из	1	1
561	того в	1	1
562	предполагать что	1	1
563	все дело	2	1
564	и является	3	1
565	перехода к	1	1
566	это слово	1	1
567	вернее сказать	1	1
568	чем оно	1	1
569	в процессе	13	1
570	до того	2	1
571	как будто	2	1
572	в будущем	1	1
573	является то	2	1
574	в специальном	1	1
575	начиная с	1	1
576	в направлении	1	1
577	не считает	1	1
578	только еще	1	1
579	и другим	2	1
580	для его	2	1
581	указывает на	2	1
582	теории в	1	1
583	что при	1	1
584	и он	1	1
585	этот путь	2	1
586	выходит далеко	3	1
587	содержащиеся в	1	1
588	с ее	1	1
589	всего этого	1	1
590	чего я	1	1
591	без всякого	1	1
592	в ее	1	1
593	только не	3	1
594	в себя	3	1
595	только более	1	1
596	с самого	5	1
597	вопрос что	1	1
598	если подвести	1	1
599	это можно	1	1
600	те же	2	1
601	ясно что	1	1
602	а этот	2	1
603	и которые	1	1
604	мы только	1	1
605	оно как	1	1
606	том как	2	1
607	его деятельности	1	1
608	высокой ступени	2	1
609	строго говоря	1	1
610	разумеется что	1	1
611	собой и	1	1
612	эту теорию	1	1
613	мы могли	7	1
614	в самой	1	1
615	на вопрос	5	1
616	и поэтому	2	1
617	то во	1	1
618	язык и	2	1
619	исследования и	2	1
620	одного из	1	1
621	или на	1	1
622	означает не	1	1
623	на что	1	1
624	и сделать	1	1
625	и просто	1	1
626	можно сказать	5	1
627	может не	1	1
628	вопросу о	1	1
629	развития не	1	1
630	а во	1	1
631	на всех	1	1
632	первую очередь	1	1
633	но ничего	1	1
634	для изучения	1	1
635	не могло	1	1
636	же самые	2	1
637	свою теорию	2	1
638	и невозможности	1	1
639	и во	1	1
640	здесь мыслится	1	1
641	а потому	3	1
642	нуждается в	1	1
643	вслед за	2	1
644	которая и	1	1
645	в свете	4	1
646	и следовательно	6	1
647	бы допустить	1	1
648	может иметь	2	1
649	если взять	1	1
650	дать в	1	1
651	видим что	2	1
652	эта проблема	2	1
653	один из	1	1
654	в новой	4	1
655	эту точку	1	1
656	что только	2	1
657	только одной	1	1
658	мы видим	4	1
659	структуры так	1	1
660	два года	1	1
661	этот факт	1	1
662	не происходит	1	1
663	их не	1	1
664	говоря он	1	1
665	не то	4	1
666	должна считаться	1	1
667	самом деле	3	1
668	должны допустить	1	1
669	считает себя	1	1
670	системы и	1	1
671	вопроса о	3	1
672	время является	1	1
673	предполагает наличие	2	1
674	а это	1	1
675	этому вопросу	1	1
676	не дает	2	1
677	и других	1	1
678	мышления и	4	1
679	за ним	1	1
680	это обстоятельство	1	1
681	отдельные моменты	1	1
682	наталкивается на	1	1
683	как основное	1	1
684	иначе как	2	1
685	не совпадают	1	1
686	с него	1	1
687	до окончания	1	1
688	и никогда	1	1
689	же невозможно	1	1
690	на их	2	1
691	это единство	1	1
692	не возникнет	1	1
693	или вернее	1	1
694	но из	1	1
695	представляют собой	2	1
696	это будет	2	1
697	на учение	1	1
698	другого и	1	1
699	или иной	1	1
700	приходится признать	1	1
701	говорим о	2	1
702	и из	2	1
703	на примере	3	1
704	до сих	3	1
705	влияние на	1	1
706	о влиянии	2	1
707	предметов как	2	1
708	понятий как	3	1
709	к которому	4	1
710	и прежде	1	1
711	во второй	2	1
712	такое же	2	1
713	в природе	1	1
714	себя и	2	1
715	на которых	1	1
716	что для	2	1
717	вопрос почему	1	1
718	ясным что	1	1
719	и определяет	1	1
720	с теоретической	1	1
721	на этот	4	1
722	целым рядом	1	1
723	как невозможно	1	1
724	если эта	1	1
725	и непосредственно	1	1
726	о чем	2	1
727	без которых	1	1
728	к высшему	1	1
729	этим самым	1	1
730	с которым	1	1
731	становится ясным	1	1
732	я говорю	1	1
733	говорит нам	1	1
734	в частности	3	1
735	по необходимости	2	1
736	необходимы для	2	1
737	его мышления	1	1
738	мы говорим	2	1
739	достигнуть своего	1	1
740	его на	2	1
741	из которых	3	1
742	ибо это	1	1
743	тех и	1	1
744	по своему	3	1
745	он говорит	1	1
746	к жизни	3	1
747	она есть	1	1
748	последнем случае	1	1
749	я это	3	1
750	на эту	1	1
751	но этот	2	1
752	в тех	1	1
753	предметом непосредственного	1	1
754	эту мысль	2	1
755	в первой	2	1
756	своего развития	6	1
757	этим мы	1	1
758	исходя из	1	1
759	в состоянии	4	1
760	мыслится как	1	1
761	к проблеме	1	1
762	том смысле	1	1
763	этого слова	1	1
764	ссылается на	1	1
765	нас интересует	2	1
766	этом случае	3	1
767	известном смысле	7	1
768	не касаясь	2	1
769	сих пор	3	1
770	но так	1	1
771	только для	2	1
772	заставляет нас	1	1
773	каждое из	1	1
774	все это	2	1
775	и таким	1	1
776	поэтому что	1	1
777	ничего кроме	1	1
778	от нас	1	1
779	должны быть	2	1
780	ней нет	1	1
781	навсегда данными	1	1
782	в более	2	1
783	и после	1	1
784	только мы	1	1
785	процесса в	3	1
786	он конечно	1	1
787	уже на	2	1
788	тем и	1	1
789	более ранних	1	1
790	представляется что	1	1
791	между ними	1	1
792	чтобы понять	2	1
793	развития и	11	1
794	речи с	2	1
795	собственного мышления	2	1
796	иное чем	1	1
797	на свою	2	1
798	еще более	5	1
799	отношении не	1	1
800	они имеют	1	1
801	но зато	1	1
802	вопроса и	1	1
803	теории а	1	1
804	которым мы	1	1
805	отношении к	1	1
806	не являются	1	1
807	от всякого	2	1
808	в свою	4	1
809	о сущности	1	1
810	с ней	1	1
811	отдает себе	2	1
812	отношением к	2	1
813	в системе	4	1
814	он представляет	1	1
815	то здесь	1	1
816	природе и	1	1
817	не что	1	1
818	чтобы он	1	1
819	своей общей	1	1
820	в трех	1	1
821	сила и	1	1
822	доказал что	1	1
823	ниже мы	1	1
824	огромное значение	1	1
825	в заключение	1	1
826	в действительности	3	1
827	легко понять	1	1
828	включает в	3	1
829	с научной	1	1
830	допустить что	3	1
831	жизни и	2	1
832	но эти	1	1
833	подвести итог	1	1
834	и другие	2	1
835	он принадлежит	1	1
836	том числе	1	1
837	по поводу	2	1
838	все что	2	1
839	этой точки	4	1
840	они не	3	1
841	гораздо более	1	1
