N	2gram	Bakhtin_Pr_2	Dialekti
227	к этому	4	3
228	нем нет	1	2
229	человека и	2	2
230	говорю о	1	2
231	он всегда	1	2
232	и ничего	1	2
233	мир не	1	2
234	есть нечто	1	2
235	совпадает с	1	2
236	бы ни	1	2
237	двух или	1	2
238	на нем	1	2
239	во всех	4	2
240	как таковая	1	2
241	бы не	3	2
242	мы будем	1	2
243	но как	2	2
244	есть по	1	2
245	нет и	3	2
246	чем же	2	2
247	если она	1	2
248	из возможных	2	2
249	все же	4	2
250	кроме того	1	2
251	понять и	2	2
252	что по	1	2
253	себе не	1	2
254	в самом	13	2
255	в которой	2	2
256	ни один	3	2
257	из этих	1	2
258	же вы	3	2
259	тоже не	2	2
260	думать что	1	2
261	ни одна	1	2
262	при этом	2	2
263	тем не	1	2
264	тут не	2	2
265	а это	1	2
266	но все	4	2
267	в каком-нибудь	1	2
268	лишь в	2	2
269	когда уже	1	2
270	это было	2	2
271	заключается в	1	2
272	время и	1	2
273	истории и	1	2
274	но именно	1	2
275	в них	4	2
276	все равно	1	2
277	и вне	1	2
278	между собою	1	2
279	должно быть	4	2
280	со всей	2	2
281	имеет ничего	1	2
282	в котором	7	2
283	по сравнению	2	2
284	представление о	2	2
285	от себя	1	2
286	не понимает	1	2
287	что было	1	2
288	не могли	1	2
289	общего не	1	2
290	можем сказать	2	2
291	и необходимость	1	2
292	что с	1	2
293	что есть	1	2
294	в отношении	1	2
295	не менее	2	2
296	не раз	2	2
297	или что	1	2
298	что эта	2	2
299	того как	3	2
300	может только	1	2
301	никогда не	17	2
302	и по	2	2
303	она должна	1	2
304	во всем	1	2
305	как не	5	2
306	не по	3	2
307	как будто	1	2
308	что на	1	2
309	не могут	1	2
310	а что	2	2
311	всегда есть	1	2
312	в абсолютном	1	2
313	можно и	1	2
314	без всякого	1	2
315	в ее	3	2
316	и когда	1	2
317	не значит	2	2
318	слово о	6	2
319	именно этот	1	2
320	жизнь и	3	2
321	для этого	3	2
322	находится в	2	2
323	о ней	1	2
324	как идея	1	2
325	о нем	6	2
326	познания и	1	2
327	ее в	2	2
328	никак не	1	2
329	в пользу	1	2
330	или более	1	2
331	тем или	1	2
332	которые мы	1	2
333	во всей	1	2
334	и только	1	2
335	одной из	2	2
336	и так	1	2
337	или другим	1	2
338	жизнь личности	2	2
339	себя в	2	2
340	же и	1	2
341	конечно не	6	2
342	да еще	1	2
343	есть своя	1	2
344	не дает	1	2
345	из них	9	2
346	был бы	1	2
347	и их	6	2
348	мы находим	1	2
349	для меня	2	2
350	вещи с	1	2
351	отличие от	1	2
352	тем что	2	2
353	от того	2	2
354	в целях	1	2
355	не было	2	2
356	что человек	1	2
357	естественно и	1	2
358	и тех	1	2
359	она является	1	2
360	идеи в	5	2
361	другой стороны	1	2
362	его как	1	2
363	я говорю	1	2
364	в частности	1	2
365	вместе с	1	2
366	как это	2	2
367	как одно	2	2
368	в человеке	10	2
369	сравнению с	2	2
370	что же	4	2
371	да и	1	2
372	этой точки	2	2
373	мы еще	1	2
374	быть не	1	2
375	и слово	6	2
376	но для	1	2
377	это как	2	2
378	у достоевского	14	2
379	и ни	1	2
380	только что	2	2
381	тут мы	1	2
382	а как	4	2
383	отношении к	1	2
384	это все	1	2
385	возможно лишь	1	2
386	и идеи	5	2
387	в свое	2	2
388	видим в	1	2
389	которая не	2	2
390	во всяком	1	2
391	все что	3	2
392	иное проявление	1	1
393	же как	4	1
394	и через	2	1
395	переходит к	1	1
396	по отдельным	1	1
397	все остальное	1	1
398	на самом	1	1
399	он может	2	1
400	этого последнего	1	1
401	но тем	1	1
402	идет о	2	1
403	с идеей	2	1
404	и исторические	1	1
405	единство на	1	1
406	еще важнее	1	1
407	все те	2	1
408	в зависимости	3	1
409	его не	1	1
410	их и	3	1
411	идеей и	1	1
412	и взаимно	2	1
413	положения в	1	1
414	из своих	2	1
415	только благодаря	1	1
416	он как	3	1
417	своими корнями	1	1
418	такое положение	1	1
419	нельзя ограничиться	1	1
420	от друга	2	1
421	из того	1	1
422	конечно и	2	1
423	мы ее	1	1
424	и он	3	1
425	очень часто	1	1
426	собою и	1	1
427	и явления	1	1
428	на них	2	1
429	он сам	6	1
430	именно эти	1	1
431	как один	1	1
432	где же	1	1
433	жить и	1	1
434	к слову	1	1
435	отношение к	8	1
436	мы сейчас	1	1
437	само же	1	1
438	в едином	2	1
439	друг от	2	1
440	друга и	1	1
441	в одной	5	1
442	стороны и	1	1
443	как к	2	1
444	в полном	1	1
445	было только	1	1
446	тот же	2	1
447	все возможные	2	1
448	этой идеи	1	1
449	говорит не	1	1
450	истины и	3	1
451	сказать о	1	1
452	в нашем	2	1
453	из души	1	1
454	что так	1	1
455	достоевского в	4	1
456	в костюме	1	1
457	есть как	1	1
458	и воспринимается	1	1
459	и тот	1	1
460	только один	1	1
461	имеем в	2	1
462	но ведь	3	1
463	как принцип	1	1
464	корнями в	1	1
465	и идея	1	1
466	она диалектически	1	1
467	частности и	1	1
468	свете этого	1	1
469	но прежде	1	1
470	вообще не	1	1
471	как он	4	1
472	образ его	1	1
473	мы их	1	1
474	видит и	5	1
475	и одна	1	1
476	к миру	1	1
477	человек не	1	1
478	он не	9	1
479	раз навсегда	1	1
480	смысле она	1	1
481	когда все	1	1
482	всех этих	1	1
483	и еще	1	1
484	и совершенно	1	1
485	принципа и	1	1
486	сердце и	1	1
487	мы впервые	1	1
488	и более	2	1
489	чтобы в	1	1
490	говорите что	1	1
491	даже прямо	1	1
492	которым не	1	1
493	людей и	2	1
494	благоприятные условия	1	1
495	или иных	1	1
496	в нее	1	1
497	для всей	1	1
498	смысловая точка	1	1
499	же не	1	1
500	если нет	2	1
501	сознание и	4	1
502	конечно в	2	1
503	это я	1	1
504	художественный образ	1	1
505	его в	3	1
506	входит в	9	1
507	не предполагает	1	1
508	с другими	7	1
509	все может	1	1
510	не встречает	1	1
511	данном случае	1	1
512	о характере	1	1
513	он является	1	1
514	в абстракции	1	1
515	ни одной	1	1
516	к своим	1	1
517	их как	1	1
518	всю жизнь	1	1
519	и очень	1	1
520	переходим к	2	1
521	для чего	1	1
522	мы видели	3	1
523	ведет к	2	1
524	потому и	1	1
525	опять-таки не	1	1
526	же я	1	1
527	одного и	2	1
528	и становится	2	1
529	меняется и	1	1
530	и свободный	1	1
531	что значит	2	1
532	бы тоже	1	1
533	соприкосновение с	1	1
534	можно найти	2	1
535	почти не	1	1
536	личности это	1	1
537	установки и	1	1
538	знает и	1	1
539	место в	1	1
540	логика и	1	1
541	в отличие	1	1
542	в которых	1	1
543	понятно что	1	1
544	не от	1	1
545	которой они	1	1
546	идея как	2	1
547	эту идею	1	1
548	которые в	2	1
549	но он	1	1
550	друг другу	1	1
551	их в	7	1
552	оно само	1	1
553	она или	1	1
554	вещей и	1	1
555	что сам	1	1
556	жизни а	1	1
557	того кто	1	1
558	не должна	3	1
559	образ не	1	1
560	зрения и	1	1
561	даже в	6	1
562	сам он	2	1
563	вещи не	1	1
564	ее с	3	1
565	и сама	1	1
566	в процессе	2	1
567	он еще	2	1
568	в непрерывном	1	1
569	отделяется от	1	1
570	смысл его	2	1
571	того и	1	1
572	и всегда	2	1
573	слово и	2	1
574	самой жизни	1	1
575	этого сознания	2	1
576	одна из	3	1
577	сами они	1	1
578	в соприкосновение	1	1
579	кто является	1	1
580	или как	1	1
581	всех своих	1	1
582	его можно	1	1
583	и действующей	1	1
584	и теперь	1	1
585	связи с	1	1
586	но теперь	2	1
587	здесь же	1	1
588	после анализа	1	1
589	это уже	1	1
590	до смерти	1	1
591	у меня	3	1
592	такие же	1	1
593	а в	3	1
594	сохранить свое	1	1
595	человека в	5	1
596	ли не	1	1
597	зависимости от	3	1
598	его за	1	1
599	всего в	1	1
600	всего что	1	1
601	раньше не	1	1
602	они и	2	1
603	он видит	1	1
604	и они	1	1
605	с образом	3	1
606	и которая	1	1
607	как мы	8	1
608	ли тут	2	1
609	всего этого	3	1
610	не могу	1	1
611	только при	1	1
612	чтобы быть	1	1
613	они почти	1	1
614	в пределах	4	1
615	в дальнейшем	2	1
616	на том	1	1
617	природе своей	2	1
618	достаточно чтобы	1	1
619	что может	1	1
620	и себе	1	1
621	можно было	2	1
622	только тот	1	1
623	те же	2	1
624	только войдя	1	1
625	сознание а	1	1
626	по природе	3	1
627	самого понятия	1	1
628	через него	1	1
629	мыслится и	1	1
630	души ни	1	1
631	о котором	1	1
632	перед собою	1	1
633	образом в	2	1
634	третья идея	1	1
635	и смерть	1	1
636	и судить	1	1
637	и нужно	1	1
638	имеет с	1	1
639	и здесь	2	1
640	и должно	1	1
641	возможна только	1	1
642	нашей работы	2	1
643	говорит об	1	1
644	его жизни	2	1
645	с одной	1	1
646	необходим для	1	1
647	наконец на	1	1
648	были бы	2	1
649	в новую	2	1
650	все его	3	1
651	время не	1	1
652	бытием и	1	1
653	мы понимаем	1	1
654	к нему	11	1
655	смысле не	1	1
656	от них	2	1
657	судить о	1	1
658	поступков и	1	1
659	в другой	1	1
660	них в	2	1
661	все в	1	1
662	все время	3	1
663	и всякое	1	1
664	человека как	2	1
665	в лучшем	1	1
666	а эти	1	1
667	в него	1	1
668	войдя в	2	1
669	идея это	1	1
670	одного из	1	1
671	времени что	1	1
672	вполне можно	1	1
673	но с	3	1
674	нем только	3	1
675	и новая	1	1
676	что только	1	1
677	этот вопрос	4	1
678	веры в	1	1
679	бы из	1	1
680	просто форма	1	1
681	во времени	1	1
682	точка зрения	7	1
683	отдельным пунктам	1	1
684	не входит	2	1
685	с нею	1	1
686	и у	2	1
687	уже в	4	1
688	еще одну	1	1
689	и показать	1	1
690	двух основных	1	1
691	в душе	1	1
692	и других	3	1
693	его и	3	1
694	за ним	1	1
695	хочет быть	1	1
696	победы и	1	1
697	одно из	1	1
698	не так	2	1
699	эти три	1	1
700	в конце	4	1
701	чтобы она	1	1
702	с этими	1	1
703	как его	2	1
704	человек как	1	1
705	поэтому и	3	1
706	от всякого	1	1
707	не из	1	1
708	гораздо сложнее	1	1
709	именно как	1	1
710	она и	3	1
711	себе такая	1	1
712	или иной	3	1
713	и человека	1	1
714	есть взаимоотношение	1	1
715	с другой	1	1
716	и прежде	2	1
717	дело в	1	1
718	по всей	1	1
719	и знает	1	1
720	но есть	1	1
721	что для	2	1
722	неотделим от	2	1
723	каком смысле	1	1
724	к человеку	1	1
725	превращается в	4	1
726	церкви и	1	1
727	нужно сказать	1	1
728	их взаимоотношения	1	1
729	на этот	1	1
730	до конца	7	1
731	говоря несколько	1	1
732	самое слово	1	1
733	жизнь в	1	1
734	и оно	2	1
735	и свободно	1	1
736	него не	3	1
737	или с	1	1
738	случайным и	1	1
739	то она	1	1
740	если это	1	1
741	входить в	1	1
742	но оно	1	1
743	отличается от	1	1
744	человек в	3	1
745	раз на	1	1
746	всех трех	1	1
747	в лесу	1	1
748	до этого	1	1
749	эта идея	1	1
750	ко всем	2	1
751	и самые	1	1
752	нет а	1	1
753	в плоскости	1	1
754	в область	1	1
755	видит в	1	1
756	который мы	1	1
757	уходит своими	1	1
758	наряду с	1	1
759	в той	3	1
760	и дальше	1	1
761	что дано	1	1
762	быть только	2	1
763	вдруг как	1	1
764	романе достоевского	3	1
765	по существу	1	1
766	на вид	1	1
767	ней не	1	1
768	нем как	1	1
769	находить и	1	1
770	мы сказали	3	1
771	с отдельными	1	1
772	в контексте	2	1
773	его именно	1	1
774	этом случае	1	1
775	изображение как	1	1
776	своей жизни	3	1
777	лучшем случае	1	1
778	у вас	2	1
779	имел в	1	1
780	вы говорите	1	1
781	в великом	1	1
782	в наше	1	1
783	не является	3	1
784	по-иному и	1	1
785	в идеале	1	1
786	идеи это	1	1
787	уже на	2	1
788	потому не	1	1
789	и от	3	1
790	и человек	1	1
791	она может	1	1
792	и неотделим	1	1
793	мира и	1	1
794	которой можно	1	1
795	которая в	1	1
796	в другое	2	1
797	себя самого	1	1
798	ее и	1	1
799	самом предмете	1	1
800	конце концов	3	1
801	ибо в	1	1
802	его уже	1	1
803	становления в	1	1
804	все они	4	1
805	оно это	1	1
806	жизни в	2	1
807	к самым	1	1
808	или подвига	1	1
809	о своем	1	1
810	как ряд	1	1
811	в романе	3	1
812	из тех	1	1
813	не знает	4	1
814	есть теория	1	1
815	выхода за	1	1
816	на своем	1	1
817	я и	3	1
818	всем этом	1	1
819	в современной	1	1
820	как на	2	1
821	вполне понятно	1	1
822	а я	1	1
823	о себе	3	1
824	случае если	1	1
825	в своих	4	1
826	только она	2	1
