N	2gram	Propp_Isto_6	Myslijsy
133	другой стороны	8	4
134	все что	4	4
135	только потому	1	3
136	и есть	1	3
137	оно есть	1	3
138	бы ни	1	3
139	и на	12	3
140	дает нам	2	3
141	более или	1	3
142	весь круг	1	3
143	в целом	1	3
144	что она	3	3
145	при этом	3	3
146	т д	8	3
147	в силу	1	3
148	не будет	5	3
149	что все	1	3
150	и может	1	3
151	его в	5	3
152	оно имеет	1	3
153	или менее	1	3
154	как бы	4	3
155	что при	2	3
156	образом и	2	3
157	тем не	1	3
158	есть еще	2	3
159	что например	1	3
160	животного и	1	3
161	тому что	1	3
162	на него	2	3
163	образом в	1	3
164	того чтобы	1	3
165	заметить что	1	3
166	могут быть	3	3
167	мере того	1	3
168	представления и	2	3
169	него самого	1	3
170	в образе	10	3
171	или в	3	3
172	здесь как	1	3
173	том как	3	3
174	со стороны	3	3
175	никак не	1	3
176	можно сказать	2	3
177	к другой	1	3
178	к нему	1	3
179	на которой	1	3
180	же и	1	3
181	есть в	1	3
182	к мысли	1	3
183	никто не	2	3
184	прежде всего	4	3
185	друг друга	1	3
186	мы можем	7	3
187	и вместе	1	3
188	до сих	4	3
189	именно в	1	3
190	такое же	1	3
191	от другого	1	3
192	одной стороны	7	3
193	там где	5	3
194	в одно	2	3
195	связь с	11	3
196	так же	2	3
197	самого себя	2	3
198	том смысле	1	3
199	сих пор	4	3
200	и оно	1	3
201	не существует	1	3
202	к одной	1	3
203	здесь только	1	3
204	в свою	1	3
205	не знает	1	3
206	в последнем	2	3
207	то оно	1	3
208	к этому	3	3
209	в таком	1	3
210	таком случае	1	2
211	воды с	1	2
212	так у	3	2
213	нам кажется	2	2
214	и до	2	2
215	мы уже	6	2
216	он как	1	2
217	не столько	1	2
218	на свою	1	2
219	себе что	1	2
220	есть вместе	1	2
221	то он	2	2
222	тогда как	2	2
223	отношение к	1	2
224	что они	2	2
225	нечто вроде	1	2
226	человек может	1	2
227	этой стороны	1	2
228	все же	8	2
229	целый ряд	2	2
230	его к	1	2
231	та же	3	2
232	так или	1	2
233	в этой	2	2
234	и тот	1	2
235	на то	2	2
236	и если	1	2
237	на его	4	2
238	и почему	1	2
239	не как	1	2
240	или другое	2	2
241	из него	2	2
242	подобно тому	1	2
243	что ни	1	2
244	людей и	2	2
245	но все	2	2
246	на все	1	2
247	ни в	2	2
248	показывает что	3	2
249	отражается в	1	2
250	не всегда	4	2
251	несмотря на	1	2
252	форму но	1	2
253	точки зрения	1	2
254	в своей	3	2
255	а как	1	2
256	на первых	1	2
257	в которых	2	2
258	выше мы	1	2
259	их в	3	2
260	даже в	2	2
261	что есть	1	2
262	она не	3	2
263	что с	1	2
264	на котором	3	2
265	как о	1	2
266	такая же	1	2
267	в тени	1	2
268	когда мы	2	2
269	от этого	3	2
270	указание на	1	2
271	его с	3	2
272	от нее	2	2
273	в области	1	2
274	мысли о	1	2
275	так например	3	2
276	то или	2	2
277	и о	1	2
278	в ее	1	2
279	только при	1	2
280	так в	6	2
281	когда в	2	2
282	и с	6	2
283	могла быть	1	2
284	об этом	1	2
285	связанное с	1	2
286	каждый раз	1	2
287	о том	7	2
288	но мы	2	2
289	или на	1	2
290	представление в	1	2
291	что посредством	1	2
292	должно было	1	2
293	от него	3	2
294	первых порах	1	2
295	от них	1	2
296	природы и	1	2
297	в форме	2	2
298	по содержанию	1	2
299	вне себя	1	2
300	мы видим	5	2
301	одной из	1	2
302	когда например	1	2
303	из многих	1	2
304	которое мы	1	2
305	в первобытном	1	2
306	но как	4	2
307	согласно с	1	2
308	в виде	6	2
309	был бы	1	2
310	не составляет	1	2
311	заключить что	1	2
312	в одном	3	2
313	но что	1	2
314	у него	7	2
315	есть выражение	1	2
316	в других	4	2
317	другой и	1	2
318	смотря по	1	2
319	и даже	1	2
320	тут же	1	2
321	а с	2	2
322	или с	1	2
323	нет ни	2	2
324	к своему	3	2
325	он говорит	1	2
326	что же	2	2
327	что как	1	2
328	с этой	2	2
329	еще раз	1	2
330	перед нами	2	2
331	есть одно	1	2
332	то не	1	2
333	из себя	1	2
334	бы в	1	2
335	и наконец	3	2
336	глаз и	1	2
337	же в	1	2
338	в свой	1	2
339	в свое	2	2
340	жизни и	2	2
341	это в	1	2
342	это неверно	1	1
343	как говорят	1	1
344	отношения к	1	1
345	одним из	1	1
346	переходит к	1	1
347	не имел	1	1
348	ведьма и	1	1
349	тех же	1	1
350	искать в	1	1
351	ли мы	1	1
352	сидит в	1	1
353	что когда	2	1
354	из его	2	1
355	что эти	2	1
356	оно было	1	1
357	его связь	1	1
358	должна быть	3	1
359	во-первых потому	1	1
360	его не	2	1
361	если я	1	1
362	понятия но	1	1
363	на первом	1	1
364	что между	4	1
365	что если	1	1
366	которую мы	1	1
367	вопрос о	3	1
368	и язык	1	1
369	имеет свою	1	1
370	время как	3	1
371	но она	1	1
372	не вполне	2	1
373	как объекта	1	1
374	похожи на	1	1
375	не знают	1	1
376	того же	2	1
377	солнце солнце	2	1
378	и он	4	1
379	всех сторон	1	1
380	думая о	1	1
381	он был	2	1
382	на них	1	1
383	с двумя	1	1
384	здесь не	2	1
385	с его	4	1
386	только после	1	1
387	общих чертах	1	1
388	так для	1	1
389	от его	1	1
390	данном случае	3	1
391	в голове	1	1
392	заметим что	1	1
393	а через	2	1
394	отличие от	1	1
395	оно только	2	1
396	из таких	1	1
397	которые не	1	1
398	в истории	1	1
399	из которого	1	1
400	первый взгляд	1	1
401	время когда	1	1
402	это одно	1	1
403	так называемая	1	1
404	некоторое время	1	1
405	стороны и	2	1
406	что касается	2	1
407	еще и	1	1
408	помнить что	1	1
409	хотя и	1	1
410	когда он	3	1
411	поздно и	1	1
412	для которой	1	1
413	увидим что	2	1
414	но в	7	1
415	духа в	1	1
416	на ней	1	1
417	и конечно	2	1
418	сказать о	1	1
419	формы в	1	1
420	связь ее	1	1
421	все эти	8	1
422	если мы	1	1
423	может считаться	1	1
424	отношение между	1	1
425	как он	6	1
426	но на	1	1
427	есть новое	1	1
428	бы с	1	1
429	главным образом	3	1
430	после этого	4	1
431	зависит не	1	1
432	моисей в	1	1
433	этого он	1	1
434	действительно дает	1	1
435	представление конечно	2	1
436	есть та	1	1
437	и вот	3	1
438	что одно	1	1
439	свое время	1	1
440	сказке говорится	1	1
441	о таком	1	1
442	здесь мы	4	1
443	и природу	1	1
444	перенести в	1	1
445	где нет	2	1
446	в мире	1	1
447	них не	1	1
448	знает что	1	1
449	которого не	1	1
450	образом если	1	1
451	со всех	1	1
452	это не	4	1
453	сказке о	3	1
454	его душу	1	1
455	приходит в	2	1
456	слов на	1	1
457	в жизни	1	1
458	кажется что	2	1
459	его места	1	1
460	люди не	1	1
461	она и	1	1
462	в самую	1	1
463	отсюда видно	2	1
464	или наоборот	1	1
465	одна и	1	1
466	при каждом	1	1
467	здесь можно	7	1
468	с такой	1	1
469	такою же	1	1
470	то самое	2	1
471	это очевидно	2	1
472	в этих	2	1
473	но если	1	1
474	от своего	1	1
475	таким же	3	1
476	переносит в	2	1
477	происходит по	1	1
478	знаем что	2	1
479	миф о	2	1
480	в сказке	23	1
481	душу в	2	1
482	я есть	1	1
483	не будем	2	1
484	которые в	2	1
485	другом и	1	1
486	но он	2	1
487	без всяких	2	1
488	и более	1	1
489	однако в	2	1
490	что этот	2	1
491	того кто	1	1
492	между прочим	1	1
493	что те	1	1
494	к такой	1	1
495	в таких	1	1
496	хотя это	1	1
497	и другое	2	1
498	меня не	1	1
499	ее с	1	1
500	что представление	1	1
501	когда они	1	1
502	достигает своего	1	1
503	можем предположить	1	1
504	не могло	2	1
505	следовательно и	1	1
506	принадлежат к	1	1
507	не имели	4	1
508	в общих	1	1
509	ничего не	2	1
510	больше чем	1	1
511	под этим	1	1
512	это то	2	1
513	в противоречие	1	1
514	такой случай	2	1
515	в более	6	1
516	этого предмета	1	1
517	здесь же	4	1
518	уже и	1	1
519	что на	1	1
520	с другом	1	1
521	и далее	2	1
522	это далеко	2	1
523	начиная с	1	1
524	других случаях	1	1
525	языке и	1	1
526	отличается от	2	1
527	наоборот в	1	1
528	должен быть	1	1
529	формы этого	1	1
530	приходит к	3	1
531	голову по	1	1
532	происходит и	2	1
533	связи со	1	1
534	как по	1	1
535	только то	2	1
536	божество или	1	1
537	как представление	1	1
538	говорится что	1	1
539	животным и	2	1
540	на том	8	1
541	и когда	1	1
542	что у	2	1
543	только через	3	1
544	не с	1	1
545	ясно что	1	1
546	и каждый	1	1
547	этим в	2	1
548	это только	1	1
549	жизнь и	1	1
550	мы читаем	1	1
551	для этого	1	1
552	предположить что	3	1
553	нас и	1	1
554	но здесь	4	1
555	находится в	1	1
556	сводится к	2	1
557	и здесь	1	1
558	небо и	3	1
559	другими словами	3	1
560	точно таким	1	1
561	одного из	1	1
562	в которое	2	1
563	после того	2	1
564	все его	1	1
565	теперь и	1	1
566	можно заметить	1	1
567	образом мы	1	1
568	она остается	1	1
569	обращается к	2	1
570	во всех	1	1
571	эти два	2	1
572	стоит и	1	1
573	на одном	1	1
574	бы она	1	1
575	было первым	1	1
576	формы его	1	1
577	остается при	1	1
578	как объект	1	1
579	значит что	2	1
580	предмета и	1	1
581	я был	1	1
582	что здесь	3	1
583	хорошо известно	1	1
584	такое стремление	1	1
585	ее то	1	1
586	к дереву	1	1
587	и представляет	1	1
588	как нечто	1	1
589	между этими	1	1
590	и ее	3	1
591	жаловаться что	1	1
592	по этому	1	1
593	человека с	1	1
594	видели выше	1	1
595	положение что	1	1
596	как кажется	1	1
597	еще одну	2	1
598	а это	1	1
599	или даже	1	1
600	при помощи	3	1
601	но совершенно	1	1
602	его имени	2	1
603	языка но	1	1
604	не входить	1	1
605	первобытного человека	1	1
606	его и	1	1
607	смерти и	2	1
608	где бы	1	1
609	она действительно	1	1
610	мы знаем	2	1
611	мир не	2	1
612	пока не	2	1
613	ее не	3	1
614	может находиться	1	1
615	к ним	1	1
616	при всей	1	1
617	как его	1	1
618	на меня	1	1
619	она имеет	2	1
620	себя это	2	1
621	им нужно	1	1
622	в очень	4	1
623	не является	1	1
624	известных нам	1	1
625	другие более	1	1
626	ее со	1	1
627	даже не	1	1
628	как у	2	1
629	уже при	1	1
630	или иначе	1	1
631	них в	1	1
632	по всей	1	1
633	но есть	3	1
634	превращается в	7	1
635	на этот	1	1
636	в картине	1	1
637	не означает	2	1
638	его как	1	1
639	образом это	1	1
640	под влиянием	1	1
641	есть явление	1	1
642	его противоположность	1	1
643	природу и	1	1
644	видели в	2	1
645	солнца с	1	1
646	в одной	2	1
647	что царство	2	1
648	осуждены на	1	1
649	оно само	1	1
650	рассказывают что	3	1
651	власть над	7	1
652	в данном	3	1
653	если оно	1	1
654	в земле	1	1
655	перехода от	1	1
656	в страну	1	1
657	а потом	2	1
658	друг с	1	1
659	это значит	1	1
660	все наше	1	1
661	человека или	1	1
662	и там	6	1
663	во всю	1	1
664	здесь так	1	1
665	было ни	1	1
666	много лет	1	1
667	имеет много	1	1
668	видно что	2	1
669	получает от	1	1
670	вряд ли	1	1
671	почему именно	1	1
672	на время	1	1
673	мы только	1	1
674	может но	1	1
675	а все	1	1
676	о котором	2	1
677	на первый	3	1
678	это может	1	1
679	в эту	2	1
680	на языке	1	1
681	имея в	1	1
682	давно уже	1	1
683	есть здесь	1	1
684	еще ничего	1	1
685	от ее	1	1
686	в море	1	1
687	может и	1	1
688	в народной	1	1
689	из мифов	1	1
690	между ними	1	1
691	равно как	1	1
692	я могу	2	1
693	с ними	2	1
694	почему он	1	1
695	него в	2	1
696	что подобные	1	1
697	есть и	4	1
698	этим объясняется	3	1
699	мысль и	1	1
700	но эти	2	1
701	это так	1	1
702	ее в	6	1
703	случае если	1	1
704	весь процесс	1	1
705	и эта	3	1
706	во всяком	2	1
707	своем рождении	1	1
708	смысле что	1	1
