N	2gram	Vygotskiy__5	Vladivir
330	гораздо более	2	2
331	смысле слова	1	1
332	от этой	2	1
333	не прямо	1	1
334	и т	7	1
335	одним из	1	1
336	например в	1	1
337	дошел до	1	1
338	и др	1	1
339	каких внешних	1	1
340	к мнению	1	1
341	дела что	1	1
342	ему что	1	1
343	от самого	1	1
344	отношения между	2	1
345	часто встречаемся	1	1
346	по преимуществу	2	1
347	не соответствуют	1	1
348	собственном смысле	1	1
349	с таким	2	1
350	пишет о	1	1
351	и за	1	1
352	по его	3	1
353	чего в	1	1
354	чем он	1	1
355	именно здесь	1	1
356	есть не	4	1
357	не важно	1	1
358	как единство	1	1
359	но никто	1	1
360	что между	2	1
361	ясности и	1	1
362	нас важно	1	1
363	из своих	1	1
364	и важным	1	1
365	он как	2	1
366	но она	2	1
367	что иное	2	1
368	требует от	1	1
369	в полной	2	1
370	представление о	1	1
371	которое не	1	1
372	имеет дело	4	1
373	и ни	2	1
374	разобраться в	1	1
375	начала в	1	1
376	сам собой	1	1
377	следовательно в	1	1
378	которые он	2	1
379	ему с	1	1
380	в которых	2	1
381	в сердце	2	1
382	иное как	2	1
383	он считал	1	1
384	этим не	1	1
385	чуть ли	1	1
386	остановиться только	1	1
387	самом деле	8	1
388	слишком много	1	1
389	но как	1	1
390	а только	1	1
391	не все	1	1
392	если в	1	1
393	и никак	1	1
394	что так	1	1
395	не просто	1	1
396	бы что	1	1
397	нет и	1	1
398	теперь не	1	1
399	что они	5	1
400	конечно совершенно	1	1
401	настроения и	1	1
402	меньше всего	3	1
403	как говорит	4	1
404	общего с	1	1
405	что именно	5	1
406	как нам	1	1
407	что нет	1	1
408	он сейчас	1	1
409	когда он	5	1
410	целый ряд	3	1
411	что по	2	1
412	себе не	2	1
413	самое важное	3	1
414	в противоположность	2	1
415	и свою	1	1
416	этой цели	1	1
417	и отчасти	1	1
418	о самом	1	1
419	за собой	1	1
420	идея и	1	1
421	за границей	1	1
422	себе как	1	1
423	та же	1	1
424	он в	2	1
425	из той	1	1
426	тут и	1	1
427	в нашем	2	1
428	часто даже	1	1
429	тому же	1	1
430	были связаны	1	1
431	так сказать	1	1
432	что она	6	1
433	больше всего	1	1
434	ей в	1	1
435	главным образом	1	1
436	чтобы он	1	1
437	т д	3	1
438	на том	2	1
439	и совершенно	4	1
440	чем у	3	1
441	не к	1	1
442	и философской	1	1
443	но вместе	1	1
444	совершенно разные	1	1
445	его от	1	1
446	так например	3	1
447	от нее	1	1
448	раз из	1	1
449	мы его	1	1
450	что все	6	1
451	последняя строфа	1	1
452	как видите	1	1
453	говорил что	2	1
454	для своей	1	1
455	а как	2	1
456	оставляет без	1	1
457	и отдельные	1	1
458	он есть	1	1
459	остановиться на	1	1
460	в жизни	1	1
461	все равно	2	1
462	к которым	2	1
463	далеко не	1	1
464	для своего	1	1
465	мы имеем	8	1
466	чувствую себя	1	1
467	во внимание	5	1
468	между собою	1	1
469	оно имеет	1	1
470	чем в	2	1
471	здесь все	1	1
472	сейчас мы	1	1
473	года и	1	1
474	и того	2	1
475	она сказала	1	1
476	лучше всего	1	1
477	он конечно	1	1
478	и ко	1	1
479	с первых	1	1
480	зрения можно	1	1
481	не так	1	1
482	во время	1	1
483	будет в	1	1
484	в такой	1	1
485	это делает	2	1
486	то для	1	1
487	оказывается что	1	1
488	бы мы	3	1
489	относились к	1	1
490	любовь и	1	1
491	не раз	1	1
492	развитие в	1	1
493	но эта	1	1
494	выше мы	1	1
495	которые в	1	1
496	но во	2	1
497	если бы	11	1
498	далека от	1	1
499	есть еще	1	1
500	в явном	1	1
501	уже сказали	1	1
502	и под	2	1
503	не любит	1	1
504	сам он	1	1
505	при всех	1	1
506	но они	1	1
507	равно не	1	1
508	роман с	1	1
509	что сущность	1	1
510	что с	6	1
511	почти никогда	1	1
512	с теми	3	1
513	нечем дышать	1	1
514	самого начала	3	1
515	в русской	1	1
516	что их	2	1
517	что такое	1	1
518	на него	1	1
519	мы все	6	1
520	но только	3	1
521	и форму	1	1
522	не могло	1	1
523	это с	1	1
524	только не	5	1
525	каждый из	1	1
526	те чувства	1	1
527	формулировать то	1	1
528	этих двух	7	1
529	очень мало	1	1
530	преимущественно на	1	1
531	он хочет	1	1
532	и является	1	1
533	во всем	2	1
534	вернее сказать	2	1
535	именно его	1	1
536	которые делают	1	1
537	в сознании	1	1
538	здесь же	1	1
539	я принимаю	1	1
540	только с	1	1
541	две совершенно	1	1
542	в каком	3	1
543	если только	1	1
544	ему не	1	1
545	перед ним	1	1
546	даже о	1	1
547	и здесь	6	1
548	во все	1	1
549	что самая	1	1
550	ли не	2	1
551	должны быть	1	1
552	же оказывается	1	1
553	отказаться от	1	1
554	ничего общего	1	1
555	оно может	1	1
556	нас от	1	1
557	которого мы	2	1
558	такое что	2	1
559	только при	1	1
560	совершенно ясно	7	1
561	уже потому	1	1
562	в собственном	1	1
563	куда он	1	1
564	смерти в	2	1
565	только то	1	1
566	в себя	2	1
567	в произведении	1	1
568	на той	1	1
569	но мы	2	1
570	с самого	3	1
571	так в	3	1
572	от того	4	1
573	и дальше	2	1
574	с собой	1	1
575	в нескольких	1	1
576	времени и	3	1
577	ясно что	6	1
578	здесь нет	1	1
579	во многом	1	1
580	еще не	5	1
581	области этого	1	1
582	когда в	2	1
583	нервной энергии	4	1
584	совершенно невозможно	1	1
585	быть может	1	1
586	для этого	9	1
587	насколько это	1	1
588	пор пока	2	1
589	и начало	1	1
590	сводится к	5	1
591	и та	2	1
592	язык и	1	1
593	то как	1	1
594	не имеем	2	1
595	есть совсем	1	1
596	до известной	1	1
597	двух сторон	1	1
598	и всю	1	1
599	и легче	1	1
600	в глазах	2	1
601	тотчас же	1	1
602	он рассматривает	1	1
603	этого письма	1	1
604	в него	4	1
605	не зная	1	1
606	что здесь	3	1
607	как из	3	1
608	который хочет	1	1
609	что только	1	1
610	всего организма	1	1
611	мне кажется	3	1
612	этот вопрос	4	1
613	дело с	5	1
614	что даже	2	1
615	в какой	1	1
616	пор не	1	1
617	характера поэтому	1	1
618	которое мы	3	1
619	это очень	2	1
620	значит он	1	1
621	поэтому и	1	1
622	всех его	1	1
623	на несколько	1	1
624	и ее	1	1
625	здесь с	1	1
626	и тем	6	1
627	по этому	5	1
628	чем главным	1	1
629	в качестве	2	1
630	к которой	1	1
631	при внимательном	1	1
632	этому поводу	4	1
633	оказывается в	1	1
634	с двумя	3	1
635	мы очень	1	1
636	если мы	16	1
637	только на	4	1
638	ни одного	2	1
639	речи в	1	1
640	не принимает	1	1
641	сделать то	1	1
642	или даже	1	1
643	в прежней	2	1
644	при помощи	1	1
645	в душе	2	1
646	уже с	1	1
647	из них	2	1
648	но несомненно	1	1
649	и их	1	1
650	никто не	1	1
651	точка зрения	1	1
652	в одном	2	1
653	т п	3	1
654	содержание и	4	1
655	вот с	1	1
656	дело и	3	1
657	ее словам	1	1
658	заметить что	1	1
659	как раз	13	1
660	тем что	6	1
661	этом отношении	3	1
662	до тех	2	1
663	это будет	2	1
664	рядом с	5	1
665	тяжелее и	1	1
666	его ни	1	1
667	ссылается на	1	1
668	не были	1	1
669	до сих	5	1
670	на ее	1	1
671	на которые	1	1
672	виде и	1	1
673	обратиться к	5	1
674	его из	1	1
675	больше и	1	1
676	затем мы	1	1
677	деле если	2	1
678	которых мы	4	1
679	мы и	1	1
680	понятие о	1	1
681	ни о	1	1
682	что мы	11	1
683	этот принцип	1	1
684	его теорию	1	1
685	нечто такое	2	1
686	состояние в	1	1
687	все более	1	1
688	все то	2	1
689	ни на	1	1
690	время с	1	1
691	его как	1	1
692	отрицать существование	1	1
693	многих случаях	1	1
694	к обеду	1	1
695	место где	1	1
696	характера и	2	1
697	над ним	2	1
698	в постоянном	1	1
699	на втором	1	1
700	не могут	3	1
701	он говорит	3	1
702	есть только	2	1
703	перед нами	2	1
704	склонен даже	1	1
705	то чем	1	1
706	это есть	3	1
707	не что	2	1
708	и всей	1	1
709	даже с	1	1
710	в первой	1	1
711	чувства и	5	1
712	для понимания	1	1
713	из отдельных	1	1
714	который он	1	1
715	тех пор	2	1
716	как например	2	1
717	этом случае	2	1
718	что тогда	1	1
719	сих пор	5	1
720	но для	1	1
721	в смысле	1	1
722	за ним	1	1
723	пока еще	1	1
724	самое большее	1	1
725	сознании и	1	1
726	этом смысле	2	1
727	написано в	1	1
728	любовь к	1	1
729	известной степени	1	1
730	которых он	2	1
731	являются не	1	1
732	в правильности	1	1
733	и другим	1	1
734	чтобы понять	1	1
735	время и	1	1
736	который является	1	1
737	не с	2	1
738	с двух	1	1
739	от него	4	1
740	у них	1	1
741	то о	2	1
742	что значит	1	1
743	где подробно	1	1
744	ни к	1	1
745	же к	1	1
746	бы на	2	1
747	этих элементов	1	1
748	быть и	2	1
749	между ними	2	1
750	существует в	1	1
751	была бы	3	1
752	от всех	1	1
753	тех чувств	1	1
754	равно как	1	1
755	по необходимости	1	1
756	рассматривать и	1	1
757	но когда	1	1
758	по одному	1	1
759	почему он	1	1
760	мы увидим	9	1
761	можно привести	1	1
762	большей частью	1	1
763	в действительности	1	1
764	годов и	1	1
765	и другие	3	1
766	кажется ему	1	1
767	и кажется	1	1
