N	2gram	Bakhtin_Pr_4	formyVre
229	или в	8	3
230	своей собственной	1	3
231	совершенно иной	1	3
232	еще более	3	3
233	а в	2	3
234	не знает	4	3
235	сказать что	2	3
236	они не	2	3
237	к этому	1	3
238	в таком	1	3
239	во всяком	2	3
240	смысле слова	2	2
241	также и	3	2
242	же как	2	2
243	к своей	1	2
244	здесь и	3	2
245	к другому	5	2
246	в строгом	2	2
247	той же	3	2
248	на материале	1	2
249	вопрос о	2	2
250	дан в	1	2
251	имеется и	2	2
252	и изучает	1	2
253	эта форма	1	2
254	но она	2	2
255	принадлежит к	1	2
256	на себя	4	2
257	в широком	1	2
258	в различных	3	2
259	но конечно	2	2
260	как если	2	2
261	мы будем	2	2
262	а только	1	2
263	друг на	2	2
264	лежит вне	1	2
265	не входит	2	2
266	нет и	2	2
267	в центре	3	2
268	не входят	2	2
269	же и	4	2
270	стороны и	2	2
271	с их	1	2
272	внутренняя жизнь	1	2
273	и нет	4	2
274	не являются	1	2
275	и к	9	2
276	от этого	2	2
277	в целом	1	2
278	тому же	1	2
279	в нашем	1	2
280	как бы	19	2
281	как он	3	2
282	широком смысле	2	2
283	и еще	1	2
284	не как	3	2
285	по всем	1	2
286	новое и	1	2
287	характер в	1	2
288	уже не	4	2
289	и по	2	2
290	но дело	2	2
291	уже сказали	2	2
292	что все	1	2
293	типы и	1	2
294	об этом	2	2
295	мировой литературе	1	2
296	самим собой	2	2
297	было бы	3	2
298	и перерождения	1	2
299	на почве	2	2
300	бы совершенно	1	2
301	рядом с	5	2
302	жизни то	1	2
303	на друга	2	2
304	строгом смысле	2	2
305	чем в	1	2
306	автора и	2	2
307	для него	2	2
308	в своей	3	2
309	лежат в	1	2
310	он должен	1	2
311	с точки	9	2
312	начиная от	1	2
313	место в	1	2
314	не к	3	2
315	в отличие	3	2
316	в которых	2	2
317	точку зрения	1	2
318	но он	3	2
319	друг другу	1	2
320	том же	4	2
321	по себе	7	2
322	раз и	4	2
323	и время	4	2
324	самого начала	1	2
325	тогда когда	1	2
326	дело в	3	2
327	весь роман	1	2
328	нем в	1	2
329	все действие	1	2
330	никогда не	6	2
331	того и	2	2
332	в самой	5	2
333	с большой	1	2
334	к ней	2	2
335	в другую	1	2
336	и является	2	2
337	во всем	4	2
338	этот образ	1	2
339	не столь	1	2
340	эта логика	1	2
341	точном смысле	1	2
342	с исключительной	1	2
343	числе и	3	2
344	совершенно нового	1	2
345	той или	2	2
346	здесь еще	1	2
347	правда не	1	2
348	во всякой	1	2
349	подходе к	1	2
350	здесь также	1	2
351	романа во	1	2
352	с самого	1	2
353	если они	1	2
354	те же	2	2
355	отсюда и	1	2
356	во многом	1	2
357	не место	2	2
358	можно только	1	2
359	ту же	2	2
360	по сравнению	1	2
361	и вообще	1	2
362	с ним	2	2
363	или иной	2	2
364	часто и	1	2
365	в значительной	1	2
366	во втором	1	2
367	там где	2	2
368	этом романе	2	2
369	быть и	1	2
370	важное значение	1	2
371	явления в	2	2
372	в стороне	1	2
373	второй тип	1	2
374	есть в	6	2
375	уже в	4	2
376	если мы	5	2
377	друг за	1	2
378	его и	1	2
379	никто не	1	2
380	его мире	1	2
381	мы находим	5	2
382	отношение к	3	2
383	к ним	4	2
384	не о	1	2
385	отличие от	3	2
386	тем что	3	2
387	подходом к	1	2
388	чувствует себя	1	2
389	и даже	3	2
390	даже не	1	2
391	раскрывается не	1	2
392	и характер	1	2
393	о своей	1	2
394	с другой	3	2
395	не обязательно	1	2
396	далеко не	3	2
397	еще и	4	2
398	в некоторых	1	2
399	в соответствии	1	2
400	одной стороны	1	2
401	и стал	1	2
402	он только	2	2
403	жизнь в	3	2
404	быть конечно	1	2
405	время оно	1	2
406	что мы	2	2
407	здесь только	2	2
408	площади где	1	2
409	с помощью	3	2
410	за другом	1	2
411	их к	1	2
412	к своему	3	2
413	в данном	2	2
414	к жизни	2	2
415	сравнению с	1	2
416	в романах	5	2
417	специфической логикой	1	2
418	в это	1	2
419	слова и	7	2
420	но для	3	2
421	здесь в	2	2
422	вне его	2	2
423	в более	1	2
424	одна из	2	2
425	в мировой	1	2
426	здесь конечно	2	2
427	уже на	1	2
428	в точном	1	2
429	для нас	2	2
430	лишь как	2	2
431	поэтому все	2	2
432	хотя бы	2	2
433	становления в	1	2
434	личности и	1	2
435	видения и	2	2
436	была бы	1	2
437	совершенно не	4	2
438	в свою	1	2
439	нет но	2	2
440	этой проблемы	1	2
441	и эта	1	2
442	можно назвать	1	2
443	пор не	2	1
444	я и	1	1
445	беседу с	1	1
446	одним из	3	1
447	существенное влияние	1	1
448	функции в	1	1
449	и через	2	1
450	таков первый	1	1
451	играют в	1	1
452	он может	1	1
453	в средние	1	1
454	слова эта	1	1
455	и есть	1	1
456	далее и	1	1
457	тем же	3	1
458	из самых	1	1
459	которое могло	1	1
460	сохраняется но	1	1
461	высшей степени	1	1
462	в доме	1	1
463	разрушена он	1	1
464	из всех	1	1
465	всей ее	1	1
466	мы имеем	3	1
467	и само	2	1
468	бы в	3	1
469	при анализе	1	1
470	все последующее	1	1
471	иногда прямо	1	1
472	именно к	1	1
473	бы и	2	1
474	подсмотреть и	1	1
475	получают значение	1	1
476	как во	1	1
477	на себе	1	1
478	не вполне	1	1
479	и чужого	1	1
480	из того	1	1
481	для наших	3	1
482	пространство и	1	1
483	явлений нет	1	1
484	начала в	1	1
485	и он	6	1
486	быть никаких	2	1
487	и явления	1	1
488	в брак	1	1
489	в xix	1	1
490	их жизнь	1	1
491	типа это	1	1
492	он сам	2	1
493	разобранных нами	1	1
494	события в	1	1
495	характер он	1	1
496	и человеческой	1	1
497	самом деле	4	1
498	данном случае	1	1
499	но как	1	1
500	эта особенность	1	1
501	таким-то образом	1	1
502	менее всего	1	1
503	вступают в	1	1
504	с собою	2	1
505	типов но	1	1
506	время на	1	1
507	большое значение	1	1
508	форме и	1	1
509	для этого-то	1	1
510	и поэтому	1	1
511	и различные	2	1
512	здесь раскрывается	1	1
513	со слугами	1	1
514	однако не	1	1
515	перед нами	12	1
516	не сливается	1	1
517	переживания и	1	1
518	его специфической	1	1
519	могли бы	1	1
520	нами в	1	1
521	характер носит	1	1
522	и наконец	4	1
523	и сам	5	1
524	слова он	1	1
525	себе не	1	1
526	увидим что	2	1
527	он на	1	1
528	второму типу	1	1
529	сливается с	1	1
530	та же	1	1
531	из жизни	1	1
532	что это	1	1
533	исчерпали всех	1	1
534	время это	1	1
535	есть для	1	1
536	бы не	2	1
537	из этих	3	1
538	которые в	2	1
539	и резко	2	1
540	тоже не	1	1
541	отчасти и	2	1
542	в этой	3	1
543	типа то	1	1
544	имеем в	3	1
545	на то	3	1
546	человек не	1	1
547	силу и	1	1
548	наш анализ	1	1
549	сказать в	1	1
550	и историческом	1	1
551	и лучше	1	1
552	оно было	1	1
553	их может	1	1
554	а вовсе	1	1
555	что еще	1	1
556	в корне	2	1
557	дома на	1	1
558	в плане	1	1
559	его можно	1	1
560	будем говорить	1	1
561	не бывает	1	1
562	значительной степени	1	1
563	форма в	1	1
564	внешний характер	1	1
565	здесь мы	1	1
566	хода жизни	1	1
567	в первых	2	1
568	указывали на	1	1
569	в мире	3	1
570	есть одна	1	1
571	или два	1	1
572	непосредственно переходит	1	1
573	не исчерпали	1	1
574	этого чужого	1	1
575	особенно в	5	1
576	и непосредственное	1	1
577	ко второму	2	1
578	в отдаленное	1	1
579	моменты в	1	1
580	и соответствующие	1	1
581	распадающийся на	1	1
582	лишь на	1	1
583	этого нового	1	1
584	различных произведениях	1	1
585	о которых	2	1
586	она и	1	1
587	в высшей	1	1
588	и совершается	1	1
589	и определяет	1	1
590	особенно на	1	1
591	глубоко и	1	1
592	очень важное	1	1
593	говорили в	1	1
594	на одну	1	1
595	должно быть	4	1
596	в один	1	1
597	и тогда	1	1
598	в научной	1	1
599	во время	1	1
600	этом случае	1	1
601	и при	3	1
602	жизнь которую	1	1
603	почти нет	2	1
604	осознания и	1	1
605	не становится	1	1
606	всяком случае	1	1
607	окончательный образ	1	1
608	не столько	1	1
609	романа который	1	1
610	их вообще	1	1
611	есть к	1	1
612	своего рода	4	1
613	значение для	3	1
614	и другого	2	1
615	мы проследим	1	1
616	как их	1	1
617	для изучения	1	1
618	оно должно	2	1
619	образом и	3	1
620	остается вне	1	1
621	другом и	1	1
622	смертной казни	2	1
623	и единого	1	1
624	для нее	1	1
625	человека но	1	1
626	и очень	1	1
627	вернемся к	2	1
628	третьему типу	1	1
629	быть лишь	1	1
630	вплоть до	1	1
631	и функции	1	1
632	она не	3	1
633	виду что	1	1
634	дело не	1	1
635	правда в	3	1
636	и сама	1	1
637	его служит	1	1
638	как его	1	1
639	когда они	1	1
640	и имеет	1	1
641	и снова	1	1
642	момент является	1	1
643	следовательно и	2	1
644	появляются в	2	1
645	подобных явлений	1	1
646	что их	1	1
647	это описание	1	1
648	своей природе	2	1
649	ровно ничего	1	1
650	по своей	3	1
651	собой поэтому	1	1
652	это слово	5	1
653	сюжете в	1	1
654	с другом	5	1
655	у нас	2	1
656	такие же	1	1
657	воспринимаются как	1	1
658	к отдельным	1	1
659	я сам	1	1
660	отличается от	3	1
661	должны быть	1	1
662	всего в	1	1
663	одну и	1	1
664	здесь они	1	1
665	его с	1	1
666	бы он	1	1
667	для его	1	1
668	казни и	1	1
669	они и	1	1
670	в каждом	6	1
671	особый тип	1	1
672	него как	2	1
673	всегда строится	2	1
674	жизни очень	1	1
675	и самое	1	1
676	и стали	1	1
677	ни даже	1	1
678	не делает	1	1
679	чужое в	1	1
680	т.п в	1	1
681	вне этого	1	1
682	и сами	1	1
683	подлинной жизни	2	1
684	и этим	3	1
685	в себя	4	1
686	и тонко	2	1
687	степени и	2	1
688	не возникает	1	1
689	так в	2	1
690	приводит к	4	1
691	мы отмечаем	1	1
692	быть еще	1	1
693	на том	2	1
694	и совершенно	2	1
695	в другом	2	1
696	и ту	1	1
697	с собой	3	1
698	и подходом	1	1
699	моментом которого	1	1
700	живет в	2	1
701	собой в	1	1
702	в последующих	3	1
703	оно как	1	1
704	в новом	1	1
705	в чужом	4	1
706	историческом времени	1	1
707	они как	1	1
708	этой жизни	1	1
709	в самые	1	1
710	в эпоху	1	1
711	типа не	1	1
712	быть или	1	1
713	поэтому их	1	1
714	с человеком	1	1
715	смысле и	1	1
716	разных типов	1	1
717	но здесь	3	1
718	себя а	1	1
719	и здесь	4	1
720	не был	1	1
721	неповторимое своеобразие	1	1
722	мы это	1	1
723	эти проблемы	2	1
724	и т.д	3	1
725	но к	1	1
726	абстрактный характер	1	1
727	о том	5	1
728	типа в	1	1
729	адекватной формы	1	1
730	затем происходит	1	1
731	или на	1	1
732	этой почве	1	1
733	все в	2	1
734	он его	1	1
735	героев например	1	1
736	всего на	1	1
737	от них	2	1
738	лишь путем	1	1
739	автобиография в	1	1
740	достаточно назвать	1	1
741	позволит нам	1	1
742	на одном	1	1
743	герои романов	1	1
744	сюда же	1	1
745	и только	3	1
746	исключительно важное	1	1
747	а следовательно	2	1
748	наконец в	1	1
749	в античной	2	1
750	века и	1	1
751	на всю	1	1
752	единого и	2	1
753	оттенки в	1	1
754	может иметь	1	1
755	вся жизнь	4	1
756	в него	6	1
757	жизни тем	1	1
758	действие в	1	1
759	что он	6	1
760	мы увидим	6	1
761	площадь это	1	1
762	его жизнь	2	1
763	я для	2	1
764	в литературу	1	1
765	этого реального	1	1
766	всех его	3	1
767	точка зрения	1	1
768	нас здесь	2	1
769	романе значение	1	1
770	в эти	1	1
771	человека с	1	1
772	себя в	3	1
773	указывает в	1	1
774	так что	2	1
775	ведь в	1	1
776	переходит в	1	1
777	проникнуть в	1	1
778	с нею	2	1
779	в низком	1	1
780	в большинстве	9	1
781	и они	2	1
782	поэтому же	1	1
783	за пределами	1	1
784	не произошло	1	1
785	следует за	1	1
786	действие романа	1	1
787	не внешняя	1	1
788	человека на	1	1
789	в конкретное	1	1
790	самые черты	1	1
791	очень широком	1	1
792	ведь это	3	1
793	могло бы	2	1
794	все вопросы	1	1
795	сами по	2	1
796	вся внутренняя	1	1
797	при всей	1	1
798	мы можем	4	1
799	бытия и	3	1
800	ничего что	1	1
801	которые могут	1	1
802	она имеет	1	1
803	и оценки	1	1
804	другом все	1	1
805	время уже	1	1
806	всеми этими	1	1
807	но за	1	1
808	нет например	1	1
809	и также	1	1
810	зрения этого	1	1
811	с другим	1	1
812	осмысления и	1	1
813	в каких	1	1
814	ориентируется на	1	1
815	вот для	1	1
816	сама по	2	1
817	прямой и	2	1
818	резко отличается	1	1
819	еще достаточно	1	1
820	что им	1	1
821	то и	2	1
822	к третьему	1	1
823	которых мы	1	1
824	и самый	1	1
825	не на	1	1
826	на весь	1	1
827	и раскрыть	1	1
828	так глубоко	1	1
829	и внутренне	1	1
830	как ни	1	1
831	проходит не	1	1
832	мы остановимся	1	1
833	романы достоевского	1	1
834	но есть	1	1
835	но вокруг	1	1
836	различные способы	1	1
837	себя на	2	1
838	между собою	1	1
839	уже давно	1	1
840	все более	1	1
841	начиная с	1	1
842	он изображает	1	1
843	люди и	1	1
844	роли которую	1	1
845	мы говорим	1	1
846	и гораздо	1	1
847	находим в	2	1
848	в биографическом	1	1
849	здесь отчетливо	1	1
850	не знал	1	1
851	ибо оно	1	1
852	и вот	1	1
853	когда мы	1	1
854	в последнем	1	1
855	в тех	1	1
856	остановимся прежде	1	1
857	в словах	4	1
858	об особенностях	2	1
859	друг с	5	1
860	и судьбы	1	1
861	человек с	2	1
862	пространства мы	1	1
863	мы сказали	3	1
864	и смерти	1	1
865	этого слова	2	1
866	и формы	1	1
867	лишь то	1	1
868	с любовью	1	1
869	не лежит	1	1
870	то перед	4	1
871	прямое и	1	1
872	не меняет	1	1
873	ведь и	5	1
874	различные степени	1	1
875	биографическом времени	1	1
876	к другим	2	1
877	при всем	2	1
878	роман но	1	1
879	на самой	3	1
880	известной степени	1	1
881	слова но	4	1
882	как своего	1	1
883	живет и	1	1
884	ее но	1	1
885	причем в	2	1
886	остается тем	1	1
887	ему удается	1	1
888	узком смысле	2	1
889	явления как	1	1
890	и перед	1	1
891	в другое	1	1
892	себя самого	1	1
893	но эти	4	1
894	от него	1	1
895	проявляется уже	1	1
896	романах мы	3	1
897	и порядок	1	1
898	но зато	1	1
899	все они	1	1
900	здесь даже	1	1
901	его к	2	1
902	к смертной	1	1
903	слово в	6	1
904	этот вопрос	2	1
905	с ней	1	1
906	средние века	1	1
907	от всех	1	1
908	снова и	1	1
909	типов в	1	1
910	и человеческих	1	1
911	значение они	1	1
912	можно наблюдать	1	1
913	на ней	1	1
914	героя в	3	1
915	этого второго	1	1
916	к этой	1	1
917	в своих	1	1
918	пространстве и	1	1
919	им и	1	1
