N	2gram	Bakhtin_Pr_1	Tvorches
198	произведениях достоевского	5	2
199	такой же	1	2
200	реализм достоевского	1	2
201	и еще	1	2
202	личности это	1	2
203	не столько	1	2
204	что я	1	2
205	одном из	1	2
206	точку зрения	6	2
207	как достоевский	2	2
208	у тургенева	2	2
209	их в	4	2
210	не могли	1	2
211	в устах	1	2
212	его духовного	1	2
213	героем и	1	2
214	между людьми	1	2
215	xviii века	1	2
216	на него	3	2
217	в процессе	4	2
218	в русской	1	2
219	он еще	1	2
220	весь роман	1	2
221	карамазова и	3	2
222	трагедии в	1	2
223	и лишь	1	2
224	достоевский изображает	1	2
225	своих романах	1	2
226	другой стороны	3	2
227	достоевским в	1	2
228	у нас	1	2
229	личности в	4	2
230	могут быть	6	2
231	же не	2	2
232	достоевского к	4	2
233	приводит к	3	2
234	роль в	1	2
235	он писал	2	2
236	познания и	1	2
237	и что	2	2
238	самого достоевского	6	2
239	достоевского всегда	1	2
240	идей а	1	2
241	и только	1	2
242	крайней мере	1	2
243	всяком случае	3	2
244	все время	2	2
245	в литературе	4	2
246	к которому	1	2
247	всякого рода	1	2
248	только в	10	2
249	б м	3	2
250	достоевского для	2	2
251	и ее	2	2
252	точка зрения	12	2
253	себя в	1	2
254	и у	3	2
255	уже в	3	2
256	героя с	3	2
257	на ней	1	2
258	или даже	2	2
259	и других	1	2
260	из них	1	2
261	его и	2	2
262	не так	1	2
263	в одном	10	2
264	вовсе не	7	2
265	но достоевский	1	2
266	может служить	1	2
267	друг друга	3	2
268	рядом с	14	2
269	с другой	3	2
270	м энгельгардт	2	2
271	с героями	2	2
272	не было	4	2
273	это прежде	1	2
274	на этот	2	2
275	идеи в	9	2
276	зависит от	1	2
277	по крайней	1	2
278	в произведениях	3	2
279	в частности	1	2
280	не знал	1	2
281	в россии	2	2
282	о человеке	1	2
283	в первой	2	2
284	него в	2	2
285	более того	5	2
286	для автора	2	2
287	в основе	4	2
288	о достоевском	7	2
289	более всего	1	2
290	для достоевского	5	2
291	с другими	7	2
292	доминантой характера	1	2
293	к самому	1	2
294	но если	1	2
295	героя и	10	2
296	сам в	1	2
297	но эти	2	2
298	в искусстве	1	2
299	во всяком	5	2
300	лишь из	1	1
301	если б	2	1
302	художественного произведения	1	1
303	как его	1	1
304	не видим	1	1
305	это и	5	1
306	идеями в	2	1
307	роман о	1	1
308	в первом	1	1
309	изображения мира	2	1
310	поэтому он	1	1
311	из его	2	1
312	человека достоевский	1	1
313	сам автор	1	1
314	видеть в	1	1
315	и за	1	1
316	мы уже	2	1
317	той же	5	1
318	из всех	1	1
319	заранее обессилена	1	1
320	жестокий талант	1	1
321	со всех	1	1
322	бы уже	2	1
323	части мы	1	1
324	в первый	1	1
325	господствует над	1	1
326	по достоевскому	3	1
327	этом не	1	1
328	не была	1	1
329	не вошел	1	1
330	роман в	1	1
331	мира достоевского	2	1
332	идеология достоевского	1	1
333	на себя	2	1
334	достоевский был	3	1
335	то это	1	1
336	этом плане	1	1
337	же что	5	1
338	или ивана	1	1
339	свою очередь	1	1
340	от идеи	1	1
341	с его	9	1
342	во всех	1	1
343	в создании	1	1
344	иного рода	1	1
345	этих миров	1	1
346	романа то	1	1
347	сознании достоевского	1	1
348	но как	3	1
349	а только	1	1
350	себе он	1	1
351	к которой	1	1
352	и всякий	1	1
353	в противоречии	1	1
354	сознания не	4	1
355	не все	1	1
356	ответ на	1	1
357	за их	1	1
358	изображает как	1	1
359	менее всего	6	1
360	макара девушкина	1	1
361	в жизни	2	1
362	отношение к	2	1
363	автор же	1	1
364	романе а	1	1
365	изображения и	6	1
366	толстого и	2	1
367	в рамках	1	1
368	автора в	3	1
369	с этим	2	1
370	и нет	2	1
371	мир достоевского	12	1
372	однако не	2	1
373	перед нами	5	1
374	романа но	1	1
375	как уже	1	1
376	и как	7	1
377	между сознаниями	1	1
378	его к	2	1
379	бы мир	1	1
380	и к	2	1
381	в противоположность	2	1
382	мир по	2	1
383	в идеологической	1	1
384	романе не	1	1
385	сливается с	6	1
386	автор в	1	1
387	что это	1	1
388	всего романа	1	1
389	в известном	1	1
390	позиции автора	1	1
391	бы с	1	1
392	из этих	1	1
393	замысла и	2	1
394	с их	5	1
395	элементов в	1	1
396	нами в	2	1
397	и до	3	1
398	в случае	1	1
399	героя к	1	1
400	какую бы	2	1
401	мысли и	5	1
402	он ни	2	1
403	высшей степени	1	1
404	не значит	4	1
405	к одному	1	1
406	них нет	1	1
407	и вот	1	1
408	была идея	2	1
409	извне как	1	1
410	мире на	1	1
411	работе идеологический	1	1
412	идеологический роман	2	1
413	и независимо	1	1
414	достоевского со	1	1
415	можно было	2	1
416	героя который	1	1
417	слова не	1	1
418	в каждом	8	1
419	в работе	1	1
420	свободой и	1	1
421	что все	1	1
422	чего он	1	1
423	а его	2	1
424	художественный образ	2	1
425	входит в	7	1
426	того или	1	1
427	заключается в	1	1
428	его личности	1	1
429	подходит к	2	1
430	понял что	1	1
431	одну мысль	1	1
432	было бы	5	1
433	то все	1	1
434	противоречит тому	1	1
435	характер не	1	1
436	по себе	8	1
437	ведь в	1	1
438	это слияние	1	1
439	ни в	3	1
440	для них	1	1
441	из нее	1	1
442	вводит в	2	1
443	в них	3	1
444	нет в	1	1
445	за пределами	1	1
446	несмотря на	6	1
447	мы видели	1	1
448	смысле или	1	1
449	ведет к	1	1
450	должно быть	4	1
451	потому и	1	1
452	вячеслав иванов	3	1
453	в один	2	1
454	остается в	1	1
455	энгельгардт это	1	1
456	вошел в	1	1
457	меняется и	1	1
458	его восприятие	1	1
459	построения романа	5	1
460	от своего	1	1
461	таким же	3	1
462	о герое	4	1
463	сам и	1	1
464	признать что	1	1
465	и о	5	1
466	должны были	1	1
467	является только	1	1
468	почти совершенно	1	1
469	образом и	1	1
470	но он	2	1
471	в философии	1	1
472	гроссмана достоевский	1	1
473	произведения в	2	1
474	однако в	2	1
475	приводит его	2	1
476	подполья нам	1	1
477	важно лишь	1	1
478	зрения и	2	1
479	любовь к	1	1
480	даже в	4	1
481	тому что	3	1
482	автора и	5	1
483	принцип изображения	2	1
484	она не	7	1
485	художественные проблемы	2	1
486	дело в	1	1
487	она ни	1	1
488	на себе	2	1
489	всей их	1	1
490	героев и	3	1
491	точно так	1	1
492	одновременно все	1	1
493	творчества достоевского	8	1
494	которые были	2	1
495	но только	1	1
496	себе самом	9	1
497	не имеет	1	1
498	самой жизни	1	1
499	жизни не	2	1
500	ибо не	2	1
501	и ивана	1	1
502	забывать о	1	1
503	эти связи	1	1
504	сказать чего	1	1
505	уже говорили	1	1
506	соня мармеладова	1	1
507	жизни как	1	1
508	героиней была	1	1
509	со своим	2	1
510	собственной личности	1	1
511	в сознании	2	1
512	как будто	3	1
513	героя а	5	1
514	достоевский прямо	1	1
515	именно потому	2	1
516	в области	1	1
517	ему не	1	1
518	записок из	2	1
519	и со	2	1
520	апеллирует к	1	1
521	у меня	1	1
522	представляется нам	2	1
523	в момент	1	1
524	не давая	2	1
525	стороны и	1	1
526	к себе	2	1
527	случайно и	2	1
528	не могут	6	1
529	во все	2	1
530	и вполне	2	1
531	лежит в	1	1
532	которого я	1	1
533	лишена завершающего	1	1
534	как личность	1	1
535	одну и	1	1
536	к тому	1	1
537	что оно	2	1
538	бы он	2	1
539	нам буквально	1	1
540	завершающего слова	1	1
541	активности в	1	1
542	если же	3	1
543	соответственно этому	1	1
544	быть назван	1	1
545	его романах	1	1
546	идея может	4	1
547	с собственной	1	1
548	должен быть	1	1
549	для себя	2	1
550	она дана	1	1
551	героя для	1	1
552	как мы	4	1
553	но при	1	1
554	событий в	1	1
555	в структуре	2	1
556	характер и	1	1
557	сочетается с	5	1
558	своих романов	1	1
559	только то	3	1
560	в себя	3	1
561	с самого	1	1
562	то время	1	1
563	в пределах	13	1
564	этот роман	1	1
565	великих художников	1	1
566	автора не	1	1
567	о тех	1	1
568	сознаний в	5	1
569	его героев	6	1
570	действительности он	1	1
571	развития в	1	1
572	она была	1	1
573	в изображении	2	1
574	во второй	1	1
575	с героем	2	1
576	является в	1	1
577	поэтому в	2	1
578	был не	1	1
579	и лишена	1	1
580	форме в	1	1
581	образом в	1	1
582	в построении	4	1
583	в виду	1	1
584	как идея	1	1
585	о нем	9	1
586	из условий	1	1
587	сюжета который	1	1
588	и здесь	3	1
589	другом месте	1	1
590	в другом	1	1
591	на вопрос	2	1
592	это объясняется	1	1
593	не выступает	1	1
594	второй план	1	1
595	и ставит	1	1
596	утверждает что	1	1
597	лишь в	1	1
598	его героиней	1	1
599	буквально нечего	1	1
600	он стремился	1	1
601	от автора	3	1
602	нет это	1	1
603	важно не	1	1
604	в драме	5	1
605	а потому	2	1
606	находит свое	2	1
607	героя он	1	1
608	непосредственно в	2	1
609	романа в	3	1
610	в художественной	2	1
611	построении образов	1	1
612	нем и	1	1
613	от всех	1	1
614	в сферу	1	1
615	известном смысле	1	1
616	образом как	1	1
617	обессилена и	1	1
618	чужой идеи	1	1
619	и одновременно	3	1
620	художественного изображения	2	1
621	и этических	1	1
622	мне кажется	1	1
623	конце своей	1	1
624	ли он	1	1
625	была для	3	1
626	их объективного	1	1
627	то в	1	1
628	даже если	1	1
629	то он	2	1
630	а лишь	2	1
631	лишь одна	1	1
632	образа с	1	1
633	который в	1	1
634	приходит в	1	1
635	он действует	1	1
636	или же	2	1
637	на мир	6	1
638	нелепо и	1	1
639	не то	1	1
640	произведений достоевского	6	1
641	его он	1	1
642	с трагедией	1	1
643	связи с	2	1
644	вот что	1	1
645	не находим	1	1
646	в большинстве	2	1
647	жизнь идеи	2	1
648	друг за	1	1
649	является не	2	1
650	на этих	1	1
651	здесь же	1	1
652	не из	3	1
653	не дает	3	1
654	самом как	1	1
655	мир в	3	1
656	был бы	6	1
657	и их	1	1
658	нечего сказать	2	1
659	сами по	3	1
660	при всей	1	1
661	не о	2	1
662	замысла к	1	1
663	идея у	1	1
664	противоречии с	1	1
665	бытия и	1	1
666	есть его	1	1
667	суда в	1	1
668	и никогда	1	1
669	как раз	6	1
670	достоевского является	2	1
671	автора как	3	1
672	же это	1	1
673	и герои	1	1
674	достоевского глава	1	1
675	что и	4	1
676	со стороны	1	1
677	даже не	1	1
678	он живет	1	1
679	героев но	1	1
680	в высшей	1	1
681	героев с	1	1
682	для героев	1	1
683	например пушкинский	1	1
684	хоть и	3	1
685	знал бы	1	1
686	его с	1	1
687	нет эта	1	1
688	поэтики достоевского	1	1
689	идеи как	2	1
690	что для	1	1
691	и люди	1	1
692	нужно сказать	1	1
693	идея не	1	1
694	его смерти	1	1
695	герое записок	1	1
696	не между	1	1
697	автора достоевского	1	1
698	сам себе	1	1
699	позиция героя	1	1
700	самого начала	2	1
701	всегда и	1	1
702	жизнь в	1	1
703	под влиянием	1	1
704	такое изображение	1	1
705	к сознанию	2	1
706	и имеет	1	1
707	является его	1	1
708	и она	1	1
709	автора с	1	1
710	изображает не	1	1
711	и особенно	1	1
712	только его	1	1
713	к другой	1	1
714	достоевского более	1	1
715	за другом	1	1
716	образа героя	2	1
717	нет ни	2	1
718	наказание это	1	1
719	предисловии к	1	1
720	он говорит	1	1
721	целом ряде	3	1
722	что за	1	1
723	не он	1	1
724	такого рода	1	1
725	что весь	1	1
726	осталась не	1	1
727	что же	4	1
728	оставляет за	1	1
729	у ивана	1	1
730	и наглядно	1	1
731	своего времени	2	1
732	вы мне	1	1
733	в художественную	1	1
734	мысль с	1	1
735	этого слова	1	1
736	восприятие в	1	1
737	в вас	3	1
738	оценки и	1	1
739	личность как	1	1
740	отличается от	3	1
741	ничего кроме	1	1
742	глубокое и	3	1
743	свое последнее	1	1
744	в книге	1	1
745	с автором	1	1
746	и для	4	1
747	достоевский как	1	1
748	должна была	4	1
749	самим героем	1	1
750	и человек	2	1
751	этот принцип	3	1
752	раскольников и	2	1
753	мы только	1	1
754	к автору	1	1
755	такое понимание	1	1
756	в результате	4	1
757	человек и	2	1
758	достоевского осуществляется	1	1
759	бы заранее	1	1
760	себя самого	2	1
761	ее и	1	1
762	энгельгардт в	2	1
763	среды в	1	1
764	будто бы	1	1
765	чертами в	1	1
766	тот же	2	1
767	в полифоническом	2	1
768	отношении к	3	1
769	и превращается	1	1
770	не есть	2	1
771	в новый	1	1
772	может и	1	1
773	а о	1	1
774	о своем	3	1
775	в свою	1	1
776	героя только	1	1
777	достоевский заставляет	2	1
778	между ними	2	1
779	с ней	1	1
780	не знает	3	1
781	людях и	1	1
782	сказать что	3	1
783	только как	2	1
784	была бы	3	1
785	совершенно не	1	1
786	зрения извне	1	1
787	идея в	1	1
788	которые сами	1	1
789	или иного	1	1
790	его именно	1	1
791	и повести	1	1
792	себе не	1	1
793	ни был	2	1
794	достоевского здесь	1	1
795	и другие	1	1
796	определение романа	2	1
797	как на	3	1
