N	2gram	Losev_Dial_1	Komedia
211	но это	8	2
212	в я	1	1
213	если и	2	1
214	учением о	1	1
215	и находит	1	1
216	может и	4	1
217	в полном	1	1
218	всю ее	1	1
219	к выводу	1	1
220	это особенно	1	1
221	в особенности	5	1
222	на душе	1	1
223	выражение и	1	1
224	бы в	3	1
225	с полной	1	1
226	что их	2	1
227	сравнить с	1	1
228	например на	1	1
229	миф о	1	1
230	не могла	1	1
231	говорить о	5	1
232	мы и	2	1
233	они не	1	1
234	всю жизнь	1	1
235	общественного и	1	1
236	ее не	1	1
237	жизни и	3	1
238	видно что	1	1
239	его с	3	1
240	не говорит	4	1
241	людей и	1	1
242	и достаточно	1	1
243	для своего	2	1
244	больше чем	1	1
245	почти все	2	1
246	на это	1	1
247	не подходит	1	1
248	ее на	2	1
249	нет в	1	1
250	иногда даже	1	1
251	и для	2	1
252	которым они	1	1
253	нас не	2	1
254	никто не	2	1
255	но конечно	2	1
256	земли и	1	1
257	уже знаем	1	1
258	не заметить	1	1
259	с целью	1	1
260	но при	1	1
261	все равно	3	1
262	вопрос об	1	1
263	друг другу	3	1
264	в каком	8	1
265	современная наука	2	1
266	не стремится	1	1
267	мира как	1	1
268	гораздо более	3	1
269	коем случае	1	1
270	внешнее и	4	1
271	в стороне	1	1
272	мировоззрения и	1	1
273	к ее	1	1
274	и больше	2	1
275	в жизни	1	1
276	с ней	2	1
277	к науке	1	1
278	представить себе	1	1
279	мы уже	1	1
280	перед ними	1	1
281	иное как	1	1
282	хотя бы	6	1
283	если это	2	1
284	что это	11	1
285	с ним	6	1
286	бы не	1	1
287	что одна	3	1
288	друг от	1	1
289	можно только	2	1
290	от того	1	1
291	не знает	2	1
292	или хотя	2	1
293	от него	4	1
294	если в	3	1
295	того чтобы	1	1
296	из повседневной	1	1
297	и вовсе	1	1
298	а только	3	1
299	по себе	25	1
300	мы получаем	2	1
301	а между	1	1
302	не знаем	1	1
303	на весь	1	1
304	сил природы	1	1
305	есть основания	1	1
306	поэта к	1	1
307	бы ни	1	1
308	во главе	1	1
309	об этом	4	1
310	те и	1	1
311	действие в	1	1
312	и он	5	1
313	то в	7	1
314	ничуть не	2	1
315	всю его	1	1
316	по его	1	1
317	что уже	2	1
318	другими более	2	1
319	социальных корней	1	1
320	его к	1	1
321	и другое	2	1
322	только одна	1	1
323	но все	3	1
324	абсолютная истина	1	1
325	нуждается в	3	1
326	же не	1	1
327	и только	1	1
328	действительности как	1	1
329	скептицизма и	1	1
330	его как	1	1
331	что же	3	1
332	все его	1	1
333	мере не	1	1
334	не связанное	1	1
335	поэта все	1	1
336	так мы	1	1
337	никаких оснований	1	1
338	превращается в	1	1
339	зрения на	1	1
340	из жизни	1	1
341	дает нам	1	1
342	с этой	2	1
343	вникать в	1	1
344	они являются	1	1
345	совершенно не	8	1
346	того что	2	1
347	под этим	1	1
348	мир в	1	1
349	в таком	1	1
350	связанное с	1	1
351	земле и	1	1
352	реальная жизнь	2	1
353	и очень	1	1
354	от всей	1	1
355	этой точки	2	1
356	но если	5	1
357	на самом	3	1
358	именно с	1	1
359	но они	2	1
360	природой и	1	1
361	но ни	1	1
362	как две	1	1
363	еще более	3	1
364	только два	1	1
365	к своему	1	1
366	страшно и	1	1
367	жизнь и	3	1
368	что иное	1	1
369	каждая из	1	1
370	вплоть до	3	1
371	во всем	2	1
372	в этих	5	1
373	него самого	1	1
374	то есть	1	1
375	д все	1	1
376	стало быть	9	1
377	различия между	1	1
378	до последних	1	1
379	и к	1	1
380	которые в	1	1
381	уже по	1	1
382	проявляется в	1	1
383	а как	1	1
384	он может	1	1
385	на себе	3	1
386	и каждый	1	1
387	в дальнейшем	5	1
388	и этим	1	1
389	из уст	1	1
390	в коем	1	1
391	больше всего	1	1
392	если даже	1	1
393	уже на	1	1
394	из этих	2	1
395	культуры и	1	1
396	так что	15	1
397	в той	1	1
398	одному и	1	1
399	в душе	1	1
400	можно говорить	2	1
401	эти две	1	1
402	с блеском	1	1
403	понять что	1	1
404	них не	1	1
405	у них	3	1
406	к его	1	1
407	идет речь	2	1
408	он с	1	1
409	можно найти	2	1
410	е явление	1	1
411	каждый раз	1	1
412	в храме	1	1
413	тут и	2	1
414	что нет	1	1
415	и получаем	1	1
416	как он	4	1
417	природы в	1	1
418	поэтому и	2	1
419	именно так	1	1
420	во всех	1	1
421	свою полную	1	1
422	мира и	1	1
423	и другие	1	1
424	с этим	2	1
425	говорить и	1	1
426	к этой	1	1
427	для того	2	1
428	не дает	1	1
429	сказать что	10	1
430	далеко не	1	1
431	только на	3	1
432	сказать о	1	1
433	на том	1	1
434	говорится в	1	1
435	и потому	3	1
436	здесь ни	1	1
437	сознания как	1	1
438	с окружающим	1	1
439	и наиболее	1	1
440	не хочешь	1	1
441	от друга	1	1
442	перед нами	1	1
443	и эти	1	1
444	даже и	3	1
445	как один	2	1
446	понятий и	1	1
447	нему с	1	1
448	заметить что	2	1
449	то это	4	1
450	это было	2	1
451	что все	1	1
452	отношении к	3	1
453	и тому	1	1
454	из самых	1	1
455	не могли	1	1
456	а с	2	1
457	это нам	2	1
458	чтобы понять	3	1
459	и др	1	1
460	сам по	6	1
461	представление о	1	1
462	то оно	1	1
463	человек может	1	1
464	a что	1	1
465	из чего	1	1
466	чем его	1	1
467	сложнее и	1	1
468	что именно	2	1
469	что под	2	1
470	наоборот в	1	1
471	или нет	3	1
472	когда он	1	1
473	тому что	3	1
474	в данном	3	1
475	чтобы не	2	1
476	которые и	1	1
477	не что	1	1
478	не могут	1	1
479	обоих случаях	1	1
480	в мире	2	1
481	и что	12	1
482	не так	1	1
483	также и	7	1
484	воли и	1	1
485	и почти	3	1
486	и почему	1	1
487	почему же	1	1
488	и когда	1	1
489	в науке	3	1
490	видят в	1	1
491	как у	2	1
492	которых говорится	1	1
493	находим в	2	1
494	из того	2	1
495	в некоем	1	1
496	ли он	1	1
497	же касается	1	1
498	и определенная	1	1
499	той же	1	1
500	эти же	1	1
501	сразу же	1	1
502	даже до	1	1
503	не приходится	1	1
504	не остается	1	1
505	в основании	1	1
506	после этого	1	1
507	с самого	1	1
508	такое же	1	1
509	стороны в	2	1
510	явление бога	1	1
511	о чем	2	1
512	говорит что	3	1
513	в духе	1	1
514	дома и	1	1
515	по существу	1	1
516	других источников	1	1
517	может показаться	1	1
518	себя в	1	1
519	доходит до	1	1
520	в ней	3	1
521	с такой	1	1
522	себе все	1	1
523	в которых	2	1
524	что она	7	1
525	тем же	1	1
526	со всей	2	1
527	хотя в	1	1
528	и уже	1	1
529	так или	1	1
530	всегда и	3	1
531	отождествляется с	7	1
532	сказал что	2	1
533	и это	2	1
534	это уже	1	1
535	в каждом	2	1
536	так например	1	1
537	и отдельные	1	1
538	а потом	5	1
539	быть в	2	1
540	в разной	1	1
541	в теорию	1	1
542	отнюдь не	9	1
543	или иначе	1	1
544	думаю что	1	1
545	при чтении	1	1
546	и следовательно	2	1
547	спускается в	1	1
548	можно было	5	1
549	всех возможных	1	1
550	и эта	2	1
551	к одному	1	1
552	это конечно	2	1
553	ко всему	2	1
554	за ней	1	1
555	себе в	1	1
556	чем не	1	1
557	и более	4	1
558	самого начала	1	1
559	развития и	1	1
560	более или	3	1
561	как бы	11	1
562	об их	1	1
563	жизни но	1	1
564	что эти	1	1
565	чтобы убедиться	1	1
566	в своем	5	1
