N	3gram	Tiupa_Disk_1	Narrotol
216	не претендует на	2	1
217	которое ничем не	1	1
218	по природе своей	5	1
219	с точкой зрения	1	1
220	отсылают к различным	1	1
221	они сходятся в	1	1
222	личность понятая объективно	1	1
223	предполагать наличие [...]	1	1
224	более или менее	2	1
225	этом последнем мы	1	1
226	не могло быть	1	1
227	своего рода миниатюра	1	1
228	зрения на себя	1	1
229	в основе своей	2	1
230	и того о	1	1
231	дама с собачкой	1	1
232	говорящий ни слушающий	1	1
233	одного и того	2	1
234	далеко не всегда	1	1
235	интрига своего рода	1	1
236	упускать из виду	1	1
237	третьем мире мире	1	1
238	том что ни	1	1
239	тогда как наррация	1	1
240	как неизбежно принадлежащих	1	1
241	сходятся в новом	1	1
242	собственном мире напротив	1	1
243	греймас выводит из	1	1
244	и социальные характеристики	1	1
245	одной стороны и	2	1
246	мировой истории а	1	1
247	только по отношению	1	1
248	нарративной интриги не	1	1
249	как коммуникативного события	1	1
250	они едины судьба	1	1
251	и пространства а	1	1
252	на протяжении единого	1	1
253	в связи с	1	1
254	в строгом смысле	1	1
255	в полной мере	1	1
256	концом в этом	1	1
257	области дискурсивных практик	2	1
258	ничем не уступает	1	1
259	его поступки только	1	1
260	судьба выражает внеличную	1	1
261	другие аспекты социальной	1	1
262	в рамках которой	1	1
263	иной области дискурсивных	1	1
264	а всякая литературная	1	1
265	наличие [...] компетенции	1	1
266	и описываемое как	1	1
267	которые субъект может	1	1
268	не сводятся к	1	1
269	производство дискурса проявляется	1	1
270	автора слушающего читателя	1	1
271	пока еще не	3	1
272	дискурса проявляется как	1	1
273	в.я проппа морфология	1	1
274	это прежде всего	3	1
275	непрерывный выбор возможностей	1	1
276	по аналогии с	1	1
277	и позициям которые	1	1
278	же самое следует	1	1
279	дорогу через сеть	1	1
280	ли не наиболее	1	1
281	дискурсивных практик дискурсивная	1	1
282	а порой и	1	1
283	соединяющей апокалипсис с	1	1
284	аспекты социальной ситуации	1	1
285	как непрерывный выбор	1	1
286	выражает внеличную сторону	1	1
287	тому или иному	1	1
288	всякая литературная интрига	1	1
289	том что с	1	1
290	производство и восприятие	1	1
291	своего рода механизмом	1	1
292	говорящего автора слушающего	1	1
293	описываемое как вещь	1	1
294	новом третьем мире	1	1
295	ни говорящий ни	1	1
296	может и должен	1	1
297	искусно сохраните черты	1	1
298	черты характера среди	1	1
299	их личностные и	1	1
300	в этом направлении	1	1
301	и в другом	1	1
302	говорящего и слушающих	2	1
303	на том что	1	1
304	говоря мы должны	1	1
305	к тому или	1	1
306	и слушающих их	1	1
307	к той или	2	1
308	и во второй	1	1
309	и т.п но	3	1
310	своем собственном мире	1	1
311	но и к	1	1
312	а не только	2	1
313	как коммуникативное событие	1	1
314	сеть ограничений постольку	1	1
315	сами участвуем как	1	1
316	не в том	3	1
317	раскрывают содержание судьбы	1	1
318	своей судьбы они	1	1
319	в новом третьем	1	1
320	то есть в	2	1
321	а коммуникативных компетенций	1	1
322	ограничений постольку дискурс	1	1
323	в е годы	2	1
324	несет в себе	1	1
325	во всяком случае	1	1
326	в таком случае	1	1
327	не отделен от	1	1
328	в том или	1	1
329	а ван дейк	2	1
330	умение которое ничем	1	1
331	в молчание бахтин	1	1
332	рассказывания в этом	1	1
333	мы должны предполагать	1	1
334	выбор возможностей пролагающий	1	1
335	того о ком	1	1
336	личностные и социальные	1	1
337	проявляется как непрерывный	1	1
338	слушающий не остаются	1	1
339	дейк четко разграничивая	1	1
340	хранения и передачи	1	1
341	большой интриги соединяющей	1	1
342	как раз и	1	1
343	понятая объективно чужое	1	1
344	том или ином	1	1
345	истории а всякая	1	1
346	может занимать или	1	1
347	в своем собственном	1	1
