N	2gram	Bakhtin_Pr_2	Literetu
108	и как	2	3
109	что он	13	3
110	о себе	7	3
111	отношению к	5	3
112	как на	1	3
113	себя как	3	2
114	ту же	2	2
115	и т	13	2
116	же как	1	2
117	я тебя	1	2
118	слов но	1	2
119	и до	4	2
120	той же	3	2
121	из своих	1	2
122	на себя	2	2
123	с ее	1	2
124	в каждой	2	2
125	слово не	8	2
126	к своему	1	2
127	но как	1	2
128	если в	1	2
129	без другого	1	2
130	в художественном	3	2
131	все же	3	2
132	и наконец	6	2
133	и к	3	2
134	но в	10	2
135	ведь я	2	2
136	то в	1	2
137	в целом	2	2
138	в нашем	1	2
139	как он	2	2
140	и сам	7	2
141	на этом	1	2
142	не бывает	1	2
143	одно и	2	2
144	в каждом	11	2
145	а затем	2	2
146	и иных	1	2
147	характерный для	1	2
148	в жизни	3	2
149	но уже	1	2
150	в них	4	2
151	нет в	1	2
152	все равно	1	2
153	а за	3	2
154	он и	3	2
155	и еще	2	2
156	как бы	22	2
157	художественного творчества	2	2
158	в такой	2	2
159	и без	2	2
160	не к	1	2
161	мысли и	2	2
162	что я	6	2
163	случае это	1	2
164	одном из	1	2
165	что было	2	2
166	тем не	2	2
167	по крайней	1	2
168	или путь	1	2
169	не раз	1	2
170	на два	3	2
171	в основе	1	2
172	но только	1	2
173	перед ним	2	2
174	могут быть	3	2
175	я но	1	2
176	все еще	1	2
177	для себя	2	2
178	в виду	3	2
179	не могу	2	2
180	в ее	1	2
181	это как	1	2
182	еще не	9	2
183	для этого	2	2
184	о том	5	2
185	и что	5	2
186	для нас	2	2
187	и только	3	2
188	крайней мере	1	2
189	художественном мире	1	2
190	в него	7	2
191	было бы	5	2
192	тот же	3	2
193	одной из	1	2
194	в какой	1	2
195	друг друга	1	2
196	в единственном	1	2
197	уже не	3	2
198	уже в	2	2
199	с другим	2	2
200	ни было	2	2
201	речь в	2	2
202	из них	2	2
203	ведь это	2	2
204	равной степени	1	2
205	в одном	12	2
206	т п	9	2
207	в конце	2	2
208	что и	3	2
209	вовсе не	5	2
210	при всей	1	2
211	у него	6	2
212	как раз	4	2
213	ведь мы	1	2
214	наконец в	3	2
215	себя и	3	2
216	что не	2	2
217	не было	1	2
218	до конца	4	2
219	в руках	2	2
220	него не	2	2
221	не видит	1	2
222	как это	1	2
223	жизни а	1	2
224	и каждый	1	2
225	из которых	1	2
226	над ним	1	2
227	художественного видения	1	2
228	и нет	4	2
229	при всем	1	2
230	в результате	4	2
231	а к	1	2
232	в третьем	1	2
233	хотя бы	2	2
234	с ним	3	2
235	же в	1	2
236	здесь даже	1	2
237	не знает	3	2
238	героя в	3	2
239	себе не	1	2
240	в своих	2	2
241	все что	1	2
242	том числе	1	2
243	отношения к	2	1
244	в движение	1	1
245	так я	3	1
246	это и	1	1
247	каждый жест	1	1
248	в первом	2	1
249	как свою	1	1
250	если б	1	1
251	должна быть	3	1
252	обойтись без	3	1
253	и само	1	1
254	он знает	1	1
255	это совершенно	1	1
256	как мы	10	1
257	вот она	1	1
258	ни единого	1	1
259	он как	1	1
260	себя лишь	1	1
261	и аналогичных	1	1
262	и чужого	1	1
263	ты как	1	1
264	ему в	1	1
265	первого и	1	1
266	слово он	1	1
267	меньшей степени	1	1
268	не от	1	1
269	он был	3	1
270	по чужому	3	1
271	он сам	3	1
272	себя а	1	1
273	установки на	5	1
274	бы то	1	1
275	художественном творчестве	3	1
276	его так	1	1
277	самом деле	5	1
278	нам его	1	1
279	то он	1	1
280	с сыном	1	1
281	перед глазами	1	1
282	а он	3	1
283	герой не	2	1
284	в новом	1	1
285	автора но	1	1
286	он пишет	2	1
287	отличие от	4	1
288	за пределы	3	1
289	в произведениях	3	1
290	вследствие чего	1	1
291	друг мой	1	1
292	как в	2	1
293	стороны и	3	1
294	она как	1	1
295	этой точки	1	1
296	в душу	1	1
297	есть в	3	1
298	как нам	2	1
299	однако не	1	1
300	когда он	3	1
301	я к	1	1
302	и художественного	1	1
303	с тобою	1	1
304	от этого	1	1
305	поэтому он	1	1
306	в самом	7	1
307	героя и	5	1
308	себе как	2	1
309	мы чувствуем	2	1
310	что это	2	1
311	собственное слово	1	1
312	все эти	5	1
313	у каждого	1	1
314	и пространства	1	1
315	моей не	1	1
316	за их	1	1
317	еще один	3	1
318	если есть	1	1
319	но он	4	1
320	на то	5	1
321	слово это	1	1
322	корнями в	1	1
323	не следует	1	1
324	а скорее	1	1
325	конце концов	2	1
326	оно должно	2	1
327	вы в	1	1
328	никак не	5	1
329	что ни	1	1
330	и по	1	1
331	обстоит дело	1	1
332	таким образом	5	1
333	здесь мы	2	1
334	то ни	1	1
335	со всеми	3	1
336	только не	1	1
337	речь а	2	1
338	своим образцом	1	1
339	с другими	1	1
340	его личности	1	1
341	это не	3	1
342	он есть	2	1
343	должен был	1	1
344	ты шел	1	1
345	даже по	1	1
346	в повестях	1	1
347	далеко не	4	1
348	в слове	5	1
349	между собою	4	1
350	менее чем	1	1
351	которую он	2	1
352	в этих	6	1
353	а вот	2	1
354	явления как	1	1
355	в своей	4	1
356	отражена в	1	1
357	и скрытой	1	1
358	он должен	1	1
359	что до	1	1
360	себе а	2	1
361	в отличие	4	1
362	от себя	1	1
363	от его	1	1
364	является в	1	1
365	но эта	2	1
366	обращение к	1	1
367	слова к	1	1
368	их в	4	1
369	вещей и	1	1
370	что этот	2	1
371	и позволяют	1	1
372	что есть	1	1
373	в отношении	3	1
374	с поразительным	1	1
375	но они	1	1
376	только здесь	1	1
377	что ему	1	1
378	не имеет	1	1
379	того как	2	1
380	в романном	1	1
381	а ты	1	1
382	на того	1	1
383	не могло	1	1
384	ним а	1	1
385	того и	3	1
386	классицизма в	1	1
387	и всегда	2	1
388	этих двух	1	1
389	явление в	1	1
390	пути и	2	1
391	по своей	1	1
392	на себе	2	1
393	во всем	3	1
394	только пусть	1	1
395	есть не	1	1
396	со своим	1	1
397	связи с	1	1
398	в сознании	1	1
399	то чтоб	1	1
400	для другого	3	1
401	этот образ	1	1
402	мы и	2	1
403	что на	2	1
404	есть у	2	1
405	как справедливо	1	1
406	свое собственное	1	1
407	для наших	2	1
408	которых он	1	1
409	все то	1	1
410	не могут	4	1
411	сознания как	1	1
412	в других	1	1
413	же самое	1	1
414	числе и	1	1
415	является одним	1	1
416	к тому	4	1
417	даже когда	1	1
418	ничего общего	1	1
419	он ищет	1	1
420	и о	2	1
421	но по	1	1
422	того чтобы	1	1
423	здесь не	6	1
424	самим собою	5	1
425	в собственном	1	1
426	и говорит	1	1
427	в пределах	16	1
428	приводит к	6	1
429	на свой	6	1
430	читателя в	1	1
431	на том	2	1
432	здесь происходит	1	1
433	что может	2	1
434	в образе	2	1
435	можно было	3	1
436	на нее	1	1
437	не за	3	1
438	сознаний в	1	1
439	отождествляется с	1	1
440	не себе	1	1
441	мог бы	1	1
442	во второй	1	1
443	не стоит	1	1
444	жизнь и	1	1
445	поэтому в	1	1
446	в словах	4	1
447	я которое	1	1
448	в таком	2	1
449	в построении	1	1
450	с полным	1	1
451	произведения как	2	1
452	это я	2	1
453	ними все	1	1
454	но мы	1	1
455	на что	1	1
456	после того	1	1
457	можно сказать	1	1
458	любви к	1	1
459	принципом видения	1	1
460	переходит в	2	1
461	во втором	1	1
462	его герой	2	1
463	иного рода	1	1
464	бы в	5	1
465	как людей	1	1
466	лица в	1	1
467	в слово	1	1
468	и мы	1	1
469	что вот	2	1
470	но тут	1	1
471	я ее	1	1
472	высказывание в	1	1
473	развивается в	1	1
474	его собственная	1	1
475	землю и	1	1
476	поэтому для	1	1
477	но зато	3	1
478	но то	1	1
479	что ж	6	1
480	за ней	1	1
481	в эти	1	1
482	же он	1	1
483	человека с	1	1
484	типа а	1	1
485	вопроса о	1	1
486	только на	3	1
487	в единстве	3	1
488	за пределами	1	1
489	слова не	1	1
490	а то	2	1
491	мышления и	1	1
492	признать его	1	1
493	ни с	1	1
494	мир в	1	1
495	него нет	1	1
496	в прозе	1	1
497	слова в	12	1
498	мы находим	1	1
499	дело и	2	1
500	русский язык	1	1
501	она имеет	1	1
502	во всей	1	1
503	лишь для	1	1
504	рядом с	5	1
505	нет и	1	1
506	никого не	1	1
507	или иной	3	1
508	мне и	1	1
509	границу между	1	1
510	мы это	1	1
511	человека а	1	1
512	к которому	1	1
513	как же	2	1
514	еще и	1	1
515	а с	2	1
516	в романе	3	1
517	говорит о	1	1
518	языка в	1	1
519	более того	4	1
520	однако и	1	1
521	есть лишь	1	1
522	среди них	4	1
523	человек в	1	1
524	все время	1	1
525	своего я	1	1
526	а так	1	1
527	здесь этот	1	1
528	не всегда	1	1
529	которой он	1	1
530	все более	1	1
531	в творчестве	2	1
532	него в	3	1
533	эти слова	1	1
534	так же	2	1
535	и потому	1	1
536	классической поэтике	1	1
537	со словом	1	1
538	дня и	1	1
539	быть это	1	1
540	ориентирована на	1	1
541	он говорит	2	1
542	другого я	1	1
543	вот я	1	1
544	что же	7	1
545	стоит он	4	1
546	вокруг себя	1	1
547	по ним	1	1
548	в своем	4	1
549	в это	1	1
550	утверждение о	1	1
551	их последний	1	1
552	его в	3	1
553	и от	1	1
554	в основном	1	1
555	своей жизни	2	1
556	автора и	2	1
557	не меняет	1	1
558	время не	1	1
559	силу и	1	1
560	в смысле	1	1
561	о мире	1	1
562	таким оно	1	1
563	не мог	1	1
564	всего в	1	1
565	оглядка на	1	1
566	собственного задания	1	1
567	тем путем	1	1
568	на самом	1	1
569	в пределе	1	1
570	это он	4	1
571	которая в	1	1
572	она уже	1	1
573	совершенно иной	1	1
574	от него	1	1
575	и все	6	1
576	той или	3	1
577	еще более	2	1
578	диалога но	1	1
579	столь характерный	1	1
580	отношении к	2	1
581	ты не	1	1
582	от лица	1	1
583	опять к	1	1
584	от своего	1	1
585	только и	1	1
586	своего предмета	1	1
587	а во	1	1
588	в последнем	3	1
589	именно к	1	1
590	из этого	1	1
591	есть и	3	1
592	занимает в	1	1
593	третьем лице	1	1
594	а я	1	1
595	ее в	2	1
596	него как	2	1
597	он у	1	1
598	и эта	2	1
599	каждое слово	2	1
600	который не	2	1
601	к этому	1	1
602	можно назвать	1	1
603	ведь ты	2	1
604	они не	1	1
