N	2gram	Bakhtin_Fr_6	Morfolog
148	касается только	1	2
149	не определяет	1	2
150	можно было	1	2
151	в другом	4	2
152	мы уже	18	2
153	где оно	1	2
154	большинстве случаев	5	2
155	это было	2	2
156	обоих случаях	1	2
157	на спине	2	2
158	с тем	1	2
159	и тогда	1	2
160	на первый	3	2
161	или менее	1	2
162	для него	1	2
163	ли этот	1	2
164	дается в	1	2
165	настоящее время	1	2
166	все эти	11	2
167	в таких	2	2
168	в обоих	1	2
169	не имеет	1	2
170	одна из	1	2
171	же между	1	2
172	знать что	2	2
173	и его	13	2
174	один раз	2	2
175	к себе	2	2
176	они и	3	2
177	для того	1	2
178	превращена в	1	2
179	здесь не	1	2
180	то время	1	2
181	и что	5	2
182	если они	1	2
183	ясно что	1	2
184	но здесь	2	2
185	о том	9	2
186	с одной	4	2
187	можно сказать	1	2
188	в различных	1	2
189	по их	1	2
190	того что	3	2
191	этот вопрос	1	2
192	что он	6	2
193	только в	3	2
194	ход и	1	2
195	себя в	2	2
196	с двумя	1	2
197	тем временем	1	2
198	уже не	1	2
199	или на	1	2
200	в большинстве	4	2
201	никто не	2	2
202	у нее	1	2
203	момент в	1	2
204	себя и	1	2
205	а на	2	2
206	не знает	1	2
207	сказать что	6	2
208	что мы	2	2
209	в частности	2	2
210	одной стороны	4	2
211	есть и	2	2
212	или с	2	2
213	благодаря этому	1	2
214	вопрос в	1	2
215	тем и	1	2
216	не существует	1	2
217	в настоящее	1	2
218	от него	2	2
219	же оно	1	2
220	иначе чем	1	2
221	одной из	3	2
222	но эти	1	2
223	к людям	1	1
224	например в	6	1
225	и то	2	1
226	он показывает	1	1
227	сын и	1	1
228	утверждение что	1	1
229	он может	1	1
230	дело обстоит	2	1
231	между двумя	1	1
232	проявляются в	1	1
233	приходит к	1	1
234	их и	1	1
235	же роли	2	1
236	это совершенно	1	1
237	на первом	1	1
238	хода и	1	1
239	он как	1	1
240	так чтобы	1	1
241	что это	5	1
242	как во	3	1
243	не вполне	1	1
244	вместо того	3	1
245	ему в	1	1
246	конечно и	4	1
247	и заставляет	1	1
248	в числе	1	1
249	состоят из	1	1
250	принадлежит и	1	1
251	он был	4	1
252	всегда можно	1	1
253	тем как	1	1
254	там и	2	1
255	основано на	1	1
256	одним словом	1	1
257	уже известную	1	1
258	друг к	1	1
259	мы еще	2	1
260	мы будем	3	1
261	был совершенно	1	1
262	значение и	1	1
263	отношение к	1	1
264	в главе	2	1
265	сущности к	2	1
266	его не	1	1
267	дает нам	2	1
268	для всех	1	1
269	на лбу	2	1
270	что касается	1	1
271	случаях перед	1	1
272	и наконец	4	1
273	но эта	2	1
274	еще упомянуть	1	1
275	на войну	1	1
276	в этот	1	1
277	духа в	2	1
278	со своей	1	1
279	втором случае	3	1
280	в которой	1	1
281	др эти	2	1
282	из этих	2	1
283	море и	2	1
284	не в	4	1
285	думать что	1	1
286	в этой	8	1
287	рассказ о	1	1
288	фигурировать и	1	1
289	и тот	2	1
290	во многих	1	1
291	есть но	1	1
292	всех этих	2	1
293	момента в	1	1
294	бы во	1	1
295	и вот	1	1
296	ее своей	1	1
297	необходимо для	1	1
298	моментов то	1	1
299	они играют	1	1
300	в каждом	1	1
301	через все	2	1
302	связанные с	1	1
303	же касается	1	1
304	конечно в	2	1
305	к другу	1	1
306	на все	3	1
307	с другими	3	1
308	деле в	1	1
309	и сердце	1	1
310	то все	1	1
311	и дает	1	1
312	глубин и	1	1
313	и тем	1	1
314	даже в	4	1
315	страха перед	3	1
316	едой и	1	1
317	кажется что	2	1
318	вводит в	1	1
319	превращаются в	1	1
320	на что	1	1
321	между собою	5	1
322	характерно что	2	1
323	чем в	1	1
324	нисколько не	1	1
325	все как	1	1
326	том как	1	1
327	и их	3	1
328	с различными	1	1
329	в их	1	1
330	не столько	1	1
331	использован в	1	1
332	могло бы	1	1
333	из земли	2	1
334	при этом	3	1
335	но он	5	1
336	земле и	1	1
337	теми же	1	1
338	все это	11	1
339	где нет	1	1
340	или если	1	1
341	для нее	1	1
342	видит в	1	1
343	и очень	2	1
344	роль играют	1	1
345	что мотив	1	1
346	что с	1	1
347	того как	1	1
348	из одной	1	1
349	в основе	4	1
350	как его	2	1
351	функцию в	1	1
352	значение этого	1	1
353	на землю	1	1
354	же время	5	1
355	всего и	1	1
356	к концу	1	1
357	как на	1	1
358	у кого	2	1
359	по земле	1	1
360	руки ноги	1	1
361	это один	1	1
362	характерен для	1	1
363	одним из	4	1
364	тему в	1	1
365	и животные	1	1
366	у нас	4	1
367	такие же	1	1
368	в момент	1	1
369	исходить из	1	1
370	если он	1	1
371	очень важных	1	1
372	дух в	1	1
373	той или	1	1
374	на это	1	1
375	где он	1	1
376	им вовсе	1	1
377	и мог	1	1
378	взять его	1	1
379	людей в	3	1
380	что там	1	1
381	же не	1	1
382	затем они	2	1
383	данном случае	2	1
384	нами выше	1	1
385	действия и	1	1
386	роль в	4	1
387	на основании	1	1
388	в глаза	1	1
389	те же	3	1
390	здесь нет	1	1
391	мог бы	1	1
392	еще в	5	1
393	во второй	1	1
394	заставляет ее	1	1
395	и с	16	1
396	что от	1	1
397	всегда связана	1	1
398	в последней	2	1
399	даны в	1	1
400	связанная с	1	1
401	ними и	1	1
402	связанное с	1	1
403	то они	1	1
404	там же	1	1
405	их в	2	1
406	как они	2	1
407	большое количество	1	1
408	доходит до	2	1
409	на составные	1	1
410	за этим	1	1
411	функций в	1	1
412	в его	7	1
413	и хорошо	1	1
414	а потому	1	1
415	в другой	1	1
416	все события	1	1
417	в него	3	1
418	в лице	1	1
419	на которой	2	1
420	чрезвычайно мало	1	1
421	горы и	1	1
422	важное значение	1	1
423	с ними	1	1
424	говорить о	2	1
425	как нечто	1	1
426	действительно не	1	1
427	литературе и	3	1
428	все они	2	1
429	в предисловии	1	1
430	со всеми	2	1
431	в эти	2	1
432	было так	1	1
433	есть в	3	1
434	к земле	1	1
435	и у	2	1
436	борьбы с	1	1
437	что не	3	1
438	не дает	1	1
439	и небо	1	1
440	же они	1	1
441	др здесь	1	1
442	в одном	5	1
443	ее не	1	1
444	у него	7	1
445	повод для	2	1
446	между прочим	1	1
447	он является	2	1
448	уже совершенно	1	1
449	из важнейших	1	1
450	и даже	4	1
451	или иной	1	1
452	себе представить	1	1
453	до сих	3	1
454	именно в	4	1
455	а именно	2	1
456	лица в	1	1
457	еще и	1	1
458	такое же	1	1
459	однако что	1	1
460	материал в	1	1
461	на этот	1	1
462	ничем не	1	1
463	не на	2	1
464	вход в	3	1
465	о чем	1	1
466	воды и	1	1
467	растения и	1	1
468	но оно	3	1
469	о себе	1	1
470	в одной	3	1
471	всех людей	1	1
472	в данном	3	1
473	что за	1	1
474	они все	1	1
475	и сюда	1	1
476	не удалось	1	1
477	и там	1	1
478	окажется возможным	1	1
479	в отдельности	1	1
480	как будто	1	1
481	и самая	2	1
482	что же	1	1
483	с этой	3	1
484	он бросает	1	1
485	возвращаемся к	1	1
486	сих пор	3	1
487	не будем	2	1
488	только для	1	1
489	все подобные	1	1
490	уже достаточно	1	1
491	в следующей	6	1
492	потому не	1	1
493	для нас	2	1
494	и все	9	1
495	бы в	2	1
496	в круг	1	1
497	здесь только	3	1
498	бою он	1	1
499	между ними	3	1
500	состоит из	2	1
501	этот же	1	1
502	которым он	1	1
503	эти же	1	1
504	всех других	1	1
505	и землю	1	1
506	на своем	1	1
507	таким же	1	1
508	влияния на	2	1
509	в таком	1	1
