N	2gram	Vygotskiy__5	Literetu
109	в словах	2	3
110	искусства и	5	3
111	обратим внимание	1	3
112	прежде всего	4	3
113	между тем	1	3
114	вслед за	1	3
115	все время	20	3
116	ни к	1	3
117	совершенно не	6	3
118	уже не	1	3
119	в самом	14	3
120	о чем	4	3
121	как это	7	3
122	тому как	1	3
123	там где	4	3
124	в романе	2	3
125	жизни и	6	3
126	как на	11	3
127	художественного произведения	3	2
128	того же	2	2
129	для своего	1	2
130	как мы	5	2
131	вопрос о	3	2
132	из того	3	2
133	мы и	1	2
134	то это	4	2
135	и на	3	2
136	во всех	2	2
137	отказ от	1	2
138	легко может	1	2
139	искусство в	1	2
140	отношение к	1	2
141	еще один	2	2
142	и вовсе	1	2
143	оказывается не	1	2
144	стороны и	4	2
145	все же	7	2
146	когда он	5	2
147	могли бы	4	2
148	в противоположность	2	2
149	еще на	1	2
150	не знает	2	2
151	жизнь как	1	2
152	представляет собой	1	2
153	он в	2	2
154	большей части	1	2
155	на то	17	2
156	все они	1	2
157	в нем	7	2
158	чтобы он	1	2
159	о которой	1	2
160	в первой	1	2
161	не как	3	2
162	и вот	2	2
163	том чтобы	2	2
164	человека в	3	2
165	в совершенно	6	2
166	воображении а	1	2
167	и с	2	2
168	было бы	5	2
169	и даже	2	2
170	той или	2	2
171	далеко не	1	2
172	несмотря на	5	2
173	мы с	3	2
174	со всей	1	2
175	и при	2	2
176	как ты	1	2
177	и ее	1	2
178	как ощущение	1	2
179	от себя	1	2
180	всякий раз	2	2
181	одном из	1	2
182	вплоть до	1	2
183	быть может	1	2
184	в конце	4	2
185	и наоборот	1	2
186	по себе	7	2
187	нас к	1	2
188	не менее	1	2
189	с которой	2	2
190	в нас	13	2
191	того чтобы	20	2
192	как раз	13	2
193	другой стороны	5	2
194	у нас	4	2
195	же самое	5	2
196	для такого	1	2
197	что у	3	2
198	искусство как	2	2
199	не с	2	2
200	если бы	11	2
201	о нем	1	2
202	внимание зрителя	2	2
203	можно сказать	2	2
204	в эстетической	1	2
205	что и	3	2
206	и только	3	2
207	что ему	2	2
208	как например	2	2
209	здесь не	1	2
210	с ними	1	2
211	эстетической деятельности	1	2
212	связи с	2	2
213	за ним	1	2
214	для него	3	2
215	действия а	1	2
216	тем что	6	2
217	для того	20	2
218	это будет	2	2
219	или иной	2	2
220	себя и	2	2
221	что не	1	2
222	если не	1	2
223	что художник	1	2
224	всю полноту	1	2
225	все более	1	2
226	так же	13	2
227	и потому	5	2
228	с этой	2	2
229	художественное произведение	5	2
230	один из	5	2
231	это последнее	1	2
232	что в	24	2
233	в каждой	3	2
234	внимание на	4	2
235	же в	2	2
236	романа и	1	2
237	в свою	3	2
238	жизни а	1	2
239	но еще	2	2
240	еще и	1	2
241	в своих	5	2
242	героя как	1	2
243	к этому	3	2
244	от этой	2	1
245	была бы	3	1
246	и т	7	1
247	искусство есть	2	1
248	искусство и	1	1
249	и хотя	2	1
250	ему нужно	1	1
251	и то	9	1
252	в сердце	2	1
253	на самом	2	1
254	исходя из	2	1
255	в стороне	1	1
256	это и	2	1
257	идет о	1	1
258	и есть	5	1
259	и принципиально	1	1
260	от самого	1	1
261	из самых	2	1
262	по преимуществу	2	1
263	и до	2	1
264	из его	1	1
265	исходит из	4	1
266	все те	1	1
267	с таким	2	1
268	и за	1	1
269	по его	3	1
270	мы уже	6	1
271	который в	1	1
272	полагает что	3	1
273	смотреть на	3	1
274	эти самые	1	1
275	из своих	1	1
276	это означает	2	1
277	приводят к	1	1
278	в каждый	1	1
279	что иное	2	1
280	поэзии не	1	1
281	а благодаря	1	1
282	но напротив	1	1
283	и он	2	1
284	в ней	4	1
285	проявляется в	1	1
286	он был	2	1
287	иное как	2	1
288	в последних	2	1
289	в чем	1	1
290	и себе	1	1
291	тем как	1	1
292	во внешнем	2	1
293	своего материала	2	1
294	что каждому	1	1
295	о смерти	5	1
296	к которой	1	1
297	если в	1	1
298	конечном счете	1	1
299	очевидно что	2	1
300	не просто	1	1
301	друг от	2	1
302	нет и	1	1
303	значение имеет	1	1
304	к сожалению	1	1
305	на искусство	2	1
306	в центре	2	1
307	данный момент	1	1
308	с этим	2	1
309	в художественном	1	1
310	в своем	6	1
311	что касается	2	1
312	перед нами	2	1
313	что по	2	1
314	которая еще	1	1
315	более или	1	1
316	за собой	1	1
317	себе как	1	1
318	в нашем	2	1
319	т п	3	1
320	ни одна	1	1
321	уже в	6	1
322	близким и	1	1
323	героя есть	1	1
324	как он	2	1
325	будто на	2	1
326	точка в	1	1
327	так сказать	1	1
328	что эти	2	1
329	к искусству	3	1
330	больше всего	1	1
331	чувств как	1	1
332	он не	3	1
333	при виде	1	1
334	именно то	4	1
335	в восприятии	1	1
336	в силу	3	1
337	в корне	1	1
338	а всегда	1	1
339	не бывает	1	1
340	искусстве которое	1	1
341	обычно на	1	1
342	мы его	1	1
343	выражение и	1	1
344	двух основных	1	1
345	значение в	1	1
346	нам остается	1	1
347	момент и	1	1
348	вопрос как	1	1
349	искусства в	2	1
350	такова природа	1	1
351	еще одно	1	1
352	кажется что	1	1
353	только одно	1	1
354	в них	4	1
355	нет в	2	1
356	о которых	2	1
357	каждый данный	1	1
358	все равно	2	1
359	и уже	3	1
360	и вне	1	1
361	говорится о	2	1
362	жизни но	1	1
363	чем в	2	1
364	на этот	3	1
365	и того	2	1
366	во-первых на	1	1
367	же я	1	1
368	был бы	5	1
369	только тем	1	1
370	на первый	2	1
371	о ком	1	1
372	во время	1	1
373	в понимании	1	1
374	и одно	1	1
375	выступает на	1	1
376	что такое	1	1
377	нас не	2	1
378	где мы	3	1
379	в их	3	1
380	то для	1	1
381	и цель	1	1
382	прибегает к	1	1
383	не к	1	1
384	жизни с	1	1
385	которые для	1	1
386	но это	1	1
387	но он	3	1
388	в россии	1	1
389	был только	1	1
390	и эти	1	1
391	что никакой	1	1
392	и является	1	1
393	бы быть	1	1
394	вовсе не	3	1
395	сам он	1	1
396	и герой	2	1
397	тому что	8	1
398	первое из	1	1
399	произведении искусства	1	1
400	в отношении	2	1
401	в строфе	1	1
402	она не	1	1
403	почти никогда	1	1
404	открывает в	1	1
405	в русской	1	1
406	тогда когда	1	1
407	в процессе	1	1
408	на ее	1	1
409	и искусство	1	1
410	с и	5	1
411	что ей	1	1
412	мы все	6	1
413	в самых	1	1
414	он мог	1	1
415	только не	5	1
416	не имеет	1	1
417	это явление	1	1
418	этом оказывается	1	1
419	и другими	2	1
420	такого же	1	1
421	преимущественно на	1	1
422	что жизнь	1	1
423	во всем	2	1
424	как ни	4	1
425	именно его	1	1
426	которые делают	1	1
427	и теперь	1	1
428	не принадлежит	1	1
429	входят в	2	1
430	ему не	1	1
431	в действительности	1	1
432	к той	1	1
433	в образах	2	1
434	который весь	1	1
435	т.п и	1	1
436	когда мы	6	1
437	и страсти	4	1
438	и всех	1	1
439	уже заранее	1	1
440	как только	4	1
441	сходство с	1	1
442	его с	2	1
443	я чувствую	1	1
444	то герой	1	1
445	ничего общего	1	1
446	на наших	1	1
447	в театре	1	1
448	именно эту	1	1
449	говорит сам	1	1
450	и о	3	1
451	эстетическую реакцию	2	1
452	более не	1	1
453	но по	1	1
454	от друга	2	1
455	в виду	4	1
456	свою очередь	1	1
457	психологию искусства	3	1
458	и от	1	1
459	концепцию искусства	1	1
460	так в	3	1
461	на том	2	1
462	другом это	1	1
463	котором мы	3	1
464	с собой	1	1
465	времени и	3	1
466	здесь нет	1	1
467	разлад между	1	1
468	искусства или	1	1
469	и всякого	1	1
470	для этого	9	1
471	трактуется как	1	1
472	жизнь моя	1	1
473	другом месте	1	1
474	и т.д	1	1
475	на этой	1	1
476	столь же	1	1
477	говорит об	1	1
478	но мы	2	1
479	означает не	1	1
480	в значительной	1	1
481	нас в	1	1
482	в конечном	1	1
483	в музыке	1	1
484	искусства для	1	1
485	материал для	2	1
486	и три	1	1
487	области искусства	1	1
488	однако с	1	1
489	эти два	3	1
490	нуждается в	1	1
491	искусства к	1	1
492	бы в	5	1
493	тех пор	2	1
494	к нему	1	1
495	но так	1	1
496	в искусстве	6	1
497	в двух	5	1
498	трудно не	1	1
499	своей сущности	1	1
500	одной из	1	1
501	и представляет	1	1
502	мы вместе	2	1
503	будто бы	1	1
504	к их	1	1
505	и действительно	1	1
506	эстетики но	1	1
507	это становится	1	1
508	по мнению	6	1
509	борьбы и	1	1
510	поэтому для	1	1
511	чувствую себя	1	1
512	мнению автора	1	1
513	именно на	5	1
514	в эти	1	1
515	так что	3	1
516	бы по	2	1
517	с двумя	3	1
518	переходит в	1	1
519	искусства с	3	1
520	искусства как	4	1
521	оно в	2	1
522	вообще всякое	1	1
523	бы перед	1	1
524	на протяжении	1	1
525	за счет	1	1
526	речь в	2	1
527	или даже	1	1
528	по выражению	1	1
529	но совершенно	1	1
530	одной своей	1	1
531	и их	1	1
532	его души	1	1
533	в котором	2	1
534	интеллектуальную и	1	1
535	так как	9	1
536	у него	3	1
537	каждый шаг	1	1
538	связано с	1	1
539	в каждом	2	1
540	превращается в	1	1
541	где есть	1	1
542	позволить себе	1	1
543	только на	4	1
544	невозможно как	1	1
545	знали что	1	1
546	из двух	3	1
547	не были	1	1
548	ней и	1	1
549	мы воспринимаем	6	1
550	двух направлений	1	1
551	есть не	4	1
552	сюда же	1	1
553	ударения и	2	1
554	что они	5	1
555	я был	1	1
556	в психологии	3	1
557	чем он	1	1
558	совпадает с	1	1
559	а с	5	1
560	человека из	1	1
561	все яснее	1	1
562	на поверхности	2	1
563	что для	1	1
564	обратиться к	5	1
565	его из	1	1
566	сделать их	1	1
567	не было	1	1
568	с тем	8	1
569	очередь объясняется	1	1
570	бы назвать	1	1
571	в картине	1	1
572	у такого	1	1
573	борьбу и	2	1
574	произведение в	1	1
575	яркие и	1	1
576	произведения искусства	2	1
577	и ему	1	1
578	именно поэтому	2	1
579	ко всем	1	1
580	общего с	1	1
581	к родине	1	1
582	нет ни	2	1
583	над ним	2	1
584	конечно не	1	1
585	целом ряде	1	1
586	не зная	1	1
587	в той	3	1
588	есть только	2	1
589	сам не	1	1
590	это значит	2	1
591	и там	1	1
592	ли не	2	1
593	в контексте	1	1
594	что здесь	3	1
595	в эстетический	1	1
596	и средством	1	1
597	в живописи	1	1
598	все это	2	1
599	общественной жизни	1	1
600	точно и	1	1
601	говорят и	1	1
602	и где	1	1
603	это уж	1	1
604	художественного чувства	2	1
605	от той	2	1
606	совершается в	1	1
607	ударных и	1	1
608	как система	1	1
609	естественны и	1	1
610	о котором	6	1
611	которая в	1	1
612	для нас	3	1
613	или менее	1	1
614	и все	4	1
615	у них	1	1
616	в этих	3	1
617	еще более	1	1
618	хотя бы	3	1
619	души с	1	1
620	не есть	4	1
621	и осознать	1	1
622	себе и	2	1
623	к ее	1	1
624	между тремя	1	1
625	может и	1	1
626	нет ничего	1	1
627	героя и	7	1
628	сказать что	9	1
629	на другом	1	1
630	для каждой	1	1
631	на один	1	1
632	к его	1	1
633	не что	2	1
634	бы его	2	1
635	из этого	2	1
636	в таком	3	1
637	этой точки	1	1
