1	и в	13	25
246	не имеет	2	1
247	в состав	3	1
248	зависимости от	1	1
249	две стороны	1	1
250	много лет	1	1
251	а то	2	1
252	можно назвать	2	1
253	хотя более	1	1
254	в соответствии	3	1
255	которого служит	1	1
256	он уже	1	1
257	где он	1	1
258	одно из	2	1
259	все что	4	1
260	и соответственно	1	1
261	за которым	2	1
262	даже не	1	1
263	только по	2	1
264	чтобы сделать	1	1
265	ним о	1	1
266	как правило	3	1
267	что с	2	1
268	а потом	2	1
269	за которой	1	1
270	себе но	1	1
271	этот момент	1	1
272	даже с	1	1
273	него а	1	1
274	истории не	1	1
275	при этом	14	1
276	не обязательно	2	1
277	героя на	2	1
278	что человек	1	1
279	в нашей	1	1
280	же может	1	1
281	есть не	1	1
282	что есть	1	1
283	вслед за	6	1
284	приводит к	1	1
285	я не	5	1
286	иметь в	1	1
287	мира это	2	1
288	происходит в	1	1
289	второго лица	2	1
290	и так	1	1
291	как это	4	1
292	новые формы	1	1
293	в развитии	1	1
294	его трудно	1	1
295	это сделал	1	1
296	восходит к	2	1
297	себе и	2	1
298	никак не	3	1
299	здесь не	2	1
300	во всяком	1	1
301	не вполне	2	1
302	мира и	3	1
303	в сердце	2	1
304	же время	3	1
305	что касается	1	1
306	и наконец	1	1
307	не сразу	1	1
308	герой сказки	1	1
309	между двумя	1	1
310	во всей	1	1
311	и о	1	1
312	в литературе	4	1
313	в одной	1	1
314	это означает	1	1
315	возвращается домой	1	1
316	отличие от	5	1
317	от его	2	1
318	вследствие чего	1	1
319	во многом	1	1
320	место в	5	1
321	вниз все	1	1
322	но в	6	1
323	он обладает	1	1
324	при встрече	3	1
325	в конце	4	1
326	он сам	2	1
327	а я	1	1
328	едва ли	3	1
329	к ней	3	1
330	что она	2	1
331	по своему	2	1
332	к тому	9	1
333	быть в	1	1
334	как к	3	1
335	спать и	1	1
336	к другим	1	1
337	только что	2	1
338	другими словами	1	1
339	или даже	3	1
340	уже забыл	1	1
341	но с	1	1
342	к ее	1	1
343	и у	4	1
344	бы в	2	1
345	но они	1	1
346	в ходе	1	1
347	как на	2	1
348	или о	1	1
349	тем самым	5	1
350	обычно бывает	1	1
351	рассматривается как	1	1
352	он приносит	1	1
353	в одном	1	1
354	за собой	1	1
355	птиц в	1	1
356	служит не	1	1
357	не могло	2	1
358	в зависимости	1	1
359	нет никаких	1	1
360	и уже	4	1
361	еще нет	1	1
362	ли это	1	1
363	см в	1	1
364	отнюдь не	4	1
365	в силу	4	1
366	утверждает что	1	1
367	как уже	2	1
368	и характер	1	1
369	иного порядка	1	1
370	хотя в	1	1
371	который часто	1	1
372	стороны и	1	1
373	дела мы	1	1
374	связь и	1	1
375	легко можно	1	1
376	в таком	3	1
377	которых он	1	1
378	только на	2	1
379	с матерью	3	1
380	того на	1	1
381	соответствии с	3	1
382	в котором	5	1
383	и видит	1	1
384	состоит в	12	1
385	вместе со	1	1
386	время как	1	1
387	матери а	1	1
388	мы его	2	1
389	этом свете	1	1
390	а все	1	1
391	это только	1	1
392	относится и	1	1
393	оно не	2	1
394	в основе	1	1
395	по мнению	1	1
396	тогда в	1	1
397	искать в	1	1
398	как же	1	1
399	тем же	1	1
400	двух и	1	1
401	другой день	1	1
402	хотя бы	2	1
403	каждого из	1	1
404	например мы	3	1
405	как для	1	1
406	исходит от	1	1
407	той же	2	1
408	одной из	1	1
409	эти два	2	1
410	что искусство	1	1
411	знание языка	1	1
412	он является	3	1
413	а с	2	1
414	всяком случае	1	1
415	это единственный	1	1
416	дело не	1	1
417	уже никто	1	1
418	могут встречаться	1	1
419	уже давно	1	1
420	на самом	2	1
421	не знает	1	1
422	в другое	1	1
423	не мотивировано	1	1
424	него с	1	1
425	также и	1	1
426	на котором	1	1
427	даже если	1	1
428	в себе	8	1
429	в отличие	5	1
430	собой по	1	1
431	встрече с	4	1
432	это он	1	1
433	жил как	1	1
434	а также	6	1
435	за столом	2	1
436	может иметь	1	1
437	также в	1	1
438	из его	1	1
439	не по	1	1
440	которым он	1	1
441	мира а	1	1
442	говорится в	1	1
443	в виду	1	1
444	и к	6	1
445	что не	1	1
446	на свой	2	1
447	этой точки	1	1
448	и даже	3	1
449	в саду	1	1
450	свидетельствует о	4	1
451	или иной	3	1
452	с точки	2	1
453	в самом	2	1
454	ей не	1	1
455	я был	1	1
456	говорилось выше	3	1
457	пока еще	3	1
458	на свете	1	1
459	в которое	1	1
460	здесь нет	1	1
461	относится к	1	1
462	в процессе	2	1
463	чем же	1	1
464	то время	1	1
465	уже говорилось	4	1
466	со своим	2	1
467	солнца и	1	1
468	и деревья	1	1
469	только тем	1	1
470	в сознании	2	1
471	тому как	2	1
472	с которой	1	1
473	потому не	2	1
474	том свете	2	1
475	и более	2	1
476	такого рода	12	1
477	что перед	1	1
478	человек в	3	1
479	в современной	2	1
480	ответ на	5	1
481	это нужно	1	1
482	из этого	1	1
483	говорит об	1	1
484	отца в	1	1
485	в прекрасном	1	1
486	в каком	1	1
487	то и	3	1
488	в жизни	6	1
489	том смысле	1	1
490	себе не	1	1
491	него можно	1	1
492	как о	2	1
493	и от	1	1
494	отношение к	1	1
495	героя о	1	1
496	как только	1	1
497	как говорит	1	1
498	в стране	1	1
499	к себе	7	1
500	находятся в	1	1
501	на другой	1	1
502	и оно	1	1
503	извне и	1	1
504	точно так	2	1
505	выходя из	1	1
506	о ней	3	1
507	о далеком	1	1
508	за пределами	3	1
509	он входит	1	1
510	ни у	1	1
511	к обряду	1	1
512	в своем	6	1
513	она в	1	1
514	что можно	1	1
515	из наиболее	2	1
516	что они	3	1
517	подобно тому	2	1
518	в этнографии	1	1
519	было бы	2	1
520	о них	2	1
521	по всей	1	1
