N	2gram	Losev_Dial_1	Hudozhes
390	сознание что	1	1
391	и более	4	1
392	она или	1	1
393	на всю	4	1
394	этом не	1	1
395	мере и	1	1
396	между прочим	1	1
397	вообще на	1	1
398	раз и	2	1
399	иной раз	2	1
400	вовсе не	7	1
401	в отношении	5	1
402	чистом виде	1	1
403	так как	11	1
404	вплоть до	3	1
405	но они	2	1
406	тем самым	1	1
407	до известной	1	1
408	как можно	2	1
409	что эта	4	1
410	самого начала	1	1
411	как о	2	1
412	мысли в	2	1
413	дело в	1	1
414	что их	2	1
415	в науке	3	1
416	а тогда	1	1
417	в основе	3	1
418	как два	1	1
419	жизни не	1	1
420	воли и	1	1
421	именно с	1	1
422	положения этой	1	1
423	этих двух	1	1
424	или как	1	1
425	всего на	1	1
426	ничего такого	2	1
427	истину в	1	1
428	же он	2	1
429	к живой	1	1
430	ничто не	3	1
431	науке о	1	1
432	о чем-то	3	1
433	не потому	1	1
434	с другом	1	1
435	глубочайшим образом	1	1
436	но напротив	1	1
437	не могут	1	1
438	когда мы	1	1
439	могут быть	3	1
440	же самое	1	1
441	только еще	1	1
442	уже было	1	1
443	всегда есть	2	1
444	всего в	1	1
445	что оно	5	1
446	но также	1	1
447	она же	1	1
448	никуда не	1	1
449	на это	1	1
450	если же	1	1
451	о них	1	1
452	ничего общего	4	1
453	говорит о	5	1
454	и которая	1	1
455	бы дать	1	1
456	чем не	1	1
457	в виду	5	1
458	но при	1	1
459	же не	1	1
460	им она	1	1
461	смысл но	1	1
462	и говорит	1	1
463	с самого	1	1
464	этих категорий	1	1
465	в дальнейшем	5	1
466	для своей	1	1
467	однако эта	1	1
468	в образе	1	1
469	на нее	1	1
470	того и	1	1
471	мог бы	2	1
472	легче чем	1	1
473	на примере	1	1
474	жизнь и	3	1
475	он сам	5	1
476	нас и	1	1
477	даже не	3	1
478	ее лицо	1	1
479	говорит об	1	1
480	сознания есть	1	1
481	все его	1	1
482	для нас	1	1
483	с другой	6	1
484	этим не	1	1
485	как у	2	1
486	все в	1	1
487	не хочется	1	1
488	цвета в	2	1
489	во всех	1	1
490	переходит в	1	1
491	я никогда	2	1
492	не видел	1	1
493	и только	1	1
494	но так	2	1
495	и полное	1	1
496	но тут	1	1
497	другое не	1	1
498	как например	2	1
499	сразу же	1	1
500	речь о	1	1
501	в какой	1	1
502	в стороне	1	1
503	видел как	1	1
504	это очень	1	1
505	времени и	1	1
506	всяком случае	2	1
507	деле не	1	1
508	играет роль	1	1
509	в общий	1	1
510	с одной	2	1
511	нечто иное	1	1
512	с какой	4	1
513	есть своя	2	1
514	же и	2	1
515	есть в	1	1
516	более или	3	1
517	я в	2	1
518	и у	2	1
519	уже в	1	1
520	и они	1	1
521	преимуществу к	1	1
522	вполне а	1	1
523	в жизни	1	1
524	него и	1	1
525	является не	2	1
526	не дает	1	1
527	но совершенно	1	1
528	то чего	1	1
529	но для	1	1
530	эти два	2	1
531	смеется в	1	1
532	ни с	6	1
533	представить себе	1	1
534	и та	3	1
535	сами по	1	1
536	ее не	1	1
537	из нее	1	1
538	никакого отношения	1	1
539	их живой	1	1
540	есть именно	1	1
541	ее на	2	1
542	а она	1	1
543	что они	3	1
544	в особенности	5	1
545	его ни	1	1
546	тотчас же	1	1
547	живой и	2	1
548	и из	3	1
549	о внутреннем	2	1
550	сюда же	1	1
551	говорить и	1	1
552	вслед за	2	1
553	эти две	1	1
554	еще и	3	1
555	что для	3	1
556	связано с	1	1
557	них и	1	1
558	одной стороны	2	1
559	действительности как	1	1
560	там где	1	1
561	главе с	1	1
562	общий контекст	1	1
563	января г	1	1
564	что мы	1	1
565	одна и	2	1
566	жизнь в	1	1
567	их самих	1	1
568	рассказа где	1	1
569	которого она	1	1
570	о себе	1	1
571	себя за	1	1
572	как это	4	1
573	даже до	1	1
574	но все	3	1
575	в природе	1	1
576	о чем	2	1
577	в данном	3	1
578	относиться к	3	1
579	она есть	5	1
580	вот я	1	1
581	и там	1	1
582	две последние	1	1
583	от обыкновенной	1	1
584	быть только	1	1
585	происходит в	1	1
586	друг с	1	1
587	на свете	1	1
588	он мыслит	1	1
589	только о	1	1
590	было ни	1	1
591	самом же	1	1
592	казалось что	1	1
593	но это	8	1
594	тут тоже	1	1
595	от друга	1	1
596	известной степени	1	1
597	он видел	1	1
598	чтобы создать	1	1
599	уже на	1	1
600	в голову	1	1
601	действует так	1	1
602	при таком	1	1
603	в пределе	1	1
604	когда он	1	1
605	не более	1	1
606	тем более	2	1
607	не будучи	2	1
608	у которого	1	1
609	конце концов	3	1
610	мы должны	5	1
611	с ужасом	1	1
612	и глубокое	1	1
613	второй и	1	1
614	же деле	1	1
615	хотя в	1	1
616	но вот	3	1
617	всегда только	1	1
618	к ее	1	1
619	еще ничего	1	1
620	это ему	1	1
621	о своем	2	1
622	от своего	1	1
623	сказать что	10	1
624	к его	1	1
625	в последнем	1	1
626	с такой	1	1
627	из этого	1	1
628	и состоит	2	1
629	к другим	1	1
630	ни на	6	1
631	и другие	1	1
632	и эта	2	1
633	я могу	2	1
634	который не	1	1
635	во всяком	4	1
636	все что	1	1
637	этой точки	2	1
