N	2gram	Vinokur_Vv_1	Istorich
341	тем больше	1	1
342	в центре	4	1
343	в течение	5	1
344	как к	1	1
345	изучение этого	1	1
346	этой стороны	2	1
347	однако не	4	1
348	и той	2	1
349	просто как	1	1
350	и как	9	1
351	что по	1	1
352	и тот	1	1
353	говорит об	1	1
354	в трудах	1	1
355	он настоящий	1	1
356	и к	1	1
357	е с	1	1
358	себе не	1	1
359	от этого	5	1
360	в этот	2	1
361	за собой	3	1
362	впечатление что	1	1
363	и этим	1	1
364	для которого	1	1
365	еще на	1	1
366	верований и	1	1
367	в целом	5	1
368	так или	4	1
369	спросить себя	2	1
370	как самые	1	1
371	что к	1	1
372	остановиться на	1	1
373	пример дает	1	1
374	как оно	3	1
375	же здесь	1	1
376	мы выделяем	1	1
377	но вместе	2	1
378	одной и	2	1
379	что ни	1	1
380	и которые	1	1
381	но дело	3	1
382	так например	6	1
383	в основу	2	1
384	нечто что	2	1
385	них не	1	1
386	развития на	1	1
387	входит в	2	1
388	это было	1	1
389	обоих случаях	1	1
390	оставляя в	1	1
391	материала к	1	1
392	в египте	1	1
393	очень различны	1	1
394	а это	1	1
395	для них	1	1
396	но уже	2	1
397	в них	4	1
398	эта система	1	1
399	соответствии с	2	1
400	он действительно	1	1
401	как видно	1	1
402	не всегда	1	1
403	этим и	1	1
404	несмотря на	2	1
405	сейчас нам	1	1
406	она во-первых	1	1
407	его нельзя	1	1
408	бы на	1	1
409	в своей	4	1
410	что такое	10	1
411	собой нечто	2	1
412	наших дней	1	1
413	это делает	2	1
414	из которой	1	1
415	прийти к	1	1
416	здесь говорится	1	1
417	признает что	1	1
418	мы теперь	1	1
419	нельзя было	1	1
420	а есть	1	1
421	тесно связаны	1	1
422	тем не	8	1
423	что никакой	1	1
424	надо сказать	1	1
425	есть еще	2	1
426	на разные	1	1
427	более древних	1	1
428	можно указать	1	1
429	по себе	9	1
430	и очень	1	1
431	других народов	1	1
432	одна сторона	1	1
433	не менее	8	1
434	с особой	1	1
435	этого же	1	1
436	как о	4	1
437	в обоих	2	1
438	стадии развития	1	1
439	в то	5	1
440	к этим	1	1
441	которого он	1	1
442	в самых	1	1
443	которых и	1	1
444	он мог	3	1
445	казалось бы	2	1
446	правда в	1	1
447	этих двух	1	1
448	тогда она	1	1
449	то именно	1	1
450	во всем	2	1
451	понимается не	1	1
452	до того	2	1
453	не вполне	4	1
454	что на	1	1
455	в каком	1	1
456	и со	1	1
457	у нас	2	1
458	у меня	1	1
459	такие же	1	1
460	но говорит	1	1
461	если его	1	1
462	со стороны	12	1
463	если он	1	1
464	не могут	5	1
465	вполне понятным	1	1
466	связь в	1	1
467	как только	1	1
468	того есть	1	1
469	если же	2	1
470	для дальнейшего	1	1
471	славянских языках	1	1
472	приходит к	1	1
473	из всего	1	1
474	как мы	9	1
475	представляли себе	1	1
476	подобных случаях	1	1
477	то она	1	1
478	как один	1	1
479	без всякого	1	1
480	тогда как	2	1
481	с каким	1	1
482	чтобы быть	1	1
483	в дальнейшем	2	1
484	идет речь	2	1
485	и совершенно	2	1
486	одного из	1	1
487	д все	2	1
488	этим в	1	1
489	она была	2	1
490	том как	1	1
491	и многое	1	1
492	по ее	1	1
493	задний план	1	1
494	о котором	8	1
495	это может	2	1
496	с ним	1	1
497	образом в	1	1
498	зато она	1	1
499	под этим	1	1
500	вот почему	3	1
501	настолько что	1	1
502	время в	2	1
503	собой всю	1	1
504	с каким-нибудь	1	1
505	все в	1	1
506	связь между	4	1
507	которого не	1	1
508	или иначе	4	1
509	вся эта	1	1
510	этому поводу	2	1
511	есть такие	1	1
512	не чувствует	1	1
513	говорится если	1	1
514	полагали что	1	1
515	нуждается в	2	1
516	так возникает	1	1
517	говорит он	2	1
518	непосредственно в	1	1
519	оно будет	1	1
520	слова для	1	1
521	уже потому	1	1
522	выделяем в	1	1
523	смысле этих	2	1
524	значит что	1	1
525	по двум	1	1
526	в частности	3	1
527	быть и	2	1
528	что наряду	1	1
529	от места	1	1
530	тот же	1	1
531	этот вопрос	4	1
532	собой не	1	1
533	в какой	4	1
534	могло быть	1	1
535	по данному	1	1
536	к нашему	1	1
537	должен быть	4	1
538	из задач	1	1
539	по этому	2	1
540	именно на	2	1
541	с которыми	1	1
542	до наших	1	1
543	уже не	5	1
544	только на	3	1
545	имеют не	1	1
546	от других	2	1
547	и других	3	1
548	за ним	1	1
549	человека на	1	1
550	ни с	2	1
551	роль и	1	1
552	как их	1	1
553	даже к	1	1
554	в прошлом	2	1
555	вовсе не	6	1
556	е и	1	1
557	входят в	1	1
558	но что	3	1
559	каждый из	2	1
560	и начал	1	1
561	котором здесь	2	1
562	она имеет	1	1
563	следует понимать	1	1
564	поскольку это	1	1
565	именно как	3	1
566	нужно было	1	1
567	есть то	1	1
568	и прежде	1	1
569	при всей	1	1
570	или при	1	1
571	в настоящем	1	1
572	тем материалом	1	1
573	которыми он	1	1
574	что не	5	1
575	к человеку	1	1
576	только по	3	1
577	них и	2	1
578	этому времени	2	1
579	до конца	3	1
580	понимать как	1	1
581	своего рода	3	1
582	жизнь в	1	1
583	среди них	1	1
584	одну из	1	1
585	о чем	4	1
586	в подобных	1	1
587	в одно	1	1
588	в точности	1	1
589	входить в	1	1
590	не осталось	1	1
591	говорится о	1	1
592	как эти	1	1
593	человека к	1	1
594	всем что	1	1
595	в европе	1	1
596	а так	2	1
597	но действительно	1	1
598	по своему	5	1
599	данного рода	1	1
600	этом говорилось	1	1
601	а если	2	1
602	чем в	3	1
603	в той	7	1
604	что же	3	1
605	можем только	1	1
606	кто из	1	1
607	действительно ли	1	1
608	это значит	1	1
609	с изучением	2	1
610	здесь идет	1	1
611	быть не	1	1
612	материал для	3	1
613	этого слова	2	1
614	с этой	4	1
615	и дух	1	1
616	через них	1	1
617	влечет за	2	1
618	можно назвать	1	1
619	лет он	1	1
620	например у	1	1
621	совершенно то	1	1
622	на одной	1	1
623	в более	2	1
624	этот образ	1	1
625	только одна	1	1
626	на задний	1	1
627	в точном	1	1
628	часто имеют	1	1
629	в результате	3	1
630	различны но	1	1
631	это как	1	1
632	бы ему	1	1
633	особого рода	4	1
634	у них	1	1
635	то о	2	1
636	этого рода	8	1
637	еще более	1	1
638	чтобы его	1	1
639	как явление	1	1
640	ни к	2	1
641	превратился в	1	1
642	на одно	1	1
643	же в	1	1
644	лежит в	2	1
645	на части	1	1
646	в обстановке	1	1
647	е в	4	1
648	его к	2	1
649	к какому	2	1
650	не похожи	2	1
651	имеет право	1	1
652	в свою	1	1
653	связи и	1	1
654	в самом	12	1
655	только о	2	1
656	самое что	2	1
657	в понимание	1	1
658	русской или	1	1
659	но еще	1	1
660	очень редко	1	1
661	и эта	1	1
662	к этому	3	1
