N	2gram	Vygotskiy__2	VerxiiNi
374	то время	3	1
375	в нашем	1	1
376	близости к	1	1
377	думать что	3	1
378	не более	1	1
379	точкой для	1	1
380	и тот	2	1
381	имеем в	2	1
382	если он	1	1
383	вследствие этого	1	1
384	роли в	1	1
385	как совершенно	2	1
386	на его	2	1
387	к искусству	5	1
388	отношение которое	1	1
389	но именно	1	1
390	и горе	1	1
391	в нашей	3	1
392	объясняется и	2	1
393	он должен	1	1
394	к одному	4	1
395	есть один	1	1
396	и более	4	1
397	с представлением	1	1
398	на этом	3	1
399	что она	16	1
400	не следует	1	1
401	том же	2	1
402	в одну	1	1
403	касается до	1	1
404	факт что	1	1
405	а по	1	1
406	его в	1	1
407	человека когда	1	1
408	это было	3	1
409	заключается в	12	1
410	было в	1	1
411	всех народов	1	1
412	есть не	4	1
413	из малого	1	1
414	это не	2	1
415	было бы	11	1
416	на почве	1	1
417	к нашей	1	1
418	между отдельными	1	1
419	в жизни	4	1
420	и смерти	1	1
421	к области	3	1
422	ни в	2	1
423	обходятся без	1	1
424	находящийся на	1	1
425	видел в	1	1
426	как и	10	1
427	во внимание	2	1
428	такую видную	1	1
429	чем в	1	1
430	на одну	2	1
431	духовной жизни	1	1
432	и чувств	1	1
433	должно быть	1	1
434	удовлетворение своим	1	1
435	и того	1	1
436	сообразно с	1	1
437	одного и	2	1
438	не указывает	1	1
439	от своего	1	1
440	их он	1	1
441	в своей	3	1
442	таким же	1	1
443	в их	3	1
444	то для	1	1
445	человеком и	3	1
446	место в	2	1
447	на каждом	1	1
448	в отличие	1	1
449	жизни с	3	1
450	должны были	1	1
451	образом через	1	1
452	искусства не	1	1
453	но эта	2	1
454	это относится	2	1
455	их в	2	1
456	не могли	3	1
457	однако в	1	1
458	нашей культуре	1	1
459	по себе	12	1
460	от тех	1	1
461	этой области	2	1
462	что с	3	1
463	это удается	1	1
464	дело не	1	1
465	и отсюда	2	1
466	того как	4	1
467	не по	1	1
468	взглянуть на	1	1
469	в уме	2	1
470	искусству и	1	1
471	далеком прошлом	1	1
472	казалось бы	2	1
473	в общих	1	1
474	ничего не	4	1
475	с нами	1	1
476	и важных	1	1
477	видим что	3	1
478	и остается	1	1
479	другой стороны	2	1
480	к этим	1	1
481	ничто не	1	1
482	относящимися к	1	1
483	в сознании	4	1
484	видную роль	1	1
485	только с	1	1
486	оценить его	1	1
487	и делает	1	1
488	но даже	2	1
489	в каком	3	1
490	и далее	2	1
491	которое в	1	1
492	когда мы	2	1
493	могут быть	4	1
494	лежит в	1	1
495	как только	2	1
496	должны быть	3	1
497	и другим	1	1
498	этого и	1	1
499	всего что	1	1
500	не есть	1	1
501	участвуют в	1	1
502	таких слов	1	1
503	на это	3	1
504	в каждой	1	1
505	для себя	1	1
506	не сознают	1	1
507	которого мы	3	1
508	с ее	3	1
509	одинаковы с	1	1
510	как не	2	1
511	свою очередь	2	1
512	людей в	1	1
513	в ее	2	1
514	данном случае	4	1
515	совершенно ясно	7	1
516	нашей повседневной	1	1
517	верно для	1	1
518	она живет	1	1
519	болезни и	1	1
520	только то	1	1
521	в себя	1	1
522	роль в	2	1
523	как с	1	1
524	и совершенно	3	1
525	до самого	1	1
526	с собой	1	1
527	живет в	1	1
528	нужно было	1	1
529	виде мы	1	1
530	найти в	1	1
531	в высших	1	1
532	том как	2	1
533	ничего подобного	1	1
534	или что	3	1
535	с этого	1	1
536	он сам	1	1
537	собой и	1	1
538	и охотно	2	1
539	стремление к	1	1
540	похожим на	1	1
541	это объясняется	1	1
542	именно потому	2	1
543	первом случае	1	1
544	в известных	1	1
545	и должно	1	1
546	и других	3	1
547	характер этого	1	1
548	в глаза	2	1
549	после того	2	1
550	учения о	2	1
551	и во	1	1
552	своему значению	1	1
553	поверхность и	1	1
554	под именем	1	1
555	все в	1	1
556	связь между	1	1
557	а у	1	1
558	идет к	1	1
559	творчества в	2	1
560	эти два	1	1
561	а потому	2	1
562	и следовательно	2	1
563	ряд других	1	1
564	к сознанию	1	1
565	и об	1	1
566	как она	4	1
567	и другую	1	1
568	эти последние	1	1
569	ином виде	1	1
570	людей а	1	1
571	и прежде	1	1
572	обе эти	1	1
573	мы видим	4	1
574	эту психологию	1	1
575	с ними	1	1
576	зрения есть	2	1
577	этот вопрос	3	1
578	дело с	8	1
579	которым он	1	1
580	что даже	1	1
581	как нечто	2	1
582	каждом шагу	1	1
583	и так	3	1
584	надеяться на	1	1
585	и ее	3	1
586	в уста	1	1
587	и его	7	1
588	рассматриваться как	1	1
589	только на	5	1
590	составить себе	1	1
591	только тогда	1	1
592	и скорее	1	1
593	при помощи	10	1
594	но совершенно	3	1
595	наоборот что	1	1
596	мы знаем	7	1
597	который как	1	1
598	не так	2	1
599	и их	3	1
600	представить себе	3	1
601	краски и	1	1
602	могло бы	2	1
603	иначе как	1	1
604	сами по	3	1
605	с этими	2	1
606	играло в	1	1
607	и никогда	2	1
608	заметить что	2	1
609	как раз	5	1
610	тем что	9	1
611	смысла и	1	1
612	в очень	2	1
613	смотря по	1	1
614	души от	1	1
615	из двух	1	1
616	возможно что	1	1
617	ней и	1	1
618	когда тот	1	1
619	при рассмотрении	1	1
620	имеет свой	2	1
621	этого человека	1	1
622	что тот	3	1
623	дело при	1	1
624	личной жизни	1	1
625	такое же	2	1
626	этой роли	1	1
627	же для	1	1
628	в соответствии	1	1
629	она является	2	1
630	целым рядом	1	1
631	зависит от	2	1
632	человеческой жизни	1	1
633	жизнь в	1	1
634	на эту	1	1
635	только от	1	1
636	может прийти	1	1
637	когда она	4	1
638	различие между	1	1
639	в уничтожении	1	1
640	совершенно иное	1	1
641	с помощью	1	1
642	эти особенности	1	1
643	нет никаких	1	1
644	все более	2	1
645	их с	2	1
646	нет ничего	1	1
647	неизмеримо выше	1	1
648	ни на	3	1
649	о работе	1	1
650	с конца	1	1
651	и поверхностное	1	1
652	тот факт	1	1
653	тела на	1	1
654	творчество как	1	1
655	существуют у	1	1
656	с этим	4	1
657	в данном	4	1
658	и за	1	1
659	в той	1	1
660	это есть	1	1
661	отношения к	1	1
662	иногда даже	1	1
663	там где	2	1
664	два раза	1	1
665	человека и	1	1
666	ли не	1	1
667	этого слова	1	1
668	сейчас же	5	1
669	является для	1	1
670	лишенный всякой	1	1
671	такой же	7	1
672	на которой	1	1
673	но это	2	1
674	о его	1	1
675	которое тоже	1	1
676	ничего кроме	2	1
677	говорить что	1	1
678	кроме того	1	1
679	мы начали	1	1
680	похоже на	1	1
681	видят в	1	1
682	эти ценности	1	1
683	влечения к	1	1
684	не имея	1	1
685	совершается в	1	1
686	не существует	2	1
687	его с	2	1
688	мира и	1	1
689	которой можно	1	1
690	бы в	1	1
691	тем более	2	1
692	важное значение	1	1
693	ни к	1	1
694	его жизнь	1	1
695	находим в	1	1
696	на более	1	1
697	указывает на	3	1
698	как показывает	1	1
699	причину этого	1	1
700	имеет никакого	1	1
701	может и	1	1
702	не похожи	1	1
703	только как	3	1
704	состоит из	2	1
705	относящиеся к	1	1
706	совершенно не	4	1
707	в свое	2	1
708	вся история	1	1
709	человека является	1	1
710	в своих	9	1
711	значение в	2	1
712	и вновь	1	1
713	они не	1	1
