N	3gram	Tiupa_Narr_1	Narrotol
216	он приходится на	1	1
217	эпизода усиливается явлением	1	1
218	лет назад она	1	1
219	таким образом будто	1	1
220	из церкви в	1	1
221	молился оба восьмых	1	1
222	нему входит и	1	1
223	не подвергается глоссализационному	1	1
224	первом случае купец	1	1
225	матери героя архиерей	1	1
226	эпизоде увидеть своего	1	1
227	отсутствие рациональной намеренности	1	1
228	литературного сюжета относительно	1	1
229	в смысл рассказа	1	1
230	ни слова ничего	1	1
231	и не сливаются	1	1
232	персонажей глава четвертая	1	1
233	локализованного пространственно-временного единства	1	1
234	без артикулированных разрывов	1	1
235	на выгоне не	1	1
236	носительницы живой памяти	1	1
237	что каждый из	1	1
238	героя из церкви	1	1
239	ногах и только	1	1
240	начинается речью повествователя	1	1
241	в ногах и	1	1
242	первый раз свечным	1	1
243	качестве чуда сверхсобытия	1	1
244	за всех членов	1	1
245	число двенадцать явственно	1	1
246	двуголосого повествования доминирует	1	1
247	архиерея но о	1	1
248	никогда не было	1	1
249	не о смерти	1	1
250	когда прочли уже	1	1
251	или особенно в	1	1
252	от донарративных структур	1	1
253	нами два события	1	1
254	о воскресении господнем	1	1
255	как результат творческой	1	1
256	половине второго ударили	1	1
257	пока еще принадлежащей	1	1
258	символическую фигуру носительницы	1	1
259	павлом он идет	1	1
260	от торопливо помолился	1	1
261	внуков что актуализирует	1	1
262	не спал всю	1	1
263	ко второй практически	1	1
264	только потому что	1	1
265	герой рассказа оказывается	1	1
266	и чутка была	1	1
267	племянницы в конце	1	1
268	точки зрения как	1	1
269	тексте эпизода отрезку	1	1
270	который не вставал	1	1
271	экзистенциально павел есть	1	1
272	только речи окружающих	1	1
273	то в конечном	1	1
274	лет проведенных за	1	1
275	живой памяти об	1	1
276	без обращения к	1	1
277	теми же словами	1	1
278	благодарим вас чаю	1	1
279	изыскания в чеховском	1	1
280	в организации кадров	1	1
281	чуду нежданного явления	1	1
282	рефлектирующего ментальному взору	1	1
283	и столь же	1	1
284	та же надежда	2	1
285	в полном его	1	1
286	детей и около	1	1
287	семантического параллелизма если	1	1
288	это то что	1	1
289	переносов во внешнем	1	1
290	но не страны	1	1
291	всенепременнейше владыко преосвященнейший	1	1
292	эпизод был моментом	1	1
293	жизни деревьями уходит	1	1
294	воскресении простого обыкновенного	1	1
295	свидетельствует не только	1	1
296	и строго отграниченная	1	1
297	скоро и служба	1	1
298	создается отсутствием келейника	1	1
299	и около сорока	1	1
300	фигуре этот участок	1	1
301	возвращения архиерея к	1	1
302	будущее какая была	2	1
303	открыл глаза то	1	1
304	между тем никаких	1	1
305	уподобления чуду нежданного	1	1
306	в грехах невинному	1	1
307	имя которого павел	1	1
308	детство и в	1	1
309	слов с которыми	1	1
310	стороны писателя ведь	1	1
311	сисоя натирающего тело	1	1
312	произведение в его	1	1
313	построения со стороны	1	1
314	дьяконицей чем матерью	1	1
315	эпизодов имеет место	1	1
316	господнем парадоксальное референтное	1	1
317	однако эта фраза	1	1
318	человек и как	1	1
319	монахи пели стройно	1	1
320	и конца текста	1	1
321	появление дополнительного персонажа	1	1
322	без точки зрения	1	1
323	альтернативна внешней а	1	1
324	игнорирующую смерть героя	1	1
325	стена и т.п	1	1
326	только просительницу за	1	1
327	помимо отмеченных перекличек	1	1
328	в форме несобственно-прямой	1	1
329	физически страдающего тела	1	1
330	причину их приезда	1	1
331	той техники нарратологического	1	1
332	семантические рифмы обнаруживаемые	1	1
333	в этикетных ситуациях	1	1
334	эпизода мы узнаем	1	1
335	в старо-петровском монастыре	1	1
336	своего рода возвратном	1	1
337	вновь обесцениваются единством	1	1
338	в хх веке	1	1
339	стрелка дважды за	1	1
340	переход от первой	1	1
341	длинный и три	1	1
342	громко обращаются в	1	1
343	главу нумерологические изыскания	1	1
344	это было скажем	1	1
345	он думает и	1	1
346	комнате катю эта	1	1
347	картину глава первая	1	1
348	по убеждениям что	1	1
349	какой бы то	1	1
350	ему владыка преосвященнейший	1	1
351	детстве а в	1	1
352	данного фрагмента с	1	1
353	узнает о приезде	1	1
354	кого окружающие называют	1	1
355	рассказа о ней	1	1
356	сисой всю свою	1	1
357	состояние не поддается	1	1
358	говоря коммуникативная передача	1	1
359	из многочисленных примеров	1	1
360	об этом свидетельствует	1	1
361	временным границам и	1	1
362	жизни то есть	1	1
363	фразе из двадцать	1	1
364	к нему входит	1	1
365	в речи повествователя	1	1
366	о нем нарратора	1	1
367	симметрии так появление	1	1
368	впечатление чуда сверхсобытия	1	1
369	думая о матери	1	1
370	проникновению в смысл	1	1
371	светлой пасхальной радости	1	1
372	во второй уксусом	1	1
373	от бодрого здорового	1	1
374	кадр со сменой	1	1
375	нарративное движение чеховского	1	1
376	восьмое евангелие он	1	1
377	оба вторых эпизода	1	1
378	половины по двенадцать	1	1
379	приезжала игуменья из	1	1
380	же усиливает ненавязчивый	1	1
381	и непонятно ему	1	1
382	не будет продолжаться	2	1
383	писателя ведь чехов	1	1
384	уксусом еще одна	1	1
385	называют владыкой волнует	1	1
386	переклички между двумя	1	1
387	как хорошо теми	1	1
388	повседневных фактов жизни	1	1
389	детскому младенческому способу	1	1
390	готовом стабильно дифференцированном	1	1
391	настроения аналогичного настроению	1	1
392	не только прямыми	1	1
393	также следующее место	1	1
394	отчасти мотивировано полудремотным	1	1
395	есть последних днях	1	1
396	точка зрения внешне	1	1
397	более или менее	2	1
398	зрения наступает в	1	1
399	их приезда в	1	1
400	миру детства что	1	1
401	оснований для такого	1	1
402	умаление поскольку обладает	1	1
403	еракин становится незначительнее	1	1
404	другой день была	1	1
405	волнует все та	2	1
406	обращается к нему	1	1
407	обозначить как произведение	1	1
408	себе два слова	1	1
409	увидеть лиминальную ситуацию	1	1
410	эквивалентности параллельных эпизодов	1	1
411	соотнесении с гипотетической	1	1
412	ощущаться завершенная и	1	1
413	рассказывания в этом	1	1
414	а страны детства	1	1
415	жизни литературного героя	1	1
416	как боль в	1	1
417	что похоже было	1	1
418	последнем мы и	1	1
419	строй нарративного высказывания	1	1
420	как слушатели-читатели события	1	1
421	пели стройно четкая	1	1
422	есть умирающий герой	1	1
423	природной неизбежности или	1	1
424	мыслями в далекое	1	1
425	в онемевших ногах	1	1
426	но именно это	1	1
427	во втором мать	1	1
428	в этом последнем	1	1
429	к детскому младенческому	1	1
430	волновало что на	1	1
431	столь чуждого миру	1	1
432	третьем от конца	1	1
433	в тексте парадоксальное	1	1
434	отмеченном к тому	1	1
435	воспоминаниям героя до	1	1
436	дядю преосвященного как	1	1
437	нежданного появления купца	1	1
438	ниже здесь также	1	1
439	на разных местах	1	1
440	мать и он	1	1
441	увидел у себя	1	1
442	окружающих главного героя	1	1
443	герою еще одного	1	1
444	это существенно меняет	1	1
445	нему иначе хотя	1	1
446	и служба кончилась	1	1
447	сисоя к тому	1	1
448	этом свидетельствует не	1	1
449	обязанностями и физически	1	1
450	уже легли преосвященнейший?	1	1
451	связи приезд матери	1	1
452	мелкому и ненужному	1	1
453	мать приезжали три	1	1
454	но имеется ряд	1	1
455	к себе с	1	1
456	обрели бы событийного	1	1
457	он уже простой	1	1
458	параллельных эпизодов что	1	1
459	гостиной эпизод создается	1	1
460	внешне отсутствующего героя	1	1
461	рассказчик цитирует прямую	1	1
462	ногах седьмые эпизоды	1	1
463	и пара начальных	1	1
464	его устранения из	1	1
465	литургии он слушая	1	1
466	он стоит отчего	1	1
467	через посредство некоего	1	1
468	с гипотетической авторской	1	1
469	конца матери сообщают	1	1
470	рода тематическое нарастание	1	1
471	преосвященный узнает о	1	1
472	входил к себе	1	1
473	происходят в разные	1	1
474	почувствовал что ослабел	1	1
475	выросла перед глазами	1	1
476	отсутствует тем не	1	1
477	начальных связана мотивом	1	1
478	смертью архиерея обратно	1	1
479	речи хотя и	1	1
480	пространстве его жизни	1	1
481	ослабевает утрачивает способность	1	1
482	какой-нибудь юродивый странник	1	1
483	прозрачно связывающая умирание	1	1
484	а утром пришла	1	1
485	случае купец еракин	1	1
486	четверг служил он	2	1
487	архиерея обратно симметрично	1	1
488	называемой в тексте	1	1
489	в том числе	6	1
490	и каменных монастырских	1	1
491	что мы постигаем	1	1
492	пара двенадцатых эпизодов	1	1
493	абзаца что отчасти	1	1
494	эпизод в полном	1	1
495	себя в комнате	1	1
496	одного из персонажей	1	1
497	приезде своей матери	1	1
498	эпизода нет переносов	1	1
499	между первыми вторыми	1	1
500	нарративного ряда соответствует	1	1
501	из природной неизбежности	1	1
502	именуют владыкой но	1	1
503	приезда в четвертом	1	1
504	подлежит сомнению и	1	1
505	детство это существенно	1	1
506	временная локализация кладет	1	1
507	нарастанием от торопливо	1	1
508	эпизода уединение предающегося	1	1
509	отца сисоя к	1	1
510	когда преосвященный входил	1	1
511	умирание героя с	1	1
512	в начальной фразе	1	1
513	не только просительницу	1	1
514	себя внимание такая	1	1
515	третьем эпизоде герою	1	1
516	последние дни жизни	1	1
517	эпизодов в маркированном	1	1
518	в двух предыдущих	1	1
519	будучи непосредственной формой	1	1
520	с характеристикой пасхального	1	1
521	персонажа сопровождается хотя	1	1
522	увидим впоследствии картину	1	1
523	что не имеет	1	1
524	утром пришла старуха	1	1
525	в этом мнимо	1	1
526	прежде робела говорила	1	1
527	сюжетную структуру в	1	1
528	перспективу события смерти	1	1
529	во времени организован	1	1
530	закономерностей текста глубокая	1	1
531	церковной службе шестые	1	1
532	один и тот	1	1
533	думает о своей	1	1
534	и его противостояние	1	1
535	субботе называемой в	1	1
536	о своей матери	1	1
537	за границу а	1	1
538	восьмых эпизода приходы	1	1
539	искренне удовлетворение как	1	1
540	вторая дюжина с	1	1
541	открывает причину их	1	1
542	алтаре архиереем а	1	1
543	разумеется усиливает зеркальный	1	1
544	этом последнем мы	1	1
545	гребенки как сияние	1	1
546	отмеченных перекличек в	1	1
547	принципу тематического нарастания	1	1
548	перемещается в пространстве	1	1
549	всей своей последовательности	1	1
550	затрагивает только речи	1	1
551	сисоя столь чуждого	1	1
552	слушатели-читатели события эти	1	1
553	в монастырь в	1	1
554	переживаемой в первом	1	1
555	преображению а не	1	1
556	и детских больших	1	1
557	собственным голосом иначе	1	1
558	идти куда угодно	1	1
559	без помощи зеркала	1	1
560	был назначен последний	1	1
561	ударили к вечерне	1	1
562	эпизоды анализируемого нарративного	1	1
563	существенный сдвиг в	1	1
564	же как и	1	1
565	и альтернативный мотив	1	1
566	степени здесь сохраняется	1	1
567	по-человечески то катя	1	1
568	воскресение столь же	1	1
569	худобу и умаление	1	1
570	не только шире	1	1
571	пространственно-временного единства наделяет	1	1
572	чувствовал не раскаяние	1	1
573	фоновых персонажей глава	1	1
574	при архиереях и	1	1
575	девочка к нему	1	1
576	в алтаре архиереем	1	1
577	владыкой волнует все	1	1
578	в ходе литургии	1	1
579	формальных оснований для	1	1
580	глава вторая на	1	1
581	перед смертью архиерея	1	1
582	архиерей садился в	1	1
583	он не может	1	1
584	то что хотела	1	1
585	отдал но и	1	1
586	старуха мать приезжали	1	1
587	это за человек	1	1
588	связывающая умирание героя	1	1
589	состояний а тут	1	1
590	искренне попросту по-человечески	1	1
591	архиерей забыт и	1	1
592	немного в гостиной	1	1
593	маркированность голосов весьма	1	1
594	целый день душа	1	1
595	речью повествователя и	1	1
596	с другой стороны	4	1
597	бы желая разгадать	1	1
598	то что каждый	1	1
599	еще одна деталь	1	1
600	зеркала сделать не	1	1
601	себе а таким	1	1
602	жизненной позиции петра	1	1
603	к заутрене слышно	1	1
604	в эпизоде она	1	1
605	несколько повседневных фактов	1	1
606	ярко светило солнце	1	1
607	стеной отца сисоя	1	1
608	молчали задумавшись то	1	1
609	служба кончилась когда	1	1
610	ряд вставных квазиэпизодов	1	1
611	эпизоды знаменательно также	1	1
612	с тринадцатым эпилоговым	1	1
613	с точки зрения	2	1
614	умирающий видит со	1	1
615	четко делятся на	1	1
616	дословная передача речей	1	1
617	страстям господним последней	1	1
618	дифференцированном и оцененном	1	1
619	визитам игуменьи и	1	1
620	эпизода приходы сисоя	1	1
621	постигаем мир не	1	1
622	текстом преимущественно в	1	1
623	одиннадцатых эпизода демонстративно	1	1
624	отчего не падает	1	1
625	в качестве события	1	1
626	только прямыми их	1	1
627	появление персонажа находится	1	1
628	бог знает куда	2	1
629	было причинно-следственной связи	1	1
630	последних дней своей	1	1
631	матери если во	1	1
632	владыка преосвященнейший как	1	1
633	было девять душ	1	1
634	украшенный чувствовал не	1	1
635	вы уже легли	1	1
636	месяц был назначен	1	1
637	во втором из	1	1
638	лишенными какой бы	1	1
639	каким он прошел	1	1
640	иконой мотив чуда	1	1
641	докторов перед смертью	1	1
642	утрачивает способность вставать	1	1
643	зеленоватой бородой сисоя	1	1
644	ни было причинно-следственной	1	1
645	устранения из повествуемого	1	1
646	что он вот-вот	1	1
647	что он уже	1	1
648	три доктора а	1	1
649	герой думает о	1	1
650	к двойной структуре	1	1
651	чем матерью а	1	1
652	границу а далее	1	1
653	живет не по	1	1
654	дольней жизни как	1	1
655	между двумя событиями	1	1
656	интеллигибельная стройность актуального	1	1
657	границам и дополнительной	1	1
658	как это было	1	1
659	и перенос его	1	1
660	членов своего материнского	1	1
661	но еще не	1	1
662	возвращениями к себе	1	1
663	жениха грядущего в	1	1
664	в разные времена	1	1
665	стройно четкая граница	1	1
666	хотя бы слабо	1	1
667	в детство и	1	1
668	вспоминает как когда-то	1	1
669	только покидая жизнь	1	1
670	установка человека подлинное	1	1
671	сегментов нарративного ряда	1	1
672	событие о котором	1	1
673	тех немногочисленных случаях	1	1
674	и его и	1	1
675	приехали доложил келейник	1	1
676	было скажем с	1	1
677	было без четверти	2	1
678	со стороны писателя	1	1
679	помощи зеркала сделать	1	1
680	о предпасхальных днях	1	1
681	симметрично поклонению волхвов	1	1
682	помазание а во	1	1
683	широкое небо залитое	1	1
684	следующих осколка анализируемого	1	1
685	залитый светом панкратиевский	1	1
686	петр неочевидный но	1	1
687	времени организован появлением	1	1
688	цитирует прямую речь	1	1
689	сияние тихо робко	1	1
690	покоя благости весеннего	1	1
691	окружающих его людей	1	1
692	тринадцатым эпилоговым заключительную	1	1
693	отцом сисоем после	1	1
694	отличается от предыдущих	1	1
695	павлу флоренскому жизненная	1	1
696	двуголосой форме несобственно-прямой	1	1
697	поговорить отвести душу	1	1
698	в тексте эпизода	1	1
699	противоположно ему владыка	1	1
700	эпизод под вербное	1	1
701	архиереем поразительны мотивные	1	1
702	главы отмеченном к	1	1
703	техники нарратологического описания	1	1
704	и событие самого	1	1
705	и содержательнее она	1	1
706	слова ничего не	1	1
707	неочевидный но существенный	1	1
708	людей так и	1	1
709	хвалу пасхе игнорирующую	1	1
710	ситуациях общая смеховая	1	1
711	третий оценивающий ситуацию	1	1
712	и в то	1	1
713	ходе литургии он	1	1
714	смысла тех слов	1	1
715	сумерек старо-петровского монастыря	1	1
716	тексте не существует	1	1
717	приехав домой преосвященный	1	1
718	увиденный матерью предсмертный	1	1
719	но сложном событии	1	1
720	как бы желая	1	1
721	он жизнь бы	1	1
722	от церкви с	1	1
723	после восьми лет	1	1
724	до известной степени	1	1
725	кати папаша были	1	1
726	положении оказывается центральный	1	1
727	что угнетало его	1	1
728	душ то есть	1	1
729	абзац при всей	1	1
730	текста так и	1	1
731	был моментом всеобщего	1	1
732	сам по себе	1	1
733	абзаца открывающего событийную	1	1
734	фокализация третьего типа	1	1
735	бы слабо локализованного	1	1
736	тело преосвященного в	1	1
737	тому как часовая	1	1
738	оно дважды встречается	1	1
739	как произведение в	1	1
740	и открывает причину	1	1
741	церкви с чудотворной	1	1
742	днях то есть	1	1
743	связана мотивом светлой	1	1
744	мы и сами	1	1
745	о болезни епархиального	1	1
746	чутка была мать	1	1
747	боль в онемевших	1	1
748	которой освобождается умирающий	1	1
749	перемещение персонажа из	1	1
750	солнце и было	1	1
751	первого цикла когда	1	1
752	как раз строгая	1	1
753	состоит в обнаружении	1	1
754	предсмертный лик героя	1	1
755	о приезде своей	1	1
756	нового персонажа глава	1	1
757	они сводятся к	1	1
758	небо залитое солнцем	1	1
759	свечным салом своего	1	1
760	организации кадров внутреннего	1	1
761	принадлежащей детству кати	1	1
762	двенадцать явственно приобретает	1	1
763	матери остальные двадцать	1	1
764	продолжает определять видение	1	1
765	архиерея состоит в	1	1
766	по терминологии женетта	1	1
767	мотивные переклички своего	1	1
768	невинному ребенку не	1	1
769	тональности повествующего голоса	1	1
770	еракин а во	1	1
771	завершается медитацией героя	1	1
772	которыми к нему	1	1
773	более не будет	1	1
774	первом случае уединившимся	1	1
775	значимость оно дважды	1	1
776	его призывают к	1	1
777	неразрывность прошлого и	1	1
778	день эпизод отмеченный	1	1
779	кратких эпизодов текста	1	1
780	неловкость поведения в	1	1
781	непосредственно волею жизни	1	1
782	героя отчасти же	1	1
783	героя вновь обесцениваются	1	1
784	архиерей и целовала	1	1
785	при этом что	1	1
786	не менее фраза	1	1
787	то есть умирающий	1	1
788	оба восьмых эпизода	1	1
789	ни один человек	1	1
790	по длительности и	1	1
791	в обоих десятых	1	1
792	разные времена различные	1	1
793	нам впервые дано	1	1
794	парах эпизодов имеет	1	1
795	после смерти архиерея	1	1
796	едином но сложном	1	1
797	мифов-нарраций никогда не	1	1
798	сияние упоминается дважды	1	1
799	не страны мертвых	1	1
800	такого переосмысления тональности	1	1
801	приехав к себе	2	1
802	он почувствовал что	1	1
803	персонажа находится внутри	1	1
804	бы то ни	3	1
805	голоса сисоя матери	1	1
806	двадцать первого эпизода	1	1
807	в зеркало как	1	1
808	внимание что возраст	1	1
809	как мы увидим	1	1
810	сообщают о его	1	1
811	разрушают повествовательного текста	1	1
812	текста глубокая обратная	1	1
813	детских больших глаз	1	1
814	преображения освобождения детской	1	1
815	и самого иисуса	1	1
816	как часовая стрелка	1	1
817	эпизодах его именуют	1	1
818	переноса во времени	1	1
819	и дополнительной персонажной	1	1
820	нагорели все было	1	1
821	и на разных	1	1
822	прошлого и будущего	1	1
823	из переломного эпизода	1	1
824	предлога чтобы встать	1	1
825	но мотивировка портретной	1	1
826	чуда как будет	1	1
827	параллелизма если в	1	1
828	жизненная установка человека	1	1
829	эпизоды связаны фигурой	1	1
830	персонажа является цитатными	1	1
831	очевидным образом завершается	1	1
832	от обремененного должностными	1	1
833	шестые эпизоды перекликаются	1	1
834	зарисовки взглядом в	1	1
835	ритуально обретенное социально-ролевое	1	1
836	события эти происходят	1	1
837	мотивом светлой пасхальной	1	1
838	только то что	1	1
839	бы между ними	1	1
840	над ним широкое	1	1
841	голосами повествователя и	1	1
842	речь центрального персонажа	1	1
843	мире милое дорогое	1	1
844	келейника и уединением	1	1
845	обремененного должностными обязанностями	1	1
846	высказывания в частности	2	1
847	и после смерти	1	1
848	но существенный сдвиг	1	1
849	выговорить ни слова	1	1
850	том что именно	1	1
851	все было как	1	1
852	повествования доминирует на	1	1
853	забыт и собирающиеся	1	1
854	умирающего человека в	1	1
855	эпизоде точка зрения	1	1
856	же аналогично пасхальному	1	1
857	интермедийном эпизоде увидеть	1	1
858	эпилоговым заключительную главу	1	1
859	рода ключом к	1	1
860	усиливается явлением нового	1	1
861	что не только	1	1
862	структуре конфигурирующей операции	1	1
863	страдает от боли	1	1
864	предсмертном видении опять	1	1
865	и то что	1	1
866	настроений в последние	1	1
867	после обозначения временной	1	1
868	совершенно чуждо простому	1	1
869	как единого художественного	1	1
870	деталь прозрачно связывающая	1	1
871	и собирающиеся на	1	1
872	напротив они актуализируют	1	1
873	персонажа и перенос	1	1
874	не только отсутствует	1	1
875	самостоятельный эпизод вечером	1	1
876	фрагмент статусом эпизода	1	1
877	эпизод вечером монахи	1	1
878	симметрия начала и	1	1
879	не раскаяние в	1	1
880	начальной фразе эпизода	1	1
881	повествования когда он	1	1
882	выстроен аналогично процитированному	1	1
883	в комнате катю	1	1
884	отделена от последующих	1	1
885	произведении и событие	1	1
886	эпизода карета с	1	1
887	архиереем а во	1	1
888	преобразило бы сюжетную	1	1
889	эпизод создается отсутствием	1	1
890	было шумно если	1	1
891	бытия нуждалась в	1	1
892	себе седьмые эпизоды	1	1
893	трактовать как самостоятельный	1	1
894	неуверенность ни интонационно-стилистически	1	1
895	ненавязчивый эффект уподобления	1	1
896	же надежда на	2	1
897	ситуацию ухода героя	1	1
898	нет переносов во	1	1
899	эпизода только когда	1	1
900	его жизни но	1	1
901	втором из них	1	1
902	взгляда на мир	1	1
903	день душа дрожит	1	1
904	с этого момента	1	1
905	обнаружить не удается	1	1
906	знаменательно также следующее	1	1
907	дополнительной персонажной фигуре	1	1
908	графически реплика согласия	1	1
909	сама входит к	1	1
910	способность вставать и	1	1
911	эпизодах внутренне отрешенный	1	1
912	и как оказывается	1	1
913	ни психологически сомнение	1	1
914	сообщают о приезде	1	1
915	рода ключ к	1	1
916	каяться архиерей уносился	1	1
917	следующее место из	1	1
918	игуменья из дальнего	1	1
919	мать уже обращается	1	1
920	и по длительности	1	1
921	к болезненному а	1	1
922	оба одиннадцатых эпизода	1	1
923	возможна не только	1	1
924	около сорока внуков	1	1
925	смеются над зеленоватой	1	1
926	видении опять становясь	1	1
927	нее по обыкновению	1	1
928	сопровождается хотя и	1	1
929	жил в восьми	1	1
930	хотя и незначительным	1	1
931	тела увиденный матерью	1	1
932	героя к детскому	1	1
933	согласованность перекликающихся эпизодов	1	1
934	преображения служит исходное	1	1
935	преосвященный открыл глаза	1	1
936	зеркало как это	1	1
937	структур реального действия	1	1
938	пришла старуха мать	1	1
939	смысл рассказа как	1	1
940	присутствии преосвященного петра	1	1
941	помнила что он	1	1
942	простому человеку павлу	1	1
943	как сияние упоминается	1	1
944	двумя последующими фразами	1	1
945	преображению умирающего человека	1	1
946	но и самого	1	1
947	эпизод отмеченный перерывом	1	1
948	влекущего архиерея залитого	1	1
