N	4gram	Tiupa_Narr_1	DiskursI
98	монологизированного слова в слове	1	1
99	тематические и языковые с	1	1
100	в рассказе о ней	1	1
101	и на разных местах	1	1
102	в сказании повествуемой ситуации	1	1
103	некий нравственный закон собственно	1	1
104	ставят перед ним определенные	1	1
105	мифов-нарраций никогда не было	1	1
106	а в интригуемости читателя	1	1
107	смысле домонологично оно объединяет	1	1
108	сплетни то есть принадлежат	1	1
109	природой нерасторжимой с человеком	1	1
110	качестве значимого для кого-то	1	1
111	так сказать первофеномены жанров	1	1
112	мы и сами участвуем	1	1
113	можно сказать что жанр	1	1
114	окружал человека к норме	1	1
115	событие поскольку выполнение нормы	1	1
116	стабильно дифференцированном и оцененном	1	1
117	события эти происходят в	1	1
118	еще преждевременно поскольку мы	1	1
119	зародыши тематические и языковые	1	1
120	родину чтобы воцариться в	1	1
121	бытуют как слухи или	1	1
122	запечатленного в притче универсального	1	1
123	а не ценностно дистанцированной	1	1
124	свою речь нам всегда	1	1
125	и прежде всего к	1	1
126	и в форме индивидуального	1	1
127	коммуникативного события на поучающего	1	1
128	любопытное занимательное неожиданное маловероятное	1	1
129	перед нами два события	1	1
130	суть то что они	1	1
131	обязательно курьезное любопытное занимательное	1	1
132	система смыслов оно стремится	1	1
133	существенно связаны с языком	1	1
134	нам всегда предносится целое	1	1
135	трактовали не об однократных	1	1
136	восприятия со стороны адресата	1	1
137	устремленный от одного сознания	1	1
138	не выбирают а по	1	1
139	и главное действующее лицо	1	1
140	акте выбора осуществляется или	1	1
141	и вторичные идеологические жанры	1	1
142	практике может быть осуществлено	1	1
143	адресата при этом остается	1	1
144	или преступается не предначертанность	1	1
145	свою родину чтобы воцариться	1	1
146	как правило лишь в	1	1
147	речевой деятельности персонажа то	1	1
148	то есть событие поскольку	1	1
149	едином но сложном событии	1	1
150	вещью действием существом словом	1	1
151	поучающего и поучаемого это	1	1
152	природа будучи непосредственной формой	1	1
153	в том или ином	2	1
154	как формы целого следовательно	1	1
155	рода механизмом активизации воспринимающего	1	1
156	слушающих общим знанием поэтому	1	1
157	для притчи иносказательность является	1	1
158	в качестве значимого для	1	1
159	наррация появляется в связи	1	1
160	одного сознания к другому	2	1
161	к повторению архетипических деяний	1	1
162	составляющий морализаторскую премудрость притчевого	1	1
163	гегель именовал веком героев	1	1
164	как организующий принцип любого	1	1
165	встречающихся в дискурсе речевой	1	1
166	удовлетворение ожиданий порождаемых динамизмом	1	1
167	мы можем обозначить как	1	1
168	на разных местах и	1	1
169	наррацией которая его порождает	1	1
170	слово сказания еще не	1	1
171	в форме индивидуального речевого	1	1
172	оно стремится к однозначности	1	1
173	а некий нравственный закон	1	1
174	ситуации произнесения сказания субъект	1	1
175	готовом стабильно дифференцированном и	1	1
176	сказать что жанр это	1	1
177	и сами участвуем как	1	1
178	и языковые с еще	1	1
179	однократных и внезакономерных явлениях	1	1
180	себе они таковыми не	1	1
181	выходит новое и главное	1	1
182	бытия нуждалась в опознании	1	1
183	высказывания жанр в свою	1	1
184	нарративного высказывания состоит в	2	1
185	к другому что касается	1	1
186	проделано и рассказывающим притчу	1	1
187	иерархично оно не предполагает	1	1
188	принцип любого дискурса а	1	1
189	и персонажи сказания не	1	1
190	с кристаллизацией личного опыта	1	1
191	времена различные и по	1	1
192	слушатели-читатели события эти происходят	1	1
193	приятия не удовлетворяясь репродуктивной	1	1
194	для кого-то деяния или	1	1
195	формы междуязычны интернациональны в	1	1
196	о царских детях покидающих	1	1
197	покидающих свою родину чтобы	1	1
198	предстают перед нами не	1	1
199	своей природе суть то	1	1
200	нарративный дискурс представляет собой	1	1
201	событии которое мы можем	1	1
202	говорить о поэтике здесь	1	1
203	и слушающих общим знанием	1	1
204	состоит в напряжении событийного	1	1
205	в том что он	1	1
206	даже будучи порой фактически	1	1
207	сложном событии которое мы	1	1
208	состоит в том что	2	1
209	об однократных и внезакономерных	1	1
210	сказания не от своея	1	1
211	непосредственной формой человеческого бытия	1	1
212	а по своей природе	1	1
213	по длительности и на	1	1
214	не в интриганстве персонажей	1	1
215	известном смысле домонологично оно	1	1
216	сознаний встречающихся в дискурсе	1	1
217	был всем мыслью вещью	1	1
218	в этом последнем мы	1	1
219	сделала его персонажем сценарием	1	1
220	последнем мы и сами	1	1
221	с наррацией которая его	1	1
222	а последнее принадлежит некоторому	1	1
223	с прахудожественными речевыми жанрами	1	1
224	извлечения адресатом некоего ценностного	1	1
225	что они хотят и	1	1
226	но сложном событии которое	1	1
227	события рассказывания а не	1	1
228	зависит от жанра высказывания	1	1
229	междуязычны интернациональны в то	1	1
230	чтобы воцариться в чужой	1	1
231	своего рода механизмом активизации	1	1
232	поскольку выполнение нормы событием	1	1
233	может и не занять	1	1
234	понятия нормы а последнее	1	1
235	персонажи не выбирают а	1	1
236	говорящий здесь только исполнитель	1	1
237	жанровые зародыши тематические и	1	1
238	однозначности и прежде всего	1	1
239	то же время жанры	1	1
240	а не в рассказе	1	1
241	то она здесь присутствует	1	1
242	предметно-смысловые формы междуязычны интернациональны	1	1
243	в притче универсального опыта	1	1
244	нормы событием не является	1	1
245	человеческого бытия нуждалась в	1	1
246	внезакономерных явлениях а о	1	1
247	состоит в том чтобы	1	1
248	о котором рассказано в	1	1
249	сценарием сюжетом но не	1	1
250	с собственно художественными а	1	1
251	но не верифицируемым знанием	1	1
252	языковые с еще не	1	1
253	преступается не предначертанность судьбы	1	1
254	осуществляется или преступается не	1	1
255	приобщения к общенародной хвале	1	1
256	былой инвентарь мифа сделала	1	1
257	быть проделано и рассказывающим	1	1
258	быть осуществлено только самим	1	1
259	поскольку мы имеем дело	1	1
260	хоровое слово общенародной хвалы	1	1
261	с ее иносказательностью требует	1	1
262	мы имеем дело не	1	1
263	индивидуальной жизненной практике может	1	1
264	от нормы то есть	1	1
265	царских детях покидающих свою	1	1
266	объединены в едином но	1	1
267	как слушатели-читатели события эти	1	1
268	формой человеческого бытия нуждалась	1	1
269	внутренняя активность адресата при	1	1
270	всегда предносится целое нашего	1	1
271	то что они хотят	1	1
272	уклонение от нормы то	1	1
273	нормы а последнее принадлежит	1	1
274	ментальной и речевой деятельности	1	1
275	ее тема тот свет	1	1
276	имеем дело не с	1	1
277	закон собственно и составляющий	1	1
278	присутствует как правило лишь	1	1
279	персонажем сценарием сюжетом но	1	1
280	притчи иносказательность является своего	1	1
281	же время жанры существенно	1	1
282	бахтин может ощущаться завершенная	1	1
283	человека к норме и	1	1
284	они в различные эпохи	1	1
285	виде целенаправленно устремленный от	1	1
286	историей которая в нем	1	1
287	интрига нарративного высказывания состоит	1	1
288	в связи с кристаллизацией	1	1
289	фактически точными они бытуют	1	1
290	случае его вступление в	1	1
291	выбирают а по своей	1	1
292	рассказывания в этом последнем	1	1
293	нуждалась в опознании ее	1	1
294	притчи может быть определена	1	1
295	к норме и устройству	1	1
296	которое мы можем обозначить	1	1
297	притча разъединяет участников коммуникативного	1	1
298	связи с историей которая	1	1
299	жанры существенно связаны с	1	1
300	не предполагает внутренне свободного	1	1
301	на поучающего и поучаемого	1	1
302	хотя в современной передаче	1	1
303	может быть осуществлено только	1	1
304	оно не предполагает хоровой	1	1
305	речевой акт притчевого типа	1	1
306	самой ситуации рассказывания а	1	1
307	столь пассивным как к	1	1
308	композиционным костяком так сказать	1	1
309	событием не является зависит	1	1
310	но как субъекты этического	1	1
311	столь свободным как к	1	1
312	дискурса а не только	1	1
313	развившимся твердым композиционным костяком	1	1
314	чужой речи и т.п	1	1
315	целенаправленно устремленный от одного	1	1
316	нравственный закон собственно и	1	1
317	от его пристрастной интерпретации	1	1
318	форме индивидуального речевого замысла	1	1
319	оно живет в готовом	1	1
320	обладает достоверным но не	1	1
321	эксцессов и аномалий который	1	1
322	сюжетом но не самой	1	1
323	разъединяет участников коммуникативного события	1	1
324	есть событие поскольку выполнение	1	1
325	а.ж греймасом и ж	1	1
326	дело в том что	1	1
327	отношение слушателя к содержанию	1	1
328	может быть проделано и	1	1
329	предносится целое нашего высказывания	1	1
330	персонажи сказания не от	1	1
331	нашего высказывания и в	1	1
332	событие о котором рассказано	1	1
333	монолог в чистом виде	1	1
334	компетентность восприятия со стороны	1	1
335	мифологическая природа будучи непосредственной	1	1
336	в готовом стабильно дифференцированном	1	1
337	смыслов оно стремится к	1	1
338	и аномалий который окружал	1	1
339	жанра высказывания жанр в	1	1
340	в его событийной полноте	2	1
341	перед ним определенные задания	1	1
342	и событие самого рассказывания	1	1
343	стороны адресата притчи может	1	1
344	разные времена различные и	1	1
345	когда мы строим свою	1	1
346	приложение запечатленного в притче	1	1
347	повторению архетипических деяний то	1	1
348	композиционно определенное в сущности	1	1
349	может ощущаться завершенная и	1	1
350	интригуемости читателя или слушателя	1	1
351	деятельности персонажа то она	1	1
352	связаны с языком ставят	1	1
353	кто говорит и кому	1	1
354	никогда не было и	1	1
355	знакомством с повествовательной традицией	1	1
356	адресата притчи может быть	1	1
357	детях покидающих свою родину	1	1
358	в интригуемости читателя или	1	1
359	сего времени сохранили свою	1	1
360	здесь пока еще преждевременно	1	1
361	высказывания состоит в напряжении	1	1
362	но обязательно курьезное любопытное	1	1
363	смешное но обязательно курьезное	1	1
364	пока еще преждевременно поскольку	1	1
365	целого следовательно предметно-смысловые формы	1	1
366	опыта в том числе	1	1
367	форме определенной жанровой схемы	1	1
368	единством места времени и	1	1
369	точными они бытуют как	1	1
370	в едином но сложном	1	1
371	сознания к другому что	1	1
372	ощущаться завершенная и строго	1	1
373	и поучаемого это разделение	1	1
374	от тестя к зятю	1	1
375	в нашей способности прослеживать	1	1
376	его персонажем сценарием сюжетом	1	1
377	формах косвенной речи хотя	1	1
378	его пристрастной интерпретации в	1	1
379	том что бывает всегда	1	1
380	целое нашего высказывания и	1	1
381	вид сюжетных сами по	1	1
382	и речевой деятельности персонажа	1	1
383	разных местах и в	1	1
384	значимое уклонение от нормы	1	1
385	лишь в стилевых формах	1	1
386	они хотят и свершают	1	1
387	жанровой схемы и в	1	1
388	было и не могло	1	1
389	не удовлетворяясь репродуктивной рецепцией	1	1
390	или сплетни то есть	1	1
391	в себе не заключает	1	1
392	природе суть то что	1	1
393	в опознании ее а	1	1
394	ни столь свободным как	1	1
395	слухи или сплетни то	1	1
396	следовательно предметно-смысловые формы междуязычны	1	1
397	ним определенные задания реализуют	1	1
398	премудрость притчевого назидания притча	1	1
399	позиция активного приятия не	1	1
400	связи с кристаллизацией личного	1	1
401	мира которая своей карнавальной	1	1
402	слова говорящий здесь только	1	1
403	новое и главное действующее	1	1
404	которая в нем излагается	1	1
405	картина мира которая своей	1	1
406	высказывания и в форме	1	1
407	свободным как к содержанию	1	1
408	приобретают вид сюжетных сами	1	1
409	и в то же	1	1
410	есть монолог в чистом	1	1
411	они неразрывно объединены в	1	1
412	любого дискурса а не	1	1
413	котором рассказано в произведении	1	1
414	обозначить как произведение в	1	1
415	но в таком случае	1	1
416	интриги не в интриганстве	1	1
417	ни столь пассивным как	1	1
418	костяком так сказать первофеномены	1	1
419	то есть к категориям	1	1
420	регулятивная отношение слушателя к	1	1
421	говорит и кому говорят	1	1
422	как к содержанию сказания	1	1
423	участвуем как слушатели-читатели события	1	1
424	внеязыковое и потому нейтральное	1	1
425	есть принадлежат самой ситуации	1	1
426	композиции по стилю в	1	1
427	персонажем в акте выбора	1	1
428	преждевременно поскольку мы имеем	1	1
429	аномалий который окружал человека	1	1
430	нем звучит один голос	1	1
431	пассивным как к содержанию	1	1
432	реализуют в нем определенные	1	1
433	активность адресата при этом	1	1
434	в дискурсе речевой акт	1	1
435	мифа сделала его персонажем	1	1
436	продуктивный тип высказывания реализующий	1	1
437	в нем определенные возможности	1	1
438	нарратива повествование существует благодаря	1	1
439	и строго отграниченная система	1	1
440	будучи порой фактически точными	1	1
441	как субъекты этического выбора	1	1
442	потому нейтральное к языку	1	1
443	организующий принцип любого дискурса	1	1
444	живет в готовом стабильно	1	1
445	содержанию сказания это позиция	1	1
446	именно в том что	2	1
447	преданий о царских детях	1	1
448	со стороны адресата притчи	1	1
449	первое может быть проделано	1	1
450	нейтральное к языку поэтому	1	1
451	появляется в связи с	1	1
452	да и персонажи сказания	1	1
453	к содержанию сказания это	1	1
454	слушателя в нашей способности	1	1
455	опознании ее а не	1	1
456	события на поучающего и	1	1
457	принадлежат самой ситуации рассказывания	1	1
458	этом последнем мы и	1	1
459	схемы и в форме	1	1
460	ситуации рассказывания а не	1	1
461	же время они неразрывно	1	1
462	с еще не развившимся	1	1
463	как регулятивная отношение слушателя	1	1
464	но от божья повеленья	1	1
465	притче универсального опыта к	1	1
466	сохранив весь былой инвентарь	1	1
467	времени сохранили свою актуальность	1	1
468	будучи непосредственной формой человеческого	1	1
469	в стилевых формах косвенной	1	1
470	определенное в сущности застывшее	1	1
471	отграниченная система смыслов оно	1	1
472	нами не как объекты	1	1
473	фрейденберг был всем мыслью	1	1
474	адресатом некоего ценностного урока	1	1
475	по своей природе суть	1	1
476	предначертанность судьбы а некий	1	1
477	эти происходят в разные	1	1
478	судьбы а некий нравственный	1	1
479	притчевого типа есть монолог	1	1
480	и даже не только	1	1
481	читатель может и не	1	1
482	другому что касается ментальной	1	1
483	нормы то есть событие	1	1
484	анекдота ни столь пассивным	1	1
485	рассказывания а не ценностно	1	1
486	анекдота уже не таково	1	1
487	и до сего времени	1	1
488	событие неотделимо от его	1	1
489	зависит от понятия нормы	1	1
490	предполагающем удовлетворение ожиданий порождаемых	1	1
491	последнее принадлежит некоторому субъекту	1	1
492	не предначертанность судьбы а	1	1
493	благодаря связи с наррацией	1	1
494	интерпретации в качестве значимого	1	1
495	еще не развившимся твердым	1	1
496	сказания это позиция активного	1	1
497	в напряжении событийного ряда	1	1
498	не является зависит от	1	1
499	языку поэтому жанры как	1	1
500	произведение в его событийной	1	1
501	в нем звучит один	1	1
502	о поэтике здесь пока	1	1
503	собой исторически продуктивный тип	1	1
504	в таком случае его	1	1
505	благодаря связи с историей	1	1
506	к индивидуальной жизненной практике	1	1
507	связи с наррацией которая	1	1
508	состоит именно в том	2	1
509	собственно художественными а с	1	1
510	разделение иерархично оно не	1	1
511	оно существует благодаря связи	1	1
512	правило лишь в стилевых	1	1
513	инвентарь мифа сделала его	1	1
514	мы строим свою речь	1	1
515	к однозначности и прежде	1	1
516	можем обозначить как произведение	1	1
517	стремится к однозначности и	1	1
518	определенные задания реализуют в	1	1
519	быть определена как регулятивная	1	1
520	достоверным но не верифицируемым	1	1
521	в недискурсивных формах внутренней	1	1
522	слово анекдота уже не	1	1
523	является зависит от понятия	1	1
524	от жанра высказывания жанр	1	1
525	рекоша но от божья	1	1
526	греймасом и ж курте	1	1
527	от одного сознания к	2	1
528	интернациональны в то же	1	1
529	поучаемого это разделение иерархично	1	1
530	является своего рода механизмом	1	1
531	личного опыта в том	1	1
532	не было и не	1	1
533	они трактовали не об	1	1
534	сюжетных сами по себе	1	1
535	формы целого следовательно предметно-смысловые	1	1
536	то есть принадлежат самой	1	1
537	слова в слове писал	1	1
538	качестве нарратива повествование существует	1	1
539	длительности и на разных	1	1
540	участников коммуникативного события на	1	1
541	деяний то есть к	1	1
542	архетипических деяний то есть	1	1
543	есть к категориям а	1	1
544	дискурсе речевой акт притчевого	1	1
545	сами по себе они	1	1
546	категориям а не событиям	1	1
547	неотделимо от его пристрастной	1	1
548	то же время они	1	1
549	морализаторскую премудрость притчевого назидания	1	1
550	к языку поэтому жанры	1	1
551	сказание в известном смысле	1	1
552	в произведении и событие	1	1
553	художественными а с прахудожественными	1	1
554	не в рассказе о	1	1
555	жанр в свою очередь	1	1
556	выполнение нормы событием не	1	1
557	строго отграниченная система смыслов	1	1
558	это разделение иерархично оно	1	1
559	и составляющий морализаторскую премудрость	1	1
560	в качестве свидетеля но	1	1
561	в известном смысле домонологично	1	1
562	кристаллизацией личного опыта в	1	1
563	в форме определенной жанровой	1	1
564	не с собственно художественными	1	1
565	фатально непреложный и неоспоримый	1	1
566	задания реализуют в нем	1	1
567	сопряжения событий связывающего начало	1	1
568	о.м фрейденберг был всем	1	1
569	касается ментальной и речевой	1	1
570	событие самого рассказывания в	1	1
571	в слове писал бахтин	1	1
572	из уст в уста	1	1
573	здесь присутствует как правило	1	1
574	представляет собой исторически продуктивный	1	1
575	божья повеленья сказание в	1	1
576	как к содержанию анекдота	1	1
577	или слушателя в нашей	1	1
578	не развившимся твердым композиционным	1	1
579	и не могло быть	1	1
580	мыслью вещью действием существом	1	1
581	активного приятия не удовлетворяясь	1	1
582	жизненной практике может быть	1	1
583	персонажа то она здесь	1	1
584	дело не с собственно	1	1
585	слове писал бахтин может	1	1
586	исторически продуктивный тип высказывания	1	1
587	от божья повеленья сказание	1	1
588	дифференцированном и оцененном мире	1	1
589	речь нам всегда предносится	1	1
590	автора как ценностного центра	1	1
591	поэтому жанры как формы	1	1
592	универсального опыта к индивидуальной	1	1
593	ряду родовых феноменов событий	1	1
594	перед нами не как	1	1
595	воцариться в чужой стране	1	1
596	в качестве нарратива повествование	1	1
597	всем мыслью вещью действием	1	1
598	выбора осуществляется или преступается	1	1
599	рассказано в произведении и	1	1
600	порой фактически точными они	1	1
601	твердым композиционным костяком так	1	1
602	языком ставят перед ним	1	1
603	ее а не в	1	1
604	определенной жанровой схемы и	1	1
605	повеленья сказание в известном	1	1
606	в акте выбора осуществляется	1	1
607	как произведение в его	1	1
608	таком случае его вступление	1	1
609	они бытуют как слухи	1	1
610	произведении и событие самого	1	1
611	механизмом активизации воспринимающего сознания	1	1
612	завершенная и строго отграниченная	1	1
613	как слухи или сплетни	1	1
614	не об однократных и	1	1
615	она здесь присутствует как	1	1
616	целое внеязыковое и потому	1	1
617	к содержанию анекдота ни	1	1
618	наррация сохранив весь былой	1	1
619	текста да и персонажи	1	1
620	содержанию анекдота ни столь	1	1
621	с историей которая в	1	1
622	множества преданий о царских	1	1
623	значимого для кого-то деяния	1	1
