N	2gram	Potebnia_M_1	Narrotol
134	сказать что	3	3
135	в таком	5	3
136	и т	6	2
137	он может	1	2
138	жизни мы	1	2
139	должна быть	3	2
140	по его	7	2
141	мы не	10	2
142	же как	1	2
143	ему в	1	2
144	в каждой	1	2
145	в ней	7	2
146	еще не	6	2
147	столь же	3	2
148	в чем	1	2
149	на самом	1	2
150	себе и	1	2
151	могли бы	2	2
152	в самом	3	2
153	бы с	1	2
154	в нашем	1	2
155	из этих	4	2
156	и пространства	1	2
157	роль в	1	2
158	как он	1	2
159	на то	2	2
160	вследствие этого	1	2
161	жизнью и	1	2
162	что она	1	2
163	не будет	2	2
164	той же	3	2
165	зрения на	1	2
166	потом когда	1	2
167	было бы	12	2
168	должен был	1	2
169	со своими	1	2
170	несмотря на	5	2
171	ведет к	1	2
172	не зависит	1	2
173	с точки	3	2
174	и что	10	2
175	теперь как	1	2
176	в памяти	1	2
177	стало быть	2	2
178	но он	2	2
179	и более	2	2
180	однако в	4	2
181	что с	1	2
182	не имеет	5	2
183	не могло	3	2
184	только не	2	2
185	потому что	52	2
186	для нас	9	2
187	с таким	1	2
188	в сознании	3	2
189	не вполне	1	2
190	в области	1	2
191	у нас	2	2
192	все то	2	2
193	его внутренней	1	2
194	имеет место	2	2
195	оно не	3	2
196	но для	1	2
197	подобно тому	3	2
198	здесь не	1	2
199	себе самом	1	2
200	мысль о	2	2
201	всей своей	1	2
202	что у	1	2
203	можно было	1	2
204	те же	1	2
205	том как	3	2
206	быть может	1	2
207	необходимо должна	1	2
208	что и	6	2
209	дело с	1	2
210	себя в	1	2
211	с нею	4	2
212	в виде	1	2
213	в начале	2	2
214	не все	2	2
215	в душе	11	2
216	одно из	3	2
217	по словам	1	2
218	могло бы	3	2
219	т п	4	2
220	вовсе не	5	2
221	давно уже	1	2
222	может служить	1	2
223	в других	2	2
224	только на	3	2
225	с другим	3	2
226	именно в	1	2
227	только по	2	2
228	превращается в	1	2
229	и опять	1	2
230	зависит от	5	2
231	когда же	1	2
232	если не	2	2
233	более чем	1	2
234	так же	5	2
235	видит в	1	2
236	в течение	2	2
237	тому как	4	2
238	в категориях	1	2
239	но это	5	2
240	видно что	2	2
241	ни для	1	2
242	к которому	3	2
243	началом и	1	2
244	потому не	1	2
245	не объясняет	1	2
246	в результате	1	2
247	собственно говоря	1	2
248	бы в	4	2
249	тем более	2	2
250	не должен	1	2
251	хотя бы	2	2
252	только что	2	2
253	во время	1	2
254	в свою	4	2
255	точно так	11	2
256	в своих	4	2
257	по поводу	3	2
258	как на	3	2
259	они не	1	2
260	а между	3	1
261	единстве с	1	1
262	не иначе	3	1
263	слова является	1	1
264	говоря о	1	1
265	отношения к	1	1
266	не должны	1	1
267	одним из	2	1
268	например в	1	1
269	с с	1	1
270	предполагает что	1	1
271	таком случае	2	1
272	начинается с	1	1
273	которого в	1	1
274	не имел	1	1
275	решительно все	1	1
276	смотрит на	3	1
277	тем же	2	1
278	чего не	1	1
279	от самого	1	1
280	гегелевское определение	1	1
281	из его	1	1
282	противном случае	3	1
283	видеть в	2	1
284	нельзя назвать	1	1
285	в зависимости	1	1
286	живой речи	1	1
287	его мнению	4	1
288	двух и	1	1
289	вопрос о	4	1
290	именно к	1	1
291	не была	1	1
292	оба эти	1	1
293	как во	2	1
294	на себя	1	1
295	чисто внешней	1	1
296	и другая	1	1
297	происходит но	1	1
298	в некотором	2	1
299	похожи на	1	1
300	зависимости от	1	1
301	не отыскивается	1	1
302	проявляется в	2	1
303	и самого	1	1
304	внешних обстоятельств	1	1
305	иное как	2	1
306	его словам	2	1
307	иначе как	2	1
308	во всех	5	1
309	что вполне	1	1
310	собственной внутренней	1	1
311	слов не	2	1
312	и система	1	1
313	очевидно что	3	1
314	за пределы	2	1
315	относится к	3	1
316	него только	1	1
317	в одной	1	1
318	субъекта и	4	1
319	своей жизни	1	1
320	не нуждаясь	1	1
321	предполагает в	2	1
322	и нет	1	1
323	что история	1	1
324	этой стороны	1	1
325	что касается	1	1
326	в противном	3	1
327	им в	1	1
328	по форме	1	1
329	как полагает	1	1
330	и как	6	1
331	его к	2	1
332	более или	1	1
333	себе не	1	1
334	то в	5	1
335	для которого	1	1
336	а есть	1	1
337	в которой	2	1
338	отказывается от	1	1
339	это открытие	1	1
340	бы не	6	1
341	с их	1	1
342	о ее	1	1
343	не могла	2	1
344	быть только	5	1
345	и стало	1	1
346	ведет не	1	1
347	после этого	2	1
348	из виду	1	1
349	из двенадцати	1	1
350	нашего времени	1	1
351	в формах	1	1
352	из него	2	1
353	что ни	1	1
354	на этом	1	1
355	прежде чем	3	1
356	без исключения	1	1
357	в нее	1	1
358	и характер	1	1
359	его не	1	1
360	а его	3	1
361	входит в	1	1
362	есть не	2	1
363	которая как	1	1
364	этом смысле	4	1
365	всю свою	1	1
366	истории и	1	1
367	не берется	1	1
368	выходя из	1	1
369	здесь нет	1	1
370	ни в	1	1
371	напротив все	1	1
372	но уже	2	1
373	не всегда	1	1
374	новые формы	1	1
375	во взаимной	1	1
376	жизни но	1	1
377	в развитии	1	1
378	должно быть	7	1
379	вопроса а	2	1
380	обратимся к	1	1
381	не мог	3	1
382	между ними	1	1
383	одного и	2	1
384	только тем	2	1
385	или менее	1	1
386	есть в	2	1
387	в следующем	1	1
388	в такой	1	1
389	и без	3	1
390	люди без	1	1
391	всяком случае	1	1
392	в которых	1	1
393	мысли и	9	1
394	возводится к	1	1
395	признать что	1	1
396	есть его	1	1
397	слишком рано	1	1
398	слушающий не	1	1
399	их в	1	1
400	не могли	2	1
401	же может	1	1
402	для нее	2	1
403	вместе со	1	1
404	связи с	3	1
405	жизни то	1	1
406	нет никакого	1	1
407	что есть	1	1
408	всех их	1	1
409	в отношении	1	1
410	и жизненная	1	1
411	между людьми	1	1
412	на рубеже	1	1
413	как можно	1	1
414	человека но	1	1
415	она не	3	1
416	в людях	1	1
417	принадлежат к	1	1
418	и притом	4	1
419	до поры	1	1
420	необходимо должно	1	1
421	в единство	1	1
422	что иное	2	1
423	нам и	2	1
424	вытекает из	2	1
425	виде в	1	1
426	возможно и	1	1
427	народной жизни	2	1
428	находятся в	3	1
429	об условиях	2	1
430	следует понимать	1	1
431	и теперь	1	1
432	не по	4	1
433	как будто	2	1
434	в каком	6	1
435	впрочем мы	1	1
436	великое открытие	1	1
437	может показаться	1	1
438	от их	1	1
439	например что	1	1
440	свое собственное	1	1
441	в живой	2	1
442	раскрывается в	1	1
443	что можно	3	1
444	не могут	4	1
445	есть только	11	1
446	он бы	1	1
447	и вполне	1	1
448	говорящего и	1	1
449	как только	1	1
450	сходство с	1	1
451	возникающие в	1	1
452	ли в	2	1
453	мысли о	4	1
454	не предполагает	1	1
455	в полной	1	1
456	него а	1	1
457	если же	5	1
458	как мы	2	1
459	тем и	1	1
460	что человек	5	1
461	и о	2	1
462	то она	2	1
463	с ее	2	1
464	что все	3	1
465	в виду	2	1
466	на другой	1	1
467	языка и	17	1
468	человека тоже	1	1
469	хотя не	1	1
470	то время	1	1
471	приводит к	1	1
472	сознания в	2	1
473	человеческой мысли	1	1
474	его самого	2	1
475	если они	1	1
476	и человеческого	2	1
477	слово есть	1	1
478	на нее	1	1
479	не с	1	1
480	было в	1	1
481	до времени	1	1
482	существо как	1	1
483	оно как	1	1
484	еще в	1	1
485	когда в	3	1
486	к первому	3	1
487	всей вероятности	1	1
488	не на	1	1
489	в самой	3	1
490	оно лишено	1	1
491	таким же	2	1
492	утверждает что	2	1
493	в которое	1	1
494	на что	2	1
495	аналогии с	1	1
496	это была	1	1
497	это было	1	1
498	как теперь	1	1
499	к нему	1	1
500	которого не	1	1
501	употребление языка	1	1
502	и во	3	1
503	а потому	10	1
504	во всей	1	1
505	внутреннего опыта	1	1
506	в другой	3	1
507	хотя оно	1	1
508	говорить и	1	1
509	наконец в	1	1
510	о единстве	1	1
511	сложное и	1	1
512	следовало бы	1	1
513	который бы	1	1
514	в лице	1	1
515	эту минуту	1	1
516	но с	2	1
517	оно и	3	1
518	большею частью	1	1
519	к различным	1	1
520	время когда	1	1
521	кроме самого	1	1
522	этот вопрос	2	1
523	которым он	1	1
524	вперед и	1	1
525	как нечто	1	1
526	к их	1	1
527	лиц не	1	1
528	по мнению	3	1
529	будет еще	1	1
530	мы будем	2	1
531	но то	1	1
532	так что	16	1
533	это самая	1	1
534	того же	3	1
535	не можем	2	1
536	указания на	2	1
537	как кажется	3	1
538	от своей	1	1
539	по выражению	1	1
540	две другие	1	1
541	быть определено	1	1
542	мир в	1	1
543	и их	3	1
544	целом он	1	1
545	в одном	8	1
546	в прошлом	1	1
547	никто не	3	1
548	не для	1	1
549	но что	1	1
550	которые могут	1	1
551	заметить что	2	1
552	не говорит	1	1
553	тем что	9	1
554	на некоторые	1	1
555	каждого слова	1	1
556	образом что	2	1
557	для того	3	1
558	вопрос как	1	1
559	именно как	1	1
560	нужно было	3	1
561	часть целого	1	1
562	до сих	1	1
563	ожидания и	1	1
564	мысли с	3	1
565	как же	1	1
566	это все	1	1
567	по всей	1	1
568	что не	10	1
569	но все-таки	1	1
570	от тех	1	1
571	на этот	2	1
572	ничем не	1	1
573	более того	1	1
574	человеческой жизни	1	1
575	его как	1	1
576	стороны и	2	1
577	и с	3	1
578	его собственной	1	1
579	о предмете	3	1
580	что мы	4	1
581	как именно	1	1
582	в речи	1	1
583	здесь именно	1	1
584	с какою	2	1
585	вместе с	8	1
586	и потому	5	1
587	только стало	1	1
588	была такая	1	1
589	человек есть	1	1
590	их за	1	1
591	же с	7	1
592	что именно	2	1
593	например когда	1	1
594	как сказано	1	1
595	в человеке	10	1
596	предположить что	1	1
597	он говорит	1	1
598	в образ	2	1
599	своей субъективности	1	1
600	это так	1	1
601	что же	2	1
602	даже с	2	1
603	в мир	1	1
604	многих других	1	1
605	том смысле	4	1
606	может существовать	1	1
607	слова и	4	1
608	и от	3	1
609	сих пор	1	1
610	о его	2	1
611	все это	1	1
612	и оно	1	1
613	же люди	1	1
614	нем самом	5	1
615	легко можно	1	1
616	одного лица	2	1
617	слова но	2	1
618	в связи	1	1
619	не существует	2	1
620	вследствие чего	1	1
621	не подлежит	1	1
622	речи как	1	1
623	или в	2	1
624	том виде	1	1
625	сознания и	1	1
626	когда он	1	1
627	к одной	3	1
628	но эти	2	1
629	к цели	1	1
630	по одной	3	1
631	в этих	7	1
632	еще более	2	1
633	на других	1	1
634	мы должны	3	1
635	будто бы	1	1
636	именно он	1	1
637	ему необходимо	1	1
638	мира поэтому	1	1
639	хотя в	3	1
640	есть продукт	1	1
641	человека не	2	1
642	два явления	1	1
643	к ее	1	1
644	но оно	3	1
645	нам не	1	1
646	в психологии	1	1
647	говорящий и	1	1
648	отношением к	1	1
649	истина в	1	1
650	жизни а	1	1
651	того на	1	1
652	и слушающий	1	1
653	в последнем	1	1
654	с такой	1	1
655	по которой	1	1
656	не что	2	1
657	что при	5	1
658	из этого	2	1
659	время не	1	1
660	в действительности	4	1
661	где он	1	1
662	историю и	1	1
663	к другим	2	1
664	этой точки	1	1
665	xviii в	2	1
666	к этому	1	1
667	во всяком	3	1
