N	2gram	Bakhtin_Fr_8	StatiiOP
347	прекрасное как	1	1
348	когда он	2	1
349	целый ряд	2	1
350	и как	2	1
351	большим материалом	1	1
352	самом начале	1	1
353	более или	2	1
354	это определение	1	1
355	за это	2	1
356	строго выдержан	1	1
357	еще один	2	1
358	в известном	2	1
359	как он	1	1
360	но на	1	1
361	всей его	1	1
362	есть ее	1	1
363	начал писать	1	1
364	чаще и	1	1
365	что она	2	1
366	по словам	1	1
367	в нем	8	1
368	в свет	3	1
369	связанные с	1	1
370	они в	1	1
371	не к	1	1
372	пор мы	1	1
373	такие явления	2	1
374	грубыми и	1	1
375	свое время	1	1
376	какой бы	1	1
377	этого жанра	1	1
378	жизни слова	1	1
379	что ни	1	1
380	в нее	1	1
381	а затем	1	1
382	указывали на	1	1
383	конечно в	2	1
384	самого автора	1	1
385	к другу	1	1
386	этих форм	2	1
387	на этой	1	1
388	литературного языка	4	1
389	зрения на	2	1
390	первая глава	1	1
391	отдельных местах	1	1
392	как специфический	1	1
393	центральный образ	1	1
394	с начала	3	1
395	отражение в	2	1
396	любви в	1	1
397	рядом с	3	1
398	абсолютной точностью	1	1
399	мы видели	5	1
400	мы знаем	1	1
401	чем в	1	1
402	здесь все	1	1
403	и некоторые	2	1
404	были ему	1	1
405	или менее	2	1
406	что значит	1	1
407	поэтому он	1	1
408	которые посвящены	1	1
409	и при	2	1
410	не во	1	1
411	упомянуть о	1	1
412	наших дней	1	1
413	если можно	1	1
414	его современников	1	1
415	на фоне	1	1
416	то его	1	1
417	ясностью и	1	1
418	но во	1	1
419	друг другу	2	1
420	и эти	2	1
421	не могли	2	1
422	том же	1	1
423	даже в	4	1
424	свою силу	1	1
425	и одной	1	1
426	некоторых случаях	1	1
427	на рубеже	3	1
428	не раз	1	1
429	а иногда	1	1
430	иной раз	1	1
431	дело в	2	1
432	того как	2	1
433	собою мы	1	1
434	чтобы стать	2	1
435	можно судить	1	1
436	того чтобы	4	1
437	он мог	1	1
438	смысл его	1	1
439	мотивы в	1	1
440	казалось бы	3	1
441	под углом	1	1
442	преимущественно в	1	1
443	к вопросу	1	1
444	в самой	1	1
445	с одним	2	1
446	явление в	1	1
447	того в	1	1
448	по своей	4	1
449	углом зрения	1	1
450	свидетельствуют о	1	1
451	со своим	1	1
452	было не	1	1
453	и со	1	1
454	сравнить с	1	1
455	в стиле	1	1
456	мы встречаем	2	1
457	очень часто	1	1
458	уже о	1	1
459	но там	1	1
460	нет ни	2	1
461	героев и	1	1
462	хвала и	3	1
463	же самое	1	1
464	его с	1	1
465	той или	2	1
466	и свое	1	1
467	протяжении всего	1	1
468	своего отца	1	1
469	т.е в	1	1
470	все обычные	1	1
471	вещей в	1	1
472	и оно	1	1
473	своего развития	1	1
474	и о	3	1
475	и образ	2	1
476	при его	1	1
477	значительной мере	1	1
478	на нем	1	1
479	здесь не	1	1
480	в ее	6	1
481	очень существенный	1	1
482	как древняя	1	1
483	типа в	1	1
484	их связь	1	1
485	это была	3	1
486	он с	1	1
487	нет никакой	1	1
488	в пределах	5	1
489	так в	1	1
490	что основные	1	1
491	в рамки	1	1
492	смысле но	1	1
493	на том	1	1
494	и сам	2	1
495	в образе	3	1
496	можно было	1	1
497	дерзости и	1	1
498	те же	1	1
499	здесь как	2	1
500	особенно в	1	1
501	что никогда	1	1
502	она была	1	1
503	к первому	1	1
504	том как	1	1
505	возвратом к	1	1
506	мы в	1	1
507	является в	1	1
508	нашло свое	1	1
509	в эпоху	10	1
510	о котором	1	1
511	и вообще	1	1
512	с ним	2	1
513	форме в	1	1
514	образом в	2	1
515	находится в	1	1
516	все его	3	1
517	этого языка	1	1
518	приближается к	1	1
519	известной степени	1	1
520	из рук	1	1
521	и т.д	3	1
522	это вполне	1	1
523	язык и	2	1
524	упоминает о	1	1
525	его жизни	2	1
526	влияние на	1	1
527	времени в	3	1
528	в значительной	2	1
529	как у	1	1
530	должно было	1	1
531	политическим событиям	1	1
532	на отдельные	1	1
533	тем или	1	1
534	что и	3	1
535	есть с	1	1
536	язык в	4	1
537	сил и	1	1
538	именно в	1	1
539	века и	1	1
540	также в	1	1
541	в свете	4	1
542	он создал	2	1
543	и она	1	1
544	находим и	1	1
545	указывает что	2	1
546	известном смысле	1	1
547	лиц мы	1	1
548	его в	2	1
549	о двух	1	1
550	эти тона	2	1
551	на очень	1	1
552	как нечто	1	1
553	и приложения	1	1
554	и особые	1	1
555	это очень	2	1
556	тему об	1	1
557	между этими	1	1
558	вопрос об	2	1
559	которая была	1	1
560	где они	1	1
561	для всех	1	1
562	результате этой	1	1
563	именно на	1	1
564	эпохи но	1	1
565	конечно не	4	1
566	с нею	1	1
567	ничто не	2	1
568	да еще	1	1
569	не можем	1	1
570	и они	1	1
571	ни одного	2	1
572	действующего лица	1	1
573	смысл этой	1	1
574	не из	1	1
575	появление этих	1	1
576	как вы	1	1
577	из них	2	1
578	только одно	1	1
579	в комедии	1	1
580	и их	8	1
581	слова в	1	1
582	в одном	2	1
583	как его	1	1
584	во всей	2	1
585	современности и	2	1
586	характерны для	1	1
587	в других	2	1
588	указание на	1	1
589	смерти и	2	1
590	в очень	1	1
591	где в	1	1
592	широко пользуется	1	1
593	чтобы показать	1	1
594	с общим	1	1
595	не были	3	1
596	возможно что	2	1
597	и из	1	1
598	имеет и	1	1
599	то это	1	1
600	был в	2	1
601	связаны с	6	1
602	а именно	1	1
603	характерно для	1	1
604	еще и	3	1
605	и образов	1	1
606	могут иметь	1	1
607	говорит о	2	1
608	которые происходят	1	1
609	народ это	1	1
610	только несколько	1	1
611	он становится	2	1
612	и исторической	2	1
613	свое отражение	2	1
614	вышли в	2	1
615	там где	3	1
616	речи и	3	1
617	их изучению	1	1
618	в те	3	1
619	с помощью	3	1
620	люди в	2	1
621	нет ничего	1	1
622	в частности	7	1
623	вышла в	1	1
624	эти слова	1	1
625	выдержан в	2	1
626	я уже	1	1
627	это народная	1	1
628	подхода к	1	1
629	в данном	2	1
630	что за	1	1
631	это были	5	1
632	в той	6	1
633	этой последней	1	1
634	тому как	1	1
635	в литературе	3	1
636	к образу	1	1
637	которые по	1	1
638	даже с	1	1
639	в контексте	1	1
640	с года	1	1
641	в формах	1	1
642	характерные для	1	1
643	не больше	1	1
644	с большой	1	1
645	в книге	1	1
646	это уже	1	1
647	однако и	1	1
648	совершается в	1	1
649	на новый	1	1
650	к кому	1	1
651	это как	1	1
652	но одновременно	1	1
653	или иным	1	1
654	для нас	1	1
655	и все	6	1
656	такие слова	1	1
657	бы в	3	1
658	свете что	1	1
659	вообще в	1	1
660	и темы	1	1
661	на языке	2	1
662	них и	2	1
663	язык это	1	1
664	а того	1	1
665	в период	1	1
666	мог не	1	1
667	не знает	1	1
668	но этот	1	1
669	является и	2	1
670	одновременно и	1	1
671	исключительно большое	1	1
672	и еще	2	1
673	есть и	5	1
674	нас дошел	1	1
675	в свое	1	1
676	занимает в	1	1
677	времен и	1	1
678	жизни и	1	1
679	только не	2	1
680	и эта	2	1
681	была для	1	1
682	так же	2	1
683	они не	5	1
