N	2gram	Voloshinov_1	Psycholo
197	только как	1	3
198	в свою	1	3
199	же мы	1	3
200	не остается	2	2
201	и без	1	2
202	не имеют	1	2
203	еще не	3	2
204	как не	2	2
205	произведение и	2	2
206	бы то	3	2
207	с его	2	2
208	в ее	1	2
209	но не	2	2
210	точка зрения	3	2
211	к которой	1	2
212	значение и	1	2
213	себе и	1	2
214	но эта	1	2
215	увидим что	1	2
216	моментов в	1	2
217	бы не	2	2
218	и тот	1	2
219	в себе	3	2
220	имеем в	2	2
221	на одну	1	2
222	человеческого тела	1	2
223	однако он	1	2
224	подобно тому	1	2
225	форма в	2	2
226	здесь мы	1	2
227	то ни	3	2
228	произведения с	1	2
229	материала и	4	2
230	с другими	2	2
231	и которые	1	2
232	это не	2	2
233	форму и	2	2
234	в них	3	2
235	смысл и	2	2
236	не так	2	2
237	всяком случае	1	2
238	место в	2	2
239	том и	1	2
240	том же	1	2
241	в этих	2	2
242	для нее	1	2
243	точно и	1	2
244	все более	1	2
245	того если	1	2
246	на него	2	2
247	в процессе	6	2
248	же время	1	2
249	этого что	1	2
250	ли из	1	2
251	не вполне	1	2
252	больше того	1	2
253	художественную форму	6	2
254	ни в	3	2
255	когда мы	1	2
256	как только	2	2
257	что оно	1	2
258	оно не	2	2
259	она не	2	2
260	свою очередь	1	2
261	сводится к	1	2
262	в особенности	2	2
263	действия и	2	2
264	на которую	1	2
265	и вообще	3	2
266	в таком	1	2
267	и здесь	2	2
268	во всяком	1	2
269	этих двух	2	2
270	в согласии	1	2
271	в его	2	2
272	и только	1	2
273	и следовательно	5	2
274	к нему	4	2
275	в новой	1	2
276	два основных	1	2
277	в поэтическом	1	2
278	в какой	2	2
279	как нечто	1	2
280	таком понимании	1	2
281	в прежней	1	2
282	говорит о	1	2
283	содержания и	2	2
284	в одном	1	2
285	вовсе не	1	2
286	отношение к	4	2
287	к ним	2	2
288	но что	2	2
289	для художественного	1	2
290	на примере	2	2
291	к которому	1	2
292	а с	1	2
293	не было	1	2
294	не на	1	2
295	зависит от	2	2
296	была бы	2	2
297	в руках	1	2
298	там где	2	2
299	на который	1	2
300	вместе с	2	2
301	если она	1	2
302	для слушателя	1	2
303	с сознательными	1	2
304	более и	1	2
305	но это	2	2
306	и таким	1	2
307	искусства как	1	2
308	не существует	1	2
309	а к	2	2
310	речи с	1	2
311	для нас	7	2
312	тем более	1	2
313	другой стороны	2	2
314	или иного	1	2
315	ли он	1	2
316	читателя и	1	2
317	этой точки	3	2
318	стороны к	1	1
319	а между	1	1
320	от этой	2	1
321	героев и	2	1
322	ни его	1	1
323	к материалу	4	1
324	чтобы не	1	1
325	всего тем	1	1
326	словами и	2	1
327	тем же	1	1
328	по преимуществу	1	1
329	и самое	2	1
330	самому существу	1	1
331	и больше	1	1
332	высшей степени	1	1
333	в зависимости	2	1
334	обойтись без	1	1
335	и значение	2	1
336	нуждаются в	1	1
337	употребляются в	1	1
338	и особенность	1	1
339	что уже	1	1
340	помощи материала	1	1
341	нельзя все	1	1
342	форму как	2	1
343	чрезвычайно сложным	1	1
344	зависимости от	4	1
345	в обычной	1	1
346	литературы и	4	1
347	не найдем	1	1
348	бы мы	3	1
349	тем как	2	1
350	должны искать	1	1
351	как если	4	1
352	с одной	2	1
353	важный для	1	1
354	для других	2	1
355	удалось объяснить	1	1
356	за пределы	4	1
357	ложное представление	1	1
358	в истории	1	1
359	независимо от	2	1
360	общего с	2	1
361	выйти из	1	1
362	как зеркало	1	1
363	им в	1	1
364	кроме того	2	1
365	кто не	1	1
366	его к	2	1
367	более или	1	1
368	следующим образом	1	1
369	то в	1	1
370	только то	1	1
371	уже не	4	1
372	себе как	1	1
373	не хочет	1	1
374	формальный метод	1	1
375	в нашем	11	1
376	очень важным	1	1
377	близости к	1	1
378	в большинстве	1	1
379	тому же	2	1
380	как чисто	1	1
381	противном случае	1	1
382	приходят к	1	1
383	они пытаются	1	1
384	он должен	3	1
385	нашего времени	1	1
386	говорящих как	1	1
387	чувства в	1	1
388	которого и	1	1
389	одному и	1	1
390	одно и	2	1
391	но все	2	1
392	совпадают с	1	1
393	же не	1	1
394	в другом	1	1
395	оно становится	1	1
396	могут определять	1	1
397	его в	4	1
398	и дает	2	1
399	отражение в	1	1
400	поэтому можно	1	1
401	люди не	1	1
402	является для	2	1
403	наметить основные	1	1
404	эти вопросы	1	1
405	в высшей	1	1
406	в ритме	1	1
407	и уже	3	1
408	которой он	1	1
409	одна и	1	1
410	и вне	1	1
411	мы видели	1	1
412	и согласно	1	1
413	к вопросам	1	1
414	и было	1	1
415	форма и	1	1
416	должно быть	1	1
417	и тогда	1	1
418	и того	1	1
419	но если	1	1
420	в переводе	1	1
421	нас не	1	1
422	в котором	3	1
423	для обоих	1	1
424	что всякий	1	1
425	но сами	1	1
426	выходит за	1	1
427	что до	1	1
428	от его	1	1
429	ритме в	1	1
430	является только	1	1
431	формы является	1	1
432	не поймет	1	1
433	по крайней	1	1
434	того кто	1	1
435	неодушевленные предметы	1	1
436	с так	1	1
437	указанных нами	1	1
438	зрения и	1	1
439	мимо цели	1	1
440	при чтении	1	1
441	суждения о	1	1
442	в психике	2	1
443	деле это	1	1
444	самого начала	1	1
445	в русской	1	1
446	и проч	3	1
447	дело в	4	1
448	и остается	1	1
449	предметы и	1	1
450	материала в	1	1
451	и искусство	1	1
452	мы все	4	1
453	найти в	1	1
454	в качестве	1	1
455	имеем дело	1	1
456	поэтическое произведение	5	1
457	слов в	1	1
458	к поэзии	1	1
459	здесь на	1	1
460	почти исключительно	2	1
461	можем вывести	1	1
462	и является	4	1
463	убедиться в	1	1
464	направлениях и	1	1
465	же он	1	1
466	связи с	1	1
467	для анализа	1	1
468	так называемый	1	1
469	эти три	1	1
470	уже и	1	1
471	и делает	1	1
472	не нуждается	1	1
473	форма все	1	1
474	в области	1	1
475	формы для	1	1
476	можем мы	1	1
477	на высказывание	1	1
478	именно такой	1	1
479	и оно	1	1
480	все то	1	1
481	возникает из	1	1
482	другими формами	1	1
483	не есть	2	1
484	мы могли	1	1
485	как некая	1	1
486	не поймем	2	1
487	этот разговор	1	1
488	именно эту	1	1
489	как мы	1	1
490	и о	1	1
491	но при	1	1
492	задания не	1	1
493	характер и	1	1
494	выполнить эту	1	1
495	в себя	2	1
496	с самого	1	1
497	художественное творчество	1	1
498	по аналогии	1	1
499	было в	1	1
500	с чрезвычайно	1	1
501	для иллюстрации	1	1
502	часто в	1	1
503	слушателя с	1	1
504	является в	1	1
505	и всякого	1	1
506	на что	1	1
507	в поэтической	1	1
508	приближается к	1	1
509	но мы	2	1
510	что каждый	1	1
511	не ту	1	1
512	можно сказать	5	1
513	основе своей	1	1
514	как форма	2	1
515	аналогии с	1	1
516	той социальной	2	1
517	и во	1	1
518	чтобы вскрыть	1	1
519	что поэт	2	1
520	мы указывали	1	1
521	автор как	1	1
522	крайней мере	1	1
523	и содержания	2	1
524	все в	1	1
525	мы никогда	2	1
526	и она	1	1
527	все зависит	1	1
528	этом смысле	1	1
529	на которой	1	1
530	которое было	1	1
531	в двух	1	1
532	художественного восприятия	1	1
533	важное значение	1	1
534	природой и	1	1
535	мы увидим	1	1
536	явления в	1	1
537	находится и	1	1
538	не имеющих	1	1
539	различает в	1	1
540	русской литературе	1	1
541	поэтическая форма	1	1
542	не то	1	1
543	какой степени	2	1
544	где они	1	1
545	конечно не	3	1
546	героя с	1	1
547	и теоретическая	1	1
548	жизненный случай	1	1
549	его и	1	1
550	он иначе	1	1
551	является ее	1	1
552	для него	3	1
553	и художественно	1	1
554	ведь это	1	1
555	и та	2	1
556	прежде всего	8	1
557	не совпадают	1	1
558	произведении в	1	1
559	свой смысл	1	1
560	произведения и	3	1
561	у нее	1	1
562	относится не	1	1
563	можно с	1	1
564	из нее	1	1
565	она будет	1	1
566	свое выражение	4	1
567	образом не	1	1
568	с искусством	1	1
569	деле и	1	1
570	чтобы убедиться	1	1
571	из двух	1	1
572	нам не	1	1
573	мы воспринимаем	1	1
574	материал сам	1	1
575	именно в	1	1
576	и прежде	1	1
577	один и	1	1
578	путем анализа	1	1
579	себя и	2	1
580	только к	1	1
581	же для	1	1
582	в некоторых	3	1
583	этим методом	1	1
584	так называемой	3	1
585	является попытка	2	1
586	на эту	1	1
587	стиль и	1	1
588	воззрений которые	1	1
589	этом основании	1	1
590	что мы	5	1
591	ясное и	1	1
592	его форме	1	1
593	поэта в	1	1
594	с помощью	6	1
595	ко всем	2	1
596	бы это	1	1
597	из его	1	1
598	в физической	1	1
599	поскольку они	2	1
600	сказать то	1	1
601	одной стороны	2	1
602	он будет	1	1
603	всегда имеет	1	1
604	оно начинает	1	1
605	или менее	1	1
606	его творчество	1	1
607	бы показать	1	1
608	еще раз	2	1
609	чрезвычайно важный	1	1
610	нет ничего	2	1
611	в противном	1	1
612	искусством и	1	1
613	находят свое	1	1
614	можно сравнить	1	1
615	потому не	1	1
616	такой взгляд	1	1
617	в результате	1	1
618	которой можно	1	1
619	нам придется	1	1
620	от него	1	1
621	было на	1	1
622	и наконец	3	1
623	или он	1	1
624	ни было	4	1
625	может и	1	1
626	слово в	3	1
627	между ними	2	1
628	и эта	1	1
629	это на	1	1
630	является и	1	1
631	задачи кроме	1	1
632	им не	2	1
633	это и	1	1
634	имеет в	3	1
635	себе не	1	1
636	в виде	1	1
637	формы то	2	1
638	и другие	2	1
639	вещи и	2	1
640	форма должна	2	1
641	к этому	2	1
642	они не	1	1
643	ничего общего	1	1
