N	2gram	Medvedev_F_3	Marksizm
163	к пониманию	1	4
164	бы в	6	4
165	то что	8	4
166	сказать что	3	4
167	таком случае	1	3
168	основная тенденция	1	3
169	и то	1	3
170	в котором	2	3
171	и до	1	3
172	не имеют	1	3
173	высшей степени	2	3
174	ни взяли	2	3
175	одного слова	1	3
176	общения в	1	3
177	в ней	5	3
178	еще не	6	3
179	столь же	3	3
180	в ее	4	3
181	менее всего	4	3
182	иногда и	1	3
183	отличие от	2	3
184	за пределы	2	3
185	чем же	2	3
186	в истории	5	3
187	с этим	1	3
188	все эти	6	3
189	учение о	2	3
190	в этой	2	3
191	но ведь	4	3
192	в конкретном	4	3
193	слово в	2	3
194	он не	1	3
195	не к	1	3
196	не как	2	3
197	в корне	4	3
198	какой бы	2	3
199	одно и	1	3
200	не будет	1	3
201	той же	3	3
202	целое высказывание	1	3
203	с другими	1	3
204	от одного	2	3
205	форму и	1	3
206	по себе	4	3
207	в этих	3	3
208	в своей	6	3
209	интонации в	1	3
210	в отличие	2	3
211	а иногда	2	3
212	оценка и	5	3
213	для всего	1	3
214	же слова	2	3
215	в каком	2	3
216	у нас	3	3
217	могут быть	4	3
218	конкретной исторической	2	3
219	не есть	4	3
220	и это	2	3
221	оно может	1	3
222	на основе	1	3
223	направлении к	4	3
224	мы только	1	3
225	языковых форм	1	3
226	громадное значение	1	3
227	о том	4	3
228	это вполне	1	3
229	высказывание является	1	3
230	и лишь	2	3
231	что и	2	3
232	же является	2	3
233	исторического становления	1	3
234	речевое выступление	2	3
235	слов и	4	3
236	в двух	1	3
237	одной из	2	3
238	в какой	3	3
239	с одной	1	3
240	в качестве	1	3
241	социального общения	9	3
242	его и	3	3
243	характерно что	2	3
244	так как	9	3
245	же деле	2	3
246	в высшей	2	3
247	до сих	1	3
248	с другой	6	3
249	всякое высказывание	3	3
250	ориентируется на	1	3
251	связано с	2	3
252	не было	1	3
253	одной стороны	1	3
254	она является	1	3
255	оценки и	6	3
256	именно для	2	3
257	со всею	2	3
258	да и	4	3
259	для понимания	1	3
260	должно быть	1	3
261	и формы	5	3
262	самом же	2	3
263	и от	11	3
264	сих пор	1	3
265	установлен на	1	3
266	отсюда следует	1	3
267	как система	2	3
268	сознания и	2	3
269	а в	1	3
270	всецело определяется	1	3
271	конкретного высказывания	3	3
272	слово и	1	3
273	в данную	2	3
274	во всяком	6	3
275	нем нет	1	2
276	отношения к	2	2
277	одним из	3	2
278	совершенно справедливо	1	2
279	лишь там	1	2
280	высказывания так	1	2
281	собственном смысле	1	2
282	в зависимости	5	2
283	воплощения в	1	2
284	всех без	1	2
285	зависимости от	5	2
286	быть понято	4	2
287	целое и	3	2
288	он был	4	2
289	содержания сознания	1	2
290	то мы	3	2
291	высказывание и	1	2
292	дело обстоит	1	2
293	значение и	1	2
294	оно является	1	2
295	что они	5	2
296	определяется не	1	2
297	конечно совершенно	1	2
298	в собственном	1	2
299	в одной	5	2
300	экспрессивной интонации	1	2
301	независимо от	5	2
302	стороны и	2	2
303	мы отвлекаемся	1	2
304	в своем	2	2
305	более и	1	2
306	в противном	1	2
307	социальных взаимоотношений	1	2
308	от этого	2	2
309	что это	3	2
310	в нашем	1	2
311	бы не	2	2
312	следующей главе	2	2
313	данном контексте	1	2
314	высказывания не	1	2
315	как основа	1	2
316	не следует	3	2
317	эта система	1	2
318	соприкасается с	1	2
319	социальных оценок	5	2
320	мы полагаем	1	2
321	понимания и	1	2
322	лишь с	2	2
323	без исключения	5	2
324	говорящего со	1	2
325	значительной степени	1	2
326	и с	3	2
327	является конечно	1	2
328	оно становится	2	2
329	на все	2	2
330	этих форм	1	2
331	на протяжении	2	2
332	может стать	3	2
333	уже знаем	2	2
334	в жизни	11	2
335	может стремиться	1	2
336	смысле совокупности	1	2
337	органическую связь	1	2
338	можем сказать	1	2
339	и потому	5	2
340	отражается в	1	2
341	всегда и	1	2
342	он и	3	2
343	двух направлениях	1	2
344	мы не	4	2
345	зрения самого	2	2
346	и тогда	2	2
347	восприятия и	1	2
348	высказывания его	2	2
349	эта ориентация	1	2
350	является для	3	2
351	теперь мы	1	2
352	установка на	4	2
353	место в	10	2
354	является в	2	2
355	является только	1	2
356	на такое	1	2
357	как от	3	2
358	и почти	1	2
359	в идеологическом	5	2
360	идеологического творчества	6	2
361	как о	2	2
362	данную эпоху	1	2
363	этот тип	1	2
364	в коем	1	2
365	слова как	2	2
366	находятся в	2	2
367	и является	4	2
368	нам важно	2	2
369	настоящего времени	1	2
370	и именно	2	2
371	лежит в	1	2
372	глава третья	1	2
373	процессе его	2	2
374	сказать изнутри	1	2
375	темы и	2	2
376	одним и	2	2
377	если же	5	2
378	должен быть	2	2
379	и о	1	2
380	но по	1	2
381	оставаясь в	1	2
382	формы и	3	2
383	исторической ситуации	1	2
384	не с	1	2
385	все то	1	2
386	ориентировано на	2	2
387	поэтому в	2	2
388	и даже	2	2
389	сводится к	5	2
390	неразрывной связи	2	2
391	в определенном	1	2
392	в значительной	1	2
393	языке как	2	2
394	одного поколения	1	2
395	лишь как	3	2
396	с нашей	1	2
397	соединении с	2	2
398	его осуществления	3	2
399	всяком случае	6	2
400	все время	6	2
401	более глубокие	2	2
402	эти последние	1	2
403	но не	5	2
404	мы увидим	2	2
405	коем случае	1	2
406	это же	1	2
407	себя в	1	2
408	и у	1	2
409	уже в	4	2
410	в неразрывной	2	2
411	путем абстракции	1	2
412	его возможных	1	2
413	но для	2	2
414	мы знаем	4	2
415	не так	1	2
416	ведь это	1	2
417	допустим что	2	2
418	слово как	3	2
419	друг друга	5	2
420	форм высказывания	1	2
421	общения и	2	2
422	тем что	5	2
423	внутреннего мира	2	2
424	даже и	1	2
425	высказывания может	1	2
426	и речи	2	2
427	два члена	1	2
428	именно в	1	2
429	здесь в	1	2
430	противном случае	1	2
431	они не	4	2
432	до конца	4	2
433	не на	3	2
434	о чем	1	2
435	нашей точки	1	2
436	оно ни	1	2
437	и всякое	2	2
438	в речи	1	2
439	все более	1	2
440	вместе с	6	2
441	границы между	1	2
442	к его	3	2
443	направление в	1	2
444	до настоящего	1	2
445	установкой на	2	2
446	высказываний и	1	2
447	там где	7	2
448	распадается на	2	2
449	к проблеме	3	2
450	понимание в	1	2
451	случайной и	1	2
452	новые стороны	2	2
453	того или	1	2
454	в начале	1	2
455	является как	1	2
456	в следующей	2	2
457	на что-то	1	2
458	от него	2	2
459	следовательно и	4	2
460	еще более	1	2
461	между ними	15	2
462	не знает	1	2
463	а ведь	1	2
464	самого языка	1	2
465	слагается из	1	2
466	или иного	1	2
467	в определенных	1	2
468	жизни и	4	2
469	что в	8	2
470	и эта	3	2
471	проблема может	2	1
472	как известно	1	1
473	выражено в	1	1
474	не иначе	1	1
475	то на	1	1
476	слова является	1	1
477	можно говорить	4	1
478	для построения	1	1
479	и действительно	2	1
480	человека и	2	1
481	сам по	1	1
482	форм есть	1	1
483	становится в	5	1
484	данное высказывание	1	1
485	передается от	1	1
486	основе всех	1	1
487	его со	2	1
488	для науки	1	1
489	высказывания конечно	1	1
490	нам кажется	2	1
491	то в	2	1
492	между двумя	1	1
493	и принципиально	1	1
494	и существеннее	1	1
495	теми социальными	1	1
496	от конкретной	1	1
497	также что	1	1
498	уже указывали	1	1
499	к созданию	1	1
500	иметь место	1	1
501	определяется в	1	1
502	социально оно	1	1
503	входящих в	1	1
504	не распадается	1	1
505	обойтись без	2	1
506	темой или	1	1
507	его не	1	1
508	проблема целого	1	1
509	это делают	2	1
510	нам так	1	1
511	не делает	1	1
512	что уже	2	1
513	дан в	1	1
514	этих идеологических	1	1
515	не была	1	1
516	ни единого	1	1
517	совпадает с	2	1
518	говорить о	2	1
519	этого целого	1	1
520	эпохи в	2	1
521	и становление	1	1
522	из того	1	1
523	осуществляется лишь	1	1
524	тематическое единство	10	1
525	мы и	3	1
526	то это	1	1
527	и со	2	1
528	образом оказывается	1	1
529	как впрочем	1	1
530	так а	1	1
531	какого бы	1	1
532	самое примитивное	1	1
533	но при	2	1
534	между языком	1	1
535	и определяется	1	1
536	между собой	4	1
537	не найдем	1	1
538	установку на	1	1
539	определенное значение	1	1
540	время в	3	1
541	установки на	1	1
542	всего этого	1	1
543	что его	1	1
544	нельзя разрывать	1	1
545	так если	1	1
546	и человеческой	1	1
547	сознания а	1	1
548	ними в	1	1
549	всего является	1	1
550	а следовательно	1	1
551	и существенного	1	1
552	совершенно прав	1	1
553	общающихся людей	2	1
554	из этих	2	1
555	как выражения	1	1
556	видели что	2	1
557	совсем не	5	1
558	высказывании каждый	1	1
559	то он	3	1
560	не перестает	3	1
561	а только	1	1
562	только при	1	1
563	моменты их	1	1
564	только тогда	1	1
565	к слову	1	1
566	при условии	1	1
567	понято и	1	1
568	или иное	2	1
569	стремиться создавать	1	1
570	контексте в	1	1
571	и чем	1	1
572	организованных социальных	1	1
573	в кругозор	2	1
574	же цели	1	1
575	эта связь	2	1
576	отвлечемся от	4	1
577	его на	1	1
578	как в	4	1
579	что именно	5	1
580	данный момент	2	1
581	в конструкцию	3	1
582	проблема поставленная	1	1
583	в художественном	5	1
584	высказывание не	5	1
585	части в	1	1
586	в различные	1	1
587	значения без	1	1
588	и нет	1	1
589	о социальной	1	1
590	кроме того	1	1
591	характер носит	1	1
592	было только	1	1
593	в круг	1	1
594	социальной группе	3	1
595	переживания это	1	1
596	не являются	2	1
597	связанный с	1	1
598	в каком-то	1	1
599	абстрактные моменты	1	1
600	следующим образом	1	1
601	увидим что	2	1
602	данной эпохи	3	1
603	абстрактной лингвистической	1	1
604	с определенной	1	1
605	глава вторая	1	1
606	отсюда к	1	1
607	с единичным	1	1
608	исторической ситуацией	1	1
609	как это	4	1
610	общения его	1	1
611	формы в	3	1
612	так или	1	1
613	у каждого	1	1
614	принадлежит громадное	1	1
615	синтаксическими формами	1	1
616	области идеологического	1	1
617	ни одна	1	1
618	в последнее	1	1
619	прямой и	1	1
620	с их	1	1
621	к единству	1	1
622	на какой-то	1	1
623	как он	2	1
624	изъемлется из	1	1
625	не могла	1	1
626	а вовсе	4	1
627	взятые в	1	1
628	этот процесс	3	1
629	и если	1	1
630	вообще не	2	1
631	что она	2	1
632	главным образом	2	1
633	а просто	1	1
634	сами эти	2	1
635	в нашей	1	1
636	и самый	2	1
637	перестает быть	2	1
638	всех этих	2	1
639	в первую	1	1
640	не значит	2	1
641	его конкретной	1	1
642	к одному	1	1
643	этого вопроса	1	1
644	художественного высказывания	1	1
645	можно назвать	1	1
646	высказываний в	1	1
647	определенным репертуаром	1	1
648	близкими и	1	1
649	общения оно	1	1
650	о языке	1	1
651	иной является	1	1
652	так например	1	1
653	в нее	1	1
654	конечно от	1	1
655	в основу	2	1
656	но все	1	1
657	человека в	2	1
658	в каждом	5	1
659	ни были	1	1
660	касается до	1	1
661	же не	1	1
662	оценкой ведь	1	1
663	деле конечно	1	1
664	же касается	1	1
665	и второй	1	1
666	значимое в	1	1
667	высказывание который	1	1
668	ясно что	3	1
669	к теме	1	1
670	входит в	8	1
671	формы целого	1	1
672	на какую-то	1	1
673	оценка определяет	1	1
674	форм их	1	1
675	и иных	1	1
676	не совпадает	1	1
677	моменты в	1	1
678	движется вперед	1	1
679	воспринимающих и	1	1
680	к определенным	1	1
681	приходит в	1	1
682	его состав	1	1
683	общение и	1	1
684	из нее	2	1
685	но уже	2	1
686	он является	2	1
687	в них	3	1
688	нет в	1	1
689	о которых	1	1
690	нельзя путать	1	1
691	с тем	7	1
692	сложиться и	1	1
693	место и	1	1
694	путать с	1	1
695	и вне	2	1
696	в нижнем	1	1
697	реального предмета	1	1
698	выйти за	1	1
699	система лингвистических	1	1
700	такою же	1	1
701	может идти	1	1
702	все это	7	1
703	идеологическое значение	1	1
704	строится между	1	1
705	с различными	1	1
706	или точнее	2	1
707	никаких оснований	3	1
708	это ощущение	1	1
709	и помимо	1	1
710	именно и	1	1
711	мы конечно	1	1
712	только для	1	1
713	бы к	2	1
714	к предмету	1	1
715	объективации и	1	1
716	в особых	1	1
717	себе а	1	1
718	значение то	1	1
719	от его	3	1
720	значение для	1	1
721	не менее	7	1
722	может развиваться	1	1
723	лингвистика и	1	1
724	высказывания но	2	1
725	его целом	1	1
726	но он	1	1
727	ведь из	1	1
728	друг другу	2	1
729	высказывание значит	1	1
730	тем не	2	1
731	войти в	5	1
732	произведения в	6	1
733	возможно только	2	1
734	степени определяется	1	1
735	на идеалистической	1	1
736	же мы	1	1
737	же такое	1	1
738	и обратное	1	1
739	нет никакого	1	1
740	предметные содержания	1	1
741	какие бы	2	1
742	абстрактной системой	1	1
743	важная проблема	1	1
744	каждый выделимый	1	1
745	до известной	2	1
746	особенно ярко	1	1
747	что эта	1	1
748	здесь лишь	1	1
749	тогда когда	4	1
750	смыслом и	2	1
751	одной плоскости	3	1
752	и притом	2	1
753	конкретном речевом	1	1
754	и часто	1	1
755	и типы	1	1
756	состоящее из	1	1
757	же вообще	1	1
758	языка с	1	1
759	для кого	1	1
760	почвы для	1	1
761	но только	1	1
762	не могло	2	1
763	коллектива в	1	1
764	в разных	1	1
765	в самой	2	1
766	поскольку оно	2	1
767	которые и	1	1
768	заложенные в	2	1
769	лингвистической системе	1	1
770	эти связи	1	1
771	слову и	1	1
772	социально-экономическими предпосылками	1	1
773	ровно ничего	2	1
774	правда это	1	1
775	говорить лишь	1	1
776	убедиться в	1	1
777	на понимание	1	1
778	главе глава	1	1
779	от конкретных	1	1
780	этом отношении	3	1
781	и делает	1	1
782	не нуждается	3	1
783	с другом	1	1
784	в действительности	9	1
785	это становление	2	1
786	представляется нам	1	1
787	но там	1	1
788	эти оценки	1	1
789	искусства и	1	1
790	не могут	10	1
791	восприятия а	1	1
792	все лингвистические	1	1
793	и другой	1	1
794	как исторический	1	1
795	числе и	1	1
796	его с	1	1
797	на возможное	1	1
798	среды в	1	1
799	они и	3	1
800	слова с	1	1
801	оно не	3	1
802	построения подлинной	1	1
803	он создает	1	1
804	особый тип	1	1
805	и выступления	1	1
806	и понять	2	1
807	это единство	3	1
808	связи со	1	1
809	здесь не	2	1
810	художественных произведениях	1	1
811	они существуют	1	1
812	конструктивным элементом	1	1
813	от художественной	1	1
814	в определенное	1	1
815	последнее время	1	1
816	социальную оценку	2	1
817	то или	2	1
818	чтобы быть	1	1
819	ведь оно	1	1
820	в себя	1	1
821	так в	2	1
822	роль в	4	1
823	конкретном высказывании	1	1
824	жанрового завершения	1	1
825	двух взаимно	1	1
826	только через	1	1
827	внутреннюю речь	1	1
828	не передается	1	1
829	в плоскости	5	1
830	отсюда и	1	1
831	быть разрешена	1	1
832	еще в	3	1
833	можно только	2	1
834	совершенно невозможно	1	1
835	еще так	1	1
836	и вообще	1	1
837	с ним	1	1
838	на ряд	1	1
839	лишь то	1	1
840	этих элементов	1	1
841	этих условиях	1	1
842	в работе	1	1
843	развития как	2	1
844	от идеологического	3	1
845	и внутреннее	1	1
846	стиля таким	1	1
847	и что	3	1
848	как ее	4	1
849	словаря а	1	1
850	противоположного характера	1	1
851	притом в	2	1
852	или на	2	1
853	другими литературными	1	1
854	речи то	1	1
855	оба направления	1	1
856	этого общения	1	1
857	можно сказать	3	1
858	с чем-то	1	1
859	положении находится	1	1
860	других людей	1	1
861	один момент	1	1
862	элемента может	1	1
863	являются в	1	1
864	лишь поскольку	1	1
865	лишь путем	1	1
866	переходит в	2	1
867	не чувствует	1	1
868	за другим	1	1
869	понимания в	1	1
870	акт его	1	1
871	оценка не	1	1
872	нуждается в	3	1
873	существенную роль	1	1
874	каждый элемент	4	1
875	и только	2	1
876	вкратце на	1	1
877	язык в	1	1
878	не сводится	1	1
879	на развитие	1	1
880	нем и	2	1
881	определенных социальных	2	1
882	каких бы	1	1
883	его должно	1	1
884	в него	3	1
885	и мир	2	1
886	например при	1	1
887	ни к	1	1
888	она определяет	3	1
889	перестает существовать	1	1
890	эта проблема	1	1
891	помимо этого	1	1
892	в современной	1	1
893	в каждую	2	1
894	нами случай	1	1
895	формы а	2	1
896	но с	1	1
897	психике говорящих	1	1
898	внутреннее противоречие	1	1
899	мы видим	1	1
900	тот же	1	1
901	дело с	3	1
902	языка на	1	1
903	без героя	1	1
904	целого и	1	1
905	может оказаться	1	1
906	и так	1	1
907	в литературу	5	1
908	впрочем и	1	1
909	этим вопросам	1	1
910	осуществления в	2	1
911	язык а	2	1
912	играет роль	1	1
913	тот или	1	1
914	именно на	2	1
915	так что	1	1
916	слово лишь	1	1
917	же и	4	1
918	того так	1	1
919	есть в	1	1
920	и др	2	1
921	оказывается в	1	1
922	и композиционные	1	1
923	можно выразить	1	1
924	уже не	3	1
925	так можно	1	1
926	вопроса о	1	1
927	при этих	1	1
928	ни одного	1	1
929	достаточно сказать	1	1
930	или не	1	1
931	еще одно	1	1
932	же в	1	1
933	кажется что	2	1
934	здесь же	1	1
935	не из	1	1
936	и показать	1	1
937	смысла в	1	1
938	или даже	1	1
939	данного человека	1	1
940	и других	1	1
941	глава первая	1	1
942	из них	2	1
943	и социально	2	1
944	и понимание	5	1
945	превращаются в	2	1
946	в высказывании	4	1
947	был бы	2	1
948	одно из	1	1
949	себе в	1	1
950	предшествующим и	1	1
951	могло бы	1	1
952	говорить об	2	1
953	в одном	1	1
954	сами по	2	1
955	и должна	1	1
956	содержание и	2	1
957	с определенным	1	1
958	не о	3	1
959	случае не	1	1
960	итоги остается	1	1
961	автор и	2	1
962	свое выражение	2	1
963	ее понимает	1	1
964	полагаем что	1	1
965	от того	2	1
966	в других	1	1
967	остается подвести	1	1
968	лишь для	5	1
969	общения так	1	1
970	какое-нибудь слово	1	1
971	значение имеет	1	1
972	со стороны	4	1
973	в тематическом	1	1
974	в данный	1	1
975	между которыми	5	1
976	и из	2	1
977	или иначе	1	1
978	связаны с	2	1
979	а эти	1	1
980	в каких	2	1
981	ему не	1	1
982	к которому	2	1
983	с той	1	1
984	и становлении	1	1
985	и между	5	1
986	еще и	1	1
987	каждую эпоху	1	1
988	единичное высказывание	1	1
989	оценке в	1	1
990	и затем	1	1
991	в середине	1	1
992	того какова	1	1
993	старой и	1	1
994	слиты в	1	1
995	говорит о	1	1
996	готового языка	1	1
997	к более	2	1
998	и последующим	1	1
999	конкретных речевых	1	1
1000	превращается в	2	1
1001	смысла и	4	1
1002	чтобы убедиться	1	1
1003	индивидуального сознания	1	1
1004	а на	2	1
1005	а наоборот	1	1
1006	литературное произведение	3	1
1007	самое слово	1	1
1008	другой стороны	5	1
1009	единичного высказывания	1	1
1010	как ни	1	1
1011	мы все	1	1
1012	дело в	2	1
1013	процессе этого	2	1
1014	моменты высказывания	1	1
1015	произведение в	4	1
1016	социального коллектива	1	1
1017	или с	1	1
1018	как высказывание	1	1
1019	всю совокупность	1	1
1020	направлено не	1	1
1021	выражения но	1	1
1022	часть социальной	1	1
1023	здесь именно	1	1
1024	все вообще	1	1
1025	и глубоко	1	1
1026	оценки в	1	1
1027	бы оно	1	1
1028	на фоне	3	1
1029	но оно	2	1
1030	нет ничего	1	1
1031	на который	1	1
1032	из элементов	2	1
1033	от высказывания	1	1
1034	языком как	1	1
1035	от предмета	1	1
1036	только его	1	1
1037	и иной	2	1
1038	к самому	2	1
1039	она слагается	1	1
1040	неотделимо от	2	1
1041	этих случаях	1	1
1042	он говорит	1	1
1043	находит в	1	1
1044	в художественных	1	1
1045	высказывания с	1	1
1046	нужно прибавить	1	1
1047	в течение	1	1
1048	существует не	1	1
1049	высказывание язык	1	1
1050	вкусов и	1	1
1051	что же	5	1
1052	и всей	1	1
1053	ощущаться как	1	1
1054	друг с	1	1
1055	непрерывного перехода	1	1
1056	исходя из	1	1
1057	другого человека	1	1
1058	быть не	1	1
1059	идеологически значимое	5	1
1060	в это	1	1
1061	тем отчетливее	1	1
1062	морфологическими и	1	1
1063	этом случае	1	1
1064	лишь сквозь	1	1
1065	в условиях	3	1
1066	в целом	4	1
1067	стороны эти	1	1
1068	но это	2	1
1069	направления в	1	1
1070	словом его	1	1
1071	его произнесения	1	1
1072	такая оценка	1	1
1073	социальной оценки	12	1
1074	каждой из	1	1
1075	структуры в	1	1
1076	конкретной ситуацией	1	1
1077	мы совершенно	1	1
1078	известной степени	2	1
1079	предметом обсуждения	1	1
1080	словарного слова	1	1
1081	о котором	1	1
1082	не касаемся	2	1
1083	социальный акт	1	1
1084	но отнюдь	1	1
1085	хотя и	1	1
1086	к одной	2	1
1087	пр в	1	1
1088	пр далее	1	1
1089	взаимодействия и	1	1
1090	кругозор говорящих	2	1
1091	у них	2	1
1092	у достоевского	1	1
1093	интерес к	1	1
1094	и существенно	1	1
1095	мы должны	2	1
1096	потому что	7	1
1097	применимы лишь	1	1
1098	все они	1	1
1099	в новых	1	1
1100	его слов	1	1
1101	обстоит дело	4	1
1102	восприятие его	1	1
1103	социальных ориентаций	1	1
1104	жизни в	3	1
1105	границу между	1	1
1106	что какое-нибудь	1	1
1107	героя и	2	1
1108	не учитывая	1	1
1109	ведь именно	1	1
1110	при определенных	2	1
1111	конструкции в	2	1
1112	конкретной социальной	1	1
1113	возможности таким	1	1
1114	является и	2	1
1115	никакой связи	1	1
1116	в последнем	2	1
1117	пр все	2	1
1118	в кругу	1	1
1119	это и	2	1
1120	из этого	4	1
1121	но самый	1	1
1122	в абстрактном	1	1
1123	то ведь	2	1
1124	ее в	3	1
1125	как таковое	1	1
1126	каждое слово	1	1
1127	произведения к	2	1
1128	том числе	1	1
1129	сквозь призму	1	1
1130	одно в	1	1
