N	2gram	Bakhtin_Fr_2	Vladivir
110	один из	7	4
111	и теперь	1	4
112	и у	1	4
113	в особенности	5	4
114	после смерти	1	4
115	что для	3	4
116	и все	3	4
117	и особенно	3	4
118	м с	1	4
119	такого рода	2	4
120	для нас	1	4
121	он как	2	3
122	но она	1	3
123	и он	1	3
124	и на	17	3
125	но не	5	3
126	в общем	1	3
127	отношение к	8	3
128	он пишет	3	3
129	и речи	1	3
130	за пределы	2	3
131	что они	2	3
132	как в	1	3
133	все же	7	3
134	со своей	1	3
135	в целом	1	3
136	он в	1	3
137	все эти	7	3
138	что к	1	3
139	и вот	3	3
140	на его	2	3
141	здесь мы	1	3
142	то есть	32	3
143	не мог	1	3
144	во время	12	3
145	что касается	2	3
146	но это	2	3
147	т ii	1	3
148	что этот	1	3
149	в отношении	2	3
150	ничего не	2	3
151	свидетельствуют о	1	3
152	таким образом	7	3
153	к тому	1	3
154	в жизни	4	3
155	был для	2	3
156	здесь не	2	3
157	жизнь и	2	3
158	ii с	1	3
159	и здесь	1	3
160	вся эта	1	3
161	при дворе	1	3
162	конце концов	1	3
163	тот же	5	3
164	и действительно	1	3
165	только на	1	3
166	в виде	1	3
167	с этими	1	3
168	с другой	4	3
169	по своим	1	3
170	под влиянием	2	3
171	если не	1	3
172	в связи	2	3
173	вместе с	2	3
174	к своему	1	3
175	по своему	1	3
176	в начале	5	3
177	года в	1	3
178	другой стороны	3	3
179	одним из	2	2
180	и весьма	1	2
181	тех же	2	2
182	к своей	1	2
183	это и	2	2
184	был глубоко	1	2
185	и до	4	2
186	в меру	2	2
187	и за	2	2
188	той же	1	2
189	для своего	1	2
190	на первом	3	2
191	который был	1	2
192	хотя бы	1	2
193	но даже	2	2
194	еще не	2	2
195	знаем что	1	2
196	в чем	1	2
197	мы будем	1	2
198	один и	1	2
199	как к	2	2
200	конечно не	1	2
201	из этих	5	2
202	учение о	2	2
203	и тот	1	2
204	при этом	5	2
205	вера в	1	2
206	и еще	2	2
207	была не	1	2
208	своего времени	2	2
209	на этом	1	2
210	так например	2	2
211	что все	1	2
212	а по	1	2
213	лишь в	4	2
214	и кажется	1	2
215	было бы	3	2
216	известно что	1	2
217	кажется что	1	2
218	ни в	3	2
219	в париже	1	2
220	в них	13	2
221	были в	2	2
222	с тем	1	2
223	была уже	1	2
224	года и	1	2
225	точки зрения	6	2
226	почти не	1	2
227	место в	3	2
228	значение для	1	2
229	не будем	1	2
230	уже сказали	1	2
231	и почти	1	2
232	даже в	3	2
233	не менее	1	2
234	с и	1	2
235	того чтобы	2	2
236	больше чем	1	2
237	именно с	1	2
238	всего на	1	2
239	к концу	1	2
240	после первого	1	2
241	указывает на	1	2
242	для того	1	2
243	на это	1	2
244	для себя	1	2
245	году в	4	2
246	и о	4	2
247	куда он	1	2
248	связи со	1	2
249	ясно что	1	2
250	во многом	1	2
251	она была	4	2
252	нас нет	1	2
253	образом в	1	2
254	воли и	1	2
255	не существовало	1	2
256	на все	3	2
257	году и	1	2
258	на что	1	2
259	и который	1	2
260	в вопросах	1	2
261	этот момент	4	2
262	у одного	1	2
263	знания и	1	2
264	того что	1	2
265	с ними	1	2
266	года то	1	2
267	всяком случае	2	2
268	никак нельзя	1	2
269	том чтобы	1	2
270	одной из	2	2
271	а это	1	2
272	и других	3	2
273	из них	3	2
274	мы знаем	1	2
275	дальше в	1	2
276	тем что	4	2
277	в очень	1	2
278	не были	2	2
279	несколько дней	1	2
280	и глубоко	1	2
281	к себе	1	2
282	еще на	1	2
283	в тех	2	2
284	по существу	2	2
285	под ред	1	2
286	своей жизни	1	2
287	о его	1	2
288	приведем несколько	1	2
289	под названием	2	2
290	и для	1	2
291	и ни	1	2
292	мы должны	2	2
293	он стал	1	2
294	совершенно не	2	2
295	в самом	3	2
296	ко времени	1	2
297	и это	3	2
298	в частности	1	2
299	была для	1	2
300	как на	4	2
301	во всяком	2	2
302	все что	2	2
303	успех и	1	1
304	несколько десятков	1	1
305	как известно	2	1
306	в мировоззрении	1	1
307	с кем	1	1
308	на самом	2	1
309	только потому	1	1
310	некоторой степени	1	1
311	и есть	1	1
312	мировоззрения и	1	1
313	моменты его	1	1
314	он всегда	1	1
315	видеть в	2	1
316	был и	3	1
317	он издал	1	1
318	отношения к	4	1
319	в их	2	1
320	то для	1	1
321	чего в	1	1
322	г в	1	1
323	есть не	1	1
324	был конечно	1	1
325	особенность его	1	1
326	не во	2	1
327	что уже	1	1
328	и литературы	1	1
329	почти все	3	1
330	не вполне	1	1
331	современников и	3	1
332	непосредственное влияние	1	1
333	году о	1	1
334	пишет в	1	1
335	серьезность в	1	1
336	и ритуал	1	1
337	веке в	4	1
338	мы здесь	2	1
339	они еще	1	1
340	в ней	2	1
341	не знал	1	1
342	значительной мере	1	1
343	и самого	1	1
344	может дать	1	1
345	литературы и	2	1
346	дать ему	1	1
347	на них	1	1
348	силою и	1	1
349	ней как	1	1
350	в различных	1	1
351	которое он	1	1
352	во всех	6	1
353	бы она	1	1
354	она стояла	1	1
355	и всего	1	1
356	видели что	1	1
357	издал в	1	1
358	значение и	1	1
359	по отношению	1	1
360	понимали что	1	1
361	а и	1	1
362	себе и	2	1
363	его развития	1	1
364	относится к	5	1
365	него только	1	1
366	и вовсе	2	1
367	что во	1	1
368	убеждены что	1	1
369	дает нам	2	1
370	пути в	1	1
371	у своих	1	1
372	которую и	1	1
373	что по	1	1
374	в противоположность	2	1
375	считаться с	1	1
376	для которого	3	1
377	здесь дается	1	1
378	мою жизнь	1	1
379	время это	1	1
380	таковы например	2	1
381	жизни так	1	1
382	то я	1	1
383	всем его	1	1
384	и те	1	1
385	действительно было	1	1
386	с кафедры	1	1
387	не могла	1	1
388	так сказать	1	1
389	строгой и	1	1
390	истины в	1	1
391	весь свой	1	1
392	выступает против	1	1
393	в свет	2	1
394	первом плане	3	1
395	в переводе	1	1
396	жившие в	1	1
397	в силу	1	1
398	новое и	1	1
399	с темой	1	1
400	содержит в	2	1
401	одной и	1	1
402	из него	1	1
403	всех своих	1	1
404	в большой	1	1
405	говоря в	1	1
406	но все	4	1
407	том же	1	1
408	однако все	1	1
409	смысле в	1	1
410	касается до	1	1
411	вызвать у	1	1
412	здесь его	1	1
413	знает что	1	1
414	на протяжении	7	1
415	это не	1	1
416	течение почти	1	1
417	в итоге	1	1
418	стала еще	1	1
419	этом мы	1	1
420	для них	2	1
421	лет в	1	1
422	о которых	1	1
423	в самую	1	1
424	мы имеем	1	1
425	место и	1	1
426	чем в	1	1
427	только во	1	1
428	это совершенно	1	1
429	выражение в	5	1
430	с еще	1	1
431	в этих	4	1
432	называл себя	1	1
433	в г	3	1
434	дошли до	1	1
435	таким же	1	1
436	пока не	1	1
437	и без	2	1
438	уже к	2	1
439	он посвятил	1	1
440	что вся	1	1
441	в первый	1	1
442	представление о	1	1
443	от времени	1	1
444	далеки от	1	1
445	вплоть до	2	1
446	и той	1	1
447	есть его	1	1
448	это произошло	1	1
449	теми же	1	1
450	их в	3	1
451	он выступает	1	1
452	любовь к	1	1
453	и вся	1	1
454	она не	1	1
455	своего социального	1	1
456	xviii века	6	1
457	с теми	1	1
458	как о	1	1
459	он еще	2	1
460	всего существующего	1	1
461	чтобы стать	1	1
462	с некоторой	1	1
463	он мог	1	1
464	только не	1	1
465	то чего	1	1
466	он написал	1	1
467	его от	1	1
468	эта сторона	1	1
469	правда в	1	1
470	одна из	4	1
471	или как	1	1
472	совершенно неправильно	1	1
473	странную смесь	1	1
474	и после	2	1
475	и часть	1	1
476	xix веке	3	1
477	связи с	2	1
478	только с	3	1
479	не столь	1	1
480	этом отношении	3	1
481	вполне понятно	2	1
482	в области	4	1
483	и понимали	1	1
484	и далее	1	1
485	не могут	1	1
486	есть только	1	1
487	когда они	1	1
488	свое высшее	1	1
489	потом с	1	1
490	было уже	1	1
491	слова с	1	1
492	смены двух	1	1
493	правда не	1	1
494	даже самые	1	1
495	с ее	3	1
496	дать не	1	1
497	к нам	1	1
498	нами выше	1	1
499	было конечно	2	1
500	только то	2	1
501	в произведении	2	1
502	с самого	1	1
503	так в	3	1
504	роль в	5	1
505	и совершенно	1	1
506	и когда	1	1
507	что может	1	1
508	понимание и	1	1
509	всей личности	1	1
510	особенно в	2	1
511	и которые	1	1
512	можно только	1	1
513	во второй	1	1
514	а все	1	1
515	поэтому в	1	1
516	пускать в	1	1
517	если бы	1	1
518	в эпоху	13	1
519	в настоящее	1	1
520	в разных	1	1
521	связанная с	2	1
522	за этот	1	1
523	было не	1	1
524	имеется много	1	1
525	сам был	1	1
526	другом месте	2	1
527	настоящее время	1	1
528	второй половине	1	1
529	на страницах	2	1
530	одного из	2	1
531	в значительной	3	1
532	а во	1	1
533	он с	1	1
534	в обращении	1	1
535	и во	4	1
536	во всей	1	1
537	в историческом	1	1
538	этот последний	1	1
539	человеческую жизнь	1	1
540	сразу в	1	1
541	если это	1	1
542	о своих	1	1
543	более глубокие	1	1
544	одному человеку	1	1
545	в литературе	6	1
546	этот метод	1	1
547	в формах	2	1
548	их роль	1	1
549	и одновременно	1	1
550	письме он	1	1
551	всем известно	1	1
552	в разные	1	1
553	сказали что	1	1
554	и мировоззрения	4	1
555	жить и	4	1
556	которые так	1	1
557	теперь в	1	1
558	с одной	3	1
559	со всеми	2	1
560	по другим	1	1
561	история и	1	1
562	самом деле	1	1
563	очень рано	1	1
564	раз в	3	1
565	я имею	1	1
566	ни одного	1	1
567	вернуться к	1	1
568	же в	3	1
569	что не	1	1
570	сказано в	1	1
571	менее всего	3	1
572	говорить в	1	1
573	который как	1	1
574	одно из	1	1
575	вообще в	1	1
576	намеков на	1	1
577	в известной	4	1
578	в одном	3	1
579	от года	1	1
580	мы можем	2	1
581	бытия и	1	1
582	была эпоха	1	1
583	него уже	1	1
584	он почти	1	1
585	чувствует себя	1	1
586	же деле	1	1
587	без того	1	1
588	влияние на	1	1
589	связаны с	2	1
590	обращении к	1	1
591	что человек	1	1
592	именно в	6	1
593	далеко не	3	1
594	в свою	1	1
595	мы еще	2	1
596	себя и	1	1
597	говорит о	1	1
598	прежде всего	19	1
599	притом не	1	1
600	самом же	1	1
601	нужно сказать	3	1
602	он описывает	1	1
603	одной стороны	3	1
604	это книга	1	1
605	кто знает	1	1
606	где учился	1	1
607	декарта и	1	1
608	до конца	2	1
609	а не	1	1
610	у его	1	1
611	как ни	1	1
612	в руках	1	1
613	о чем	3	1
614	на эту	2	1
615	когда она	1	1
616	как именно	2	1
617	с помощью	1	1
618	этой же	1	1
619	у животных	1	1
620	так же	2	1
621	в одной	1	1
622	по окончании	1	1
623	из которых	1	1
624	и историк	1	1
625	что за	1	1
626	и университетские	1	1
627	о человеке	2	1
628	ему при	1	1
629	человек с	1	1
630	и более	4	1
631	с этой	1	1
632	он чувствует	1	1
633	что здесь	1	1
634	за нею	1	1
635	и была	1	1
636	в основном	5	1
637	сила и	2	1
638	вошла в	1	1
639	самого и	1	1
640	в более	1	1
641	известной степени	1	1
642	и часто	1	1
643	не существует	1	1
644	время его	2	1
645	и самому	1	1
646	которая в	1	1
647	год в	1	1
648	и перед	3	1
649	она уже	1	1
650	это уже	1	1
651	бы в	1	1
652	на языке	2	1
653	он понимает	2	1
654	ее в	2	1
655	еще очень	1	1
656	но вот	1	1
657	не есть	1	1
658	связь с	3	1
659	гораздо больше	1	1
660	жизни в	3	1
661	человека то	1	1
662	но если	1	1
663	с ней	1	1
664	по философии	1	1
665	одновременно и	1	1
666	ко всему	2	1
667	он получил	1	1
668	со всей	1	1
669	уже есть	1	1
670	день после	1	1
671	не смеются	1	1
672	и другие	2	1
673	к отвлеченной	1	1
674	и эта	2	1
675	уже после	1	1
676	он часто	1	1
