N	2gram	Vygotskiy__3	slovoVRo
254	исторического развития	2	2
255	слов и	5	2
256	слова для	1	2
257	известном смысле	2	2
258	и одновременно	2	2
259	мы видим	3	2
260	между тем	3	2
261	и тем	1	2
262	с которыми	3	2
263	где они	2	2
264	так что	2	2
265	связи с	9	2
266	уже не	2	2
267	направления и	1	2
268	и у	6	2
269	если мы	3	2
270	в виде	3	2
271	или даже	1	2
272	в известной	1	2
273	в одном	2	2
274	с этими	1	2
275	для того	7	2
276	в другой	1	2
277	до сих	1	2
278	языка или	1	2
279	не есть	3	2
280	чем он	1	2
281	с другом	5	2
282	а с	3	2
283	на которые	2	2
284	его социальная	1	2
285	с которым	1	2
286	между этими	1	2
287	что все	1	2
288	связь с	3	2
289	в частности	4	2
290	так же	17	2
291	этого типа	1	2
292	которые являются	2	2
293	такого рода	2	2
294	речь в	2	2
295	со всею	1	2
296	друг с	5	2
297	должно быть	2	2
298	этом случае	1	2
299	не предполагает	1	2
300	в условиях	1	2
301	того или	2	2
302	и слово	3	2
303	как раз	1	2
304	не является	8	2
305	одна из	2	2
306	тем и	4	2
307	и другим	1	2
308	имеет дело	2	2
309	последнего времени	1	2
310	потому что	6	2
311	ни было	2	2
312	основе их	4	2
313	между ними	3	2
314	с ней	3	2
315	сказать что	4	2
316	или иного	2	2
317	бы его	1	2
318	и индивидуальные	1	2
319	и эта	2	2
320	к этому	3	2
321	с действительным	1	1
322	как известно	3	1
323	слова которые	1	1
324	с конкретными	1	1
325	словом как	2	1
326	и через	1	1
327	не остается	1	1
328	совершенно новый	1	1
329	но этим	1	1
330	тех же	1	1
331	своей основной	1	1
332	слово входит	3	1
333	словами и	1	1
334	к данному	2	1
335	тех форм	1	1
336	и до	1	1
337	из его	1	1
338	выражается в	1	1
339	конечно в	2	1
340	действительности и	1	1
341	с таким	1	1
342	и связанное	1	1
343	а напротив	1	1
344	смотреть на	1	1
345	мы имеем	4	1
346	при анализе	1	1
347	что между	1	1
348	что уже	1	1
349	именно к	1	1
350	место в	2	1
351	в основных	1	1
352	оба эти	3	1
353	употребление его	1	1
354	почти исключительно	1	1
355	препятствие в	1	1
356	непосредственное отношение	1	1
357	начала в	1	1
358	случае в	1	1
359	и он	1	1
360	ряд конкретных	1	1
361	собой в	1	1
362	бы то	1	1
363	без всякого	1	1
364	а следовательно	1	1
365	но как	3	1
366	а только	1	1
367	со всеми	6	1
368	менее всего	1	1
369	слова на	1	1
370	отличие от	6	1
371	связи и	3	1
372	конечно совершенно	1	1
373	которые не	4	1
374	определения и	2	1
375	характер и	1	1
376	ответ и	1	1
377	в значительной	1	1
378	в течение	2	1
379	по которому	1	1
380	что как	2	1
381	в одних	1	1
382	задачами которые	1	1
383	и слова	1	1
384	в очень	1	1
385	могли бы	11	1
386	целый ряд	1	1
387	что по	2	1
388	его к	3	1
389	один ряд	2	1
390	всего как	1	1
391	в действительности	1	1
392	к конкретным	1	1
393	в этот	1	1
394	фактором который	1	1
395	в себя	3	1
396	еще на	1	1
397	себе как	1	1
398	к другому	2	1
399	так или	1	1
400	без учета	1	1
401	бы не	1	1
402	в этой	5	1
403	формами мышления	1	1
404	только один	1	1
405	говорит не	2	1
406	который определяет	1	1
407	на то	4	1
408	вследствие этого	1	1
409	пределами своего	1	1
410	с чем	1	1
411	что она	5	1
412	на различных	1	1
413	как потому	1	1
414	отказа от	1	1
415	речи то	1	1
416	и задачи	2	1
417	данного слова	1	1
418	чем у	1	1
419	к одному	5	1
420	понимания и	1	1
421	не абстрактная	1	1
422	жизнью и	1	1
423	одной и	2	1
424	хотя все	1	1
425	по аналогии	1	1
426	именно это	2	1
427	в основу	4	1
428	значительной степени	1	1
429	то ни	1	1
430	совпадают с	4	1
431	а затем	1	1
432	в состоянии	1	1
433	ним в	1	1
434	поэтому мы	1	1
435	является конечно	1	1
436	бы быть	2	1
437	них не	1	1
438	вводятся в	1	1
439	заключается в	9	1
440	здесь как	1	1
441	есть не	1	1
442	особенно в	1	1
443	подходит к	2	1
444	может стать	1	1
445	очень глубокие	1	1
446	содержание и	1	1
447	здесь у	1	1
448	в жизни	3	1
449	только одно	1	1
450	ни в	9	1
451	о которых	1	1
452	исходили из	1	1
453	всегда и	1	1
454	несмотря на	1	1
455	мы видели	6	1
456	иным путем	1	1
457	чем в	1	1
458	на этот	2	1
459	первый тип	1	1
460	в один	2	1
461	и того	4	1
462	и становится	1	1
463	но если	1	1
464	из общего	1	1
465	а главное	1	1
466	таким же	2	1
467	к действительному	1	1
468	что всякий	1	1
469	мы говорили	4	1
470	мы называем	2	1
471	не столько	4	1
472	внутренней в	1	1
473	степени не	1	1
474	в отличие	6	1
475	что говорит	2	1
476	в которых	3	1
477	могла бы	1	1
478	бы мы	1	1
479	многочисленны и	1	1
480	признаков но	2	1
481	правда эта	1	1
482	слова еще	1	1
483	для данного	1	1
484	тем не	5	1
485	эти в	1	1
486	но было	1	1
487	и более	1	1
488	знак равенства	1	1
489	однако в	2	1
490	обнаруживает с	1	1
491	при поверхностном	1	1
492	не менее	6	1
493	и развивается	2	1
494	мы исходили	1	1
495	с теми	2	1
496	самого начала	6	1
497	мышления и	23	1
498	и способы	1	1
499	к изучению	2	1
500	которого он	1	1
501	виду не	1	1
502	но только	3	1
503	того чтобы	8	1
504	только не	1	1
505	на котором	2	1
506	связанное с	2	1
507	только и	1	1
508	совершенно иным	2	1
509	и речевой	1	1
510	признакам в	1	1
511	в другую	2	1
512	по своей	7	1
513	дальнейшего развития	2	1
514	которого еще	1	1
515	во всем	3	1
516	придаточным предложением	1	1
517	вот что	1	1
518	так называемый	1	1
519	входят в	1	1
520	этот общий	1	1
521	этом отношении	3	1
522	котором в	1	1
523	в каком	2	1
524	к той	2	1
525	от общего	1	1
526	тем это	1	1
527	очень часто	2	1
528	исходить из	1	1
529	не знаем	1	1
530	отличается от	3	1
531	другое слово	1	1
532	социальные и	1	1
533	и свое	1	1
534	но сама	1	1
535	речи эта	1	1
536	самостоятельно и	1	1
537	должен быть	1	1
538	совпадая с	1	1
539	и это	4	1
540	в виду	1	1
541	различного характера	1	1
542	же не	1	1
543	внутренняя речь	5	1
544	для всего	2	1
545	нем с	1	1
546	с самого	6	1
547	степени и	1	1
548	приводит к	4	1
549	различие между	1	1
550	смысле но	1	1
551	и совершенно	1	1
552	понимание и	1	1
553	переход к	1	1
554	внутреннюю речь	1	1
555	и другими	2	1
556	и которые	3	1
557	того и	2	1
558	часто в	2	1
559	является в	3	1
560	даны в	1	1
561	если бы	5	1
562	для этого	2	1
563	и формами	1	1
564	связанная с	1	1
565	находится в	2	1
566	сводится к	1	1
567	этого основного	1	1
568	инстанции в	1	1
569	и что	10	1
570	или на	1	1
571	и содержание	1	1
572	понимания как	2	1
573	в единую	1	1
574	на всех	1	1
575	различными конкретными	1	1
576	эту форму	1	1
577	возникает и	1	1
578	нуждается в	1	1
579	на одном	1	1
580	что и	10	1
581	существенную роль	1	1
582	и только	2	1
583	за этой	2	1
584	ибо в	1	1
585	тот же	2	1
586	всякого предмета	1	1
587	дело с	3	1
588	которым он	1	1
589	ними оно	1	1
590	данного элемента	1	1
591	а лишь	1	1
592	дополнения к	1	1
593	никак нельзя	1	1
594	всякого центра	1	1
595	какой степени	4	1
596	между отдельными	5	1
597	из которого	1	1
598	есть в	1	1
599	существенным и	1	1
600	затем следует	1	1
601	не встречается	1	1
602	образования в	1	1
603	отнести к	1	1
604	в начале	2	1
605	слова не	2	1
606	и их	3	1
607	который состоит	1	1
608	и язык	1	1
609	из одной	1	1
610	но что	1	1
611	дело и	1	1
612	предмет для	1	1
613	вперед в	1	1
614	случае не	1	1
615	каждый из	2	1
616	другом в	1	1
617	не просто	1	1
618	от того	4	1
619	в форме	1	1
620	эти формы	2	1
621	с общим	1	1
622	последнем счете	1	1
623	или иначе	2	1
624	с известным	1	1
625	перестают быть	1	1
626	понятий как	1	1
627	в ряде	4	1
628	которых оно	1	1
629	слова оно	1	1
630	что не	1	1
631	что для	1	1
632	только по	1	1
633	то и	4	1
634	он только	1	1
635	которых мы	2	1
636	ничем не	1	1
637	и самый	1	1
638	самое слово	1	1
639	как ни	1	1
640	долгое время	1	1
641	мы остановимся	2	1
642	на эту	1	1
643	и свободно	1	1
644	к высшему	2	1
645	что мы	7	1
646	его многообразных	1	1
647	совершенно иное	1	1
648	с помощью	42	1
649	эти особенности	1	1
650	мышлении и	1	1
651	бы оно	1	1
652	вступает в	2	1
653	слова от	2	1
654	на который	1	1
655	вместе с	14	1
656	до этого	1	1
657	ко всем	1	1
658	наталкивается на	1	1
659	относятся к	2	1
660	этого момента	2	1
661	именно для	1	1
662	границ между	1	1
663	к действительности	1	1
664	уже дано	1	1
665	да и	1	1
666	следовательно также	1	1
667	быть не	1	1
668	в изучении	2	1
669	в это	1	1
670	этого слова	4	1
671	в реальном	2	1
672	на пути	2	1
673	аналогии с	1	1
674	предметы и	1	1
675	но это	5	1
676	например у	1	1
677	тому или	2	1
678	на одной	1	1
679	с полной	1	1
680	которых он	2	1
681	лицо и	1	1
682	средством сообщения	1	1
683	о котором	2	1
684	отдельных конкретных	2	1
685	между различными	1	1
686	от него	1	1
687	наблюдения над	1	1
688	иное чем	2	1
689	находит свое	2	1
690	бы в	2	1
691	для его	1	1
692	отношении не	1	1
693	дана в	1	1
694	развития этого	1	1
695	же в	2	1
696	есть уже	1	1
697	совершенно по-иному	2	1
698	всеми его	1	1
699	помощью которых	7	1
700	основных форм	2	1
701	может послужить	1	1
702	развиваются в	1	1
703	от всех	2	1
704	речи и	8	1
705	связей и	1	1
706	развитие и	1	1
707	взятая в	1	1
708	предмете и	1	1
709	в последнем	1	1
710	есть и	2	1
711	та же	1	1
712	эти элементы	1	1
713	значение данного	1	1
714	строится на	1	1
715	в какой	4	1
716	включает в	2	1
717	речи как	4	1
718	пути к	3	1
719	который не	1	1
720	значение в	3	1
721	им и	1	1
722	как на	2	1
723	в таком	2	1
724	все что	2	1
725	этой точки	2	1
