N	2gram	Bakhtin_sl_1	FransuaR
159	с другой	5	3
160	и во	3	3
161	к нему	5	3
162	в форме	1	3
163	но как	1	3
164	где они	2	3
165	в известной	2	3
166	друг друга	3	3
167	фабльо и	1	3
168	в системе	1	3
169	как раз	2	3
170	в других	3	3
171	же деле	1	3
172	не были	3	3
173	самом же	1	3
174	и эта	2	3
175	на весь	1	3
176	мира в	1	3
177	на фоне	7	3
178	нет ничего	1	3
179	и их	1	3
180	в состоянии	1	3
181	у стерна	4	3
182	в более	1	3
183	не является	2	3
184	от всех	1	3
185	не может	14	3
186	стерна и	2	3
187	одним из	4	2
188	например в	2	2
189	или к	3	2
190	в чужой	1	2
191	богатой и	1	2
192	из всех	1	2
193	для своего	1	2
194	всех его	7	2
195	большой литературы	1	2
196	бы ни	3	2
197	и жан-поля	1	2
198	и он	1	2
199	конкретные анализы	1	2
200	форм в	1	2
201	относит к	1	2
202	литературе и	1	2
203	он был	1	2
204	основная особенность	1	2
205	именно эти	1	2
206	время в	1	2
207	различия между	2	2
208	но не	2	2
209	не входит	1	2
210	нет и	1	2
211	и наконец	4	2
212	его к	1	2
213	в чисто	2	2
214	таковы например	1	2
215	из этих	3	2
216	он не	3	2
217	смысле но	1	2
218	они в	2	2
219	различные формы	2	2
220	не к	1	2
221	на его	8	2
222	свое время	1	2
223	и по	2	2
224	это его	1	2
225	эта же	1	2
226	значительной степени	1	2
227	в германии	1	2
228	а затем	1	2
229	конечно в	1	2
230	слов о	2	2
231	а его	1	2
232	на все	2	2
233	большинстве случаев	6	2
234	это было	1	2
235	в свой	1	2
236	очень далек	1	2
237	но вся	1	2
238	всегда и	1	2
239	жизни но	2	2
240	в этих	2	2
241	от своего	1	2
242	и без	1	2
243	для новых	1	2
244	речевой жизни	1	2
245	xviii века	2	2
246	и почти	3	2
247	бы быть	1	2
248	от чисто	2	2
249	при всех	2	2
250	а иногда	3	2
251	всем формам	1	2
252	дело в	1	2
253	здесь на	1	2
254	в процессе	4	2
255	образом в	3	2
256	нем в	3	2
257	жанры и	1	2
258	во всем	1	2
259	жизнью в	1	2
260	же он	1	2
261	есть только	1	2
262	могут быть	19	2
263	оторванная от	1	2
264	к тому	3	2
265	и это	1	2
266	и этим	3	2
267	приводит к	1	2
268	роль в	2	2
269	особенно в	1	2
270	но у	1	2
271	связанная с	1	2
272	своей книге	1	2
273	о том	3	2
274	можно сказать	2	2
275	как чисто	1	2
276	свои пределы	1	2
277	существенную роль	1	2
278	на границах	1	2
279	исторического развития	2	2
280	все формы	1	2
281	но с	1	2
282	явления как	1	2
283	мы видим	2	2
284	с одной	4	2
285	в большинстве	10	2
286	только на	2	2
287	и чисто	3	2
288	или даже	2	2
289	ни с	1	2
290	далек от	1	2
291	от того	1	2
292	протяжении всего	1	2
293	не укладывается	2	2
294	в особенности	8	2
295	что не	1	2
296	одной стороны	4	2
297	на этот	1	2
298	до конца	12	2
299	и самый	1	2
300	более того	3	2
301	несмотря на	1	2
302	и так	1	2
303	книге о	1	2
304	в разной	1	2
305	его на	1	2
306	и глубоко	1	2
307	быть только	2	2
308	да и	1	2
309	образом на	1	2
310	в это	1	2
311	того что	3	2
312	что мы	1	2
313	в основном	3	2
314	в целом	2	2
315	между прочим	1	2
316	знает только	2	2
317	кроме того	4	2
318	и бытовые	1	2
319	и для	4	2
320	мы найдем	3	2
321	и часто	4	2
322	и от	4	2
323	или в	8	2
324	узком смысле	10	2
325	хотя и	2	2
326	от него	1	2
327	степени чем	1	2
328	интерес к	2	2
329	разной степени	2	2
330	его формы	1	2
331	же в	1	2
332	от всякого	2	2
333	в романе	21	2
334	мира он	1	2
335	речи и	1	2
336	себе самому	1	2
337	одновременно и	2	2
338	в свое	3	2
339	в таком	1	2
340	и противоречивое	1	1
341	а между	2	1
342	от этой	2	1
343	к людям	1	1
344	сохраняет свое	1	1
345	тех же	1	1
346	все его	4	1
347	тех форм	1	1
348	характерное для	1	1
349	из самых	1	1
350	явления и	1	1
351	эти жанры	2	1
352	оно было	2	1
353	действительности и	1	1
354	входящих в	1	1
355	то же	14	1
356	а как	2	1
357	смотреть на	1	1
358	от всякой	3	1
359	в письмах	1	1
360	мы не	2	1
361	и ничего	1	1
362	наиболее полное	1	1
363	иногда прямо	1	1
364	именно к	1	1
365	оно с	1	1
366	оба эти	1	1
367	глубины и	1	1
368	своим особым	1	1
369	своего исторического	3	1
370	полное и	1	1
371	и заставляет	2	1
372	того почти	1	1
373	четко не	1	1
374	иногда почти	1	1
375	него они	1	1
376	понимания не	1	1
377	от них	1	1
378	с которыми	2	1
379	в русле	4	1
380	остаются в	2	1
381	литературная пародия	2	1
382	или иное	1	1
383	в свои	1	1
384	в настоящем	1	1
385	конечно совершенно	1	1
386	иной степени	9	1
387	они эти	1	1
388	единства всех	1	1
389	с этим	3	1
390	из уст	1	1
391	как к	2	1
392	и неисчерпаемости	1	1
393	этом специфическая	1	1
394	далее и	1	1
395	не остается	1	1
396	сознания в	1	1
397	что по	1	1
398	вокруг себя	1	1
399	и свою	1	1
400	от этого	2	1
401	именно эта	2	1
402	в этот	1	1
403	и многообразно	1	1
404	своего выражения	1	1
405	них как	2	1
406	еще на	1	1
407	в которой	4	1
408	он в	5	1
409	без учета	1	1
410	различиях в	1	1
411	близости к	1	1
412	рассказчика в	1	1
413	он наконец	1	1
414	по преимуществу	4	1
415	в известном	2	1
416	романа но	2	1
417	эпохи и	2	1
418	имеем в	1	1
419	лица и	1	1
420	на то	1	1
421	не могла	2	1
422	в замкнутом	1	1
423	и если	1	1
424	вообще не	3	1
425	но именно	4	1
426	и внешне	1	1
427	всем своем	1	1
428	для того	2	1
429	жизнью и	1	1
430	мир как	1	1
431	и более	1	1
432	нами здесь	1	1
433	ни были	3	1
434	и сам	3	1
435	нашего времени	1	1
436	поэтому оно	1	1
437	из него	2	1
438	и речевые	1	1
439	на этом	2	1
440	людей и	1	1
441	можно выделить	1	1
442	конца и	3	1
443	в основу	1	1
444	у жан-поля	1	1
445	могла бы	1	1
446	сущности всегда	1	1
447	свой мир	1	1
448	связанные с	3	1
449	и может	3	1
450	и отвлеченным	1	1
451	связанных с	4	1
452	особенности в	1	1
453	них не	1	1
454	литературного языка	20	1
455	зрения на	7	1
456	всех областях	1	1
457	лишь в	4	1
458	и непосредственное	2	1
459	действительности в	1	1
460	этапах своего	1	1
461	было бы	3	1
462	и дает	1	1
463	лишь на	3	1
464	к миру	1	1
465	ведь в	1	1
466	смерть и	1	1
467	в бытовом	1	1
468	прочим в	1	1
469	нигде четко	1	1
470	но уже	1	1
471	о которых	1	1
472	основными формами	1	1
473	две линии	1	1
474	сам он	1	1
475	мы имеем	1	1
476	и тон	1	1
477	и уже	1	1
478	смысле с	1	1
479	в смысловых	1	1
480	начинают привлекать	1	1
481	речь на	4	1
482	лишь тех	1	1
483	был бы	2	1
484	место в	1	1
485	освобождает от	1	1
486	места в	1	1
487	привлекать внимание	1	1
488	к истории	1	1
489	наших дней	1	1
490	и степени	1	1
491	определенных этапах	1	1
492	жизнь и	1	1
493	с исключительною	1	1
494	мы говорили	1	1
495	мы называем	1	1
496	не столько	1	1
497	и конкретные	1	1
498	было очень	1	1
499	в которых	1	1
500	для всякого	1	1
501	он тоже	1	1
502	одном из	1	1
503	которой они	1	1
504	основе ее	1	1
505	есть его	1	1
506	на стиль	1	1
507	точку зрения	3	1
508	которые в	3	1
509	свет на	1	1
510	но он	2	1
511	без всяких	2	1
512	есть еще	1	1
513	языков и	9	1
514	где нет	2	1
515	ним в	1	1
516	и вся	1	1
517	понимание смысла	1	1
518	не менее	1	1
519	невозможным и	1	1
520	жан-поль в	1	1
521	она не	3	1
522	в то	14	1
523	широком смысле	2	1
524	мышления и	1	1
525	даны или	1	1
526	которого он	1	1
527	эта внутренняя	2	1
528	в самых	2	1
529	данную эпоху	1	1
530	которые были	1	1
531	не могло	3	1
532	для всего	1	1
533	следовательно и	3	1
534	на язык	2	1
535	в разных	3	1
536	же время	12	1
537	явление в	2	1
538	показывает как	1	1
539	говорить как	1	1
540	видим что	1	1
541	другой стороны	4	1
542	тех или	1	1
543	со своим	5	1
544	им и	1	1
545	сущности только	1	1
546	звучит в	1	1
547	или иных	1	1
548	их от	1	1
549	ему не	2	1
550	теоретического осознания	1	1
551	с другом	2	1
552	и ограниченности	1	1
553	у нас	2	1
554	воспринимаются как	1	1
555	полемический характер	1	1
556	xx века	2	1
557	все то	1	1
558	для литературы	1	1
559	он еще	1	1
560	иногда даже	1	1
561	лежит в	4	1
562	человека в	1	1
563	понимает и	2	1
564	глубокое и	1	1
565	влияния в	1	1
566	содержание их	1	1
567	например на	1	1
568	особой и	1	1
569	он видит	1	1
570	бы они	1	1
571	оно не	6	1
572	он создает	1	1
573	на это	1	1
574	время он	1	1
575	всех различиях	1	1
576	важны прежде	1	1
577	и художественное	1	1
578	того чтобы	1	1
579	что все	2	1
580	здесь не	2	1
581	без всякого	1	1
582	которые решало	1	1
583	характер и	1	1
584	они ни	1	1
585	то или	1	1
586	и иные	1	1
587	смерти в	1	1
588	в пределах	14	1
589	так в	2	1
590	дано в	1	1
591	в рамки	2	1
592	идеология и	1	1
593	можно было	2	1
594	почти каждый	1	1
595	те же	2	1
596	здесь как	1	1
597	смысловых и	4	1
598	все свои	2	1
599	оно все	1	1
600	иногда в	2	1
601	нем до	1	1
602	это только	1	1
603	они как	2	1
604	был не	1	1
605	из одного	2	1
606	остановимся на	2	1
607	этой концепции	1	1
608	но здесь	3	1
609	находится в	1	1
610	входит и	1	1
611	только и	1	1
612	дальнейшего развития	1	1
613	сводится к	1	1
614	этого языка	1	1
615	именно потому	1	1
616	и силу	1	1
617	вместе со	2	1
618	за пределами	2	1
619	др и	2	1
620	его жизни	1	1
621	но основное	1	1
622	важна здесь	1	1
623	не ищет	1	1
624	по их	1	1
625	нас в	2	1
626	стилем и	1	1
627	есть без	1	1
628	его направленность	1	1
629	два типа	1	1
630	и остаются	1	1
631	нам важна	1	1
632	нем всегда	1	1
633	непосредственно после	1	1
634	в языке	5	1
635	бы в	1	1
636	только такие	1	1
637	и только	1	1
638	форм для	2	1
639	наконец в	2	1
640	именно в	3	1
641	и ценностных	2	1
642	утрачивают свою	1	1
643	слов и	2	1
644	грамматических категорий	1	1
645	единого и	4	1
646	и следовательно	7	1
647	и стилистические	2	1
648	и она	1	1
649	и могли	1	1
650	и мир	5	1
651	свое наиболее	1	1
652	и полное	1	1
653	характера но	1	1
654	эта конечно	1	1
655	известном смысле	2	1
656	один из	4	1
657	моменты в	1	1
658	среди других	2	1
659	культуры того	1	1
660	одной из	3	1
661	с ними	3	1
662	языка на	3	1
663	которых они	1	1
664	ли он	4	1
665	в какой	1	1
666	его особую	1	1
667	и такое	1	1
668	из индивидуальных	1	1
669	в подчеркнуто	1	1
670	всяком случае	5	1
671	др все	1	1
672	никак нельзя	1	1
673	прокрустово ложе	1	1
674	и ее	3	1
675	не было	3	1
676	ощущение и	1	1
677	в органическом	1	1
678	особенно у	2	1
679	же и	2	1
680	больших и	1	1
681	и они	1	1
682	то и	1	1
683	в прокрустово	1	1
684	остановимся еще	1	1
685	подвергается здесь	1	1
686	и повсюду	1	1
687	от других	2	1
688	чужого языка	1	1
689	не из	2	1
690	языка но	4	1
691	его и	3	1
692	и понимание	1	1
693	что и	1	1
694	с этими	2	1
695	к ним	1	1
696	и перестает	1	1
697	у него	3	1
698	случае не	1	1
699	только по	1	1
700	времени почти	1	1
701	такие которые	1	1
702	в очень	1	1
703	момент в	1	1
704	до наших	1	1
705	именно как	2	1
706	особый язык	1	1
707	сохраняют в	1	1
708	со стороны	1	1
709	и речи	2	1
710	точек зрения	5	1
711	границ с	1	1
712	еще далеко	1	1
713	специфические явления	2	1
714	строится в	1	1
715	до известной	2	1
716	уходит в	1	1
717	в меньшей	1	1
718	и неразрывно	1	1
719	которые не	1	1
720	здесь эта	1	1
721	себя и	1	1
722	пародии на	2	1
723	быть тем	3	1
724	а на	2	1
725	он только	1	1
726	был в	1	1
727	которых мы	1	1
728	не на	5	1
729	а не	15	1
730	однако и	1	1
731	сколько в	1	1
732	жизнь в	2	1
733	его как	2	1
734	и социальных	2	1
735	конечно на	1	1
736	о чем	1	1
737	одна из	2	1
738	и глубокое	2	1
739	в разрушении	1	1
740	но оно	3	1
741	и становятся	1	1
742	роман в	2	1
743	направленность на	1	1
744	эта идея	1	1
745	может стать	1	1
746	а потому	1	1
747	именно для	1	1
748	конечно не	3	1
749	этого типа	2	1
750	в течение	1	1
751	культурой в	1	1
752	сущности имеет	1	1
753	момент как	1	1
754	образ и	1	1
755	там где	4	1
756	для понимания	2	1
757	друг с	2	1
758	что как	1	1
759	мы коснулись	1	1
760	есть и	1	1
761	в контексте	2	1
762	жан-поль и	1	1
763	и формы	4	1
764	слова и	13	1
765	изъятого из	1	1
766	же то	1	1
767	отличается от	1	1
768	ведь и	1	1
769	в начале	1	1
770	самую сущность	1	1
771	о мире	1	1
772	при всем	3	1
773	вне его	2	1
774	такова основная	1	1
775	и нарочито	1	1
776	себя ему	1	1
777	известной степени	4	1
778	свою связь	1	1
779	и жан-поль	1	1
780	тем и	2	1
781	об особом	1	1
782	в результате	3	1
783	души в	1	1
784	в эту	2	1
785	находит свое	1	1
786	поэтому все	1	1
787	хотя бы	3	1
788	все они	7	1
789	укладывается в	2	1
790	самому и	1	1
791	отношении к	6	1
792	всеми его	1	1
793	характерна для	1	1
794	были как	1	1
795	становления и	1	1
796	с ней	2	1
797	гиппеля и	1	1
798	они также	1	1
799	отношением к	1	1
800	художественной жизни	1	1
801	характерны и	1	1
802	эти типы	1	1
803	к чисто	1	1
804	включает в	1	1
805	речи как	1	1
806	от единого	1	1
807	в данную	1	1
808	иные моменты	4	1
809	для эпохи	1	1
810	к этому	2	1
811	как на	1	1
812	во всяком	7	1
813	все что	1	1
814	они не	1	1
