N	2gram	Vinokur_Ku_3	FransuaR
163	мы не	3	2
164	почти все	1	2
165	систему языка	2	2
166	конечно в	1	2
167	бы то	1	2
168	с другой	7	2
169	народной и	1	2
170	значение и	1	2
171	вовсе еще	1	2
172	что они	2	2
173	как к	2	2
174	хотя и	5	2
175	когда он	2	2
176	целый ряд	4	2
177	и как	2	2
178	бы и	3	2
179	в нашем	7	2
180	и те	1	2
181	что одна	2	2
182	что она	5	2
183	все те	2	2
184	в виде	1	2
185	не как	2	2
186	и такие	2	2
187	но дело	1	2
188	так например	1	2
189	этих форм	2	2
190	его в	2	2
191	здесь как	2	2
192	ни в	3	2
193	с тем	6	2
194	в слове	4	2
195	несмотря на	1	2
196	или менее	2	2
197	для него	1	2
198	и при	2	2
199	в своей	4	2
200	в котором	2	2
201	с точки	16	2
202	он дает	1	2
203	в которых	3	2
204	мир и	1	2
205	друг другу	1	2
206	если бы	8	2
207	вернемся к	2	2
208	о них	4	2
209	дело не	2	2
210	того как	7	2
211	что на	3	2
212	в каком	3	2
213	фактов и	1	2
214	не потому	3	2
215	ни о	1	2
216	он называет	1	2
217	начиная с	1	2
218	языке и	1	2
219	той или	5	2
220	данном случае	4	2
221	только не	1	2
222	культуры и	1	2
223	то время	1	2
224	в письменной	2	2
225	примеров можно	2	2
226	когда в	2	2
227	зрения на	3	2
228	язык и	2	2
229	можно сказать	2	2
230	к нему	1	2
231	отметить что	3	2
232	было бы	16	2
233	указывает что	2	2
234	но с	1	2
235	что он	6	2
236	очень много	2	2
237	это не	3	2
238	вопрос об	2	2
239	уже в	3	2
240	ни одного	2	2
241	этому вопросу	1	2
242	в известном	2	2
243	характерно что	1	2
244	точка зрения	4	2
245	в одном	2	2
246	как раз	4	2
247	для того	12	2
248	интерес к	1	2
249	значение имеет	1	2
250	возможно что	1	2
251	далеко не	5	2
252	одной стороны	4	2
253	а на	1	2
254	то ни	1	2
255	языка в	6	2
256	точек зрения	2	2
257	он создал	1	2
258	знания и	1	2
259	не может	6	2
260	вместе с	2	2
261	так же	2	2
262	из которых	1	2
263	в данном	7	2
264	границ между	1	2
265	а не	11	2
266	в речи	1	2
267	с этой	3	2
268	но это	5	2
269	все же	5	2
270	и для	1	2
271	которых он	1	2
272	мы найдем	2	2
273	в эту	1	2
274	а в	5	2
275	французский язык	1	2
276	между ними	1	2
277	это в	2	2
278	другой стороны	3	2
279	является и	2	2
280	культуры в	1	2
281	более или	2	2
282	и эта	1	2
283	к этому	1	2
284	смысле слова	2	1
285	то на	1	1
286	речь идет	3	1
287	говоря о	1	1
288	первого ряда	1	1
289	того же	4	1
290	роль играет	1	1
291	идет о	1	1
292	столь хорошо	1	1
293	тем же	2	1
294	из самых	1	1
295	почти всегда	1	1
296	и литературы	1	1
297	или наоборот	1	1
298	на той	1	1
299	бы что	1	1
300	вопрос о	11	1
301	и новые	1	1
302	память о	1	1
303	что многие	1	1
304	равно как	2	1
305	так чтобы	1	1
306	и такой	2	1
307	то это	3	1
308	и со	1	1
309	или иным	2	1
310	имеют совершенно	1	1
311	подчеркнуть что	2	1
312	литературы и	1	1
313	по этому	1	1
314	не нужно	1	1
315	между собой	1	1
316	французском языке	2	1
317	в чем	5	1
318	действительно эти	1	1
319	справедливым и	1	1
320	чем это	2	1
321	то он	3	1
322	языке который	1	1
323	русского языка	7	1
324	по отношению	3	1
325	с совершенно	1	1
326	особая специфическая	1	1
327	значение для	1	1
328	сущности на	1	1
329	которые не	1	1
330	одного и	2	1
331	это тот	1	1
332	чем же	2	1
333	в одной	1	1
334	как в	4	1
335	предметы и	1	1
336	это был	1	1
337	на память	1	1
338	речь шла	1	1
339	за собой	1	1
340	ее целом	1	1
341	не можем	1	1
342	примеров достаточно	1	1
343	он в	2	1
344	из этих	5	1
345	им в	1	1
346	все слова	1	1
347	тому же	3	1
348	как он	2	1
349	слово это	2	1
350	но на	3	1
351	можно лишь	1	1
352	можно себе	1	1
353	этот процесс	1	1
354	а скорее	1	1
355	и писать	1	1
356	состоит в	2	1
357	не к	1	1
358	понимания и	1	1
359	ни была	1	1
360	и вот	3	1
361	дает и	1	1
362	одним примером	1	1
363	свое время	2	1
364	без исключения	1	1
365	можно было	11	1
366	в основу	1	1
367	это конечно	2	1
368	громадное количество	1	1
369	с формами	1	1
370	народного языка	1	1
371	связанные с	1	1
372	те же	7	1
373	на этой	1	1
374	лишь в	8	1
375	сохраняется в	1	1
376	заключается в	4	1
377	с другими	2	1
378	этом смысле	1	1
379	и единственным	1	1
380	в беседе	1	1
381	само собою	2	1
382	о которых	1	1
383	и вы	1	1
384	можно привести	1	1
385	не всегда	1	1
386	этих примеров	1	1
387	чем в	2	1
388	писать на	2	1
389	она была	1	1
390	обратимся к	1	1
391	смысл и	2	1
392	что значит	4	1
393	дела но	1	1
394	шла о	1	1
395	лежат в	1	1
396	наших дней	1	1
397	если можно	1	1
398	свои стилистические	1	1
399	так он	1	1
400	то его	1	1
401	оказывается что	1	1
402	в отличие	2	1
403	мысли и	2	1
404	нельзя было	1	1
405	точку зрения	2	1
406	которые в	4	1
407	еще таким	1	1
408	на другую	1	1
409	речи в	7	1
410	есть еще	1	1
411	же мы	4	1
412	тому что	4	1
413	задачи и	1	1
414	степень его	1	1
415	к такой	2	1
416	дня и	1	1
417	ее так	1	1
418	искусство слова	1	1
419	англии в	1	1
420	не имеет	3	1
421	весь смысл	1	1
422	тогда когда	4	1
423	правда в	1	1
424	полного и	1	1
425	не по	3	1
426	жизни из	1	1
427	литературном языке	2	1
428	вошедшие в	1	1
429	в структуре	3	1
430	он мог	1	1
431	все без	1	1
432	следовательно и	1	1
433	на язык	1	1
434	в самой	1	1
435	на французском	1	1
436	слова как	2	1
437	которые и	3	1
438	что самое	1	1
439	таким путем	1	1
440	при котором	2	1
441	слове и	1	1
442	за исключением	1	1
443	это слово	1	1
444	же значение	1	1
445	как будто	1	1
446	их от	1	1
447	уже о	2	1
448	политической и	1	1
449	не могут	5	1
450	но вся	1	1
451	могут быть	6	1
452	же самое	1	1
453	к тому	3	1
454	как для	1	1
455	в наши	1	1
456	в полной	1	1
457	если же	2	1
458	наши дни	1	1
459	значение это	1	1
460	из всего	2	1
461	речи мы	1	1
462	в виду	8	1
463	здесь не	2	1
464	и выражений	2	1
465	нет никакой	1	1
466	только то	3	1
467	но мы	2	1
468	ряду с	1	1
469	так в	2	1
470	остальное в	1	1
471	смысле но	1	1
472	на том	2	1
473	мог бы	2	1
474	это только	1	1
475	мы в	1	1
476	своей стилистической	1	1
477	и делают	1	1
478	для этого	6	1
479	или иной	7	1
480	связаны и	1	1
481	этого языка	3	1
482	каждый раз	1	1
483	и возможно	1	1
484	на вопрос	3	1
485	типа в	2	1
486	с разных	1	1
487	и являются	1	1
488	и что	7	1
489	после того	6	1
490	для нас	4	1
491	в вопросах	1	1
492	предметы которые	1	1
493	и научной	1	1
494	своему значению	1	1
495	на протяжении	2	1
496	тем или	1	1
497	этих слов	3	1
498	ее от	1	1
499	от них	1	1
500	более широкий	1	1
501	указано в	1	1
502	есть уже	1	1
503	есть с	1	1
504	исключительно важное	1	1
505	также в	1	1
506	и иных	1	1
507	речи которые	3	1
508	вообще в	1	1
509	в современной	1	1
510	важной в	1	1
511	быть и	1	1
512	известном смысле	2	1
513	есть такой	1	1
514	всякого рода	5	1
515	тот же	6	1
516	время когда	1	1
517	на очень	2	1
518	языка на	1	1
519	что даже	1	1
520	он очевидно	1	1
521	и так	1	1
522	до нас	1	1
523	иной степени	1	1
524	во времени	1	1
525	и тем	6	1
526	отношении в	1	1
527	внутри ряда	1	1
528	которых я	1	1
529	в большем	1	1
530	что внутренняя	1	1
531	да еще	1	1
532	культурой и	1	1
533	вопроса о	3	1
534	они пытаются	1	1
535	тем чтобы	2	1
536	языка как	4	1
537	в начале	1	1
538	приобщиться к	1	1
539	не исчерпывает	2	1
540	но самое	1	1
541	или даже	1	1
542	и обратно	1	1
543	за ним	1	1
544	мы знаем	1	1
545	никто не	1	1
546	слова в	4	1
547	в языке	7	1
548	главе о	1	1
549	очевидно не	1	1
550	только с	1	1
551	много и	1	1
552	каждый из	1	1
553	отличие от	2	1
554	чтобы не	2	1
555	тем что	5	1
556	и вместе	1	1
557	образом что	1	1
558	и малых	1	1
559	того в	1	1
560	того что	11	1
561	с общим	1	1
562	со всем	1	1
563	выходит за	1	1
564	себе представить	2	1
565	что дело	2	1
566	вопреки всем	1	1
567	не знать	3	1
568	говорить и	3	1
569	именно в	3	1
570	языка можно	1	1
571	а именно	3	1
572	и прежде	1	1
573	об образе	3	1
574	такое же	1	1
575	а с	3	1
576	так вот	1	1
577	могут иметь	1	1
578	на ней	1	1
579	в англии	3	1
580	словесного стиля	1	1
581	превращается в	1	1
582	и литературной	1	1
583	на этот	2	1
584	которых мы	1	1
585	самое слово	1	1
586	и непосредственно	1	1
587	этот в	1	1
588	занимает в	1	1
589	нас интересуют	1	1
590	именно на	2	1
591	культуры не	1	1
592	литература может	1	1
593	почву для	1	1
594	на фоне	7	1
595	им по	1	1
596	какая же	1	1
597	эти слова	2	1
598	подхода к	2	1
599	все свое	1	1
600	возьмем например	1	1
601	независимо от	5	1
602	речь не	1	1
603	и иной	2	1
604	форме в	1	1
605	xix века	3	1
606	русских слов	2	1
607	потому ли	1	1
608	данной эпохи	1	1
609	тому как	2	1
610	в тех	2	1
611	на различные	1	1
612	в ряду	3	1
613	указание на	1	1
614	как речь	1	1
615	здесь идет	2	1
616	дело здесь	1	1
617	этого слова	4	1
618	дело идет	1	1
619	в контексте	1	1
620	еще раз	2	1
621	не будем	5	1
622	и вторая	1	1
623	нужно отметить	1	1
624	их конкретной	1	1
625	к вопросу	2	1
626	с большой	1	1
627	это явление	1	1
628	языка его	1	1
629	она должна	1	1
630	всего в	1	1
631	слово здесь	1	1
632	это уже	3	1
633	идет именно	1	1
634	и часто	1	1
635	было еще	1	1
636	лицо и	1	1
637	и от	1	1
638	речи как	3	1
639	этой системы	2	1
640	о котором	1	1
641	к одной	1	1
642	от него	1	1
643	еще более	2	1
644	тем более	5	1
645	скульптурой и	1	1
646	у которого	1	1
647	язык не	2	1
648	которой мы	1	1
649	и отвечает	1	1
650	же в	1	1
651	но если	3	1
652	время как	1	1
653	по поводу	3	1
654	которые независимо	1	1
655	и какой	1	1
656	в период	1	1
657	слово в	3	1
658	не знает	2	1
659	особые оттенки	1	1
660	и только	3	1
661	только как	4	1
662	на более	1	1
663	особенности и	1	1
664	легко убедиться	1	1
665	одновременно и	1	1
666	отношению к	2	1
667	в свое	2	1
668	полной силе	1	1
669	обнаружили в	1	1
670	как на	8	1
