N	2gram	Propp_Isto_1	DiskursI
139	этом случае	1	2
140	пока еще	1	2
141	их в	5	2
142	дело в	3	2
143	никогда не	14	2
144	при котором	1	2
145	сводится к	1	2
146	в области	2	2
147	здесь не	4	2
148	это еще	1	2
149	в себя	1	2
150	времени и	1	2
151	не с	3	2
152	живет в	2	2
153	в результате	1	2
154	на большую	1	2
155	но здесь	1	2
156	там же	2	2
157	неотделим от	1	2
158	между тем	2	2
159	в языке	1	2
160	что и	6	2
161	которая в	1	2
162	в большинстве	4	2
163	момент в	1	2
164	на примере	1	2
165	именно в	3	2
166	с той	2	2
167	в соответствии	1	2
168	а сам	2	2
169	не на	2	2
170	может иметь	1	2
171	вместе с	6	2
172	или иного	1	2
173	тому как	1	2
174	что же	3	2
175	я с	1	2
176	в формах	1	2
177	в полном	1	2
178	и для	4	2
179	а в	7	2
180	с ней	2	2
181	другой стороны	5	2
182	что он	10	2
183	самых общих	1	1
184	речь идет	1	1
185	одним из	2	1
186	чтобы не	3	1
187	художественного произведения	1	1
188	переходит к	1	1
189	отметим что	1	1
190	тех же	1	1
191	это и	1	1
192	и есть	1	1
193	в первом	1	1
194	можно говорить	1	1
195	между ним	1	1
196	но если	2	1
197	в году	1	1
198	к чему	3	1
199	есть не	1	1
200	их мысли	1	1
201	мы не	10	1
202	повседневной жизни	1	1
203	это знание	1	1
204	оно означает	1	1
205	вопрос о	5	1
206	мальчики и	1	1
207	под ней	1	1
208	он как	1	1
209	а для	2	1
210	что данная	2	1
211	я не	3	1
212	но даже	1	1
213	ему в	3	1
214	в некотором	2	1
215	и со	1	1
216	это время	2	1
217	об их	1	1
218	он был	1	1
219	как-то в	1	1
220	бы то	2	1
221	во всех	2	1
222	там и	3	1
223	как правило	4	1
224	в ее	2	1
225	иных случаях	1	1
226	чем это	4	1
227	о смерти	6	1
228	точка зрения	2	1
229	не то	4	1
230	друг на	1	1
231	в сторону	1	1
232	так по	1	1
233	ответ на	2	1
234	не просто	3	1
235	друга и	1	1
236	определен и	1	1
237	связи и	2	1
238	в истории	1	1
239	вот как	1	1
240	некоторое время	2	1
241	ней в	1	1
242	однако не	2	1
243	это отнюдь	1	1
244	просто как	1	1
245	хотя и	1	1
246	в круг	2	1
247	а со	1	1
248	к числу	1	1
249	себе не	1	1
250	в этот	1	1
251	то в	1	1
252	со своей	1	1
253	только то	1	1
254	еще на	1	1
255	себе как	1	1
256	в которой	1	1
257	ни один	6	1
258	их исторической	1	1
259	свидетельствует об	1	1
260	в нашем	1	1
261	бы не	1	1
262	будет сказано	1	1
263	так в	4	1
264	и недостаточно	1	1
265	право на	2	1
266	говорят о	1	1
267	претендует на	1	1
268	этим создается	1	1
269	другого это	1	1
270	ответственность за	1	1
271	книги из	1	1
272	так сказать	1	1
273	и только	2	1
274	о которой	1	1
275	говорит как	1	1
276	сказкой и	5	1
277	и еще	1	1
278	он должен	2	1
279	не как	3	1
280	в силу	5	1
281	его от	1	1
282	на этом	3	1
283	именно это	2	1
284	таким образом	8	1
285	значительной степени	1	1
286	то ни	2	1
287	и генезис	1	1
288	этом утверждении	1	1
289	об этом	4	1
290	ее нельзя	2	1
291	к художественной	1	1
292	того или	1	1
293	пути от	2	1
294	но их	1	1
295	несомненно имеет	1	1
296	не соответствует	1	1
297	еще одно	1	1
298	в жизни	1	1
299	из первых	1	1
300	xii с	1	1
301	и во-вторых	1	1
302	пребывает в	1	1
303	этого не	1	1
304	на друга	1	1
305	несмотря на	1	1
306	восходят к	5	1
307	различные формы	2	1
308	позднего происхождения	1	1
309	в такой	2	1
310	где мы	1	1
311	в которых	1	1
312	бы мы	2	1
313	тем не	6	1
314	героя но	1	1
315	разные формы	1	1
316	и более	1	1
317	и наоборот	1	1
318	что этот	2	1
319	случае мы	1	1
320	и герой	1	1
321	пролить свет	1	1
322	вплоть до	1	1
323	но они	2	1
324	до известной	1	1
325	в таких	2	1
326	все три	1	1
327	она не	1	1
328	с теми	1	1
329	самого начала	2	1
330	как о	2	1
331	дело не	5	1
332	мышления и	1	1
333	одна из	2	1
334	я буду	1	1
335	на него	4	1
336	xix века	2	1
337	в самых	1	1
338	о них	1	1
339	для истории	1	1
340	ничего не	2	1
341	из другой	1	1
342	не вполне	2	1
343	того как	3	1
344	имеем дело	1	1
345	нас же	1	1
346	как весьма	1	1
347	преимущественно на	1	1
348	к ней	1	1
349	такая же	1	1
350	во всем	3	1
351	иногда не	4	1
352	страны мертвых	1	1
353	однако это	3	1
354	ему не	1	1
355	и несколько	1	1
356	точке зрения	1	1
357	или не	1	1
358	известной степени	1	1
359	от их	1	1
360	уже о	1	1
361	возникает из	2	1
362	не могут	2	1
363	но все	4	1
364	не знаем	2	1
365	уже было	1	1
366	всего в	2	1
367	к тому	6	1
368	указывает на	2	1
369	не есть	2	1
370	в полной	1	1
371	оно не	1	1
372	утверждать что	3	1
373	должен быть	3	1
374	представляют собой	6	1
375	приходит к	1	1
376	говоря уже	1	1
377	друга на	1	1
378	родного дома	1	1
379	действия и	3	1
380	с самого	2	1
381	эти две	2	1
382	во главе	1	1
383	слова а	1	1
384	как с	1	1
385	в образе	3	1
386	только через	3	1
387	здесь как	1	1
388	можно только	1	1
389	мы в	2	1
390	строго говоря	1	1
391	поэтому в	2	1
392	ней и	1	1
393	в эпоху	2	1
394	для этого	3	1
395	и даже	4	1
396	один человек	1	1
397	с ним	2	1
398	мы живем	1	1
399	каждый из	1	1
400	о ней	1	1
401	все дело	1	1
402	о нем	2	1
403	и здесь	7	1
404	и должно	3	1
405	другом месте	1	1
406	внимание на	1	1
407	никак не	1	1
408	и что	10	1
409	может не	1	1
410	в значительной	1	1
411	нас в	2	1
412	должно было	1	1
413	в конечном	2	1
414	на весьма	1	1
415	ним и	1	1
416	в форме	3	1
417	века и	1	1
418	в современной	3	1
419	медведь или	1	1
420	воздействия на	1	1
421	манифестируется в	4	1
422	именно о	1	1
423	не само	1	1
424	отказ от	2	1
425	сближение но	1	1
426	даже если	1	1
427	может оказаться	3	1
428	и так	1	1
429	сторону от	1	1
430	так что	4	1
431	же и	1	1
432	для всех	2	1
433	оказывается в	1	1
434	только на	1	1
435	и они	1	1
436	не дает	2	1
437	большинстве случаев	4	1
438	связывается с	1	1
439	в книге	3	1
440	искать в	1	1
441	и их	3	1
442	и спасение	1	1
443	вовсе не	2	1
444	друг друга	1	1
445	вводит в	1	1
446	тем что	3	1
447	но из	1	1
448	были бы	2	1
449	и сказкой	2	1
450	того что	4	1
451	часто приходится	1	1
452	и между	2	1
453	еще и	2	1
454	на грани	1	1
455	и др	7	1
456	между ними	2	1
457	но есть	1	1
458	в некоторых	2	1
459	которая пока	1	1
460	быть названо	1	1
461	превращается в	4	1
462	в любой	1	1
463	на этот	2	1
464	его как	2	1
465	на смерть	2	1
466	было ему	1	1
467	подобного рода	1	1
468	там где	4	1
469	или царь	1	1
470	что из	1	1
471	равно как	1	1
472	как это	3	1
473	в иных	1	1
474	страну мертвых	1	1
475	в особенности	2	1
476	до современности	1	1
477	из которых	3	1
478	это своего	1	1
479	общения с	1	1
480	да и	1	1
481	и мотивы	1	1
482	в это	1	1
483	в художественную	1	1
484	даже в	4	1
485	есть оно	1	1
486	на пути	1	1
487	как некую	1	1
488	и от	2	1
489	видно что	6	1
490	двух миров	1	1
491	один из	4	1
492	см ниже	1	1
493	рассматривать как	2	1
494	смерти а	1	1
495	при всем	1	1
496	но с	1	1
497	мысли не	1	1
498	обряда инициации	1	1
499	его нет	1	1
500	его не	1	1
501	когда он	6	1
502	совершенно иной	1	1
503	же к	1	1
504	будто бы	3	1
505	прошлого и	2	1
506	жизни что	1	1
507	ни было	2	1
508	хотя в	1	1
509	в новый	1	1
510	одной из	2	1
511	не говоря	1	1
512	сказать что	5	1
513	магическое слово	1	1
514	их с	1	1
515	бы его	1	1
516	при изучении	1	1
517	из этого	2	1
518	только о	1	1
519	или нескольких	1	1
520	строится на	1	1
521	в какой	3	1
522	прошлого в	1	1
523	но тоже	1	1
524	здесь обычно	1	1
525	также может	1	1
526	к другим	1	1
527	также не	1	1
528	ее в	5	1
529	в античности	1	1
530	к подобным	1	1
531	нас не	3	1
532	во всяком	1	1
