N	2gram	Potebnia_M_1	Myshleni
155	не есть	10	4
156	слова с	1	4
157	перейти к	2	4
158	имеет место	2	4
159	приводит к	1	4
160	что у	1	4
161	о том	2	4
162	мысль не	1	4
163	которые мы	5	4
164	в его	5	4
165	и только	2	4
166	по этому	2	4
167	так что	16	4
168	то и	7	4
169	к мысли	2	4
170	друг друга	5	4
171	нужно было	3	4
172	речи это	1	4
173	должны быть	7	4
174	и от	3	4
175	этой точки	1	4
176	на самом	1	3
177	только потому	3	3
178	в первом	5	3
179	в мыслях	1	3
180	что эти	1	3
181	собственном смысле	1	3
182	есть не	2	3
183	совпадает с	1	3
184	из того	2	3
185	из ее	1	3
186	в ней	7	3
187	в чем	1	3
188	но не	8	3
189	очевидно что	3	3
190	в этой	3	3
191	в одной	1	3
192	в мысли	8	3
193	самом начале	1	3
194	из этих	4	3
195	он не	3	3
196	отношений между	3	3
197	этого направления	1	3
198	и по	6	3
199	одно и	1	3
200	так и	13	3
201	с другими	1	3
202	не совпадает	1	3
203	развития в	1	3
204	мы видели	4	3
205	обратимся к	1	3
206	для него	4	3
207	в своей	3	3
208	мы в	2	3
209	друг другу	3	3
210	тем не	6	3
211	на другую	1	3
212	том и	2	3
213	для нее	2	3
214	по себе	10	3
215	и другое	3	3
216	что ему	1	3
217	но только	1	3
218	в самой	3	3
219	в другую	2	3
220	во всем	4	3
221	этом отношении	1	3
222	только по	2	3
223	начале развития	1	3
224	его с	2	3
225	значения и	1	3
226	в собственном	2	3
227	мог бы	2	3
228	для этого	2	3
229	с ним	3	3
230	системы понятий	1	3
231	во втором	5	3
232	нуждается в	2	3
233	что и	6	3
234	это не	7	3
235	движения в	1	3
236	к нему	1	3
237	мысль и	1	3
238	мы видим	4	3
239	есть в	2	3
240	только на	3	3
241	отношение мысли	1	3
242	представить себе	3	3
243	мы находим	1	3
244	мы можем	2	3
245	были бы	3	3
246	до сих	1	3
247	деятельности и	5	3
248	исторического развития	1	3
249	и потому	5	3
250	смысле этого	1	3
251	этого слова	1	3
252	и о	2	3
253	сих пор	1	3
254	но это	5	3
255	о его	2	3
256	все это	1	3
257	и слово	1	3
258	слова но	2	3
259	к пониманию	1	3
260	находит свое	1	3
261	изменяется и	1	3
262	между ними	1	3
263	первом случае	1	3
264	в то	4	3
265	развития языка	1	2
266	не иначе	3	2
267	ко всем	2	2
268	отношения к	1	2
269	одним из	2	2
270	наших исследований	1	2
271	а из	1	2
272	выражения в	1	2
273	на деле	4	2
274	и есть	2	2
275	то в	5	2
276	проявляются в	1	2
277	понятия но	1	2
278	что если	3	2
279	речи язык	1	2
280	разложения на	1	2
281	столь же	3	2
282	что его	1	2
283	значение и	2	2
284	ответ на	1	2
285	друг от	2	2
286	друга и	1	2
287	относится к	3	2
288	с этим	7	2
289	перед нами	1	2
290	говорит что	1	2
291	что по	3	2
292	его к	2	2
293	в действительности	4	2
294	расстояние от	1	2
295	что слово	3	2
296	бы с	1	2
297	в известном	1	2
298	не могла	2	2
299	на его	1	2
300	в нем	20	2
301	понятий и	1	2
302	то как	1	2
303	одной и	3	2
304	его от	1	2
305	возможно только	5	2
306	от нее	6	2
307	лишь в	1	2
308	его в	1	2
309	которого не	1	2
310	от одного	1	2
311	необходимо должны	1	2
312	ни в	1	2
313	о которых	2	2
314	показывает что	3	2
315	на основании	2	2
316	несмотря на	5	2
317	должно быть	7	2
318	бы сказать	1	2
319	в этих	7	2
320	во время	1	2
321	но если	2	2
322	привело к	1	2
323	и при	3	2
324	чем во	1	2
325	своего проявления	2	2
326	могут не	2	2
327	в их	2	2
328	в которых	1	2
329	признать что	1	2
330	должны были	1	2
331	в памяти	1	2
332	и той	3	2
333	но он	2	2
334	том же	2	2
335	даже в	1	2
336	в отношении	1	2
337	не имеет	5	2
338	того как	6	2
339	в уме	1	2
340	ничего не	1	2
341	и весь	1	2
342	прежде чем	3	2
343	и делает	1	2
344	у нас	2	2
345	развития мысли	3	2
346	есть только	11	2
347	ее развитие	1	2
348	что при	5	2
349	если же	5	2
350	изменений в	1	2
351	с ее	2	2
352	от друга	2	2
353	что все	3	2
354	свою очередь	4	2
355	и мысль	1	2
356	и образование	1	2
357	развивается не	1	2
358	то время	1	2
359	можно было	1	2
360	и которые	2	2
361	деятельности в	2	2
362	образом в	1	2
363	нее есть	1	2
364	из основных	2	2
365	развития как	1	2
366	внимание на	1	2
367	одного из	2	2
368	в математике	1	2
369	нас в	1	2
370	входит в	1	2
371	которой мы	1	2
372	должно было	1	2
373	во всей	1	2
374	наконец в	1	2
375	слов и	4	2
376	к ней	2	2
377	один из	1	2
378	внутреннее единство	2	2
379	своего выражения	1	2
380	которое мы	2	2
381	и ее	1	2
382	но то	1	2
383	с которыми	1	2
384	эти отношения	3	2
385	уже в	1	2
386	вопроса о	2	2
387	и других	4	2
388	только к	1	2
389	только одно	1	2
390	никто не	3	2
391	противоречие между	1	2
392	вовсе не	5	2
393	случае не	1	2
394	его мысль	1	2
395	и вместе	2	2
396	видно из	1	2
397	что на	6	2
398	его мысли	1	2
399	между которыми	1	2
400	с другим	3	2
401	в свою	4	2
402	себя и	1	2
403	что не	10	2
404	что для	3	2
405	во внутренней	3	2
406	представляется в	1	2
407	в мысль	1	2
408	изменяется в	1	2
409	оно имеет	1	2
410	другу и	1	2
411	который мы	1	2
412	могут быть	9	2
413	что же	2	2
414	ко всему	1	2
415	даже с	2	2
416	с необходимостью	1	2
417	только о	1	2
418	и другом	2	2
419	но для	1	2
420	не мог	3	2
421	но с	2	2
422	что делает	1	2
423	она может	3	2
424	или в	2	2
425	развития и	3	2
426	не представляет	1	2
427	для нас	9	2
428	учений о	1	2
429	мы желаем	2	2
430	но всегда	2	2
431	а в	5	2
432	иначе чем	1	2
433	в психологии	1	2
434	совершенно не	1	2
435	природе и	1	2
436	из этого	2	2
437	к этой	3	2
438	в своих	4	2
439	я могу	1	2
440	к этому	1	2
441	точно так	11	2
442	во всяком	3	2
443	и обособление	2	1
444	и т	6	1
445	например в	1	1
446	связана со	1	1
447	начинается с	1	1
448	образом развивается	1	1
449	которого в	1	1
450	того же	3	1
451	сам по	1	1
452	уже все	1	1
453	он может	1	1
454	переход от	1	1
455	есть дает	1	1
456	бы для	1	1
457	одних только	2	1
458	отношений в	1	1
459	в чисто	1	1
460	возраста не	1	1
461	его связь	1	1
462	высшей степени	1	1
463	объясняется и	1	1
464	с таким	1	1
465	в зависимости	1	1
466	и этот	1	1
467	и связанное	1	1
468	и могут	1	1
469	живой речи	1	1
470	причем и	1	1
471	содержания слов	1	1
472	а как	2	1
473	полагает что	1	1
474	языка с	6	1
475	не имеем	2	1
476	отношение слова	1	1
477	что изучение	1	1
478	мы имеем	1	1
479	или наоборот	1	1
480	своего развития	1	1
481	именно к	1	1
482	его только	2	1
483	что иное	2	1
484	само слово	1	1
485	чисто внешней	1	1
486	они были	1	1
487	ему в	1	1
488	выше но	1	1
489	зависимости от	1	1
490	круг предметов	1	1
491	чем больше	1	1
492	иное как	2	1
493	мысль что	5	1
494	одним словом	2	1
495	психология с	1	1
496	и вопрос	2	1
497	слов не	2	1
498	мы будем	2	1
499	но как	3	1
500	а только	4	1
501	друг на	1	1
502	одном и	2	1
503	только тогда	5	1
504	с психологической	1	1
505	более как	3	1
506	за пределы	2	1
507	сама по	3	1
508	на готовую	1	1
509	которые не	2	1
510	о необходимости	1	1
511	там где	4	1
512	что во	2	1
513	дает нам	1	1
514	некоторое время	1	1
515	на других	1	1
516	что как	3	1
517	в своем	3	1
518	выражения мысли	1	1
519	оторваться от	1	1
520	мысль о	2	1
521	и понимания	9	1
522	и как	6	1
523	мысль в	2	1
524	нашем же	1	1
525	мысль при	1	1
526	от этого	1	1
527	понятие в	1	1
528	умственного развития	1	1
529	еще на	1	1
530	та же	1	1
531	быть выражена	1	1
532	в ответ	1	1
533	бы не	6	1
534	не обнаруживает	1	1
535	мысли до	1	1
536	нами и	1	1
537	думать что	3	1
538	самого себя	4	1
539	что к	2	1
540	с их	1	1
541	по форме	1	1
542	как связь	1	1
543	не годится	1	1
544	о предмете	3	1
545	но на	2	1
546	вследствие этого	1	1
547	вытекающее из	1	1
548	этот процесс	1	1
549	все ее	2	1
550	заметных в	1	1
551	зависимости в	1	1
552	при этом	6	1
553	по степени	1	1
554	звук а	1	1
555	перестает быть	1	1
556	возникает только	1	1
557	поэтому его	1	1
558	не как	1	1
559	в понятии	2	1
560	по общему	2	1
561	и происхождении	1	1
562	что каждая	1	1
563	есть скорее	1	1
564	но вместе	2	1
565	подобно тому	3	1
566	на этом	1	1
567	так например	3	1
568	заключает в	2	1
569	которое как	1	1
570	вопросов о	1	1
571	но все	2	1
572	или слово	1	1
573	еще более	2	1
574	положения что	1	1
575	слова не	2	1
576	и может	2	1
577	вывести из	2	1
578	имеют в	1	1
579	в другом	1	1
580	смотреть как	1	1
581	нам остается	1	1
582	как совершается	1	1
583	совершается по	1	1
584	разница между	3	1
585	на все	2	1
586	времени и	2	1
587	предположение что	2	1
588	есть самый	1	1
589	по выражению	1	1
590	это было	1	1
591	точке в	1	1
592	что мысль	4	1
593	может стать	1	1
594	то все	2	1
595	других условиях	2	1
596	именно что	2	1
597	всю свою	1	1
598	языка но	3	1
599	должен был	1	1
600	в природу	1	1
601	развивается изнутри	1	1
602	к области	1	1
603	есть движение	2	1
604	для них	2	1
605	же образом	1	1
606	все равно	1	1
607	быть понят	1	1
608	на друга	1	1
609	со своими	1	1
610	во внимание	3	1
611	и уже	1	1
612	и мыслью	3	1
613	ключ к	2	1
614	к их	1	1
615	еще в	1	1
616	в один	2	1
617	остается в	1	1
618	их на	1	1
619	связано у	1	1
620	этих отношений	1	1
621	внешним и	2	1
622	таким же	2	1
623	и ослабления	1	1
624	нас не	1	1
625	заключать в	1	1
626	и без	3	1
627	быть названы	2	1
628	но которые	1	1
629	мы называем	2	1
630	выражением мысли	1	1
631	бы мы	1	1
632	что я	1	1
633	к познанию	1	1
634	в одном	8	1
635	бы так	1	1
636	их в	1	1
637	общего и	1	1
638	это падение	1	1
639	по гумбольдту	3	1
640	кажется нам	1	1
641	что есть	1	1
642	между людьми	1	1
643	ничего нового	1	1
644	другой не	1	1
645	она могла	1	1
646	начинает с	1	1
647	ее с	2	1
648	на себе	2	1
649	особенности как	1	1
650	целого к	1	1
651	необходимо должно	1	1
652	бытия и	3	1
653	на некоторое	1	1
654	зависят от	2	1
655	в самых	1	1
656	в деятельности	2	1
657	не могло	3	1
658	для всего	1	1
659	следовательно и	2	1
660	самого предмета	4	1
661	в общих	1	1
662	в разных	2	1
663	как формы	1	1
664	так все	1	1
665	или как	1	1
666	природы в	2	1
667	ее деятельности	1	1
668	развивается в	1	1
669	вперед и	1	1
670	на природу	1	1
671	другой стороны	5	1
672	язык имеет	2	1
673	это слово	1	1
674	убедиться в	1	1
675	формы деятельности	1	1
676	на него	3	1
677	так сказать	2	1
678	других то	1	1
679	приближается к	1	1
680	в каком	6	1
681	один шаг	1	1
682	представлять себе	1	1
683	и оно	1	1
684	и независимости	1	1
685	с и	3	1
686	поэтому не	1	1
687	сравнительно с	2	1
688	отношении чем	1	1
689	про себя	1	1
690	мыслей к	1	1
691	о происхождении	8	1
692	свое значение	1	1
693	из чего	1	1
694	самостоятельно и	1	1
695	всегда в	1	1
696	и это	3	1
697	и самое	2	1
698	из всего	1	1
699	вступая в	1	1
700	как не	1	1
701	служит только	1	1
702	но при	3	1
703	здесь не	1	1
704	всего этого	1	1
705	всякую возможность	1	1
706	языка и	17	1
707	и говорит	1	1
708	уже с	2	1
709	языка так	1	1
710	всей своей	1	1
711	выражения и	1	1
712	слово есть	1	1
713	отвечают что	1	1
714	переход к	1	1
715	грамматических форм	1	1
716	в нескольких	1	1
717	больше в	1	1
718	этой мысли	1	1
719	к первому	3	1
720	мысли мы	1	1
721	что от	1	1
722	понятно что	1	1
723	быть может	1	1
724	в словах	3	1
725	из одного	3	1
726	и вообще	3	1
727	остановимся на	1	1
728	в отдельном	1	1
729	к языку	2	1
730	слова изменяется	1	1
731	значении и	1	1
732	из других	1	1
733	связанное с	2	1
734	развитие есть	1	1
735	движения и	1	1
736	о нем	1	1
737	по значению	1	1
738	и должно	2	1
739	грамматику и	1	1
740	начинается в	1	1
741	делает возможным	1	1
742	после того	1	1
743	там в	1	1
744	это должно	1	1
745	и обусловливает	1	1
746	оказывается только	1	1
747	аналогии с	1	1
748	то тем	1	1
749	образом мы	1	1
750	возникают при	1	1
751	между тем	5	1
752	от них	1	1
753	содержание слова	1	1
754	при исследовании	1	1
755	понимания в	1	1
756	в глазах	3	1
757	в другой	3	1
758	язык в	8	1
759	укажем только	1	1
760	а следовательно	1	1
761	сомнения в	1	1
762	жизни значение	1	1
763	слова для	4	1
764	достаточным основанием	1	1
765	в представлении	1	1
766	существует как	1	1
767	и мы	1	1
768	значит что	1	1
769	развития но	1	1
770	тех пор	1	1
771	этом смысле	4	1
772	нее чем	1	1
773	но так	1	1
774	известно что	2	1
775	которые следует	1	1
776	ее к	1	1
777	мы действительно	1	1
778	понимания не	1	1
779	и представляет	1	1
780	сам гумбольдт	2	1
781	этот вопрос	2	1
782	дело с	1	1
783	пришел к	1	1
784	мы увидим	3	1
785	проникнуть в	1	1
786	что различные	1	1
787	в стороне	4	1
788	всяком случае	1	1
789	непонятно каким	1	1
790	не сказать	1	1
791	но между	1	1
792	и действуют	1	1
793	лежащие в	1	1
794	известные нам	1	1
795	слова были	2	1
796	положение что	1	1
797	языка как	5	1
798	в виде	1	1
799	в понятие	1	1
800	каким образом	3	1
801	при помощи	2	1
802	но совершенно	2	1
803	из них	1	1
804	за ним	2	1
805	не так	3	1
806	одна только	1	1
807	а понимание	1	1
808	в прошлом	1	1
809	чтобы она	1	1
810	двух противоположных	2	1
811	не для	1	1
812	к ним	2	1
813	как его	1	1
814	у него	1	1
815	деятельности для	1	1
816	само по	4	1
817	к обогащению	1	1
818	заметить что	2	1
819	не говорит	1	1
820	как будто	2	1
821	от того	4	1
822	напротив того	1	1
823	в них	3	1
824	ее на	1	1
825	в других	2	1
826	и природа	1	1
827	это развитие	1	1
828	вопросах о	1	1
829	значение чем	1	1
830	чтобы показать	1	1
831	не были	2	1
832	к разрешению	1	1
833	себе представить	7	1
834	общего закона	1	1
835	не снилось	1	1
836	фактов заставляющих	1	1
837	от первого	1	1
838	нельзя сказать	1	1
839	говорить и	1	1
840	значении слова	1	1
841	к которому	3	1
842	мысли для	1	1
843	как же	1	1
844	слово но	1	1
845	к более	1	1
846	не было	4	1
847	есть тоже	1	1
848	на этот	2	1
849	в употреблении	1	1
850	отношения в	1	1
851	ничем не	1	1
852	выше и	1	1
853	и непосредственно	1	1
854	его как	1	1
855	что несмотря	1	1
856	в живой	2	1
857	и том	2	1
858	под влиянием	2	1
859	особенностей и	1	1
860	в одно	2	1
861	если не	2	1
862	в связи	1	1
863	и отношение	1	1
864	предложения и	1	1
865	правильно и	1	1
866	законов и	1	1
867	направлении и	1	1
868	все более	3	1
869	но оно	3	1
870	связь с	2	1
871	слова то	2	1
872	за тем	2	1
873	невозможно потому	1	1
874	со словом	3	1
875	внутренней природы	1	1
876	тех и	2	1
877	предположить что	1	1
878	он говорит	1	1
879	она есть	1	1
880	предметом так	1	1
881	быть если	1	1
882	этой последней	1	1
883	к великому	1	1
884	тому как	4	1
885	и там	1	1
886	находятся в	3	1
887	никакой возможности	1	1
888	человеке а	1	1
889	вообще отношения	1	1
890	как нельзя	1	1
891	как речь	1	1
892	мысли это	1	1
893	это значит	1	1
894	в состоянии	3	1
895	как две	1	1
896	быть не	4	1
897	неизменным и	1	1
898	слова есть	1	1
899	и след	3	1
900	как только	1	1
901	этим последним	3	1
902	на которой	1	1
903	только для	3	1
904	заставляет нас	2	1
905	и таким	1	1
906	и развития	2	1
907	по характеру	1	1
908	истории но	1	1
909	к другим	2	1
910	в каких	1	1
911	ибо он	1	1
912	изменения которые	1	1
913	слова так	1	1
914	ней не	1	1
915	на одной	1	1
916	не станет	2	1
917	новое слово	1	1
918	оно и	3	1
919	совершается этот	1	1
920	при таком	4	1
921	этот переход	1	1
922	имеет дело	1	1
923	в результате	1	1
924	в строении	2	1
925	о котором	3	1
926	того с	1	1
927	хотя и	3	1
928	то не	3	1
929	как эта	1	1
930	как движение	1	1
931	и все	3	1
932	как теперь	1	1
933	жить и	1	1
934	все вообще	1	1
935	не должен	1	1
936	случае и	1	1
937	мысль на	1	1
938	все они	2	1
939	себе или	2	1
940	же в	2	1
941	как без	1	1
942	могли быть	1	1
943	которым мы	1	1
944	человека не	2	1
945	необходимо должна	1	1
946	судить о	3	1
947	даже при	1	1
948	к ее	1	1
949	по поводу	3	1
950	лишь по	1	1
951	но разве	1	1
952	из внутреннего	1	1
953	была бы	2	1
954	при других	3	1
955	оно совершается	1	1
956	по одному	1	1
957	жизни а	1	1
958	что понятие	3	1
959	нет но	1	1
960	к звукам	1	1
961	не что	2	1
962	остается неизменным	1	1
963	других свойств	1	1
964	области психологии	1	1
965	что такое	1	1
966	но эти	2	1
967	это так	1	1
968	и другие	1	1
969	сливались бы	1	1
970	в таком	5	1
971	другое в	1	1
972	они не	1	1
