N	2gram	Vygotskiy__3	Narrotol
266	в свою	4	2
267	все что	1	2
268	по причине	1	2
269	в таком	3	2
270	во всяком	2	2
271	бы перед	1	1
272	как все	2	1
273	и т	14	1
274	одним из	1	1
275	о каких	1	1
276	рассказ об	1	1
277	же как	1	1
278	чтобы не	1	1
279	не знаем	2	1
280	в следующем	1	1
281	не остается	1	1
282	не имел	1	1
283	на самом	2	1
284	это и	1	1
285	так у	1	1
286	и есть	1	1
287	ему что	1	1
288	и до	1	1
289	о каждом	1	1
290	он указывает	1	1
291	сам автор	3	1
292	выражается в	1	1
293	по его	3	1
294	мы уже	7	1
295	из всех	3	1
296	например в	2	1
297	полагает что	3	1
298	второй смысл	1	1
299	ней есть	1	1
300	от первой	1	1
301	он как	1	1
302	то и	3	1
303	становится совершенно	1	1
304	и другая	1	1
305	событий и	1	1
306	из которых	4	1
307	он был	3	1
308	же мере	2	1
309	в грехах	1	1
310	бы она	2	1
311	природы и	1	1
312	сказать и	1	1
313	и главное	1	1
314	при жизни	1	1
315	мы будем	1	1
316	не то	4	1
317	дело обстоит	1	1
318	которую она	1	1
319	не все	1	1
320	всеми последующими	1	1
321	отношение к	1	1
322	тут же	1	1
323	и я	2	1
324	вызывает в	1	1
325	подробности и	1	1
326	что именно	2	1
327	с этим	8	1
328	не одним	1	1
329	еще и	2	1
330	в полном	2	1
331	которая состоит	1	1
332	когда он	4	1
333	целый ряд	2	1
334	и наконец	2	1
335	и к	3	1
336	в действительности	1	1
337	это то	1	1
338	для которого	1	1
339	со своей	2	1
340	это решение	1	1
341	и придает	2	1
342	действия и	2	1
343	в которой	5	1
344	картины в	1	1
345	что это	10	1
346	ни один	1	1
347	как некий	1	1
348	же слово	1	1
349	за это	1	1
350	бы не	3	1
351	то я	1	1
352	кажется уже	1	1
353	что автор	2	1
354	и тот	1	1
355	что даже	2	1
356	ту самую	1	1
357	что она	16	1
358	главным образом	3	1
359	сидя в	1	1
360	т д	4	1
361	к герою	1	1
362	чтобы они	1	1
363	не как	1	1
364	однако он	1	1
365	в силу	2	1
366	моя мысль	1	1
367	в корне	1	1
368	он прямо	2	1
369	увидим впоследствии	2	1
370	и по	2	1
371	так например	2	1
372	в нее	2	1
373	именно это	3	1
374	говоря в	1	1
375	таким образом	12	1
376	но все	1	1
377	этом последнем	1	1
378	в одну	1	1
379	однако все	1	1
380	правило не	1	1
381	могла бы	3	1
382	которого была	1	1
383	значение в	1	1
384	чего он	1	1
385	том случае	1	1
386	той же	2	1
387	глубокий и	1	1
388	его в	3	1
389	с другими	1	1
390	деле в	1	1
391	том именно	1	1
392	всю свою	1	1
393	чему мы	1	1
394	отражение в	1	1
395	в итоге	1	1
396	действий и	1	1
397	все слова	1	1
398	животных в	2	1
399	но уже	1	1
400	далеко не	3	1
401	все было	1	1
402	на основании	1	1
403	в ее	7	1
404	с тем	8	1
405	одна и	1	1
406	мы видели	6	1
407	и было	1	1
408	автора и	2	1
409	в один	3	1
410	нисколько не	1	1
411	или менее	1	1
412	его нельзя	1	1
413	и всеми	1	1
414	в котором	6	1
415	с точки	9	1
416	и благодаря	1	1
417	в их	1	1
418	больше не	3	1
419	что вся	1	1
420	и языка	1	1
421	нами совершенно	1	1
422	оказывается что	1	1
423	в которых	6	1
424	должны были	2	1
425	глазах читателя	1	1
426	теми же	1	1
427	внимание и	1	1
428	и радость	1	1
429	что этот	4	1
430	галлюцинации в	1	1
431	здесь достаточно	1	1
432	для нее	1	1
433	даже в	1	1
434	что эта	4	1
435	случае мы	1	1
436	нас к	1	1
437	тому что	6	1
438	самого рассказа	1	1
439	внимание к	2	1
440	можно ли	1	1
441	как будет	1	1
442	так как	6	1
443	сущности говоря	7	1
444	перед смертью	1	1
445	того как	3	1
446	которые не	1	1
447	было не	1	1
448	с и	6	1
449	из их	1	1
450	это еще	1	1
451	а тот	1	1
452	и уже	2	1
453	для всех	2	1
454	действия они	1	1
455	как не	1	1
456	не принадлежит	1	1
457	вниманию читателя	1	1
458	быть рассказана	1	1
459	тех слов	1	1
460	всех прочих	2	1
461	в момент	1	1
462	в мировой	1	1
463	отличается от	1	1
464	того о	1	1
465	понять что	1	1
466	указывает на	6	1
467	ли в	1	1
468	еще при	1	1
469	обычно в	1	1
470	должен быть	3	1
471	на мягкую	1	1
472	когда под	1	1
473	читателя он	1	1
474	есть одновременно	1	1
475	в виду	4	1
476	для читателя	2	1
477	а когда	1	1
478	только то	2	1
479	говорили что	1	1
480	всей своей	1	1
481	принимают участие	1	1
482	слова а	1	1
483	и совершенно	4	1
484	и когда	5	1
485	в другом	5	1
486	по аналогии	2	1
487	из двух	3	1
488	не ограничивается	1	1
489	не за	1	1
490	не с	1	1
491	ясно что	6	1
492	это вовсе	1	1
493	каждого из	3	1
494	смысл рассказа	1	1
495	мог бы	1	1
496	и каждый	1	1
497	прилагаться к	1	1
498	вошел в	2	1
499	имеет дело	1	1
500	том как	2	1
501	наше внимание	3	1
502	не исчерпывается	1	1
503	был не	1	1
504	из одного	3	1
505	и вообще	1	1
506	один человек	1	1
507	этой двойственности	1	1
508	и вся	1	1
509	и здесь	6	1
510	и та	2	1
511	определенным образом	1	1
512	всеми предыдущими	1	1
513	в глаза	2	1
514	этого сказать	1	1
515	все та	1	1
516	для нас	8	1
517	под именем	1	1
518	во всех	4	1
519	что и	4	1
520	две половины	1	1
521	не более	2	1
522	вслед за	1	1
523	все время	30	1
524	к ней	2	1
525	как результат	1	1
526	и мы	13	1
527	подробностями и	1	1
528	другой более	1	1
529	с той	4	1
530	в двух	9	1
531	тот же	3	1
532	и этих	1	1
533	мы увидим	12	1
534	по мнению	2	1
535	это означает	1	1
536	между этими	1	1
537	с одной	6	1
538	со всеми	2	1
539	с которыми	1	1
540	того же	3	1
541	ряде случаев	1	1
542	и у	1	1
543	ни одного	1	1
544	словами он	1	1
545	от других	1	1
546	у них	2	1
547	или положение	2	1
548	не из	1	1
549	всех видов	1	1
550	предположение что	1	1
551	она бывает	1	1
552	но совершенно	1	1
553	плана в	4	1
554	участие в	1	1
555	что сама	1	1
556	только одно	1	1
557	автор как	1	1
558	представить себе	1	1
559	это верно	2	1
560	которая составляет	1	1
561	рассказа он	2	1
562	этими словами	1	1
563	не понимал	1	1
564	ни для	1	1
565	тем что	3	1
566	не просто	2	1
567	указание на	1	1
568	смерти и	1	1
569	этот второй	3	1
570	момент в	1	1
571	это будет	2	1
572	которое мы	3	1
573	построена так	1	1
574	на мировую	1	1
575	не оказывается	1	1
576	по смыслу	2	1
577	мы воспринимаем	1	1
578	же самым	1	1
579	который не	4	1
580	которых мы	6	1
581	а именно	1	1
582	сам себя	2	1
583	для этого	2	1
584	а с	2	1
585	люди как	1	1
586	что для	1	1
587	говорит о	2	1
588	одной стороны	5	1
589	он только	1	1
590	и опять	1	1
591	на которых	1	1
592	с большей	1	1
593	примере в	1	1
594	свое отражение	1	1
595	когда она	3	1
596	там где	6	1
597	заключительные слова	1	1
598	ближе к	1	1
599	как именно	1	1
600	именно поэтому	1	1
601	о себе	1	1
602	так же	2	1
603	и потому	1	1
604	объединены в	1	1
605	надо было	2	1
606	что за	2	1
607	наряду с	3	1
608	самым как	1	1
609	есть на	1	1
610	в тех	4	1
611	о человеке	2	1
612	не можем	4	1
613	рассказ в	3	1
614	указанием на	1	1
615	бросается в	1	1
616	и смерти	1	1
617	художественное произведение	1	1
618	как один	1	1
619	своей жизни	2	1
620	но это	3	1
621	все это	3	1
622	порядка и	1	1
623	текст и	1	1
624	на следующем	1	1
625	говоря это	1	1
626	пока еще	1	1
627	и где	1	1
628	это явление	1	1
629	другой смысл	2	1
630	случае он	1	1
631	отношениях к	1	1
632	которых он	1	1
633	указать на	3	1
634	от имени	3	1
635	при таком	2	1
636	ко второй	2	1
637	на стороне	1	1
638	о котором	5	1
639	человек и	1	1
640	собственно говоря	1	1
641	нас по	1	1
642	но еще	1	1
643	еще более	1	1
644	лиц что	1	1
645	будто бы	1	1
646	все они	2	1
647	отношении к	1	1
648	оказывается и	1	1
649	письма и	1	1
650	это все	1	1
651	из поля	1	1
652	была бы	2	1
653	совершенно не	5	1
654	это на	1	1
655	действие которое	2	1
656	этим объясняется	1	1
657	элементов из	1	1
658	более или	1	1
659	к этой	2	1
660	конца не	1	1
661	случае если	1	1
662	к этому	3	1
663	они не	2	1
