N	2gram	Tiupa_Anal_3	FransuaR
329	употребления в	1	1
330	за ней	1	1
331	данном случае	3	1
332	отражение в	1	1
333	еще одно	1	1
334	в жизни	2	1
335	смерть и	1	1
336	в единое	1	1
337	как об	1	1
338	с тем	2	1
339	в слове	5	1
340	мире есть	1	1
341	есть он	1	1
342	автора и	1	1
343	обратимся к	1	1
344	и становится	1	1
345	к первому	2	1
346	свою речь	1	1
347	как все	1	1
348	первому эпизоду	1	1
349	и без	3	1
350	всяком случае	2	1
351	было чрезвычайно	1	1
352	мысли и	1	1
353	должны были	1	1
354	в силу	1	1
355	чтоб я	1	1
356	не будем	1	1
357	времени не	1	1
358	что было	1	1
359	доказывает что	2	1
360	жениться и	1	1
361	свобода и	1	1
362	соткан из	1	1
363	по себе	4	1
364	даже в	2	1
365	же мы	1	1
366	культуры это	1	1
367	но они	2	1
368	смешно как	1	1
369	у кого	1	1
370	на него	1	1
371	своего героя	1	1
372	в основе	1	1
373	его части	2	1
374	и автор	1	1
375	для всего	1	1
376	нашли свое	1	1
377	или как	1	1
378	с одним	1	1
379	только усиливают	1	1
380	своей природе	1	1
381	более что	1	1
382	по своей	2	1
383	ценностей жизни	1	1
384	имеющие никакого	1	1
385	со своим	1	1
386	связи с	1	1
387	здесь явственно	2	1
388	и делает	1	1
389	что на	1	1
390	в стиле	1	1
391	у нас	1	1
392	не могут	1	1
393	он и	3	1
394	встречается в	1	1
395	и всех	1	1
396	его за	2	1
397	с полной	1	1
398	своего отца	1	1
399	и о	1	1
400	от друга	1	1
401	здесь не	3	1
402	в средневековой	1	1
403	мысль о	3	1
404	так в	3	1
405	в дальнейшем	2	1
406	по этой	1	1
407	не с	2	1
408	чем у	1	1
409	поэтому в	2	1
410	об этом	2	1
411	могла не	1	1
412	в глубине	2	1
413	образом в	1	1
414	в таком	1	1
415	именно потому	1	1
416	в применении	1	1
417	новеллы и	1	1
418	в другом	1	1
419	т.п в	1	1
420	в глаза	2	1
421	от своего	1	1
422	в новую	2	1
423	мир и	1	1
424	от них	1	1
425	от одного	1	1
426	ее содержание	1	1
427	наконец в	1	1
428	о своих	2	1
429	в заключительной	4	1
430	к которому	1	1
431	в эпиграфе	1	1
432	этот вопрос	1	1
433	во всем	3	1
434	в дальнейшей	1	1
435	еще и	3	1
436	сына и	1	1
437	в литературу	2	1
438	который в	3	1
439	между тем	5	1
440	в контексте	2	1
441	и новое	1	1
442	себя в	4	1
443	так что	1	1
444	нигде и	1	1
445	завершение в	1	1
446	не имеющие	1	1
447	да еще	1	1
448	а напротив	2	1
449	что по	4	1
450	во втором	4	1
451	или даже	1	1
452	но от	1	1
453	его и	1	1
454	их как	1	1
455	который как	2	1
456	одно из	1	1
457	себе в	1	1
458	ведь это	1	1
459	слова в	1	1
460	и утверждение	1	1
461	к ним	1	1
462	ту сторону	1	1
463	играет в	1	1
464	не говорит	1	1
465	к той	1	1
466	и строго	1	1
467	и даже	8	1
468	о своей	2	1
469	и носил	1	1
470	как у	1	1
471	на этот	1	1
472	присуще и	1	1
473	веселым и	1	1
474	и прежде	2	1
475	к ее	1	1
476	мира это	1	1
477	но о	1	1
478	героя и	4	1
479	говорит о	2	1
480	по тем	1	1
481	превращается в	1	1
482	этой части	1	1
483	однако и	3	1
484	так когда	1	1
485	один из	2	1
486	течение двадцати	1	1
487	по ту	1	1
488	картину мира	1	1
489	и фигура	1	1
490	о чем	4	1
491	литература в	1	1
492	когда же	1	1
493	свое отражение	1	1
494	вероятно не	1	1
495	изо всех	1	1
496	на фоне	1	1
497	связь с	2	1
498	в частности	12	1
499	все основные	1	1
500	я уже	1	1
501	как это	3	1
502	к себе	1	1
503	на конец	1	1
504	автора в	1	1
505	в столь	1	1
506	к другому	1	1
507	лицом к	1	1
508	такого рода	5	1
509	двадцати лет	1	1
510	применении к	1	1
511	на четвертую	1	1
512	в тех	2	1
513	первом случае	1	1
514	смысле он	1	1
515	с этой	1	1
516	и формы	1	1
517	в гораздо	1	1
518	оба они	1	1
519	между прочим	1	1
520	в начале	6	1
521	ни для	2	1
522	жизненного процесса	1	1
523	ибо он	1	1
524	загробного мира	2	1
525	в одно	1	1
526	это уже	1	1
527	в мировой	1	1
528	аллюзия на	1	1
529	говоря языком	1	1
530	культуры и	1	1
531	обращается к	1	1
532	от него	1	1
533	тем более	1	1
534	не должен	2	1
535	на языке	3	1
536	от всего	1	1
537	указывает на	3	1
538	по пути	4	1
539	и внутренних	1	1
540	новое рождение	1	1
541	может и	1	1
542	между ними	1	1
543	на смену	1	1
544	одного элемента	1	1
545	сказать что	2	1
546	от всех	1	1
547	дело с	3	1
548	к его	1	1
549	было показано	1	1
550	особенности с	1	1
551	героя в	1	1
552	не что	1	1
553	ко всему	1	1
554	из этого	1	1
555	в трех	1	1
556	сына в	1	1
557	время они	1	1
558	никаких оснований	1	1
559	ее в	1	1
560	в своих	1	1
561	как на	1	1
562	они не	1	1
