N	2gram	Vinokur_St_2	Myslijsy
145	заключается в	1	3
146	и тем	1	3
147	в них	2	3
148	в этой	2	3
149	во внимание	2	3
150	не мог	3	3
151	не так	1	3
152	в своей	7	3
153	и без	1	3
154	с точки	2	3
155	о языке	1	3
156	и той	1	3
157	тому что	7	3
158	она не	1	3
159	для того	7	3
160	самого начала	3	3
161	на него	1	3
162	сколько и	1	3
163	с и	2	3
164	не могло	3	3
165	или же	1	3
166	как она	1	3
167	оно не	3	3
168	и это	2	3
169	с самого	3	3
170	столько же	3	3
171	к первому	2	3
172	без сомнения	1	3
173	и вообще	2	3
174	разница между	1	3
175	к одной	1	3
176	и во	1	3
177	в создании	1	3
178	по мнению	1	3
179	но как	1	3
180	из коих	1	3
181	судить о	1	3
182	только на	1	3
183	одно из	1	3
184	и их	1	3
185	могло бы	1	3
186	были бы	1	3
187	что для	1	3
188	связи с	4	3
189	но оно	1	3
190	к которому	1	3
191	и от	1	3
192	то не	1	3
193	и все	1	3
194	к этой	1	3
195	сказать что	2	3
196	по поводу	8	3
197	как на	9	3
198	во всяком	3	3
199	одним из	6	2
200	тем же	2	2
201	если б	4	2
202	их и	1	2
203	а как	4	2
204	в сущности	1	2
205	что до	1	2
206	бы то	2	2
207	тогда как	2	2
208	за пределы	1	2
209	которые не	3	2
210	что во	1	2
211	что именно	2	2
212	в течение	6	2
213	в полном	3	2
214	на память	4	2
215	в которой	11	2
216	что к	1	2
217	языка к	1	2
218	бы только	1	2
219	на то	2	2
220	и если	1	2
221	мы можем	1	2
222	к одному	1	2
223	различия в	1	2
224	и более	2	2
225	с этой	2	2
226	но все	7	2
227	значительной степени	2	2
228	на все	1	2
229	именно что	1	2
230	само собою	2	2
231	для них	1	2
232	но уже	1	2
233	о которых	2	2
234	в один	2	2
235	в г	7	2
236	та что	1	2
237	но если	1	2
238	в их	3	2
239	ни малейшего	1	2
240	не представляется	2	2
241	но он	3	2
242	не могли	2	2
243	том же	2	2
244	к языку	1	2
245	и всегда	2	2
246	дело в	4	2
247	к новым	1	2
248	того чтобы	6	2
249	только не	2	2
250	связанное с	1	2
251	к ней	1	2
252	заметить что	1	2
253	из того	1	2
254	как будто	1	2
255	не потому	2	2
256	в движении	2	2
257	сравнении с	2	2
258	сравнительно с	1	2
259	ничего общего	1	2
260	как мы	1	2
261	не будет	1	2
262	только при	1	2
263	мысль о	1	2
264	времени и	4	2
265	и которые	1	2
266	на которую	1	2
267	в виду	7	2
268	о том	17	2
269	никак не	2	2
270	одного из	1	2
271	связь между	1	2
272	еще более	4	2
273	и отдельные	1	2
274	не зная	1	2
275	известно что	1	2
276	как например	2	2
277	этот вопрос	2	2
278	по этому	2	2
279	в таких	1	2
280	внимание что	1	2
281	же в	1	2
282	в начале	3	2
283	при помощи	4	2
284	но совершенно	1	2
285	нуждается в	1	2
286	и вместе	1	2
287	должно следовать	1	2
288	таком виде	1	2
289	не были	1	2
290	только по	2	2
291	на основании	1	2
292	у нас	3	2
293	на этот	2	2
294	если не	2	2
295	связь с	2	2
296	не создает	1	2
297	что же	1	2
298	языка по	1	2
299	и о	4	2
300	между прочим	12	2
301	нисколько не	1	2
302	но с	4	2
303	ли в	1	2
304	не существует	1	2
305	или в	1	2
306	хотя бы	3	2
307	только что	2	2
308	все они	1	2
309	ни было	2	2
310	что оно	1	2
311	но вместе	1	2
312	была бы	5	2
313	из этого	1	2
314	жизни и	1	2
315	но эти	1	2
316	бы даже	1	2
317	все что	1	2
318	вряд ли	3	1
319	например в	3	1
320	с с	1	1
321	же как	3	1
322	до него	2	1
323	сам по	1	1
324	самом деле	3	1
325	создании своего	1	1
326	лучшее средство	1	1
327	в чисто	2	1
328	из его	2	1
329	это доказывает	1	1
330	едва ли	1	1
331	в зависимости	1	1
332	его не	3	1
333	причем и	1	1
334	не столько	7	1
335	совпадает с	1	1
336	образом уже	1	1
337	не вполне	1	1
338	на себя	3	1
339	которое в	1	1
340	зависимости от	1	1
341	так а	1	1
342	одного слова	1	1
343	в каждой	1	1
344	и на	6	1
345	на них	1	1
346	сходные с	1	1
347	в чем	1	1
348	с его	2	1
349	на другой	1	1
350	на самом	3	1
351	язык которым	1	1
352	не то	3	1
353	нет не	1	1
354	себе и	1	1
355	что они	2	1
356	эту борьбу	1	1
357	о необходимости	1	1
358	одном из	3	1
359	что история	1	1
360	что когда	1	1
361	когда он	1	1
362	был связан	1	1
363	что этим	1	1
364	более или	2	1
365	и хотя	1	1
366	собою разумеется	2	1
367	для которого	1	1
368	значения как	1	1
369	при создании	1	1
370	а во-вторых	1	1
371	все эти	2	1
372	одно время	1	1
373	так в	1	1
374	в известном	3	1
375	с их	1	1
376	и кто	1	1
377	не годится	1	1
378	о ее	1	1
379	как он	2	1
380	вследствие этого	1	1
381	на его	2	1
382	по словам	4	1
383	том в	1	1
384	от которого	1	1
385	перестает быть	1	1
386	высшей степени	1	1
387	только отчасти	1	1
388	не как	1	1
389	нам только	1	1
390	его от	1	1
391	на этом	1	1
392	что она	1	1
393	одно и	1	1
394	тем в	2	1
395	и характер	1	1
396	литературного языка	2	1
397	зрения на	1	1
398	не нашел	2	1
399	раз при	1	1
400	его в	2	1
401	было в	1	1
402	только там	1	1
403	укажем только	1	1
404	не совпадает	1	1
405	что один	1	1
406	всю свою	1	1
407	истории и	2	1
408	должен был	4	1
409	еще одно	1	1
410	который сам	1	1
411	он на	1	1
412	из нее	3	1
413	есть произведение	1	1
414	будет иметь	1	1
415	жизни то	1	1
416	и уже	1	1
417	с такой	1	1
418	в развитии	1	1
419	можно считать	1	1
420	через другие	1	1
421	что собственно	2	1
422	на таких	1	1
423	нет никакого	2	1
424	или менее	2	1
425	и вполне	1	1
426	во время	2	1
427	и другие	2	1
428	от своего	1	1
429	что такое	2	1
430	в отношении	2	1
431	в письме	5	1
432	в котором	7	1
433	как произведение	2	1
434	на свою	1	1
435	что я	2	1
436	прямым следствием	1	1
437	словам другого	1	1
438	такую же	1	1
439	времени не	2	1
440	сами по	2	1
441	и эти	1	1
442	внешних влияний	1	1
443	есть еще	2	1
444	что этот	2	1
445	где нет	2	1
446	даже в	2	1
447	что есть	1	1
448	какие бы	1	1
449	на рубеже	3	1
450	слово должно	1	1
451	оба эти	3	1
452	а на	1	1
453	что с	2	1
454	виду что	1	1
455	на памяти	1	1
456	что ему	3	1
457	может служить	1	1
458	нельзя поэтому	1	1
459	всех языках	1	1
460	которого он	1	1
461	например что	2	1
462	которым говорит	1	1
463	для кого	1	1
464	и проч	1	1
465	что создавая	1	1
466	но только	1	1
467	для всего	1	1
468	принадлежат к	1	1
469	ничего не	4	1
470	б в	2	1
471	это слово	3	1
472	вернее сказать	1	1
473	и теперь	2	1
474	до того	4	1
475	доказать что	2	1
476	этом отношении	9	1
477	ли нам	1	1
478	известно например	1	1
479	в области	2	1
480	предположение о	1	1
481	свое собственное	1	1
482	уже о	1	1
483	в духе	2	1
484	а что	1	1
485	и найти	1	1
486	в полной	2	1
487	где он	2	1
488	странным что	1	1
489	находясь в	1	1
490	отношении ее	1	1
491	им в	1	1
492	значения и	1	1
493	как не	1	1
494	говоря уже	1	1
495	здесь не	1	1
496	себя до	1	1
497	в ее	2	1
498	всякую возможность	1	1
499	лучше сказать	2	1
500	то время	1	1
501	роль в	1	1
502	отказаться от	1	1
503	различие между	1	1
504	на том	1	1
505	и совершенно	1	1
506	что у	4	1
507	iii в	1	1
508	в образе	3	1
509	переход к	1	1
510	можно было	1	1
511	на нее	3	1
512	те же	1	1
513	не с	1	1
514	здесь нет	1	1
515	этой мысли	2	1
516	он по	2	1
517	еще в	2	1
518	в результате	2	1
519	зрения но	1	1
520	этом месте	2	1
521	отрицать что	1	1
522	нас к	1	1
523	образом в	1	1
524	в построении	1	1
525	слова а	1	1
526	и живой	1	1
527	таким путем	1	1
528	в другом	4	1
529	на вопрос	3	1
530	внимание на	4	1
531	разумеется в	2	1
532	нашел бы	1	1
533	после того	4	1
534	нее есть	1	1
535	отличаются от	1	1
536	с другими	1	1
537	было они	1	1
538	видели выше	1	1
539	должно было	3	1
540	которые он	1	1
541	наконец в	3	1
542	свои личные	1	1
543	окажется что	1	1
544	и об	1	1
545	для самого	1	1
546	в лице	1	1
547	других источников	1	1
548	развивается в	1	1
549	тех пор	1	1
550	один из	1	1
551	и народной	1	1
552	каком он	1	1
553	что конечно	1	1
554	с ними	1	1
555	что он	13	1
556	пришел к	1	1
557	в какой	2	1
558	поэтому и	1	1
559	такое же	2	1
560	всяком случае	3	1
561	от них	1	1
562	но между	1	1
563	с которыми	1	1
564	с какой	1	1
565	этом можно	1	1
566	уже в	1	1
567	и насколько	1	1
568	языком а	1	1
569	до появления	1	1
570	к известным	1	1
571	ответ на	1	1
572	из них	3	1
573	относятся к	3	1
574	говорит что	1	1
575	а другое	1	1
576	нее в	1	1
577	чувствует свою	1	1
578	не находит	1	1
579	ни в	3	1
580	не для	1	1
581	как его	1	1
582	но что	1	1
583	у него	1	1
584	случае не	2	1
585	формы в	1	1
586	вообще можно	1	1
587	следует понимать	1	1
588	должны говорить	1	1
589	чтобы показать	1	1
590	с общим	1	1
591	именно как	1	1
592	но одно	1	1
593	до сих	6	1
594	уже при	1	1
595	именно в	4	1
596	в каких	1	1
597	еще и	3	1
598	хотя речь	1	1
599	себя и	1	1
600	только к	2	1
601	обратить внимание	5	1
602	сосредоточивается в	1	1
603	их не	1	1
604	к сожалению	2	1
605	ничем не	1	1
606	не на	2	1
607	следующее место	2	1
608	его как	2	1
609	и слово	1	1
610	особенностей и	1	1
611	в связи	1	1
612	в речи	4	1
613	виде в	1	1
614	так называемых	1	1
615	более чем	1	1
616	имея в	1	1
617	в творчестве	1	1
618	при его	1	1
619	время с	1	1
620	в одной	2	1
621	по одному	1	1
622	общего с	1	1
623	приводит в	1	1
624	над ним	1	1
625	он взялся	1	1
626	в данном	2	1
627	что за	2	1
628	его собственной	1	1
629	этих словах	2	1
630	такого рода	2	1
631	утверждая что	1	1
632	в ответ	1	1
633	в тех	2	1
634	с тех	1	1
635	да и	1	1
636	этом основании	1	1
637	бы думать	1	1
638	взглядов на	1	1
639	что из	1	1
640	сих пор	5	1
641	все это	11	1
642	ни для	1	1
643	что касается	1	1
644	но для	1	1
645	при всем	1	1
646	на одной	1	1
647	не подлежит	1	1
648	обнаруживается не	1	1
649	нам что	1	1
650	этой системы	1	1
651	в эту	3	1
652	и первое	1	1
653	не должен	2	1
654	случае и	1	1
655	будто бы	1	1
656	могли быть	1	1
657	давно уже	3	1
658	влияний в	1	1
659	между ними	1	1
660	не говоря	1	1
661	слова с	1	1
662	но разве	1	1
663	прежде и	1	1
664	совершенно не	2	1
665	их с	1	1
666	никакой связи	1	1
667	в последнем	1	1
668	только о	2	1
669	ко времени	2	1
670	на это	2	1
671	полной силе	1	1
672	в голову	1	1
673	это было	2	1
674	того времени	4	1
675	я могу	1	1
676	нас не	2	1
677	следует сказать	1	1
678	к этому	4	1
679	том каким	1	1
680	они не	2	1
681	как следствие	2	1
682	смысле что	1	1
