N	2gram	Tiupa_Hudo_2	Psycholo
210	к этому	1	3
211	в таком	1	3
212	же как	2	2
213	в сердце	1	2
214	это и	1	2
215	бы для	1	2
216	к другому	1	2
217	отношения между	1	2
218	по преимуществу	3	2
219	едва ли	3	2
220	отношения к	1	2
221	а как	2	2
222	что между	1	2
223	это означает	1	2
224	время как	1	2
225	и он	3	2
226	он был	1	2
227	между собой	1	2
228	со словами	1	2
229	с его	5	2
230	во всех	1	2
231	различия между	2	2
232	по отношению	7	2
233	себе и	1	2
234	друг от	1	2
235	и читатель	3	2
236	в одной	1	2
237	от друга	1	2
238	яснее и	1	2
239	перед нами	11	2
240	следующим образом	3	2
241	ни один	1	2
242	он в	1	2
243	все эти	1	2
244	в ответ	3	2
245	в нашем	2	2
246	как он	3	2
247	противоречие с	3	2
248	в нашей	1	2
249	образом и	1	2
250	том чтобы	1	2
251	что от	1	2
252	но все	1	2
253	в каждом	1	2
254	а затем	1	2
255	же не	2	2
256	и с	6	2
257	искусства в	1	2
258	в глазах	6	2
259	из них	2	2
260	только о	1	2
261	о которых	2	2
262	для чего	1	2
263	чем в	1	2
264	и при	1	2
265	в котором	6	2
266	с точки	2	2
267	всякий раз	3	2
268	страх и	1	2
269	в словах	1	2
270	любви и	3	2
271	от нас	1	2
272	и другое	1	2
273	в то	6	2
274	что ему	1	2
275	дело в	1	2
276	того как	2	2
277	своего героя	1	2
278	во всякой	1	2
279	чем не	1	2
280	и так	1	2
281	увидеть что	1	2
282	что самое	1	2
283	и чувства	1	2
284	со своим	3	2
285	есть только	1	2
286	ли не	1	2
287	отличается от	1	2
288	любовь в	1	2
289	все лица	1	2
290	и понять	1	2
291	такое что	1	2
292	знаем что	1	2
293	смерти в	1	2
294	в себя	1	2
295	приводит к	2	2
296	на том	1	2
297	не с	2	2
298	еще в	1	2
299	когда в	3	2
300	наше внимание	1	2
301	является в	1	2
302	и даже	1	2
303	ничего не	5	2
304	или иной	2	2
305	но мы	1	2
306	можно сказать	6	2
307	места и	1	2
308	как например	1	2
309	быть и	1	2
310	обе эти	1	2
311	что даже	2	2
312	это же	1	2
313	в качестве	4	2
314	никогда еще	1	2
315	ни одного	2	2
316	мы получим	1	2
317	его с	1	2
318	в душе	8	2
319	мы знаем	2	2
320	представить себе	1	2
321	в одном	3	2
322	героя а	1	2
323	это по	1	2
324	ее любви	1	2
325	героя о	1	2
326	в воображении	1	2
327	себя и	2	2
328	на поверхности	1	2
329	же обстоит	1	2
330	на которых	1	2
331	и эта	2	2
332	до конца	1	2
333	в рассказе	21	2
334	характеров и	1	2
335	для объективной	1	2
336	нечто такое	1	2
337	в течение	1	2
338	по существу	1	2
339	исходя из	1	2
340	с этой	1	2
341	этом случае	1	2
342	все это	3	2
343	и таким	1	2
344	не является	2	2
345	трагедии это	1	2
346	которых он	1	2
347	лицо и	2	2
348	смерти он	1	2
349	той или	1	2
350	к внешнему	1	2
351	же в	1	2
352	для читателя	1	2
353	давно уже	2	2
354	между ними	2	2
355	не знает	1	2
356	бы его	1	2
357	весь в	1	2
358	из этого	1	2
359	во внешнем	1	2
360	себе не	1	2
361	но еще	2	2
362	гораздо более	2	2
363	говорили о	2	1
364	переходя в	1	1
365	одним из	1	1
366	например в	1	1
367	в сфере	1	1
368	характер героя	1	1
369	противоречия между	1	1
370	мы имели	1	1
371	здесь и	1	1
372	чего не	2	1
373	только эти	1	1
374	на две	1	1
375	все те	2	1
376	вкладывает в	1	1
377	мучила и	1	1
378	чего в	1	1
379	после слов	1	1
380	при анализе	1	1
381	от любви	1	1
382	этот смысл	2	1
383	художественного переживания	1	1
384	поэзии не	1	1
385	действующего лица	1	1
386	при сохранении	1	1
387	и реальным	1	1
388	со времен	1	1
389	ложно и	1	1
390	на них	1	1
391	столь же	3	1
392	взгляде на	1	1
393	бы душа	1	1
394	в сюжете	1	1
395	могло быть	1	1
396	как живых	1	1
397	но как	1	1
398	легко может	1	1
399	точка зрения	1	1
400	к которой	1	1
401	для других	3	1
402	не все	3	1
403	если в	2	1
404	эта особенность	1	1
405	отношение к	2	1
406	не просто	1	1
407	или иное	1	1
408	один и	1	1
409	исследователя в	1	1
410	к мнению	1	1
411	под этой	1	1
412	в художественном	4	1
413	противоречие в	1	1
414	и нет	1	1
415	как нам	1	1
416	что нет	1	1
417	еще и	2	1
418	хотя и	1	1
419	имеет в	1	1
420	в действительности	1	1
421	от этого	1	1
422	о самом	1	1
423	котором она	1	1
424	за собой	1	1
425	характер как	1	1
426	себе как	1	1
427	та же	2	1
428	бы с	2	1
429	представляет собой	1	1
430	за человека	2	1
431	бы ей	2	1
432	ни одна	1	1
433	остановиться на	1	1
434	нами в	1	1
435	и тот	1	1
436	разговор о	2	1
437	в беседке	1	1
438	тому же	2	1
439	так сказать	1	1
440	с чем	1	1
441	в поэтике	1	1
442	сказать в	1	1
443	но именно	2	1
444	этой фразы	1	1
445	о которой	2	1
446	в восприятии	1	1
447	только тем	2	1
448	далека от	1	1
449	из виду	1	1
450	на земле	1	1
451	так часто	1	1
452	тексте мы	1	1
453	с собой	2	1
454	не бывает	1	1
455	от нее	1	1
456	жизнь которая	1	1
457	смысле в	1	1
458	могла бы	2	1
459	с в	1	1
460	а когда	1	1
461	ей в	2	1
462	том случае	1	1
463	объяснении с	1	1
464	того или	2	1
465	в музыке	1	1
466	что один	1	1
467	что радость	2	1
468	в жизни	8	1
469	и смерти	1	1
470	самом центре	1	1
471	нас к	1	1
472	которой он	1	1
473	которой скрывается	1	1
474	жизни но	1	1
475	эти тенденции	1	1
476	за ним	1	1
477	относятся в	1	1
478	в один	1	1
479	не мог	1	1
480	целого ряда	1	1
481	со всей	2	1
482	же я	2	1
483	о герое	1	1
484	в следующем	1	1
485	то для	1	1
486	человеком и	1	1
487	она в	2	1
488	приложении к	1	1
489	ценность в	1	1
490	самого героя	1	1
491	прибегает к	1	1
492	что хорошо	1	1
493	от себя	1	1
494	жизни с	2	1
495	признать что	1	1
496	не менее	5	1
497	одном из	1	1
498	мнения и	1	1
499	в корне	1	1
500	эта мысль	1	1
501	и всякого	1	1
502	лежит не	1	1
503	их в	1	1
504	и шесть	1	1
505	даже в	1	1
506	не любит	1	1
507	же мы	1	1
508	сам он	2	1
509	ли я	1	1
510	она не	5	1
511	из нас	2	1
512	на кладбище	1	1
513	только из	1	1
514	ее с	1	1
515	на него	3	1
516	иметь никакого	1	1
517	что ей	2	1
518	в театре	1	1
519	пока еще	3	1
520	не могло	1	1
521	он мог	1	1
522	страдает не	1	1
523	кого-нибудь и	1	1
524	говорят не	1	1
525	на язык	1	1
526	в разных	1	1
527	обратим внимание	1	1
528	в противоречие	1	1
529	нее нет	1	1
530	это уж	1	1
531	же после	1	1
532	и цель	1	1
533	к ней	2	1
534	человек весь	1	1
535	и теперь	1	1
536	по первому	1	1
537	в области	1	1
538	ему не	1	1
539	факта что	1	1
540	перед ним	1	1
541	ни о	3	1
542	к себе	3	1
543	поэтому не	1	1
544	лежит в	1	1
545	в других	4	1
546	души а	1	1
547	на это	1	1
548	говоря словами	1	1
549	он прямо	1	1
550	на наших	1	1
551	но по	1	1
552	с ее	5	1
553	здесь не	2	1
554	на другой	2	1
555	он просто	1	1
556	направляется по	1	1
557	и от	2	1
558	воображает себя	1	1
559	то или	1	1
560	она может	2	1
561	то время	1	1
562	то как	1	1
563	реальной жизни	1	1
564	каждого из	1	1
565	произведения не	2	1
566	в последней	2	1
567	сама она	1	1
568	трактуется как	1	1
569	автор не	1	1
570	о нем	2	1
571	и т.д	2	1
572	имеем дело	1	1
573	что перед	1	1
574	его жизни	5	1
575	после того	1	1
576	и просто	2	1
577	в значительной	1	1
578	казаться что	1	1
579	к настроению	1	1
580	это была	3	1
581	в эстетической	1	1
582	в конечном	4	1
583	нас в	1	1
584	приводя к	1	1
585	к нему	3	1
586	две фразы	1	1
587	между тем	8	1
588	нужны только	1	1
589	чувство но	1	1
590	нуждается в	2	1
591	она казалась	1	1
592	тотчас же	1	1
593	вслед за	4	1
594	искусства он	1	1
595	памяти а	1	1
596	живых людей	1	1
597	который бы	1	1
598	не зная	2	1
599	о его	2	1
600	в новой	1	1
601	не о	1	1
602	трудно не	2	1
603	зная что	2	1
604	однако стоит	1	1
605	одной из	3	1
606	однако в	2	1
607	то в	4	1
608	течение всей	1	1
609	драматический характер	1	1
610	который в	2	1
611	во времени	1	1
612	она влюбилась	1	1
613	важный для	1	1
614	и ее	3	1
615	звук и	1	1
616	о подавлении	1	1
617	себя в	8	1
618	оказывается в	1	1
619	вызывает у	1	1
620	она нуждается	1	1
621	уже не	10	1
622	в виде	2	1
623	в начале	1	1
624	не принимает	1	1
625	него и	1	1
626	вступает в	1	1
627	или даже	1	1
628	по выражению	1	1
629	конечном счете	3	1
630	его и	2	1
631	сущность и	1	1
632	только одно	1	1
633	любви в	1	1
634	могло бы	1	1
635	произведения и	1	1
636	у нее	10	1
637	тем как	2	1
638	людям на	1	1
639	имели дело	1	1
640	произведение не	1	1
641	к той	2	1
642	были бы	1	1
643	нет и	1	1
644	ней и	1	1
645	и т.п	1	1
646	объяснение в	1	1
647	нашей жизни	1	1
648	как у	2	1
649	на ее	3	1
650	говорит вот	1	1
651	точно с	1	1
652	существует в	1	1
653	как же	2	1
654	что не	2	1
655	противоречие между	2	1
656	полагаем что	1	1
657	превращается в	4	1
658	не было	6	1
659	представляется в	2	1
660	стало быть	1	1
661	легко и	1	1
662	между характером	1	1
663	не то	1	1
664	ее на	2	1
665	что угодно	1	1
666	при виде	1	1
667	и ему	3	1
668	в речи	1	1
669	которого она	1	1
670	все более	1	1
671	в комнате	1	1
672	почти ничего	1	1
673	какая же	1	1
674	ни на	1	1
675	оказывается не	1	1
676	многие исследователи	1	1
677	места для	1	1
678	его характер	1	1
679	церковное пение	1	1
680	развитие сюжета	1	1
681	в главном	1	1
682	чтобы заставить	1	1
683	тому как	4	1
684	во все	1	1
685	что же	2	1
686	да и	5	1
687	как к	1	1
688	согласно которому	1	1
689	сам не	2	1
690	одной фразе	1	1
691	иначе говоря	1	1
692	смысл в	1	1
693	может служить	1	1
694	в контексте	2	1
695	в приложении	1	1
696	характер который	1	1
697	за нею	1	1
698	только для	2	1
699	но это	1	1
700	но для	1	1
701	себя с	2	1
702	всего в	1	1
703	любовь к	1	1
704	в пределе	1	1
705	поэтому она	2	1
706	но когда	1	1
707	души в	1	1
708	держится на	1	1
709	показать и	1	1
710	еще более	1	1
711	мыслей в	1	1
712	будто бы	3	1
713	на улице	1	1
714	все они	3	1
715	во время	1	1
716	я в	1	1
717	мы в	1	1
718	за этим	1	1
719	нам не	1	1
720	нет ничего	2	1
721	с ними	3	1
722	говорит нам	1	1
723	они все	2	1
724	который она	2	1
725	жизни а	1	1
726	почему он	1	1
727	или иного	2	1
728	отношению к	7	1
729	природы или	1	1
730	к числу	2	1
731	героя как	1	1
732	это ощущение	1	1
733	каждое слово	1	1
734	можно назвать	1	1
735	все что	3	1
