N	2gram	Losev_Dial_2	Analitik
327	не умеет	2	1
328	он есть	3	1
329	этом смысле	1	1
330	есть и	6	1
331	только одно	2	1
332	реальности и	2	1
333	только лишь	2	1
334	солнце и	2	1
335	из нее	1	1
336	мира где	1	1
337	но лишь	1	1
338	во внимание	3	1
339	ее судьбы	1	1
340	литературе как	1	1
341	раз оказывается	1	1
342	года и	1	1
343	должно быть	7	1
344	потому и	1	1
345	мере не	1	1
346	в один	3	1
347	остается в	1	1
348	всех этих	3	1
349	оформлен и	1	1
350	и становится	1	1
351	но я	3	1
352	в эту	1	1
353	бы на	1	1
354	и сейчас	1	1
355	в своей	8	1
356	и жениться	1	1
357	отречение от	1	1
358	как все	1	1
359	еще нет	1	1
360	оно живет	1	1
361	себе а	1	1
362	далее в	2	1
363	нейтральное к	1	1
364	времени не	1	1
365	теми же	1	1
366	имеем не	1	1
367	на всю	2	1
368	или иного	1	1
369	же мы	3	1
370	нас к	1	1
371	о событиях	1	1
372	же самого	2	1
373	мифологическое сознание	1	1
374	исторического бытия	1	1
375	с ним	4	1
376	отчетливо и	1	1
377	с теми	1	1
378	как о	1	1
379	на него	2	1
380	зафиксированная в	1	1
381	в основе	1	1
382	у него	1	1
383	бы мы	1	1
384	само по	2	1
385	самого по	1	1
386	или иная	2	1
387	многих отношениях	1	1
388	она хочет	1	1
389	и чувства	1	1
390	в происхождении	1	1
391	ему и	1	1
392	потому что	14	1
393	и теперь	1	1
394	связи с	4	1
395	весьма существенно	1	1
396	быть ни	1	1
397	как я	2	1
398	всей своей	1	1
399	как будто	7	1
400	не нуждается	4	1
401	ему в	1	1
402	состояние духа	1	1
403	в стиле	1	1
404	и далее	1	1
405	уже о	2	1
406	к самому	1	1
407	не могут	4	1
408	встречается в	1	1
409	не вызывает	1	1
410	похож на	1	1
411	заметил что	1	1
412	в поле	1	1
413	что уже	2	1
414	как некое	1	1
415	зрения однако	1	1
416	как мы	3	1
417	всех сторон	1	1
418	и о	1	1
419	говоря уже	2	1
420	это ведет	1	1
421	нет никакой	4	1
422	культуры и	2	1
423	это путь	1	1
424	в живых	1	1
425	что у	2	1
426	по этой	2	1
427	из двух	1	1
428	в одну	5	1
429	здесь как	1	1
430	и религии	3	1
431	мог бы	1	1
432	ко всему	1	1
433	строго говоря	1	1
434	на них	1	1
435	образом в	1	1
436	миф это	1	1
437	искусства и	1	1
438	и должно	2	1
439	в состав	1	1
440	одного из	1	1
441	все его	3	1
442	в единую	1	1
443	мы понимаем	1	1
444	того или	2	1
445	и смыслом	1	1
446	или как	3	1
447	а у	1	1
448	от них	1	1
449	жизнь личности	2	1
450	а потому	2	1
451	во всей	1	1
452	и только	4	1
453	на всех	1	1
454	не обязательно	5	1
455	новая форма	1	1
456	тем более	1	1
457	резко отличается	1	1
458	был привязан	1	1
459	может иметь	3	1
460	и прочих	2	1
461	на почве	1	1
462	того что	6	1
463	я был	2	1
464	д и	2	1
465	и одновременно	1	1
466	идет по	1	1
467	тот же	1	1
468	с ними	2	1
469	есть ни	6	1
470	человека с	1	1
471	так что	7	1
472	есть в	2	1
473	этом что	1	1
474	пуще прежнего	1	1
475	личность с	1	1
476	или даже	1	1
477	его и	1	1
478	в мифе	16	1
479	ту или	1	1
480	мы знаем	1	1
481	одно из	4	1
482	и их	3	1
483	ведь это	3	1
484	вовсе не	13	1
485	к ним	1	1
486	при всей	1	1
487	не о	1	1
488	случае не	1	1
489	о человеческом	1	1
490	в широком	2	1
491	и делает	2	1
492	бы это	3	1
493	не чувствовал	1	1
494	что на	2	1
495	до сих	2	1
496	может и	2	1
497	как у	1	1
498	или иначе	2	1
499	ее в	2	1
500	а именно	5	1
501	не сводится	1	1
502	к которому	1	1
503	это все	2	1
504	наконец в	1	1
505	было и	1	1
506	и др	1	1
507	но о	2	1
508	себя и	1	1
509	только по	1	1
510	превращается в	1	1
511	он только	1	1
512	зависит от	2	1
513	не знает	1	1
514	уже давно	1	1
515	когда же	1	1
516	в одно	5	1
517	входить в	1	1
518	себя самой	1	1
519	я уже	2	1
520	из трех	1	1
521	евгений онегин	1	1
522	из которых	1	1
523	а если	1	1
524	но вы	1	1
525	в литературе	1	1
526	с тех	2	1
527	в москве	1	1
528	могут служить	1	1
529	отдельности и	1	1
530	был в	2	1
531	как нельзя	2	1
532	не говоря	2	1
533	в иные	1	1
534	и всех	1	1
535	нам еще	1	1
536	с этой	1	1
537	во-вторых он	1	1
538	сих пор	2	1
539	своей жизни	1	1
540	не будем	1	1
541	но это	7	1
542	и тогда	3	1
543	каждой из	1	1
544	это уже	2	1
545	в сферу	2	1
546	в связи	4	1
547	сколько бы	1	1
548	как на	1	1
549	а все	1	1
550	именно такого	1	1
551	своей природе	2	1
552	со всех	1	1
553	себя самого	1	1
554	ни одного	1	1
555	же есть	2	1
556	мы должны	2	1
557	от всего	2	1
558	хотя бы	4	1
559	будто бы	3	1
560	но если	1	1
561	до тех	1	1
562	здесь только	1	1
563	личность и	2	1
564	только как	3	1
565	и наивность	1	1
566	перейдем к	1	1
567	к его	1	1
568	по одному	4	1
569	не что	3	1
570	оно не	1	1
571	из этого	1	1
572	личности как	1	1
573	когда на	1	1
574	жизнь в	2	1
575	в голову	1	1
576	жизни и	6	1
577	в своих	2	1
578	с чужой	2	1
579	к счастью	1	1
580	по причине	1	1
581	не живет	1	1
582	все что	1	1
583	они не	3	1
584	слова это	1	1
