N	2gram	Potebnia_M_3	Psycholo
547	и бесконечное	1	1
548	произведением искусства	2	1
549	его не	1	1
550	будто в	1	1
551	в звуках	2	1
552	на ту	1	1
553	его в	3	1
554	те или	1	1
555	образом если	1	1
556	мы на	1	1
557	выражает одно	1	1
558	в глазах	1	1
559	служит средством	1	1
560	свое я	1	1
561	указанием на	3	1
562	другому и	1	1
563	но именно	1	1
564	то увидим	1	1
565	только одно	1	1
566	своего осуществления	1	1
567	шагу в	1	1
568	качество и	2	1
569	люди не	1	1
570	его собственной	1	1
571	который указывает	1	1
572	которой он	1	1
573	одна и	1	1
574	и вне	1	1
575	для чего	1	1
576	мы видели	4	1
577	и простом	1	1
578	б не	1	1
579	с такой	1	1
580	и было	1	1
581	форма и	1	1
582	должно быть	5	1
583	потому и	1	1
584	которое тоже	1	1
585	и почему	2	1
586	и различие	1	1
587	и тогда	3	1
588	форму но	2	1
589	в эту	1	1
590	но если	1	1
591	что такая	1	1
592	таким же	1	1
593	причины и	1	1
594	самого поэта	1	1
595	нас не	1	1
596	не зависит	1	1
597	в котором	4	1
598	на такой	1	1
599	то для	2	1
600	не столько	2	1
601	на каждом	1	1
602	на свою	2	1
603	что до	1	1
604	себе а	4	1
605	от его	1	1
606	произведение есть	2	1
607	стало быть	1	1
608	самих по	2	1
609	не поймет	1	1
610	по крайней	5	1
611	образом из	1	1
612	есть еще	3	1
613	в душевной	1	1
614	однако в	1	1
615	произведений искусства	1	1
616	того кто	1	1
617	в устах	1	1
618	зрения и	2	1
619	одного образа	1	1
620	при чтении	1	1
621	и музыки	1	1
622	что те	1	1
623	что есть	2	1
624	перед собою	2	1
625	как может	1	1
626	к такой	1	1
627	что эта	2	1
628	в детстве	1	1
629	получает власть	1	1
630	без ответа	1	1
631	и проч	16	1
632	на котором	2	1
633	сколько и	2	1
634	предметы и	1	1
635	и искусство	1	1
636	когда они	1	1
637	достигает своего	1	1
638	имеет определенный	1	1
639	искусству и	1	1
640	можем предположить	1	1
641	нам и	1	1
642	только не	2	1
643	все свои	1	1
644	в общих	1	1
645	возможно и	1	1
646	на язык	1	1
647	в разных	2	1
648	жизни не	3	1
649	при восприятии	2	1
650	слов в	2	1
651	в противоречие	1	1
652	к поэзии	1	1
653	к ней	5	1
654	и чувства	1	1
655	и чувство	1	1
656	вытекающее из	1	1
657	связи с	2	1
658	уже и	1	1
659	в области	2	1
660	с другом	1	1
661	и оно	3	1
662	только от	3	1
663	все то	1	1
664	опыт показывает	1	1
665	принадлежит к	1	1
666	развития мысли	5	1
667	встречается в	1	1
668	языке и	1	1
669	все особенности	1	1
670	которая кажется	1	1
671	форме а	1	1
672	сходство с	1	1
673	на читателя	1	1
674	и другим	1	1
675	всего что	1	1
676	не есть	17	1
677	мы могли	1	1
678	него как	1	1
679	в каждой	4	1
680	должен быть	1	1
681	для себя	3	1
682	из всего	1	1
683	как мы	7	1
684	и о	2	1
685	смысле что	1	1
686	от друга	1	1
687	происходит и	1	1
688	только при	2	1
689	мы думаем	1	1
690	в собственном	2	1
691	знаем только	1	1
692	присоединения к	1	1
693	сознания то	1	1
694	с самого	1	1
695	и может	3	1
696	поэтическим произведением	1	1
697	своей мысли	4	1
698	художественное творчество	1	1
699	другом и	1	1
700	на нее	1	1
701	за то	1	1
702	времени и	1	1
703	не с	1	1
704	было в	1	1
705	здесь как	3	1
706	и каждый	1	1
707	это сходство	1	1
708	когда в	2	1
709	по тому	5	1
710	могла быть	2	1
711	слова которые	1	1
712	силу того	1	1
713	совершенно невозможно	1	1
714	быть может	3	1
715	весьма мало	1	1
716	как у	1	1
717	чтобы им	1	1
718	предположить что	1	1
719	и восприятия	1	1
720	разница между	3	1
721	каждый раз	2	1
722	мысли которая	3	1
723	все содержание	1	1
724	но мы	2	1
725	форма как	1	1
726	можно сказать	3	1
727	все его	1	1
728	в сфере	1	1
729	форму на	1	1
730	как форма	1	1
731	различие в	1	1
732	другого потому	1	1
733	что поэт	2	1
734	ее от	1	1
735	художника который	1	1
736	этому поводу	1	1
737	таинственная связь	1	1
738	что становясь	1	1
739	когда оно	1	1
740	противоречия и	1	1
741	эти два	1	1
742	я думаю	2	1
743	различных по	1	1
744	его сознание	2	1
745	крайней мере	5	1
746	и содержания	1	1
747	от присоединения	1	1
748	все в	2	1
749	что бы	1	1
750	она остается	1	1
751	к сознанию	2	1
752	связь между	2	1
753	как объект	1	1
754	предметов например	1	1
755	эти последние	2	1
756	с здесь	2	1
757	на которой	3	1
758	которое было	2	1
759	получает возможность	2	1
760	если собака	1	1
761	в двух	1	1
762	что только	6	1
763	с ними	1	1
764	что даже	4	1
765	не само	1	1
766	первоначальное свойство	1	1
767	что а	2	1
768	которое мы	2	1
769	с прежним	1	1
770	особенность его	1	1
771	образа в	4	1
772	к высшим	1	1
773	по этому	1	1
774	звук и	3	1
775	согласно с	2	1
776	не то	3	1
777	же и	3	1
778	в таких	1	1
779	конечно не	1	1
780	вместе как	1	1
781	а то	1	1
782	не дает	2	1
783	его и	1	1
784	за ним	3	1
785	наоборот что	2	1
786	слова если	2	1
787	был бы	2	1
788	для него	9	1
789	что следует	1	1
790	и та	2	1
791	прежде всего	3	1
792	иначе как	1	1
793	произведения и	1	1
794	ее не	1	1
795	из искусств	1	1
796	почему не	2	1
797	содержание при	1	1
798	смотря по	2	1
799	до самого	1	1
800	имели бы	1	1
801	с общим	2	1
802	в другой	1	1
803	из двух	3	1
804	нужно было	1	1
805	со стороны	3	1
806	даже не	1	1
807	нам не	1	1
808	понятие или	1	1
809	в соответствующих	1	1
810	о влиянии	1	1
811	не один	2	1
812	а известное	1	1
813	именно в	3	1
814	словами но	1	1
815	личной жизни	1	1
816	один и	1	1
817	себя и	4	1
818	предмета но	1	1
819	к более	1	1
820	этот закон	1	1
821	ассоциации с	1	1
822	идеи в	2	1
823	которое по	1	1
824	виды искусства	1	1
825	другой причины	1	1
826	искать в	1	1
827	человеческой жизни	3	1
828	понятие о	2	1
829	действие искусства	1	1
830	для человека	4	1
831	с которым	1	1
832	что мы	8	1
833	не об	1	1
834	под влиянием	1	1
835	творчество в	1	1
836	как именно	1	1
837	деятельности и	2	1
838	поэзия есть	2	1
839	время с	1	1
840	быть объяснено	1	1
841	как материал	1	1
842	ко всем	2	1
843	с конца	1	1
844	из его	1	1
845	какого бы	1	1
846	при некотором	1	1
847	одной стороны	3	1
848	который мы	1	1
849	она есть	1	1
850	восприятия то	1	1
851	заключен в	1	1
852	и там	1	1
853	или менее	3	1
854	для понимания	4	1
855	если это	1	1
856	друг с	1	1
857	исходя из	1	1
858	тех пор	1	1
859	том смысле	3	1
860	а сказуемое	1	1
861	быть не	2	1
862	бросается в	1	1
863	мысль с	1	1
864	этого слова	11	1
865	акт мысли	2	1
866	слова есть	3	1
867	еще раз	2	1
868	с любовью	2	1
869	что тогда	1	1
870	нечто совершенно	1	1
871	как предмет	1	1
872	входящее в	1	1
873	произведении искусства	4	1
874	в первые	1	1
875	от нас	3	1
876	глаза что	1	1
877	в противном	1	1
878	из ряда	1	1
879	в более	1	1
880	любовь к	1	1
881	от той	1	1
882	звуки становятся	1	1
883	такой взгляд	1	1
884	в область	1	1
885	или в	3	1
886	в результате	1	1
887	художник в	1	1
888	поэзии в	1	1
889	обращается к	1	1
890	слов с	1	1
891	от него	2	1
892	от одного	1	1
893	из своего	1	1
894	бы в	2	1
895	с не	1	1
896	и наконец	2	1
897	только что	8	1
898	по самой	1	1
899	ни было	1	1
900	хотя в	1	1
901	и поэтического	1	1
902	до тех	1	1
903	предмета не	1	1
904	может и	1	1
905	слово в	4	1
906	между ними	1	1
907	самом художнике	1	1
908	и эта	1	1
909	от своего	1	1
910	следует искать	1	1
911	составляющим его	1	1
912	лишь тогда	2	1
913	быть признано	1	1
914	душевная жизнь	1	1
915	не иметь	1	1
916	взгляда на	1	1
917	в массе	1	1
918	первом случае	2	1
919	они еще	1	1
920	это и	2	1
921	имеет в	1	1
922	себе не	4	1
923	в виде	2	1
924	в такое	1	1
925	но опыт	1	1
926	по поводу	4	1
927	тем самым	7	1
928	к этому	3	1
929	ничего общего	2	1
