N	2gram	Tiupa_Disk_1	Narrotol
382	он уже	1	2
383	сказания это	2	2
384	всех его	1	2
385	ни столь	2	2
386	и ее	2	2
387	в сказании	3	2
388	есть в	2	2
389	каждый из	1	2
390	этого понятия	1	2
391	по выражению	2	2
392	конечном счете	1	2
393	но от	1	2
394	ту или	1	2
395	для него	4	2
396	или даже	2	2
397	речевой акт	2	2
398	сами по	2	2
399	не случайно	1	2
400	или ином	1	2
401	как коммуникативное	1	2
402	представляют собой	1	2
403	одну из	2	2
404	к которому	2	2
405	и др	2	2
406	нового времени	1	2
407	говорит о	1	2
408	выступает в	1	2
409	не было	7	2
410	не на	1	2
411	зависит от	2	2
412	его как	2	2
413	наконец в	1	2
414	о чем	2	2
415	не всегда	2	2
416	биографического дискурса	2	2
417	коммуникативные стратегии	2	2
418	как представляется	1	2
419	текста в	2	2
420	форма высказывания	2	2
421	сути дела	2	2
422	в область	1	2
423	в нарративном	4	2
424	наряду с	1	2
425	тому как	3	2
426	с точкой	1	2
427	с.с аверинцева	3	2
428	персонажа то	1	2
429	направленного на	1	2
430	исходя из	2	2
431	текста как	1	2
432	только о	1	2
433	события а	2	2
434	в культуре	2	2
435	стороны адресата	1	2
436	в связи	1	2
437	в результате	1	2
438	которая в	1	2
439	и все	2	2
440	тем более	1	2
441	надо полагать	1	2
442	хотя в	2	2
443	не от	2	2
444	речевого замысла	2	2
445	нами не	1	2
446	и представляет	2	2
447	картину мира	1	2
448	одного сознания	1	2
449	бесконечно репродуцируемых	1	2
450	или иного	1	2
451	этого слова	1	2
452	организующий принцип	1	2
453	себе не	3	2
454	в какой	2	2
455	в таком	1	2
456	в роли	1	2
457	они не	2	2
458	событий в	1	2
459	широкое распространение	1	1
460	выходит новое	1	1
461	литературном жанре	1	1
462	с природой	1	1
463	мифа сделала	1	1
464	прослеживать историю	1	1
465	целенаправленно устремленный	1	1
466	также и	3	1
467	как нулевая	1	1
468	сценарием сюжетом	2	1
469	могло и	1	1
470	случайно напоминает	1	1
471	наших дней	2	1
472	того же	3	1
473	слушающих общим	1	1
474	этом остается	1	1
475	в разные	2	1
476	на самом	1	1
477	с наррацией	1	1
478	думал о	1	1
479	жанровой схемы	1	1
480	он предстает	1	1
481	и есть	2	1
482	цепи состояний	1	1
483	а непосредственно	1	1
484	к сыну	2	1
485	порой даже	1	1
486	чего не	1	1
487	адресата притчи	1	1
488	к нарратологическому	2	1
489	от нормы	1	1
490	слушатель читатель	1	1
491	взаимодействия людей	1	1
492	удовлетворение ожиданий	1	1
493	проблемой речевых	1	1
494	различные и	1	1
495	формах внутренней	1	1
496	множества преданий	1	1
497	определенного типа	1	1
498	видеть в	1	1
499	едва ли	2	1
500	процессов состояний	2	1
501	такие дискурсы	1	1
502	в году	2	1
503	рода механизмом	1	1
504	персонажем сценарием	2	1
505	притча анекдот	2	1
506	не выбирают	1	1
507	к зятю	1	1
508	событие это	1	1
509	речевой деятельности	1	1
510	время жанры	1	1
511	в стилевых	1	1
512	шмида к	1	1
513	ставят перед	1	1
514	наррация сохранив	1	1
515	персонажей здесь	1	1
516	жанровой традиции	1	1
517	стилевых формах	1	1
518	нам всегда	1	1
519	несут в	1	1
520	последнем мы	1	1
521	в первый	1	1
522	референтного высказыванию	1	1
523	только благодаря	1	1
524	завершенная и	1	1
525	качестве значимого	1	1
526	которая своей	2	1
527	преданий о	2	1
528	принцип любого	1	1
529	совпадает с	2	1
530	но она	1	1
531	первое может	1	1
532	определяется востребованной	1	1
533	порой фактически	1	1
534	х годов	2	1
535	интриганстве персонажей	1	1
536	цепь событий	1	1
537	в изложении	1	1
538	которое не	1	1
539	мы и	1	1
540	имеет своим	1	1
541	в целом	4	1
542	своего исторического	1	1
543	они бытуют	1	1
544	с семантикой	1	1
545	явлениях а	1	1
546	коммуникативную ситуацию	2	1
547	как не	3	1
548	к категориям	1	1
549	жанров в	3	1
550	события на	1	1
551	слушатели-читатели события	1	1
552	фактический слушатель	1	1
553	быть осуществлено	1	1
554	сказание в	1	1
555	же круг	1	1
556	некоего созерцающего	1	1
557	сам по	1	1
558	преступается не	1	1
559	оно живет	1	1
560	меньшей степени	1	1
561	вид сюжетных	1	1
562	регулятивная отношение	1	1
563	себе а	1	1
564	если нарративная	1	1
565	нуждалась в	1	1
566	быть проделано	1	1
567	хх веке	1	1
568	повествовательной традицией	1	1
569	коммуникативная стратегия	3	1
570	в различных	2	1
571	в чем	1	1
572	нейтральное к	1	1
573	интригуемости читателя	1	1
574	его пристрастной	1	1
575	во всех	5	1
576	по своему	3	1
577	извлечения адресатом	1	1
578	домонологично оно	1	1
579	и главное	1	1
580	не требует	1	1
581	продуктивный тип	1	1
582	тот или	2	1
583	ее к	1	1
584	преждевременно поскольку	1	1
585	общенародной хвалы	1	1
586	могло быть	1	1
587	не таково	2	1
588	только потому	1	1
589	свидетеля но	1	1
590	для обозначения	3	1
591	форме например	1	1
592	дискурсивные практики	2	1
593	его завершения	1	1
594	художественной словесности	3	1
595	некоторому субъекту	1	1
596	иногда и	1	1
597	дискурса и	5	1
598	в едином	2	1
599	событие рассказывания	1	1
600	наррацией которая	1	1
601	речевой жанр	8	1
602	понятия нормы	1	1
603	романного образа	1	1
604	форме и	1	1
605	определяется не	2	1
606	именовал веком	1	1
607	морализаторскую премудрость	1	1
608	значимого со-бытия	1	1
609	и читатель	1	1
610	премудрость притчевого	1	1
611	всего к	1	1
612	дискурсе речевой	1	1
613	опыта к	1	1
614	романного дискурса	1	1
615	из уст	2	1
616	человеческого бытия	1	1
617	языковые с	1	1
618	о жизни	1	1
619	в различные	1	1
620	кому говорят	1	1
621	аналогичному адресату	1	1
622	обращения к	1	1
623	сказания и	4	1
624	обладают неодинаковым	1	1
625	судьбы а	1	1
626	собственно и	2	1
627	сознания в	2	1
628	а.ж греймасом	1	1
629	выражению бахтина	1	1
630	отграниченная система	1	1
631	иносказательностью требует	1	1
632	стилю в	1	1
633	теме по	5	1
634	репродуктивной компетентностью	1	1
635	дискурса а	2	1
636	и к	4	1
637	текста да	1	1
638	целое внеязыковое	1	1
639	слово анекдота	1	1
640	или преступается	1	1
641	в действительности	3	1
642	о поэтике	1	1
643	жанр сказания	1	1
644	как иногда	2	1
645	текста не	2	1
646	от этого	1	1
647	художественными а	1	1
648	и предполагающем	1	1
649	в самом	3	1
650	есть типическая	1	1
651	человеческого сознания	3	1
652	типическим ситуациям	2	1
653	с собачкой	1	1
654	классической риторики	2	1
655	из жизни	3	1
656	участвуем как	1	1
657	но по	1	1
658	с прахудожественными	1	1
659	таковы например	1	1
660	и дискурсивные	2	1
661	формой человеческого	1	1
662	следует понимать	1	1
663	гг в	1	1
664	монолог в	1	1
665	повествование в	1	1
666	это разделение	1	1
667	определена как	4	1
668	значимое уклонение	1	1
669	рассказ о	1	1
670	речи но	1	1
671	жанров с	1	1
672	коммуникативной природе	2	1
673	собой некий	1	1
674	и событие	1	1
675	в опознании	1	1
676	общения к	1	1
677	событийный статус	2	1
678	занимательное неожиданное	1	1
679	можно определить	2	1
680	содержанию сказания	1	1
681	из его	1	1
682	событие поскольку	1	1
683	высказывания не	2	1
684	претендует на	4	1
685	даже будучи	1	1
686	будучи непосредственной	1	1
687	событие общения	1	1
688	так сказать	2	1
689	порождаемых динамизмом	1	1
690	к реализации	1	1
691	от своея	1	1
692	общения с	3	1
693	на его	4	1
694	событии которое	1	1
695	которая его	1	1
696	готовом стабильно	1	1
697	первофеномены жанров	1	1
698	ей в	2	1
699	разъединяет участников	1	1
700	хотят и	1	1
701	единством места	1	1
702	этом своем	2	1
703	он ни	2	1
704	ним определенные	1	1
705	человек не	1	1
706	поучающего и	1	1
707	это явление	1	1
708	событие неотделимо	1	1
709	концом в	1	1
710	ощущаться завершенная	1	1
711	определенной жанровой	2	1
712	дискурс представляет	1	1
713	тип высказывания	1	1
714	и свершают	1	1
715	различные формы	1	1
716	в первую	1	1
717	формы междуязычны	1	1
718	сказания в	1	1
719	в понимании	1	1
720	нашего высказывания	1	1
721	индивидуальной жизненной	1	1
722	интрига нарративного	1	1
723	кэте фридеманн	1	1
724	длительности и	1	1
725	только самим	1	1
726	внутренней речи	2	1
727	однако он	1	1
728	нем звучит	1	1
729	уже говорилось	1	1
730	том чтобы	2	1
731	высказываний в	1	1
732	акт притчевого	1	1
733	новое и	1	1
734	содержит в	1	1
735	быть субъектом	1	1
736	однозначности и	1	1
737	адресата высказывания	1	1
738	на земле	1	1
739	свое время	1	1
740	и ситуации	1	1
741	нарративном дискурсе	1	1
742	сплетни то	1	1
743	писал бахтин	4	1
744	нашей способности	1	1
745	этого жанра	2	1
746	что ни	1	1
747	волшебная сказка	1	1
748	может существовать	1	1
749	главное действующее	2	1
750	и по	2	1
751	рассказано в	1	1
752	на этом	2	1
753	адресата при	2	1
754	весьма существенную	1	1
755	присутствует как	1	1
756	или иных	1	1
757	рекоша но	1	1
758	сюжетных сами	1	1
759	есть монолог	1	1
760	таким образом	3	1
761	композиционно определенное	1	1
762	и за	1	1
763	родовых феноменов	2	1
764	этом последнем	1	1
765	тематического содержания	1	1
766	назидания притча	1	1
767	ю.м лотман	1	1
768	столь свободным	1	1
769	и может	1	1
770	самой ситуации	1	1
771	в другом	2	1
772	в поведении	1	1
773	инвентарь мифа	2	1
774	с позиций	2	1
775	об этом	2	1
776	жанров от	1	1
777	нерасторжимой с	2	1
778	приложение запечатленного	1	1
779	предметно-тематическое содержание	1	1
780	активизации воспринимающего	1	1
781	ценностной дистанции	1	1
782	содержанию анекдота	1	1
783	личного опыта	1	1
784	первую очередь	1	1
785	проделано и	1	1
786	с другими	1	1
787	собственно художественными	1	1
788	отца к	1	1
789	жизненной практике	1	1
790	притче о	1	1
791	этом смысле	1	1
792	предполагает внутренне	1	1
793	не верифицируемым	1	1
794	закономерно и	1	1
795	как регулятивная	1	1
796	оно стремится	1	1
797	сказании повествуемой	1	1
798	как объекты	1	1
799	универсального опыта	1	1
800	однако здесь	1	1
801	не самой	1	1
802	композиционной формы	1	1
803	здесь это	1	1
804	произведении и	1	1
805	оцененном мире	1	1
806	от отца	1	1
807	общения по	1	1
808	но уже	1	1
809	современной передаче	1	1
810	предмета цели	1	1
811	в них	4	1
812	человеческой деятельности	1	1
813	в историческом	2	1
814	на статус	1	1
815	как формулирует	1	1
816	также не	1	1
817	соответствии с	2	1
818	семантического поля	1	1
819	по длительности	1	1
820	и оцененном	1	1
821	социального или	1	1
822	предначертанность судьбы	1	1
823	суть то	1	1
824	окружал человека	1	1
825	в слове	1	1
826	нельзя признать	1	1
827	мы видели	1	1
828	осуществляется или	1	1
829	от божья	1	1
830	но сложном	1	1
831	и кому	1	1
832	оно имеет	1	1
833	в чистом	1	1
834	мы не	1	1
835	предстают перед	1	1
836	мировой истории	1	1
837	как культурного	1	1
838	мы строим	1	1
839	как таковой	1	1
840	превратился в	1	1
841	деятельности персонажа	1	1
842	с еще	1	1
843	одного и	2	1
844	высказывания которые	1	1
845	несет в	1	1
846	вненаходимости бахтин	1	1
847	дискурсивной практике	1	1
848	персонажем в	1	1
849	и вторичные	1	1
850	общим знанием	1	1
851	или сплетни	1	1
852	собой исторически	1	1
853	на разных	1	1
854	сводятся к	1	1
855	костяком так	1	1
856	адресата занимающего	1	1
857	в ходе	3	1
858	котором рассказано	1	1
859	высказывания как	1	1
860	она сама	1	1
861	таким же	1	1
862	причастной вненаходимости	1	1
863	событийны но	1	1
864	свою речь	1	1
865	фрейденберг убедительно	2	1
866	ценностной однозначности	1	1
867	нами два	1	1
868	знанием поэтому	1	1
869	не становится	1	1
870	анекдота ни	1	1
871	внезакономерных явлениях	1	1
872	в котором	5	1
873	интерпретации в	1	1
874	в их	5	1
875	с позиции	1	1
876	к предмету	1	1
877	к одному	1	1
878	представляла собой	1	1
879	как произведение	1	1
880	хранения и	1	1
881	сохранив весь	1	1
882	своем качестве	2	1
883	композиционных форм	1	1
884	и устройству	1	1
885	в которых	4	1
886	мысли и	2	1
887	событий связывающего	1	1
888	они неразрывно	1	1
889	только исполнитель	1	1
890	от его	1	1
891	в сказке	3	1
892	опознании ее	1	1
893	последовательности в	1	1
894	слова в	2	1
895	анекдота уже	1	1
896	своим следствием	1	1
897	свою актуальность	1	1
898	жанров не	2	1
899	а некий	1	1
900	обнаруживается в	1	1
901	форме индивидуального	1	1
902	а.н веселовского	2	1
903	есть его	1	1
904	приятия не	1	1
905	еще преждевременно	1	1
906	будучи порой	1	1
907	соответствующая типическим	2	1
908	образом и	1	1
909	об однократных	1	1
910	высказывания соответствующая	2	1
911	ценностно дистанцированной	1	1
912	не предполагается	1	1
913	ситуацией высказывания	3	1
914	нарратива в	1	1
915	в россии	1	1
916	через посредство	1	1
917	что было	1	1
918	недискурсивных формах	1	1
919	по крайней	2	1
920	не ценностно	1	1
921	жанр как	2	1
922	определенное в	1	1
923	и более	1	1
924	а последнее	1	1
925	не могли	1	1
926	в конце	1	1
927	как от	1	1
928	и предполагает	2	1
929	маловероятное беспрецедентное	1	1
930	лично для	1	1
931	свободным как	1	1
932	нарратора это	1	1
933	собой лишь	1	1
934	его персонажем	1	1
935	и то	1	1
936	вместе со	1	1
937	можем обозначить	1	1
938	непосредственной формой	1	1
939	еще аристотель	1	1
940	о событиях	3	1
941	вольфа шмида	1	1
942	общая теория	1	1
943	анекдот как	1	1
944	ничего нейтрального	1	1
945	событие но	1	1
946	перформативные высказывания	1	1
947	вторичные идеологические	2	1
948	и языковые	1	1
949	нем определенные	1	1
950	веком героев	1	1
951	мифов-нарраций никогда	1	1
952	курьезное любопытное	1	1
953	чистом виде	1	1
954	ибо нарратив	1	1
955	в трактовке	1	1
956	занимающего позицию	1	1
957	и персонажи	1	1
958	в.я проппа	2	1
959	до известной	1	1
960	природой нерасторжимой	1	1
961	как ценностного	1	1
962	они таковыми	1	1
963	жанр есть	1	1
964	отметить что	1	1
965	дискурсии однако	1	1
966	любого дискурса	1	1
967	она могла	1	1
968	передний план	1	1
969	граница между	1	1
970	повторению архетипических	1	1
971	хоровое слово	2	1
972	может служить	1	1
973	дело не	2	1
974	принадлежат к	3	1
975	дело в	1	1
976	фактически точными	1	1
977	начальной фразе	1	1
978	речевыми жанрами	3	1
979	в процессе	5	1
980	общенародной хвале	1	1
981	в русской	1	1
982	уст в	1	1
983	дискурса если	2	1
984	сущности застывшее	1	1
985	развившимся твердым	1	1
986	иносказательность является	1	1
987	фатально непреложный	1	1
988	отношение слушателя	1	1
989	или письма	2	1
990	без посредства	1	1
991	не развившимся	1	1
992	и отсутствие	1	1
993	для всего	1	1
994	силу своей	2	1
995	немного в	1	1
996	сопряжения событий	1	1
997	принадлежит некоторому	1	1
998	норме и	1	1
999	царских детях	1	1
1000	удовлетворяясь репродуктивной	1	1
1001	не удовлетворяясь	1	1
1002	этих двух	1	1
1003	механизмом активизации	1	1
1004	слушателя к	1	1
1005	в интригуемости	1	1
1006	типов высказывания	1	1
1007	события свидетель	2	1
1008	является событием	1	1
1009	по стилю	5	1
1010	к концу	1	1
1011	а ван	2	1
1012	опыта в	2	1
1013	акте выбора	1	1
1014	лишь в	4	1
1015	и является	1	1
1016	и передачи	1	1
1017	и повествование	1	1
1018	открывает перед	1	1
1019	действием существом	1	1
1020	потому что	4	1
1021	анекдота не	1	1
1022	качестве дискурса	3	1
1023	в книге	1	1
1024	события общения	2	1
1025	не по	1	1
1026	такого высказывания	1	1
1027	слова говорящий	1	1
1028	активного приятия	1	1
1029	другому что	1	1
1030	и делает	1	1
1031	его составе	1	1
1032	дискурсного анализа	1	1
1033	в области	1	1
1034	дистанции между	1	1
1035	о царских	1	1
1036	перед ним	1	1
1037	к однозначности	1	1
1038	а как	1	1
1039	от того	1	1
1040	всех прочих	1	1
1041	есть к	1	1
1042	настоящего времени	1	1
1043	и оно	1	1
1044	интонации и	1	1
1045	лицо события	2	1
1046	внеязыковое и	1	1
1047	в специальном	1	1
1048	взаимодействия с	1	1
1049	ментальной и	1	1
1050	быть зафиксирована	1	1
1051	и времени	1	1
1052	не могут	1	1
1053	случае его	1	1
1054	поэтому жанры	1	1
1055	эти происходят	1	1
1056	в напряжении	1	1
1057	обязательно курьезное	1	1
1058	принципиальная для	1	1
1059	однако для	1	1
1060	же самое	2	1
1061	событий это	1	1
1062	стратегии и	1	1
1063	сохранили свою	1	1
1064	принадлежат самой	1	1
1065	чтобы воцариться	1	1
1066	но одновременно	2	1
1067	здесь пока	1	1
1068	но также	1	1
1069	предполагает хоровой	1	1
1070	и закономерным	1	1
1071	репродуктивной рецепцией	1	1
1072	сферы общения	1	1
1073	мысли о	2	1
1074	они и	3	1
1075	кому рассказывается	2	1
1076	столь пассивным	1	1
1077	детях покидающих	1	1
1078	зародыши тематические	1	1
1079	речь нам	1	1
1080	сложном событии	1	1
1081	единство высказывания	1	1
1082	время они	1	1
1083	типа есть	1	1
1084	воцариться в	1	1
1085	выполнение нормы	1	1
1086	мир эксцессов	1	1
1087	для себя	4	1
1088	как слухи	1	1
1089	способности прослеживать	1	1
1090	точными они	1	1
1091	гегель именовал	1	1
1092	к индивидуальной	1	1
1093	очередь определяется	2	1
1094	высказывания реализующий	1	1
1095	предметом целью	3	1
1096	слухи или	1	1
1097	мифа в	1	1
1098	притчи может	1	1
1099	в виду	2	1
1100	застывшее целое	1	1
1101	и сами	1	1
1102	напротив они	1	1
1103	действующие лица	1	1
1104	событий процессов	2	1
1105	появляется в	1	1
1106	нормы событием	1	1
1107	но далеко	1	1
1108	рассказывающим притчу	1	1
1109	некоего ценностного	1	1
1110	здесь также	1	1
1111	два события	1	1
1112	эксцессов и	1	1
1113	и от	1	1
1114	мысль о	1	1
1115	как субъекты	1	1
1116	сыновей в	1	1
1117	встречающихся в	1	1
1118	притча разъединяет	1	1
1119	только то	1	1
1120	нормативное приложение	1	1
1121	закон собственно	1	1
1122	есть само	1	1
1123	чужой речи	1	1
1124	был всем	1	1
1125	происходят в	1	1
1126	своей карнавальной	1	1
1127	в недискурсивных	1	1
1128	с языком	1	1
1129	сознаний встречающихся	1	1
1130	сказки как	1	1
1131	факта событие	1	1
1132	притчи иносказательность	1	1
1133	форме определенной	1	1
1134	и сам	1	1
1135	субъекты этического	1	1
1136	ее иносказательностью	1	1
1137	может ощущаться	1	1
1138	по аналогии	1	1
1139	с кристаллизацией	1	1
1140	не ограничивается	2	1
1141	не реализованной	1	1
1142	здесь как	1	1
1143	живет в	1	1
1144	повеленья сказание	1	1
1145	к его	2	1
1146	притчи о	2	1
1147	данной сферы	1	1
1148	над проблемой	1	1
1149	было и	1	1
1150	значимого для	1	1
1151	повествуемой ситуации	1	1
1152	места времени	1	1
1153	что бывает	1	1
1154	природа будучи	1	1
1155	мира вокруг	1	1
1156	строго говоря	2	1
1157	на них	1	1
1158	рассуждение бахтина	1	1
1159	анекдотическим повествованием	1	1
1160	если бы	1	1
1161	качестве свидетеля	1	1
1162	связывающего начало	1	1
1163	и вообще	2	1
1164	к языку	1	1
1165	повествователя в	2	1
1166	эвристические возможности	1	1
1167	напряжении событийного	1	1
1168	качестве нарратива	1	1
1169	иисуса христа	2	1
1170	двух сыновей	1	1
1171	местах и	1	1
1172	слову бахтина	1	1
1173	существенно связаны	1	1
1174	неразрывно объединены	1	1
1175	косвенной речи	1	1
1176	интриги не	1	1
1177	возможна только	1	1
1178	потому нейтральное	1	1
1179	притче универсального	1	1
1180	типическая форма	2	1
1181	артур данто	1	1
1182	внимание на	4	1
1183	определяется предметом	3	1
1184	цепи событий	2	1
1185	сказание как	3	1
1186	религиозные и	1	1
1187	что каждый	1	1
