N	2gram	Tiupa_Narr_1	Psycholo
109	как все	1	4
110	с точки	1	4
111	одна из	4	4
112	а в	13	4
113	с другом	1	4
114	у нас	3	4
115	так например	1	4
116	как мы	2	4
117	и о	3	4
118	что у	4	4
119	об этом	6	4
120	о нем	3	4
121	утверждает что	1	4
122	не просто	1	4
123	того что	4	4
124	в двух	1	4
125	только в	12	4
126	себя в	2	4
127	в жизни	3	4
128	но совершенно	1	4
129	из них	4	4
130	по поводу	1	4
131	от этих	2	4
132	что не	2	4
133	в частности	14	4
134	мы узнаем	1	4
135	друг с	1	4
136	исходя из	3	4
137	рассказа как	1	4
138	первый раз	1	4
139	совершенно не	1	4
140	жизни и	6	4
141	к этому	1	4
142	в таком	2	4
143	речь идет	3	3
144	например в	1	3
145	же как	1	3
146	к своей	1	3
147	идет о	3	3
148	и до	1	3
149	в первый	1	3
150	событий и	1	3
151	и он	6	3
152	события в	2	3
153	слова как	1	3
154	но не	4	3
155	как в	4	3
156	что именно	1	3
157	не можем	1	3
158	та же	2	3
159	какой бы	1	3
160	что может	2	3
161	его в	1	3
162	уже знаем	1	3
163	далеко не	1	3
164	в которых	1	3
165	их в	3	3
166	что этот	1	3
167	тем самым	5	3
168	она не	2	3
169	в то	4	3
170	и для	2	3
171	с ее	2	3
172	нам о	1	3
173	в пределах	2	3
174	в мире	4	3
175	так и	5	3
176	и здесь	1	3
177	это то	1	3
178	совершенно другим	1	3
179	что и	1	3
180	вслед за	1	3
181	том как	1	3
182	дело с	2	3
183	с одной	1	3
184	узнает о	1	3
185	для рассказа	1	3
186	тому же	6	3
187	всяком случае	2	3
188	могло бы	3	3
189	в одном	4	3
190	сами по	2	3
191	тем что	1	3
192	до сих	2	3
193	но и	27	3
194	на этот	1	3
195	не было	3	3
196	одной стороны	1	3
197	и опять	1	3
198	из которых	1	3
199	видит в	1	3
200	в той	2	3
201	рассказа в	5	3
202	да и	2	3
203	еще раз	3	3
204	сих пор	2	3
205	при таком	1	3
206	указывает на	1	3
207	тот же	1	3
208	рассказа это	1	3
209	к этой	1	3
210	точно так	1	3
211	во всяком	2	3
212	событий в	1	3
213	также и	3	2
214	сам по	1	2
215	и то	3	2
216	между двумя	5	2
217	на две	2	2
218	сам автор	1	2
219	мы имеем	3	2
220	принадлежит к	1	2
221	и ее	3	2
222	это время	1	2
223	столь же	5	2
224	бы то	1	2
225	с его	4	2
226	во всех	1	2
227	точка зрения	5	2
228	и всякий	1	2
229	со стороны	8	2
230	она есть	1	2
231	что ее	1	2
232	что касается	2	2
233	и наконец	1	2
234	не в	6	2
235	и к	1	2
236	в действительности	1	2
237	но в	7	2
238	тому как	3	2
239	представляет собой	8	2
240	бы не	1	2
241	из этих	4	2
242	при этом	19	2
243	т д	1	2
244	едва ли	3	2
245	в нее	1	2
246	и чтобы	1	2
247	только одно	1	2
248	иначе говоря	8	2
249	в котором	1	2
250	в их	1	2
251	оказывается что	1	2
252	не понимает	1	2
253	быть не	3	2
254	можем обозначить	1	2
255	даже в	1	2
256	сущности говоря	1	2
257	надо было	1	2
258	в русской	3	2
259	не имеет	2	2
260	не по	4	2
261	этими словами	1	2
262	же время	4	2
263	и является	2	2
264	во всем	1	2
265	только с	1	2
266	но все	1	2
267	узнаем о	1	2
268	о них	3	2
269	в ее	1	2
270	действия и	1	2
271	и когда	1	2
272	переход к	1	2
273	на нее	1	2
274	времени и	9	2
275	и с	3	2
276	ничего не	2	2
277	можно сказать	5	2
278	в виду	1	2
279	о ней	3	2
280	сводится к	3	2
281	внимание на	4	2
282	и та	1	2
283	уже до	1	2
284	один из	6	2
285	мы увидим	1	2
286	ли он	1	2
287	рассказа а	1	2
288	связи с	2	2
289	уже в	1	2
290	ни одного	1	2
291	не все	1	2
292	которое никак	1	2
293	его и	2	2
294	событие в	5	2
295	даже не	1	2
296	с другой	2	2
297	на ее	2	2
298	именно в	3	2
299	сам себя	1	2
300	с той	1	2
301	а с	1	2
302	прежде всего	4	2
303	а на	2	2
304	не на	1	2
305	была бы	1	2
306	одна и	1	2
307	повествования и	3	2
308	говорит нам	1	2
309	до этого	1	2
310	и потому	1	2
311	над ним	1	2
312	в тех	1	2
313	слов в	2	2
314	не является	3	2
315	и от	2	2
316	в результате	2	2
317	ее и	1	2
318	хотя бы	2	2
319	все они	1	2
320	героя и	2	2
321	другой стороны	2	2
322	мать и	2	2
323	в искусстве	1	2
324	который не	1	2
325	бы перед	1	1
326	через месяц	1	1
327	говоря о	1	1
328	что видит	1	1
329	рассказ об	1	1
330	еще можно	1	1
331	три слова	1	1
332	того же	1	1
333	не остается	1	1
334	на другой	5	1
335	выкинуть из	1	1
336	ему что	1	1
337	тем же	2	1
338	в первом	4	1
339	и которому	1	1
340	нами был	1	1
341	он как	1	1
342	что иное	1	1
343	и другая	1	1
344	построена таким	1	1
345	но даже	1	1
346	мы и	1	1
347	и со	1	1
348	времени сколько	1	1
349	еще не	4	1
350	иное как	1	1
351	обращении с	1	1
352	понятие введенное	1	1
353	тем как	1	1
354	природы и	1	1
355	чем это	2	1
356	но как	3	1
357	перед глазами	1	1
358	значение и	1	1
359	если в	2	1
360	а он	1	1
361	конечном счете	1	1
362	по отношению	3	1
363	человеческих отношений	1	1
364	в зеркале	2	1
365	событий а	1	1
366	которые не	1	1
367	же мало	1	1
368	и я	1	1
369	себя за	1	1
370	не изображает	1	1
371	о жизни	1	1
372	такого рода	10	1
373	нельзя было	1	1
374	в полном	1	1
375	мы тем	1	1
376	мысленным взором	1	1
377	роль не	1	1
378	событиям и	1	1
379	со своей	1	1
380	значения как	1	1
381	точку зрения	1	1
382	из жизни	1	1
383	в нашем	3	1
384	ни одна	1	1
385	он думает	1	1
386	женой а	1	1
387	рассмотрим в	1	1
388	в использовании	1	1
389	не годится	1	1
390	нам как	2	1
391	но ведь	1	1
392	слово это	2	1
393	не могла	2	1
394	так сказать	2	1
395	заключительной сцены	1	1
396	и тревогой	1	1
397	перед мысленным	1	1
398	главным образом	1	1
399	имело бы	1	1
400	однако он	1	1
401	в корне	1	1
402	новое и	1	1
403	и сам	1	1
404	его от	1	1
405	подобно тому	3	1
406	в одну	1	1
407	то ни	1	1
408	связей в	1	1
409	что произошло	1	1
410	в другом	1	1
411	была в	1	1
412	них не	1	1
413	по смыслу	1	1
414	или просто	2	1
415	деле в	1	1
416	событие это	2	1
417	например с	1	1
418	действий и	1	1
419	и смерти	1	1
420	но уже	1	1
421	он восклицает	1	1
422	со своими	1	1
423	рассказ в	1	1
424	история о	1	1
425	обозначить как	1	1
426	в не	1	1
427	и было	1	1
428	и еще	2	1
429	бы место	1	1
430	в этих	2	1
431	для него	4	1
432	два слова	1	1
433	этой связи	1	1
434	рассказа о	2	1
435	человека который	2	1
436	этих единиц	1	1
437	она в	2	1
438	что вся	1	1
439	нами совершенно	1	1
440	говорил о	2	1
441	данного рассказа	4	1
442	от его	1	1
443	не раз	1	1
444	всякий другой	1	1
445	что после	1	1
446	она или	1	1
447	простейший пример	1	1
448	необходимо чтобы	1	1
449	и вся	1	1
450	любви и	1	1
451	но они	3	1
452	отдельных эпизодов	1	1
453	того как	1	1
454	нарастало и	1	1
455	своего героя	1	1
456	на самый	1	1
457	дело в	2	1
458	не понимал	1	1
459	к ней	1	1
460	слова во	1	1
461	за исключением	1	1
462	и мысли	1	1
463	к такого	1	1
464	и направляет	1	1
465	в сознании	4	1
466	так называемый	1	1
467	из того	1	1
468	слова о	1	1
469	нам была	1	1
470	это уже	3	1
471	не до	1	1
472	что на	4	1
473	однако это	1	1
474	начиная с	3	1
475	об одном	1	1
476	содержание в	1	1
477	последних словах	1	1
478	жизненный материал	1	1
479	если же	1	1
480	ни единой	1	1
481	должен быть	1	1
482	значение это	1	1
483	не достаточно	1	1
484	и открывает	1	1
485	от хронологической	1	1
486	как не	1	1
487	свою очередь	2	1
488	два события	1	1
489	а когда	1	1
490	только то	1	1
491	слова а	1	1
492	как с	1	1
493	с собой	1	1
494	себя что	1	1
495	каждого из	1	1
496	начала и	3	1
497	и каждый	1	1
498	она была	2	1
499	но у	1	1
500	является в	1	1
501	был не	1	1
502	он сам	3	1
503	и вообще	1	1
504	состоящий в	1	1
505	но такая	1	1
506	и восприятия	1	1
507	быть в	1	1
508	то они	2	1
509	разумеется в	1	1
510	из рассказа	1	1
511	один голос	2	1
512	а также	6	1
513	смерть как	1	1
514	это была	2	1
515	в конечном	3	1
516	к истине	1	1
517	к нему	4	1
518	на протяжении	7	1
519	вся эта	1	1
520	которые мы	1	1
521	творчества в	1	1
522	автор как	1	1
523	на одном	1	1
524	указывает и	1	1
525	казалось что	1	1
526	ни слова	1	1
527	одной из	1	1
528	что даже	1	1
529	могло быть	1	1
530	в стороне	1	1
531	которое мы	1	1
532	между тем	3	1
533	во времени	9	1
534	бы ни	1	1
535	с которыми	1	1
536	же самым	1	1
537	и событий	1	1
538	и у	1	1
539	только на	2	1
540	больше не	1	1
541	ни было	1	1
542	слова в	4	1
543	действующего лица	1	1
544	от других	1	1
545	не из	1	1
546	а то	1	1
547	в душе	1	1
548	будто к	1	1
549	уклоняется от	1	1
550	это верно	1	1
551	произведения и	1	1
552	которая составляет	1	1
553	и показывает	1	1
554	всего рассказа	1	1
555	представляют собой	3	1
556	рассказа не	1	1
557	это будет	1	1
558	в особенности	2	1
559	к его	2	1
560	и даже	2	1
561	мы воспринимаем	1	1
562	о своей	2	1
563	не один	1	1
564	если только	1	1
565	по своим	2	1
566	действующих лиц	5	1
567	эпизод рассказа	1	1
568	во второй	1	1
569	мы еще	1	1
570	конца как	1	1
571	что составляло	1	1
572	подошла к	1	1
573	в обращении	1	1
574	которых мы	1	1
575	автором в	1	1
576	на которых	1	1
577	на рассказе	1	1
578	однако и	4	1
579	место действия	1	1
580	он даже	1	1
581	не довольствуясь	1	1
582	ни о	2	1
583	только от	2	1
584	когда она	1	1
585	ближе к	1	1
586	вглядеться в	1	1
587	действие которое	1	1
588	что каждый	1	1
589	смысл который	1	1
590	зеркале в	1	1
591	всего тем	1	1
592	так в	4	1
593	жизни который	1	1
594	в жизнь	1	1
595	что за	1	1
596	же времени	1	1
597	взглянул на	1	1
598	в европейской	1	1
599	отношению к	3	1
600	это его	1	1
601	автором на	1	1
602	матери и	4	1
603	чтобы рассказать	1	1
604	там где	1	1
605	ней не	1	1
606	персонажей и	1	1
607	художественное произведение	1	1
608	но это	1	1
609	о его	2	1
610	и действия	2	1
611	отличается от	1	1
612	в чем	2	1
613	к двум	2	1
614	в один	1	1
615	но для	3	1
616	перед смертью	1	1
617	и конца	4	1
618	которых он	1	1
619	чтобы создать	1	1
620	ли в	1	1
621	именно это	1	1
622	не имея	1	1
623	в связи	2	1
624	и состоит	4	1
625	или в	6	1
626	которая в	2	1
627	человек и	1	1
628	рассказе может	1	1
629	у которого	1	1
630	на языке	1	1
631	будто бы	1	1
632	или не	4	1
633	же в	2	1
634	к ее	2	1
635	жизни в	2	1
636	и смысла	1	1
637	не замечают	1	1
638	а о	2	1
639	есть от	1	1
640	в свою	2	1
641	это все	1	1
642	речи и	1	1
643	это на	1	1
644	в глаза	1	1
645	него нет	1	1
646	самой своей	1	1
647	этом все	1	1
648	но еще	1	1
649	от которой	1	1
650	во сне	2	1
