N	2gram	Tiupa_Narr_1	Myshleni
178	нуждается в	5	3
179	его мысли	1	3
180	в первую	1	3
181	зависит от	2	3
182	а не	12	3
183	совершенно очевидно	2	3
184	но как	2	3
185	на фоне	1	3
186	как это	6	3
187	сих пор	1	3
188	в целом	1	3
189	в системе	1	3
190	в ходе	1	3
191	не знает	1	3
192	первом случае	2	3
193	структуры в	2	3
194	одним из	2	2
195	самом деле	2	2
196	он может	1	2
197	мы уже	1	2
198	на сегодняшний	1	2
199	он сам	2	2
200	что они	3	2
201	что именно	2	2
202	прежде всего	4	2
203	все же	7	2
204	когда он	3	2
205	и наконец	1	2
206	не являются	2	2
207	между двумя	5	2
208	как таковое	1	2
209	все эти	2	2
210	но на	1	2
211	над ними	1	2
212	мысли и	1	2
213	связей между	1	2
214	могут оказаться	1	2
215	сегодняшний день	1	2
216	ключ к	2	2
217	состоит в	13	2
218	к одному	1	2
219	с этой	1	2
220	как они	1	2
221	различие между	2	2
222	в другом	1	2
223	была в	1	2
224	с другими	1	2
225	этом смысле	1	2
226	что один	1	2
227	всю свою	1	2
228	несмотря на	2	2
229	что если	1	2
230	в котором	1	2
231	в которых	1	2
232	точку зрения	4	2
233	но это	1	2
234	но он	1	2
235	и более	1	2
236	и вообще	1	2
237	не менее	3	2
238	она не	2	2
239	не могло	2	2
240	может существовать	1	2
241	имеем дело	2	2
242	и оказывается	1	2
243	у нас	1	2
244	в четвертом	1	2
245	известно в	1	2
246	приходит к	2	2
247	и от	1	2
248	в совершенно	1	2
249	стоят в	1	2
250	на том	3	2
251	не с	3	2
252	что у	2	2
253	к его	1	2
254	с ним	1	2
255	внимание на	1	2
256	в значительной	2	2
257	нас в	1	2
258	идет по	2	2
259	с ними	1	2
260	дело с	2	2
261	и является	1	2
262	которое мы	1	2
263	в новом	1	2
264	на одном	1	2
265	из них	3	2
266	в конце	1	2
267	у него	4	2
268	с другой	8	2
269	к которому	2	2
270	чем он	1	2
271	во второй	2	2
272	и др	2	2
273	более того	1	2
274	не на	2	2
275	в связи	2	2
276	в иной	2	2
277	в меру	1	2
278	по своему	1	2
279	в данном	5	2
280	и там	1	2
281	по существу	2	2
282	этого слова	2	2
283	как только	1	2
284	в любом	2	2
285	известной степени	1	2
286	для нас	1	2
287	от него	1	2
288	хотя в	2	2
289	а в	11	2
290	другой стороны	4	2
291	имеет место	4	2
292	все основные	1	2
293	и через	1	1
294	с нарастанием	1	1
295	сам по	1	1
296	принципиальное различие	1	1
297	и до	2	1
298	из его	1	1
299	речи которая	1	1
300	не меньшим	1	1
301	видеть в	1	1
302	едва ли	1	1
303	с таким	1	1
304	и могут	1	1
305	после нее	1	1
306	есть не	1	1
307	при анализе	1	1
308	понятия но	1	1
309	нашу мысль	1	1
310	в первый	1	1
311	есть нечто	1	1
312	что иное	2	1
313	на другой	2	1
314	фактами и	1	1
315	ему в	2	1
316	и он	3	1
317	со времен	1	1
318	свою очередь	3	1
319	и сами	1	1
320	иное как	2	1
321	в различных	1	1
322	оно уже	1	1
323	на самом	1	1
324	точка зрения	6	1
325	не то	2	1
326	ответ на	1	1
327	друг от	1	1
328	нет и	2	1
329	до которого	2	1
330	один и	1	1
331	отнюдь не	5	1
332	речи именно	1	1
333	с чисто	1	1
334	как к	2	1
335	что как	1	1
336	не требует	1	1
337	к категории	1	1
338	перед нами	4	1
339	кто не	1	1
340	в полном	2	1
341	собственно и	1	1
342	далее и	1	1
343	могло оказаться	1	1
344	и тот	2	1
345	ином отношении	1	1
346	точкой зрения	2	1
347	как то	1	1
348	что это	3	1
349	проблем в	1	1
350	не оставляет	1	1
351	лишний раз	1	1
352	хотя для	1	1
353	речи но	1	1
354	этот ряд	1	1
355	например как	2	1
356	он ни	1	1
357	но именно	1	1
358	ребенку не	1	1
359	в понимании	1	1
360	не как	2	1
361	качестве своего	1	1
362	факт который	1	1
363	новое и	1	1
364	встречаются в	1	1
365	или иных	1	1
366	но все	4	1
367	и за	1	1
368	связей в	1	1
369	и может	1	1
370	об этом	1	1
371	и с	4	1
372	или даже	2	1
373	все их	2	1
374	входит в	1	1
375	это было	1	1
376	от одного	2	1
377	ко второму	1	1
378	вызвано тем	1	1
379	который по	3	1
380	ни в	3	1
381	но уже	1	1
382	представленных в	1	1
383	все равно	1	1
384	далеко не	5	1
385	попытка определить	1	1
386	и определяет	1	1
387	первые два	2	1
388	он и	1	1
389	назад по	1	1
390	основывается на	1	1
391	обозначить как	2	1
392	оно имеет	1	1
393	обратимся к	3	1
394	и тогда	1	1
395	связаны между	1	1
396	поставлены в	1	1
397	и при	1	1
398	таким же	1	1
399	за которым	1	1
400	оказывается для	1	1
401	не столько	4	1
402	в отличие	5	1
403	до последнего	1	1
404	от его	1	1
405	последовательности в	1	1
406	настолько чтобы	1	1
407	тем не	3	1
408	их в	1	1
409	и предполагает	1	1
410	личного опыта	1	1
411	даже в	2	1
412	второго рода	1	1
413	относительно которых	1	1
414	содержит в	1	1
415	оказывается более	1	1
416	мы были	1	1
417	непосредственное восприятие	1	1
418	дело в	1	1
419	одна из	3	1
420	к этим	1	1
421	к изучению	1	1
422	которого он	2	1
423	процессами и	1	1
424	дело не	1	1
425	в структуре	2	1
426	для всего	1	1
427	поскольку оно	2	1
428	этих двух	1	1
429	нечто большее	1	1
430	часто бывает	1	1
431	уровень его	1	1
432	связь и	1	1
433	ряда который	1	1
434	каждый день	1	1
435	в будущем	2	1
436	в действительности	1	1
437	очень часто	1	1
438	в специальном	1	1
439	начиная с	1	1
440	человека в	2	1
441	числе и	4	1
442	мысли о	1	1
443	он оказывается	1	1
444	они и	1	1
445	в работах	1	1
446	опираясь на	1	1
447	оно может	2	1
448	вещами и	1	1
449	от друга	1	1
450	появляется в	1	1
451	подобно тому	2	1
452	в ее	3	1
453	данном случае	4	1
454	в собственном	2	1
455	даже самое	2	1
456	чужой речи	1	1
457	не мог	4	1
458	признаков а	1	1
459	фоне которых	1	1
460	и когда	2	1
461	по аналогии	1	1
462	еще одного	1	1
463	является в	1	1
464	здесь но	1	1
465	о том	6	1
466	всем протяжении	1	1
467	не имеем	1	1
468	и который	1	1
469	может не	3	1
470	ни на	1	1
471	к нему	5	1
472	том или	2	1
473	и всю	1	1
474	между тем	3	1
475	для второго	1	1
476	к структурным	1	1
477	не знаю	1	1
478	он еще	1	1
479	процесса то	1	1
480	в современной	1	1
481	в двух	2	1
482	тот же	1	1
483	мы увидим	1	1
484	текст как	1	1
485	смысле является	1	1
486	в прошлом	3	1
487	может оказаться	2	1
488	равно что	1	1
489	с прежним	1	1
490	он уже	2	1
491	который в	2	1
492	деле не	1	1
493	и ее	2	1
494	с одной	7	1
495	с которыми	1	1
496	этой системе	1	1
497	внимание что	1	1
498	на всем	1	1
499	уже не	5	1
500	о прошлом	2	1
501	и у	1	1
502	то и	1	1
503	ни одного	1	1
504	в значении	1	1
505	в начале	1	1
506	времени когда	1	1
507	в известном	2	1
508	его и	1	1
509	обратиться к	1	1
510	и соотношений	1	1
511	цели и	1	1
512	слова в	1	1
513	сами по	2	1
514	и должна	1	1
515	вовсе не	1	1
516	конкретных проблем	1	1
517	отличие от	5	1
518	бы все	1	1
519	во всей	2	1
520	и перенос	1	1
521	образом не	1	1
522	сложившуюся систему	1	1
523	известного рода	1	1
524	этот момент	1	1
525	и даже	3	1
526	или иной	5	1
527	внутреннюю структуру	1	1
528	как у	1	1
529	нельзя сказать	1	1
530	здесь в	1	1
531	как же	1	1
532	это все	2	1
533	наконец в	2	1
534	а с	3	1
535	может иметь	1	1
536	говорит о	2	1
537	процесс в	1	1
538	а на	1	1
539	иной ситуации	1	1
540	одну из	2	1
541	о чем	2	1
542	к высшему	1	1
543	не об	1	1
544	если не	4	1
545	мышлении и	1	1
546	и во	1	1
547	подтверждает нашу	1	1
548	к самому	2	1
549	из которых	4	1
550	над ним	1	1
551	к своему	1	1
552	одной стороны	7	1
553	если оно	1	1
554	является причиной	1	1
555	от предмета	1	1
556	является возможность	1	1
557	для первого	1	1
558	тому как	2	1
559	в тех	1	1
560	зрения и	2	1
561	развития новой	1	1
562	обоих этих	1	1
563	с восприятием	1	1
564	общая проблема	1	1
565	в это	1	1
566	благодаря этому	1	1
567	аналогии с	1	1
568	предполагает их	1	1
569	структуру в	1	1
570	этом и	1	1
571	возникает в	1	1
572	тех или	1	1
573	в следующей	1	1
574	то только	1	1
575	отвечает на	1	1
576	однако оно	1	1
577	его собственными	1	1
578	не существует	3	1
579	включает в	2	1
580	в результате	2	1
581	совершенно иной	2	1
582	на первый	2	1
583	есть система	1	1
584	это часто	1	1
585	бы он	1	1
586	может на	1	1
587	той или	4	1
588	тем более	2	1
589	с не	1	1
590	не должен	1	1
591	в подтверждение	1	1
592	позволяет нам	1	1
593	это еще	1	1
594	функции не	1	1
595	обстоит дело	1	1
596	в равной	1	1
597	но всегда	1	1
598	вопрос как	1	1
599	может и	1	1
600	а о	1	1
601	в свою	3	1
602	первый раз	1	1
603	две стороны	1	1
604	совершенно не	2	1
605	что понятие	1	1
606	не что	2	1
607	самого схватывания	1	1
608	только о	2	1
609	есть то	1	1
610	факт является	1	1
611	процесса с	1	1
612	это определение	1	1
613	точно так	2	1
614	этой точки	2	1
615	том числе	6	1
