N	2gram	Tiupa_Lite_2	Problemy
154	то ни	1	3
155	было бы	2	3
156	нет в	2	3
157	с тем	2	3
158	такой же	3	3
159	вот я	1	3
160	знал что	1	3
161	с миром	1	3
162	но только	2	3
163	а так	1	3
164	ничего не	3	3
165	и т.д	7	3
166	с ее	2	3
167	не могу	2	3
168	в ее	2	3
169	и говорит	1	3
170	тебе не	1	3
171	сводится к	1	3
172	это я	1	3
173	время не	1	3
174	собственного слова	1	3
175	что и	2	3
176	это не	1	3
177	в него	2	3
178	того что	5	3
179	со всеми	1	3
180	человека с	1	3
181	уже не	2	3
182	уже в	2	3
183	из них	2	3
184	даже и	2	3
185	а с	1	3
186	и своего	1	3
187	слова которое	1	3
188	эти слова	1	3
189	со словом	1	3
190	в начале	3	3
191	которой он	1	3
192	не мог	1	3
193	и от	1	3
194	это как	2	3
195	конце концов	1	3
196	ни было	2	3
197	том что	7	3
198	другой стороны	4	3
199	каждое слово	1	3
200	этого необходимо	1	2
201	я и	4	2
202	в движение	1	2
203	зависимость от	2	2
204	в первом	1	2
205	в каждой	2	2
206	слово не	2	2
207	в ней	4	2
208	столь же	5	2
209	герой не	1	2
210	отличие от	1	2
211	не просто	1	2
212	однако в	6	2
213	в произведениях	1	2
214	по которому	1	2
215	в своем	1	2
216	в душу	1	2
217	и как	3	2
218	я к	1	2
219	в этот	1	2
220	еще один	1	2
221	как он	2	2
222	при этом	6	2
223	но именно	1	2
224	всех этих	1	2
225	оно должно	1	2
226	их в	1	2
227	и по	1	2
228	на этом	2	2
229	без исключения	1	2
230	ни был	1	2
231	а затем	2	2
232	той же	2	2
233	с другими	1	2
234	он есть	1	2
235	но уже	2	2
236	все равно	2	2
237	мы с	3	2
238	в этих	1	2
239	ведь ты	1	2
240	с точки	3	2
241	в отличие	1	2
242	своего рода	13	2
243	но эта	1	2
244	войти в	1	2
245	тому что	1	2
246	не менее	6	2
247	подобно тому	2	2
248	этих двух	1	2
249	по своей	1	2
250	такая же	1	2
251	его суда	1	2
252	мире и	1	2
253	и он	3	2
254	всей своей	3	2
255	так в	5	2
256	приводит к	1	2
257	можно было	1	2
258	на нее	1	2
259	мог бы	1	2
260	жизнь и	1	2
261	для этого	2	2
262	в построении	1	2
263	на другого	1	2
264	о том	2	2
265	переходит в	1	2
266	одной из	2	2
267	то в	2	2
268	в эти	1	2
269	себя в	6	2
270	теперь же	1	2
271	со своим	1	2
272	в жизни	2	2
273	чего бы	1	2
274	него нет	1	2
275	для другого	1	2
276	друг друга	2	2
277	не случайно	4	2
278	каждый из	4	2
279	один в	1	2
280	что на	1	2
281	говорит о	1	2
282	всю жизнь	1	2
283	слова не	1	2
284	становится для	1	2
285	мы видели	1	2
286	вместе с	5	2
287	ненависть к	1	2
288	тому как	2	2
289	с тобой	5	2
290	из этого	1	2
291	с этой	2	2
292	надо мной	3	2
293	пока еще	1	2
294	мире а	1	2
295	обращается к	3	2
296	хотя бы	2	2
297	найти себя	1	2
298	в последнем	1	2
299	путь к	2	1
300	ту же	2	1
301	одним из	3	1
302	так я	1	1
303	начинается с	1	1
304	мной и	1	1
305	с кем	1	1
306	я всем	1	1
307	лучше всех	1	1
308	каждый жест	1	1
309	но тем	4	1
310	о нет	1	1
311	победы над	1	1
312	здесь и	1	1
313	по преимуществу	2	1
314	и до	2	1
315	сознания этот	1	1
316	отношения к	1	1
317	в их	3	1
318	есть не	1	1
319	мы не	4	1
320	что уже	1	1
321	время от	1	1
322	ни единого	1	1
323	себя лишь	1	1
324	как я	3	1
325	но даже	1	1
326	ему в	1	1
327	или нет?	1	1
328	начала в	1	1
329	того же	4	1
330	слово он	1	1
331	становясь на	1	1
332	свою очередь	1	1
333	меньшей степени	1	1
334	разумеется не	2	1
335	я рад	1	1
336	он был	1	1
337	не такой	1	1
338	ни одно	1	1
339	я на	3	1
340	на своих	1	1
341	его так	1	1
342	один лишь	1	1
343	сказать и	1	1
344	то он	1	1
345	я я	2	1
346	не все	1	1
347	в качестве	5	1
348	как справедливо	1	1
349	и место	1	1
350	отнюдь не	4	1
351	будучи одним	1	1
352	без другого	2	1
353	как нам	1	1
354	судьбу свою	1	1
355	что по	1	1
356	с тобою	1	1
357	ведь я	2	1
358	что слово	1	1
359	мы это	1	1
360	разве я	1	1
361	собственное слово	1	1
362	ни один	1	1
363	у каждого	1	1
364	воли он	1	1
365	на виду	1	1
366	в этой	3	1
367	особое место	1	1
368	мы чувствуем	1	1
369	жизнь как	2	1
370	во многих	1	1
371	слово это	1	1
372	не следует	1	1
373	в статье	1	1
374	он должен	1	1
375	в живых	1	1
376	к собственному	1	1
377	свое время	2	1
378	на жизнь	2	1
379	не бывает	2	1
380	человека в	4	1
381	здесь мы	1	1
382	что этот	1	1
383	в глубине	1	1
384	его личности	1	1
385	мире как	1	1
386	и мы	1	1
387	характерный для	2	1
388	в итоге	1	1
389	этой страшной	1	1
390	слово я	1	1
391	она и	1	1
392	далеко не	1	1
393	и само	1	1
394	далеком от	1	1
395	движется в	1	1
396	и было	1	1
397	т.д и	1	1
398	которую он	1	1
399	же это	1	1
400	мысли и	2	1
401	ко всему	2	1
402	тем не	2	1
403	по крайней	2	1
404	ты шел	1	1
405	а вот	1	1
406	глядит на	1	1
407	своего образа	1	1
408	выступает здесь	1	1
409	общего дела	4	1
410	но они	1	1
411	только здесь	1	1
412	которых он	1	1
413	одна из	5	1
414	на два	2	1
415	а ты	1	1
416	я буду	1	1
417	на себе	1	1
418	у кого	1	1
419	в основе	2	1
420	на того	1	1
421	того чтобы	1	1
422	только не	1	1
423	и всегда	1	1
424	не лучше	1	1
425	в форму	1	1
426	развивается в	1	1
427	только пусть	1	1
428	с читателем	2	1
429	связи с	1	1
430	то чтоб	1	1
431	этом отношении	3	1
432	и позволяют	1	1
433	перед ним	2	1
434	есть у	1	1
435	среди них	1	1
436	свое собственное	1	1
437	полный простор	1	1
438	над самим	1	1
439	не могут	1	1
440	сравнительно с	1	1
441	это конечно	1	1
442	же самое	1	1
443	об одном	1	1
444	всего в	1	1
445	и другим	1	1
446	я но	2	1
447	как для	1	1
448	для того	2	1
449	время он	1	1
450	него как	1	1
451	я тебя	2	1
452	приходит к	1	1
453	можно и	1	1
454	но по	1	1
455	на нем	1	1
456	здесь не	1	1
457	говорит и	1	1
458	данном случае	3	1
459	своей полноте	1	1
460	в особенности	1	1
461	в себя	3	1
462	но мы	1	1
463	на свой	1	1
464	обратным знаком	1	1
465	обращаясь к	3	1
466	же касается	1	1
467	что может	1	1
468	за то	2	1
469	даже у	1	1
470	классическим образцом	1	1
471	является в	1	1
472	поэтому в	1	1
473	находится в	1	1
474	приближается к	1	1
475	тех кто	4	1
476	исканий и	1	1
477	не перед	1	1
478	никак не	1	1
479	после того	1	1
480	что такой	1	1
481	есть борьба	1	1
482	самому себе	1	1
483	любви к	1	1
484	должно было	1	1
485	нет у	1	1
486	все на	1	1
487	ним с	1	1
488	во втором	1	1
489	них дает	1	1
490	ним и	1	1
491	его герой	1	1
492	что человек	1	1
493	да в	1	1
494	во всей	1	1
495	и только	2	1
496	крайней мере	2	1
497	в ту	1	1
498	в последующих	1	1
499	всей вселенной	1	1
500	все выше	1	1
501	один из	4	1
502	но с	3	1
503	сознаний в	1	1
504	поэтому для	1	1
505	что только	1	1
506	я иду	1	1
507	еще и	1	1
508	что ж	1	1
509	с одной	7	1
510	же он	1	1
511	для всех	5	1
512	есть в	1	1
513	чужой воли	1	1
514	то и	3	1
515	еще одной	1	1
516	а то	1	1
517	только ему	1	1
518	и других	4	1
519	ответ на	1	1
520	себе в	1	1
521	руки и	1	1
522	ведь это	2	1
523	автор строит	1	1
524	чтобы она	1	1
525	не для	1	1
526	власти над	2	1
527	дело и	1	1
528	и столь	2	1
529	к той	1	1
530	ее на	1	1
531	в других	1	1
532	десять лет	1	1
533	а именно	3	1
534	человека а	1	1
535	к которому	1	1
536	при всей	2	1
537	к его	1	1
538	быть с	1	1
539	я пишу	2	1
540	первоначально это	1	1
541	выше и	2	1
542	есть лишь	1	1
543	него не	2	1
544	все более	1	1
545	нет ничего	1	1
546	человек в	1	1
547	него в	1	1
548	третьем лице	1	1
549	с первого	1	1
550	с обратным	1	1
551	и потому	1	1
552	я тебе	1	1
553	в строгом	1	1
554	бы этому	1	1
555	требует от	1	1
556	из которых	2	1
557	какого бы	1	1
558	над ним	2	1
559	он говорит	1	1
560	в данном	3	1
561	художественного мира	2	1
562	груди а	1	1
563	это его	2	1
564	в тот	1	1
565	по ним	1	1
566	их последний	1	1
567	этом случае	2	1
568	и некоторые	1	1
569	можно сказать	1	1
570	в основном	1	1
571	не видит	2	1
572	имел в	1	1
573	при всем	2	1
574	под названием	2	1
575	оглядка на	1	1
576	не является	2	1
577	еще одна	1	1
578	в результате	2	1
579	которая в	1	1
580	придет и	1	1
581	мысль о	1	1
582	в третьем	2	1
583	в романе	1	1
584	еще более	1	1
585	диалога но	1	1
586	вот этот	1	1
587	же в	2	1
588	себя он	1	1
589	себе как	1	1
590	над собою	1	1
591	на фоне	5	1
592	ты не	1	1
593	в свою	1	1
594	из тех	2	1
595	этой позиции	1	1
596	сам в	1	1
597	в свое	2	1
598	себе не	2	1
599	ней с	1	1
600	в своих	2	1
601	и эта	1	1
602	который не	1	1
603	к этому	1	1
604	как на	3	1
605	и вновь	2	1
