N	2gram	Bakhtin_fo_1	Myslijsy
159	к тому	3	3
160	как человек	4	3
161	те же	2	3
162	было в	1	3
163	ту же	2	3
164	в виду	3	3
165	связь между	2	3
166	и только	1	3
167	и следовательно	4	3
168	с ними	1	3
169	этот вопрос	1	3
170	пор не	1	3
171	с нею	1	3
172	уже не	2	3
173	при помощи	1	3
174	и других	3	3
175	и их	8	3
176	всяком случае	1	3
177	что человек	1	3
178	именно в	3	3
179	все более	1	3
180	нет ничего	4	3
181	между прочим	1	3
182	кроме того	4	3
183	известной степени	1	3
184	в этих	3	3
185	в искусстве	1	3
186	в процессе	4	3
187	на деле	1	2
188	а как	3	2
189	как мы	14	2
190	не вполне	1	2
191	я не	1	2
192	мы и	4	2
193	же что	2	2
194	в ней	4	2
195	и сами	1	2
196	в различных	2	2
197	то он	1	2
198	значение и	3	2
199	к ним	2	2
200	и я	1	2
201	более и	1	2
202	в отдельных	1	2
203	его к	1	2
204	имеет в	2	2
205	жизни к	1	2
206	в нашем	2	2
207	из этих	1	2
208	как оно	2	2
209	не следует	1	2
210	он не	5	2
211	не как	2	2
212	влияние на	4	2
213	человека в	17	2
214	значительной степени	1	2
215	здесь мы	1	2
216	в мире	1	2
217	об этом	2	2
218	это было	1	2
219	например с	1	2
220	человек не	1	2
221	она и	1	2
222	чем в	2	2
223	в других	9	2
224	что значит	1	2
225	и при	1	2
226	быть названы	1	2
227	в первый	1	2
228	вопрос о	2	2
229	сами по	1	2
230	теми же	1	2
231	лишь один	2	2
232	том же	2	2
233	и вообще	2	2
234	же мы	1	2
235	она не	1	2
236	что происходит	1	2
237	до известной	1	2
238	в таких	1	2
239	даже не	2	2
240	виду что	1	2
241	самого начала	2	2
242	в сущности	3	2
243	и сама	1	2
244	например что	1	2
245	дело не	1	2
246	к ней	2	2
247	как она	2	2
248	дальше в	1	2
249	и его	16	2
250	в более	2	2
251	этот образ	2	2
252	у нас	1	2
253	не могут	3	2
254	оно не	2	2
255	из себя	1	2
256	в греческом	24	2
257	и это	4	2
258	не существует	1	2
259	в ее	6	2
260	данном случае	1	2
261	на том	1	2
262	в образе	5	2
263	можно только	2	2
264	своего происхождения	1	2
265	бы новые	1	2
266	и здесь	1	2
267	в самой	2	2
268	все содержание	1	2
269	нас в	3	2
270	сила или	1	2
271	все в	1	2
272	как нет	1	2
273	в ряд	1	2
274	когда оно	1	2
275	но нет	1	2
276	природы и	2	2
277	бы в	1	2
278	ко второму	1	2
279	еще более	3	2
280	в ту	1	2
281	может иметь	1	2
282	происходит в	2	2
283	быть и	2	2
284	один из	3	2
285	мы видим	3	2
286	тот же	1	2
287	время когда	1	2
288	что даже	1	2
289	конечно не	4	2
290	и у	5	2
291	если мы	2	2
292	в большинстве	1	2
293	и они	1	2
294	никто не	2	2
295	пока не	1	2
296	отношение к	2	2
297	друг друга	3	2
298	из нее	2	2
299	не были	2	2
300	и даже	2	2
301	с другой	2	2
302	и нельзя	1	2
303	и прежде	2	2
304	в свою	2	2
305	было и	4	2
306	относящихся к	1	2
307	стремится к	1	2
308	и др	9	2
309	с которым	1	2
310	как ни	1	2
311	равно как	2	2
312	из которых	1	2
313	исходная точка	1	2
314	по своему	1	2
315	в течение	2	2
316	есть одна	1	2
317	в это	2	2
318	и для	4	2
319	от него	1	2
320	и как	10	2
321	мы должны	2	2
322	ни к	3	2
323	во время	1	2
324	но эта	3	2
325	к другим	1	2
326	в своих	1	2
327	можно назвать	2	2
328	всем и	1	1
329	одним из	1	1
330	до него	1	1
331	начинается с	1	1
332	связана с	1	1
333	того же	8	1
334	все остальное	1	1
335	он может	1	1
336	к своей	2	1
337	начале мы	1	1
338	идет о	1	1
339	по этим	1	1
340	нового не	1	1
341	тем же	1	1
342	и реального	1	1
343	к другому	2	1
344	по которым	1	1
345	др в	2	1
346	иметь место	1	1
347	в их	6	1
348	и за	1	1
349	со всех	1	1
350	всего того	3	1
351	сказанного ясно	1	1
352	также имеет	1	1
353	для своего	1	1
354	большую роль	3	1
355	получают значение	1	1
356	как во	1	1
357	природы то	1	1
358	что можно	1	1
359	зависимости от	1	1
360	всех сторон	1	1
361	это время	7	1
362	свою очередь	1	1
363	в xix	1	1
364	по этому	1	1
365	на них	2	1
366	он сам	1	1
367	без которой	1	1
368	ее значение	2	1
369	себя а	1	1
370	в чем	2	1
371	во всех	6	1
372	не без	2	1
373	но конечно	2	1
374	а следовательно	1	1
375	друг к	2	1
376	но не	5	1
377	могло быть	4	1
378	но как	1	1
379	явлений и	1	1
380	эта особенность	1	1
381	в новом	1	1
382	и разными	1	1
383	отличие от	2	1
384	нет и	2	1
385	и речи	5	1
386	тесно связан	1	1
387	нет как	1	1
388	же мало	1	1
389	эти свойства	1	1
390	его на	2	1
391	того не	2	1
392	значение его	1	1
393	внутренняя жизнь	2	1
394	перед нами	1	1
395	вообще а	1	1
396	хотя я	1	1
397	научного характера	1	1
398	для которой	1	1
399	где она	1	1
400	будут носить	1	1
401	ее целом	2	1
402	носит в	1	1
403	та же	1	1
404	и через	1	1
405	не оставляет	6	1
406	сил в	1	1
407	в этой	1	1
408	такое значение	1	1
409	необходимо сделать	1	1
410	имеем в	1	1
411	и те	3	1
412	но на	4	1
413	быть только	3	1
414	этот процесс	5	1
415	вообще не	3	1
416	например такие	1	1
417	вера в	2	1
418	и лучше	1	1
419	время и	4	1
420	он ни	1	1
421	на одну	1	1
422	и еще	2	1
423	явлений или	1	1
424	и совершенно	1	1
425	оно должно	1	1
426	и сам	1	1
427	цели то	1	1
428	его можно	1	1
429	форма в	1	1
430	ее жизни	1	1
431	что их	1	1
432	но все	5	1
433	человек для	1	1
434	было возможно	1	1
435	касается до	1	1
436	что этот	1	1
437	часть его	1	1
438	главным образом	1	1
439	значение в	5	1
440	есть все	1	1
441	действует на	1	1
442	к другу	2	1
443	них не	1	1
444	счастья на	1	1
445	входит в	3	1
446	этих проявлений	1	1
447	нет в	2	1
448	на второй	1	1
449	далеко не	2	1
450	жизни то	2	1
451	бы было	1	1
452	слагаются в	2	1
453	строгом смысле	2	1
454	п но	1	1
455	и тогда	1	1
456	и того	6	1
457	одного и	5	1
458	это сочетание	1	1
459	на первый	1	1
460	в эту	1	1
461	дошли до	1	1
462	в своей	2	1
463	я увидел	1	1
464	эта черта	3	1
465	далее в	1	1
466	своего рода	1	1
467	значение для	1	1
468	и другого	1	1
469	является только	1	1
470	и внутренних	1	1
471	которые в	1	1
472	но он	2	1
473	друг другу	2	1
474	есть именно	2	1
475	с человеком	1	1
476	есть еще	1	1
477	произведений искусства	1	1
478	на всю	1	1
479	мере и	1	1
480	для нее	1	1
481	пути на	1	1
482	роль играют	1	1
483	в отношении	3	1
484	но они	3	1
485	с которой	1	1
486	но для	2	1
487	как о	1	1
488	дело в	2	1
489	определенности и	1	1
490	но вместе	1	1
491	и имеет	1	1
492	во всякой	2	1
493	же значение	1	1
494	следовательно и	1	1
495	того и	2	1
496	ничего не	9	1
497	находятся в	1	1
498	и познания	1	1
499	или как	4	1
500	с нами	1	1
501	того в	1	1
502	в другую	2	1
503	значения например	1	1
504	в данное	1	1
505	во всем	2	1
506	эти три	1	1
507	этом отношении	3	1
508	от их	1	1
509	с тела	1	1
510	все то	2	1
511	начиная с	1	1
512	образом самого	1	1
513	пространственных отношений	1	1
514	у гомера	1	1
515	он лишен	1	1
516	и такие	1	1
517	про себя	1	1
518	я сам	1	1
519	он имел	2	1
520	играет большую	2	1
521	числе и	2	1
522	одну и	1	1
523	его с	1	1
524	бы он	1	1
525	той или	2	1
526	они и	1	1
527	всегда есть	1	1
528	свое значение	1	1
529	играть в	1	1
530	создания этой	1	1
531	правда не	2	1
532	служит только	1	1
533	и отношений	1	1
534	самим собою	3	1
535	к какой	1	1
536	почему из	1	1
537	необходимости и	1	1
538	в себя	1	1
539	с самого	2	1
540	то время	4	1
541	ясно что	2	1
542	в пределах	5	1
543	роль в	9	1
544	и иные	2	1
545	как с	1	1
546	образом я	1	1
547	в другом	1	1
548	и ту	1	1
549	времени и	10	1
550	неразрывное единство	1	1
551	в словах	1	1
552	смысле и	1	1
553	ровно никакого	1	1
554	свойств и	1	1
555	не был	1	1
556	это то	2	1
557	два момента	1	1
558	и поэтому	1	1
559	все его	3	1
560	а также	2	1
561	времени в	7	1
562	затем в	1	1
563	на основе	2	1
564	и откуда	1	1
565	в математическом	1	1
566	образом все	1	1
567	от них	1	1
568	и во	7	1
569	во втором	2	1
570	на одном	1	1
571	в форме	3	1
572	не более	1	1
573	века и	1	1
574	на отдельные	1	1
575	и мир	1	1
576	второй план	1	1
577	эти последние	1	1
578	ее характер	1	1
579	одной из	3	1
580	явления в	2	1
581	есть место	1	1
582	в человека	2	1
583	их не	1	1
584	своего народа	1	1
585	вопрос об	1	1
586	определение в	1	1
587	с одной	3	1
588	в качестве	3	1
589	содержанием это	1	1
590	человека с	1	1
591	первое и	1	1
592	из них	1	1
593	человека на	1	1
594	и понимание	1	1
595	к содержанию	1	1
596	одно из	3	1
597	могло бы	1	1
598	в пространстве	5	1
599	к человеку	1	1
600	к первой	1	1
601	при всей	1	1
602	бытия и	1	1
603	у него	6	1
604	которые могут	1	1
605	явления природы	1	1
606	ее на	1	1
607	уже совершенно	1	1
608	рядом с	2	1
609	были бы	1	1
610	которые как	1	1
611	зрения этого	1	1
612	в данный	1	1
613	и обратно	1	1
614	мы это	1	1
615	говорим о	1	1
616	с другим	1	1
617	эта работа	1	1
618	здесь в	2	1
619	только к	3	1
620	прежде всего	15	1
621	которой нет	1	1
622	процесс в	2	1
623	когда пушкин	1	1
624	одной стороны	2	1
625	ей не	1	1
626	и музыка	1	1
627	но какой	1	1
628	в теории	1	1
629	человеческой жизни	6	1
630	однако не	1	1
631	бы совершенно	2	1
632	между этими	4	1
633	в одно	3	1
634	если не	1	1
635	в связи	5	1
636	их самих	1	1
637	она проявляется	2	1
638	порядок и	1	1
639	величина и	1	1
640	в частности	6	1
641	природы даже	1	1
642	конечно о	1	1
643	не дается	1	1
644	с началом	1	1
645	построены на	1	1
646	этого момента	2	1
647	к своему	2	1
648	себя по	1	1
649	влияния на	2	1
650	другу и	1	1
651	она есть	1	1
652	образом и	1	1
653	в последнем	1	1
654	этим мы	2	1
655	смысле этого	1	1
656	образ и	1	1
657	из этой	1	1
658	и слушающего	1	1
659	времени с	2	1
660	и формы	1	1
661	и нет	2	1
662	не могло	5	1
663	возвращаемся к	1	1
664	действительность в	1	1
665	различные степени	1	1
666	из ряда	1	1
667	люди не	1	1
668	все же	6	1
669	ее можно	1	1
670	наука которая	1	1
671	слова но	1	1
672	в самые	1	1
673	не подлежит	1	1
674	или только	1	1
675	или в	3	1
676	человек и	2	1
677	или другой	1	1
678	но когда	1	1
679	него вовсе	1	1
680	лишь как	2	1
681	у них	2	1
682	жизни без	1	1
683	и самое	1	1
684	и смысл	1	1
685	от всего	1	1
686	его жизнь	1	1
687	произведений других	1	1
688	ее в	2	1
689	или не	2	1
690	же в	3	1
691	первый раз	1	1
692	нам в	1	1
693	здесь только	2	1
694	они также	1	1
695	не знает	3	1
696	не быть	1	1
697	была бы	2	1
698	его таким	1	1
699	от всех	1	1
700	в глаза	2	1
701	та степень	1	1
702	идеал и	1	1
703	на свет	1	1
704	жизни и	8	1
705	увидим что	1	1
706	видим в	1	1
707	и эта	2	1
708	том числе	4	1
