N	2gram	Losev_Prob_4	Formalny
178	том смысле	2	3
179	быть и	1	3
180	все это	9	3
181	на самом	5	3
182	или в	5	3
183	и все	8	3
184	была бы	2	3
185	жизни и	5	3
186	и методы	1	2
187	можно говорить	1	2
188	эти функции	1	2
189	в такой	1	2
190	и то	2	2
191	наоборот только	1	2
192	к другому	1	2
193	едва ли	10	2
194	при анализе	1	2
195	ясности и	1	2
196	не была	1	2
197	функции в	2	2
198	это время	1	2
199	он был	3	2
200	столь же	2	2
201	совсем не	1	2
202	но не	5	2
203	но как	3	2
204	а только	6	2
205	отношение к	1	2
206	ни одна	2	2
207	что именно	2	2
208	в художественном	4	2
209	перед нами	13	2
210	кроме того	4	2
211	а каждый	1	2
212	то в	2	2
213	со своей	2	2
214	в которой	2	2
215	уже в	4	2
216	он в	1	2
217	действительности а	1	2
218	в единстве	1	2
219	не к	2	2
220	в понятии	2	2
221	и более	3	2
222	и по	2	2
223	то ни	1	2
224	разница между	1	2
225	для нее	1	2
226	и тем	7	2
227	ни в	17	2
228	должно быть	1	2
229	смысл и	1	2
230	только тем	1	2
231	том что	12	2
232	на первый	1	2
233	в этих	5	2
234	не так	3	2
235	себе а	1	2
236	от его	1	2
237	должны были	1	2
238	не могли	2	2
239	для этого	2	2
240	даже в	1	2
241	тому что	1	2
242	тем самым	4	2
243	что эта	1	2
244	с теми	1	2
245	и другое	3	2
246	самого начала	1	2
247	не имеет	4	2
248	ее с	1	2
249	находится в	1	2
250	никогда не	1	2
251	правда в	3	2
252	этих двух	1	2
253	содержанию и	1	2
254	есть только	2	2
255	всего в	1	2
256	если же	1	2
257	поставить вопрос	1	2
258	и это	2	2
259	и о	5	2
260	в ее	5	2
261	и от	6	2
262	с самого	1	2
263	и совершенно	2	2
264	времени и	4	2
265	сам он	1	2
266	не ради	1	2
267	мы в	1	2
268	в эпоху	1	2
269	с ним	4	2
270	в виду	6	2
271	и нужно	1	2
272	только так	2	2
273	единства и	1	2
274	художественной обработке	1	2
275	мы ни	2	2
276	это не	7	2
277	быть даже	1	2
278	в самый	1	2
279	этом смысле	3	2
280	с ними	2	2
281	не происходит	1	2
282	здесь с	1	2
283	по этому	2	2
284	не будет	2	2
285	потому что	15	2
286	в качестве	10	2
287	же и	3	2
288	является не	2	2
289	или даже	4	2
290	при помощи	10	2
291	в известной	1	2
292	в котором	2	2
293	сами по	2	2
294	в конце	2	2
295	от тех	1	2
296	не просто	16	2
297	а именно	2	2
298	в каких	1	2
299	являются только	1	2
300	в предисловии	1	2
301	между ними	1	2
302	что для	1	2
303	основные тенденции	1	2
304	превращается в	1	2
305	до конца	1	2
306	конце концов	1	2
307	его как	1	2
308	это противопоставление	1	2
309	произведения искусства	2	2
310	обработке и	2	2
311	ни на	3	2
312	к его	3	2
313	как это	3	2
314	становится в	1	2
315	предисловии к	1	2
316	в той	8	2
317	из этого	3	2
318	художественное произведение	1	2
319	является для	3	2
320	как предмет	2	2
321	но это	6	2
322	в чем	2	2
323	к другим	1	2
324	а к	1	2
325	здесь при	1	2
326	от всякого	1	2
327	в целях	5	2
328	сказать что	7	2
329	ведь именно	1	2
330	равно как	1	2
331	какой мере	4	2
332	у толстого	1	2
333	в искусстве	1	2
334	и другие	1	2
335	в таком	6	2
336	смысле что	1	2
337	и наиболее	1	1
338	как известно	1	1
339	говоря о	1	1
340	таком случае	1	1
341	и хотя	1	1
342	связана с	1	1
343	своему пределу	2	1
344	того же	2	1
345	и без	6	1
346	но тогда	1	1
347	художественных произведений	1	1
348	изображения и	1	1
349	нам кажется	2	1
350	его же	1	1
351	ведь и	1	1
352	и больше	2	1
353	таком виде	1	1
354	и должен	1	1
355	и этот	3	1
356	входящих в	1	1
357	обойтись без	2	1
358	этих сторон	1	1
359	ни взяли	2	1
360	есть не	6	1
361	идеей и	1	1
362	мы имеем	6	1
363	что если	1	1
364	гуманитарных наук	1	1
365	нам в	1	1
366	большинство из	1	1
367	так чтобы	2	1
368	но она	3	1
369	что иное	2	1
370	не вполне	2	1
371	почти исключительно	1	1
372	как эта	1	1
373	но даже	4	1
374	и самой	1	1
375	однако делается	1	1
376	которое в	2	1
377	себе что	1	1
378	без всякого	4	1
379	литературы как	1	1
380	является такой	2	1
381	иное как	2	1
382	время в	1	1
383	произведения только	2	1
384	бы то	1	1
385	подходить к	1	1
386	понятие символа	1	1
387	и практическое	1	1
388	особенно если	1	1
389	а тем	1	1
390	то он	2	1
391	мы будем	1	1
392	характер они	1	1
393	и все-таки	1	1
394	силы и	1	1
395	с трудом	1	1
396	в эти	1	1
397	конкретной жизни	1	1
398	методы их	1	1
399	легче и	1	1
400	всю эту	2	1
401	нашего сознания	1	1
402	о необходимости	2	1
403	что во	2	1
404	оказывается не	1	1
405	и соответствующих	1	1
406	общего с	2	1
407	в своем	3	1
408	и нет	1	1
409	всей этой	1	1
410	и где	2	1
411	и есть	4	1
412	и всецело	1	1
413	даже просто	1	1
414	всего как	1	1
415	более или	2	1
416	в действительности	1	1
417	нет никакой	4	1
418	в этот	1	1
419	них как	1	1
420	за собой	2	1
421	от чего	1	1
422	продолжает существовать	1	1
423	бы сказать	1	1
424	в нашем	12	1
425	бы не	1	1
426	или во	1	1
427	которые в	1	1
428	думать что	1	1
429	что к	2	1
430	с их	1	1
431	им в	1	1
432	имеем в	3	1
433	с художественной	1	1
434	как он	1	1
435	на то	1	1
436	если он	2	1
437	но на	1	1
438	сам предмет	1	1
439	иным как	2	1
440	выделить в	1	1
441	больше всего	1	1
442	связанные с	1	1
443	тем не	10	1
444	они в	1	1
445	и еще	1	1
446	нее и	1	1
447	в принципе	1	1
448	эта основная	1	1
449	том чтобы	2	1
450	мы например	1	1
451	всего то	1	1
452	с сожалением	1	1
453	мы его	2	1
454	не скажет	1	1
455	тем в	1	1
456	художественным произведением	2	1
457	же касается	1	1
458	в другом	3	1
459	области гуманитарных	1	1
460	то только	2	1
461	от изображения	1	1
462	в виде	22	1
463	действительности в	1	1
464	он есть	1	1
465	и основные	1	1
466	например с	1	1
467	и единственным	1	1
468	отличать от	1	1
469	в новое	3	1
470	здесь это	1	1
471	кажется что	2	1
472	не чем	2	1
473	он является	1	1
474	в них	5	1
475	рядом с	1	1
476	берется не	1	1
477	все равно	3	1
478	основные элементы	1	1
479	подавляющем большинстве	1	1
480	в данном	6	1
481	чем в	1	1
482	без этой	1	1
483	и идейности	1	1
484	этой области	1	1
485	или менее	2	1
486	можно только	2	1
487	приобретают то	1	1
488	но если	6	1
489	том как	2	1
490	и при	1	1
491	при изучении	1	1
492	и тут	1	1
493	нас не	1	1
494	в подавляющем	1	1
495	от несущественного	1	1
496	попросту не	1	1
497	теории литературы	1	1
498	и понятия	2	1
499	что уже	1	1
500	все они	3	1
501	вопрос о	1	1
502	является только	2	1
503	не будем	2	1
504	здесь ярко	1	1
505	для которых	1	1
506	в россии	1	1
507	по крайней	6	1
508	никак нельзя	1	1
509	не тем	2	1
510	значимость в	2	1
511	бы быть	2	1
512	и вся	1	1
513	было с	1	1
514	если и	3	1
515	и против	1	1
516	не менее	10	1
517	не раз	2	1
518	противники и	1	1
519	но они	2	1
520	иной раз	1	1
521	элементов но	1	1
522	дело в	2	1
523	и притом	2	1
524	к этим	1	1
525	из их	1	1
526	иметь в	1	1
527	чем не	1	1
528	и прочие	1	1
529	есть разница	1	1
530	действительности но	1	1
531	чтения или	2	1
532	учения о	2	1
533	к ней	2	1
534	и является	3	1
535	во всем	2	1
536	конструкции но	1	1
537	далеко не	2	1
538	и сами	1	1
539	для осуществления	1	1
540	только с	1	1
541	так то	1	1
542	как будто	11	1
543	одним из	1	1
544	у нас	14	1
545	же необходимо	1	1
546	нами отнюдь	2	1
547	разнообразны и	1	1
548	уже о	1	1
549	нечто новое	1	1
550	следовательно от	1	1
551	понятия к	1	1
552	в общую	1	1
553	и борьбы	1	1
554	человеческого организма	2	1
555	во все	2	1
556	и полной	2	1
557	и вполне	5	1
558	отличается от	4	1
559	только еще	1	1
560	на читателя	1	1
561	той или	14	1
562	они и	2	1
563	в каждом	1	1
564	ничего общего	5	1
565	для себя	2	1
566	эту систему	1	1
567	особенно ясным	1	1
568	и образ	4	1
569	свою очередь	1	1
570	говоря уже	2	1
571	мыслить и	1	1
572	данном случае	5	1
573	только при	6	1
574	уже потому	1	1
575	ее элементы	2	1
576	то чтобы	1	1
577	категории являются	1	1
578	уже с	1	1
579	только то	1	1
580	во главе	1	1
581	на свой	1	1
582	и сам	1	1
583	то как	1	1
584	с собой	3	1
585	можно было	4	1
586	ясно что	7	1
587	в научном	1	1
588	когда в	1	1
589	должен иметь	1	1
590	быть лишь	1	1
591	это только	1	1
592	представлений и	1	1
593	на них	1	1
594	и пространстве	1	1
595	ней и	1	1
596	стремление к	1	1
597	можно сказать	5	1
598	его специфичности	1	1
599	может в	1	1
600	только потому	1	1
601	понять как	2	1
602	это то	1	1
603	о том	5	1
604	и поэтому	1	1
605	настоящее время	1	1
606	что перед	2	1
607	и являются	2	1
608	до сих	1	1
609	с одной	1	1
610	художественной структуры	2	1
611	что его	4	1
612	и во	4	1
613	все в	3	1
614	на отдельные	1	1
615	том или	3	1
616	является самым	1	1
617	работе мы	2	1
618	вся эта	2	1
619	этому поводу	1	1
620	теперь уже	2	1
621	моментами и	1	1
622	и хорошо	1	1
623	крайней мере	6	1
624	конструкции этого	1	1
625	к нулю	1	1
626	и ни	5	1
627	в художественной	1	1
628	и смысл	1	1
629	перестал бы	1	1
630	и самые	1	1
631	происходит в	1	1
632	содержания но	1	1
633	моменты в	1	1
634	тот же	2	1
635	этого можно	1	1
636	что даже	1	1
637	в себе	12	1
638	не имеющих	1	1
639	и так	1	1
640	собой но	1	1
641	поэтому и	1	1
642	и раньше	1	1
643	жить и	1	1
644	но ее	1	1
645	так что	6	1
646	для всех	3	1
647	к какому	1	1
648	цель которых	1	1
649	конечно не	3	1
650	указания на	1	1
651	даже вообще	1	1
652	такие произведения	1	1
653	самостоятельное значение	1	1
654	больше по	1	1
655	не сам	2	1
656	себе в	3	1
657	никто не	2	1
658	ведь это	1	1
659	он весь	1	1
660	с этими	1	1
661	но что	1	1
662	на ряде	1	1
663	этого понятия	2	1
664	нет в	2	1
665	сама по	2	1
666	этом рассказе	1	1
667	это будет	2	1
668	со всем	1	1
669	с другим	1	1
670	настолько что	2	1
671	за пределы	2	1
672	не обязательно	2	1
673	здесь в	5	1
674	по своим	1	1
675	в конкретной	2	1
676	в свою	1	1
677	как же	2	1
678	говорит о	2	1
679	из тех	1	1
680	был в	2	1
681	здесь дело	1	1
682	поскольку она	1	1
683	стремится к	1	1
684	и самый	1	1
685	не на	1	1
686	и непосредственно	2	1
687	именно так	1	1
688	остается и	1	1
689	ведь с	1	1
690	на эту	1	1
691	ведь для	1	1
692	если не	3	1
693	каким мы	1	1
694	в непрерывном	1	1
695	так же	5	1
696	но особенно	1	1
697	является у	1	1
698	из возможных	1	1
699	требует от	1	1
700	под эту	1	1
701	к своему	2	1
702	где же	1	1
703	о чем	1	1
704	для чего-то	1	1
705	одной стороны	1	1
706	а если	3	1
707	такого рода	7	1
708	нашего анализа	1	1
709	в литературе	2	1
710	не что	2	1
711	да и	5	1
712	других областях	1	1
713	с необходимостью	1	1
714	в контексте	1	1
715	в условиях	3	1
716	сих пор	1	1
717	но для	1	1
718	в смысле	5	1
719	всего его	1	1
720	под влиянием	1	1
721	и ярче	1	1
722	всего с	1	1
723	имеет тенденцию	1	1
724	не существует	5	1
725	в настоящее	1	1
726	чтобы понять	1	1
727	или другой	3	1
728	который является	2	1
729	для нас	6	1
730	с известной	1	1
731	из себя	2	1
732	для его	2	1
733	мы должны	3	1
734	стихотворения и	1	1
735	несмотря на	4	1
736	же в	4	1
737	хотя в	1	1
738	не дает	1	1
739	помощи этого	1	1
740	к самому	1	1
741	одной из	4	1
742	и начинается	1	1
743	это все	2	1
744	не говоря	3	1
745	является и	3	1
746	жизни а	1	1
747	мере в	1	1
748	чем иным	2	1
749	только о	1	1
750	то ведь	1	1
751	в каком	6	1
752	можно назвать	2	1
753	как на	1	1
754	в своих	1	1
755	то оно	1	1
756	вот этот	1	1
757	и особенно	1	1
758	гораздо более	1	1
759	которая не	3	1
