N	2gram	Voloshinov_1	Myslijsy
418	которой как	1	1
419	эта форма	1	1
420	перейти к	2	1
421	на каждом	1	1
422	само слово	1	1
423	принадлежит к	1	1
424	языка без	1	1
425	которое не	2	1
426	они были	1	1
427	для наших	2	1
428	во внешних	1	1
429	так а	1	1
430	себе что	1	1
431	мы спрашиваем	1	1
432	быть в	1	1
433	но этого	1	1
434	будет видно	1	1
435	предположим что	2	1
436	нами только	1	1
437	в ее	3	1
438	после долгого	1	1
439	итак мы	2	1
440	видели что	3	1
441	одно мгновение	1	1
442	которые связаны	3	1
443	легко можем	1	1
444	мы будем	6	1
445	но как	2	1
446	в сторону	1	1
447	одном и	1	1
448	сознания не	3	1
449	ответ на	2	1
450	должны были	2	1
451	он будет	1	1
452	себе и	2	1
453	быть так	1	1
454	от количества	1	1
455	так язык	1	1
456	пор говоря	1	1
457	значение имеет	1	1
458	б с	1	1
459	б мы	1	1
460	и начнем	1	1
461	представим себе	1	1
462	в истории	1	1
463	в одной	1	1
464	если она	1	1
465	что именно	3	1
466	для создания	1	1
467	дает нам	1	1
468	для всех	2	1
469	как к	1	1
470	его со	1	1
471	однако не	1	1
472	перед нами	3	1
473	языком который	1	1
474	этого еще	1	1
475	между физиологическим	1	1
476	из сознания	1	1
477	и понимания	1	1
478	и наконец	5	1
479	смысл но	1	1
480	в противоположность	1	1
481	ясно и	1	1
482	от этого	1	1
483	то в	1	1
484	сливается с	1	1
485	зависит и	1	1
486	точкой зрения	5	1
487	бы и	2	1
488	он в	1	1
489	этих простейших	1	1
490	что так	1	1
491	только на	3	1
492	речи но	2	1
493	с их	1	1
494	того неизвестные	1	1
495	остановиться на	1	1
496	за порогом	1	1
497	его и	3	1
498	предметов и	1	1
499	имеем в	1	1
500	тому же	2	1
501	человек не	2	1
502	в наших	1	1
503	слово только	1	1
504	опять не	2	1
505	солнца а	1	1
506	он не	2	1
507	раз навсегда	1	1
508	на новые	1	1
509	первой части	1	1
510	прибегли к	1	1
511	он должен	3	1
512	к одному	1	1
513	не к	3	1
514	слово или	2	1
515	важную роль	2	1
516	еще мало	2	1
517	которые носят	2	1
518	приходим к	1	1
519	прежде чем	2	1
520	что нельзя	1	1
521	значительной степени	2	1
522	том же	1	1
523	не будет	3	1
524	обойтись без	1	1
525	тем в	1	1
526	в определенное	1	1
527	нам остается	1	1
528	об этом	3	1
529	связанных с	3	1
530	и с	5	1
531	лишь в	4	1
532	образом если	1	1
533	слушающего и	1	1
534	голода и	1	1
535	и дает	1	1
536	нас есть	1	1
537	между отдельными	1	1
538	даже что	1	1
539	слов для	1	1
540	ни в	1	1
541	жизни что	1	1
542	сравнения и	1	1
543	не всегда	2	1
544	во внимание	1	1
545	мы видели	5	1
546	легче всего	2	1
547	человека при	1	1
548	в развитии	1	1
549	себе все	2	1
550	должны принять	1	1
551	лучше всего	1	1
552	мысли что	1	1
553	значением мы	1	1
554	можно сказать	4	1
555	однако этим	1	1
556	таким же	1	1
557	порогом сознания	1	1
558	и без	4	1
559	группы к	1	1
560	это только	1	1
561	с точки	5	1
562	от силы	1	1
563	в их	1	1
564	на слушающего	1	1
565	в которых	2	1
566	мысли и	1	1
567	что я	1	1
568	вопрос кто	1	1
569	для всякого	2	1
570	природы но	1	1
571	значение для	1	1
572	внутренней речи	18	1
573	некоторое количество	1	1
574	этого содержания	1	1
575	поэтому в	1	1
576	будет значить	2	1
577	не будем	1	1
578	совершенно иначе	2	1
579	который мы	2	1
580	которые в	2	1
581	самое время	2	1
582	страха и	1	1
583	самом звуке	1	1
584	друг другу	2	1
585	в прямом	1	1
586	и эти	1	1
587	что то	2	1
588	в устах	1	1
589	этот мир	1	1
590	между несколькими	1	1
591	же такое	2	1
592	нетрудно заметить	1	1
593	и вся	1	1
594	и форма	2	1
595	итак примем	1	1
596	бы их	1	1
597	раз и	1	1
598	без него	1	1
599	с развитием	2	1
600	это чувство	1	1
601	в таких	1	1
602	с которой	1	1
603	для определения	1	1
604	виду что	1	1
605	и время	1	1
606	для каждого	2	1
607	это дает	1	1
608	только не	1	1
609	и всегда	1	1
610	ничего не	8	1
611	которого нам	1	1
612	слова как	2	1
613	находятся в	1	1
614	звукового материала	1	1
615	или как	6	1
616	всего на	1	1
617	с одним	1	1
618	служить не	1	1
619	глядя на	1	1
620	на те	1	1
621	по своей	2	1
622	следуя тому	1	1
623	внутренней и	3	1
624	это слово	2	1
625	строении и	1	1
626	до того	3	1
627	себе это	2	1
628	доказать что	1	1
629	которому мы	1	1
630	тела и	1	1
631	есть к	1	1
632	языке и	1	1
633	и такие	1	1
634	и сам	2	1
635	похож на	1	1
636	про себя	2	1
637	говорящего и	6	1
638	указать на	1	1
639	содержанием и	1	1
640	и другой	1	1
641	к тому	4	1
642	какие только	1	1
643	себя только	1	1
644	что при	1	1
645	на это	4	1
646	из чего	1	1
647	должен быть	2	1
648	и самое	1	1
649	из всего	2	1
650	как мы	9	1
651	но при	3	1
652	здесь не	2	1
653	без всякого	1	1
654	из приведенных	1	1
655	которые все	1	1
656	и общее	1	1
657	только то	1	1
658	лучше сказать	1	1
659	всего к	1	1
660	мы наблюдаем	1	1
661	с течением	1	1
662	как с	2	1
663	его самого	1	1
664	сознании не	1	1
665	понимание и	2	1
666	времени и	2	1
667	здесь как	1	1
668	сознания и	1	1
669	которые с	2	1
670	к тем	1	1
671	по сравнению	1	1
672	связанных между	1	1
673	именно рост	1	1
674	и внешней	3	1
675	с человеком	1	1
676	будет уже	1	1
677	чувствует что	1	1
678	все его	1	1
679	связанное с	1	1
680	со всех	2	1
681	уясняется если	1	1
682	каждый раз	1	1
683	приближается к	2	1
684	слова из	1	1
685	стол есть	1	1
686	и силу	1	1
687	именно с	1	1
688	и та	1	1
689	язык и	9	1
690	определенным образом	1	1
691	никак не	1	1
692	одного из	1	1
693	легко заметим	1	1
694	от своего	1	1
695	имеет и	1	1
696	мысли мы	1	1
697	и просто	1	1
698	нельзя ни	2	1
699	будем называть	2	1
700	слово может	1	1
701	этих предметов	1	1
702	и легче	1	1
703	этих слов	3	1
704	организма и	1	1
705	при исследовании	1	1
706	мы ни	3	1
707	на одном	1	1
708	из нескольких	1	1
709	даже на	2	1
710	слов и	7	1
711	народов и	1	1
712	может иметь	1	1
713	к нему	2	1
714	наконец в-третьих	1	1
715	но главным	1	1
716	всякого рода	1	1
717	дело с	1	1
718	тогда эти	1	1
719	как нечто	2	1
720	обращаться к	1	1
721	например чувство	1	1
722	между этими	1	1
723	сознания человека	2	1
724	нам возможность	1	1
725	создание и	1	1
726	происходит ли	1	1
727	менее и	1	1
728	человека с	2	1
729	можно как	1	1
730	же и	1	1
731	с предыдущим	1	1
732	конечно не	3	1
733	в большинстве	1	1
734	развития мы	1	1
735	языка как	1	1
736	наоборот то	1	1
737	правда мы	1	1
738	времени когда	1	1
739	языка может	1	1
740	большинстве случаев	1	1
741	при помощи	1	1
742	человека на	1	1
743	для осуществления	1	1
744	не связанных	1	1
745	роль и	1	1
746	совсем другое	1	1
747	представить себе	3	1
748	цели и	1	1
749	могло бы	1	1
750	содержание и	3	1
751	этом мы	3	1
752	нашем сознании	1	1
753	не о	1	1
754	должны будем	1	1
755	не воспринимаем	1	1
756	каждый из	2	1
757	на простейших	1	1
758	друга и	1	1
759	были бы	4	1
760	в особенности	1	1
761	при желании	1	1
762	в другой	1	1
763	новый смысл	1	1
764	а на	2	1
765	мы воспринимаем	1	1
766	без понимания	1	1
767	связаны с	4	1
768	что человек	1	1
769	именно в	1	1
770	во второй	3	1
771	которое так	1	1
772	по всей	1	1
773	всякого смысла	1	1
774	чтобы убедиться	1	1
775	краска на	1	1
776	его как	1	1
777	долго и	1	1
778	же точно	1	1
779	и принимает	1	1
780	нашего сознания	2	1
781	какую мы	1	1
782	была бы	1	1
783	для человека	1	1
784	по предположению	1	1
785	и том	1	1
786	именно так	1	1
787	в подобных	1	1
788	и слово	3	1
789	будет иметь	2	1
790	его форме	1	1
791	явлений или	1	1
792	порядок и	1	1
793	язык для	1	1
794	все то	2	1
795	ближе всего	1	1
796	эти слова	8	1
797	человека к	1	1
798	такой как	1	1
799	намекает на	2	1
800	поэтому если	1	1
801	человек должен	1	1
802	к своему	4	1
803	как предмет	1	1
804	сравнению с	1	1
805	в течение	1	1
806	в той	5	1
807	с точкой	1	1
808	что же	8	1
809	может прийти	1	1
810	в первой	2	1
811	в человеческом	1	1
812	своего содержания	1	1
813	к чему	2	1
814	с этой	1	1
815	этом случае	3	1
816	и о	1	1
817	голоса и	2	1
818	за неимением	1	1
819	слов того	1	1
820	но для	3	1
821	между собой	2	1
822	даже больше	1	1
823	которые были	1	1
824	душе человека	1	1
825	вне его	1	1
826	в более	1	1
827	это уже	1	1
828	не имея	1	1
829	всегда будет	1	1
830	тогда не	1	1
831	или только	1	1
832	понять что	1	1
833	это как	1	1
834	вновь и	1	1
835	лице и	1	1
836	это часто	1	1
837	собственно говоря	1	1
838	тем более	1	1
839	произвол при	1	1
840	нам словом	1	1
841	слова должны	1	1
842	все они	1	1
843	бы на	1	1
844	но возможно	1	1
845	говорящего не	1	1
846	того времени	4	1
847	что слова	3	1
848	здесь только	1	1
849	связь с	2	1
850	может и	1	1
851	слово в	2	1
852	но эта	2	1
853	лишь по	1	1
854	из тех	1	1
855	состоит из	1	1
856	они как	1	1
857	от всех	1	1
858	речи и	6	1
859	это на	1	1
860	нам неизвестна	1	1
861	в последнем	1	1
862	они еще	1	1
863	только о	1	1
864	их формы	1	1
865	которой происходит	1	1
866	просто не	1	1
867	жизни и	3	1
868	можем не	2	1
869	это так	1	1
870	но еще	1	1
871	ни на	3	1
872	слова того	1	1
873	в своих	2	1
874	в процессе	6	1
875	и ни	2	1
876	на лице	1	1
