N	2gram	Propp_Isto_2	Problemy
198	еще до	2	2
199	и он	1	2
200	в которых	2	2
201	во всех	2	2
202	в сторону	1	2
203	отличие от	1	2
204	они действительно	1	2
205	с этим	5	2
206	показать что	2	2
207	по которому	1	2
208	когда он	3	2
209	увидим что	3	2
210	в этот	1	2
211	уже с	2	2
212	к чему	2	2
213	в которой	2	2
214	мне не	1	2
215	тому же	2	2
216	так сказать	2	2
217	т д	18	2
218	всех этих	3	2
219	он должен	2	2
220	и если	2	2
221	друг с	1	2
222	подобно тому	3	2
223	хочет чтобы	1	2
224	входит в	1	2
225	чтобы все	1	2
226	было бы	5	2
227	в жизни	2	2
228	мог бы	3	2
229	тихо и	1	2
230	в них	1	2
231	это знает	1	2
232	был бы	2	2
233	но я	1	2
234	что значит	1	2
235	что такое	1	2
236	он дает	2	2
237	в отличие	1	2
238	своего рода	1	2
239	оно должно	1	2
240	которые в	1	2
241	тем не	1	2
242	войти в	1	2
243	в той	1	2
244	знал что	1	2
245	во время	2	2
246	тогда и	2	2
247	появляется в	1	2
248	этом случае	5	2
249	к ней	2	2
250	как она	4	2
251	о нем	4	2
252	входят в	1	2
253	с другом	1	2
254	и со	1	2
255	он отвечает	1	2
256	очень часто	4	2
257	отнюдь не	1	2
258	лежит в	1	2
259	всего этого	1	2
260	и говорит	2	2
261	всей своей	1	2
262	так в	3	2
263	особенно в	1	2
264	находится в	2	2
265	именно потому	1	2
266	о том	3	2
267	его очень	1	2
268	на нее	2	2
269	переходит в	1	2
270	и только	2	2
271	еще более	1	2
272	не знаю	1	2
273	и пусть	2	2
274	быть и	1	2
275	один из	8	2
276	но с	2	2
277	тот же	1	2
278	мы увидим	8	2
279	и ее	2	2
280	при всей	1	2
281	с которыми	1	2
282	в эти	1	2
283	не то	1	2
284	же и	3	2
285	уже не	1	2
286	него и	1	2
287	за ним	1	2
288	мы знаем	11	2
289	ты меня	1	2
290	друг друга	1	2
291	каждый из	1	2
292	сейчас еще	1	2
293	один в	1	2
294	связан с	5	2
295	со всем	1	2
296	о своей	2	2
297	к которому	5	2
298	не было	2	2
299	а вы	1	2
300	а так	1	2
301	их друг	1	2
302	о чем	1	2
303	когда она	3	2
304	и ему	1	2
305	должна была	1	2
306	и потому	1	2
307	отрывок из	1	2
308	себя за	1	2
309	не знал	2	2
310	смысле этого	2	2
311	тому как	3	2
312	остается в	1	2
313	ты еще	1	2
314	или другого	1	2
315	с этой	1	2
316	нисколько не	2	2
317	вопрос о	4	2
318	в другой	4	2
319	его нельзя	1	2
320	будто бы	2	2
321	на одно	1	2
322	сказать что	2	2
323	сам в	1	2
324	а может	1	2
325	можно говорить	1	1
326	мы здесь	6	1
327	и разным	1	1
328	нам кажется	1	1
329	с выражением	1	1
330	что эти	4	1
331	в доме	3	1
332	в их	3	1
333	по его	1	1
334	которыми он	1	1
335	в несколько	1	1
336	со всех	4	1
337	они приносят	1	1
338	но она	1	1
339	его о	1	1
340	к губам	1	1
341	но чаще	1	1
342	держать себя	1	1
343	не происходит	3	1
344	они были	2	1
345	то это	6	1
346	не совсем	3	1
347	зависимости от	1	1
348	такое же	1	1
349	всех сторон	4	1
350	чтоб все	1	1
351	проявляет себя	1	1
352	дать ему	3	1
353	он был	3	1
354	со словами	1	1
355	на своих	1	1
356	его уже	2	1
357	тем как	1	1
358	мной в	1	1
359	видели что	3	1
360	одно мгновение	1	1
361	она это	1	1
362	к которой	1	1
363	не все	2	1
364	тут же	2	1
365	не просто	2	1
366	в главе	1	1
367	и выдает	1	1
368	сих пор	7	1
369	в центре	1	1
370	сделать в	1	1
371	внутренняя жизнь	1	1
372	в душу	1	1
373	как нам	1	1
374	и пр	7	1
375	перед нами	2	1
376	задумался но	1	1
377	говорит что	3	1
378	что по	1	1
379	ясно и	2	1
380	именно эта	1	1
381	и между	1	1
382	этой боли	1	1
383	является последним	1	1
384	еще на	1	1
385	разве я	1	1
386	стали его	1	1
387	ни один	2	1
388	человек у	1	1
389	в этой	4	1
390	им в	1	1
391	и тот	1	1
392	роль в	3	1
393	говорит не	1	1
394	говорят о	2	1
395	не могла	2	1
396	его но	1	1
397	человек не	1	1
398	главным образом	2	1
399	но хотя	1	1
400	к миру	1	1
401	после этого	4	1
402	раз когда	1	1
403	видения несколько	1	1
404	он вдруг	1	1
405	этого вопроса	1	1
406	собой не	1	1
407	роли не	1	1
408	из него	2	1
409	так например	1	1
410	на то	3	1
411	в нее	2	1
412	которое как	1	1
413	человека в	2	1
414	здесь мы	3	1
415	совпадают с	1	1
416	а затем	2	1
417	и может	2	1
418	что такой	1	1
419	неожиданным и	1	1
420	об этом	11	1
421	и внутренняя	1	1
422	них не	1	1
423	момент и	1	1
424	ее резко	1	1
425	иногда до	1	1
426	и сердце	1	1
427	и дает	2	1
428	момент этого	1	1
429	приходит в	1	1
430	ведь она	1	1
431	материал для	1	1
432	в мир	2	1
433	не ясно	1	1
434	но уже	1	1
435	она и	2	1
436	он предлагает	1	1
437	этим и	1	1
438	нигде не	2	1
439	здесь можно	5	1
440	перейдем к	2	1
441	социальной и	1	1
442	чтобы они	1	1
443	и ничего	2	1
444	она была	1	1
445	в других	3	1
446	мне? а	1	1
447	в эту	2	1
448	в этих	11	1
449	бы на	1	1
450	дошли до	1	1
451	ты убил	1	1
452	можно найти	5	1
453	я его	3	1
454	его мнению	1	1
455	же происходило	1	1
456	не столько	2	1
457	их можно	1	1
458	оказывается что	2	1
459	делает вид	1	1
460	я один	1	1
461	должны были	8	1
462	пришло еще	1	1
463	дает в	1	1
464	но эта	1	1
465	наконец как	1	1
466	над всеми	1	1
467	и эти	2	1
468	что никакой	1	1
469	и более	2	1
470	есть еще	1	1
471	любила и	1	1
472	что этот	3	1
473	бы быть	1	1
474	же мы	2	1
475	освободиться от	1	1
476	можем сказать	1	1
477	нас к	1	1
478	на один	2	1
479	она не	5	1
480	от нас	1	1
481	отметить что	1	1
482	почти никогда	2	1
483	на котором	2	1
484	правда в	1	1
485	одна из	2	1
486	что их	1	1
487	я буду	3	1
488	уже очень	2	1
489	в процессе	1	1
490	после своего	1	1
491	и именно	2	1
492	образом в	1	1
493	или еще	1	1
494	найти в	1	1
495	слово и	1	1
496	например таких	1	1
497	отметим еще	1	1
498	этих двух	1	1
499	а во	1	1
500	и по	2	1
501	но очень	2	1
502	а ты	1	1
503	ему и	1	1
504	связи с	8	1
505	мы бы	1	1
506	он бросает	1	1
507	не видит	3	1
508	некоторое время	2	1
509	похожи на	1	1
510	печки и	1	1
511	среди них	1	1
512	не могут	1	1
513	когда мы	2	1
514	случаях когда	1	1
515	приведенных нами	1	1
516	все ясно	1	1
517	себе что	1	1
518	за что	1	1
519	и мне	1	1
520	они и	1	1
521	все еще	2	1
522	которой она	1	1
523	время он	1	1
524	приходит к	1	1
525	и о	1	1
526	того чтобы	2	1
527	ни одно	1	1
528	здесь не	2	1
529	без всякого	1	1
530	миром и	1	1
531	на основе	1	1
532	он мог	1	1
533	затем его	1	1
534	в особенности	2	1
535	только не	1	1
536	хочет его	3	1
537	в себя	3	1
538	облик ее	1	1
539	приводит к	2	1
540	в дальнейшем	1	1
541	дано в	2	1
542	обратным знаком	1	1
543	и совершенно	1	1
544	с собой	1	1
545	можно было	5	1
546	здесь он	1	1
547	за то	1	1
548	когда герой	2	1
549	как ему	1	1
550	является в	1	1
551	вопроса необходимо	1	1
552	в разных	2	1
553	можно бы	1	1
554	мы могли	2	1
555	знает но	1	1
556	пр в	1	1
557	или на	4	1
558	его тело	1	1
559	после того	3	1
560	видели также	1	1
561	корни его	1	1
562	должно было	3	1
563	все в	1	1
564	связь между	1	1
565	все на	1	1
566	вот отрывок	1	1
567	путь к	1	1
568	форма ее	1	1
569	вся эта	1	1
570	а говорит	1	1
571	да в	1	1
572	в середине	1	1
573	не должен	4	1
574	и она	3	1
575	не зная	1	1
576	происходит в	2	1
577	что здесь	4	1
578	на которой	2	1
579	д и	2	1
580	и действительно	1	1
581	герой все	1	1
582	должен быть	1	1
583	это очень	1	1
584	это означало	1	1
585	у тебя	2	1
586	одних и	1	1
587	на мир	1	1
588	здесь с	1	1
589	вопрос об	1	1
590	с одной	4	1
591	ты их	1	1
592	голосом и	1	1
593	из которого	1	1
594	для всех	1	1
595	итак в	2	1
596	живого человека	1	1
597	иной форме	1	1
598	героя с	1	1
599	где вы	1	1
600	этот момент	1	1
601	а то	2	1
602	все знал	1	1
603	убить его	1	1
604	и других	1	1
605	превращаются в	1	1
606	не знаешь	3	1
607	ответ на	1	1
608	характерно что	1	1
609	себе в	1	1
610	и их	2	1
611	никто не	1	1
612	руки и	4	1
613	до того	1	1
614	в прошлом	1	1
615	мы можем	8	1
616	но что	1	1
617	в некоторых	2	1
618	выдает себя	1	1
619	и вместе	2	1
620	ее на	1	1
621	в очень	3	1
622	эти явления	1	1
623	именно как	1	1
624	что на	1	1
625	не были	1	1
626	на второй	1	1
627	мы это	1	1
628	до сих	6	1
629	мы еще	1	1
630	его из	2	1
631	к человеку	1	1
632	на наиболее	1	1
633	лишь позже	1	1
634	а сам	1	1
635	у других	1	1
636	ничем не	1	1
637	герою не	1	1
638	жизнь в	1	1
639	одну из	1	1
640	чтобы убить	1	1
641	чрезвычайно много	1	1
642	они лишь	1	1
643	и вне	1	1
644	пришел к	2	1
645	нет ничего	2	1
646	с обратным	1	1
647	ко всем	1	1
648	человека к	1	1
649	требует от	1	1
650	отражает не	1	1
651	на себя	1	1
652	явления что	1	1
653	что весь	2	1
654	живых и	1	1
655	образ и	1	1
656	в тот	2	1
657	вернуться на	1	1
658	ко мне	2	1
659	быть не	1	1
660	да под	1	1
661	все как	1	1
662	я стану	1	1
663	человека который	1	1
664	сам с	1	1
665	в основном	2	1
666	только для	1	1
667	его отца	1	1
668	думают что	1	1
669	под названием	2	1
670	строем и	1	1
671	сюжета и	1	1
672	герой по	1	1
673	и часто	2	1
674	еще одна	1	1
675	ли в	1	1
676	она знает	1	1
677	или в	2	1
678	и видит	1	1
679	бы ему	1	1
680	все они	1	1
681	несмотря на	1	1
682	хотя в	3	1
683	лишая его	1	1
684	друга но	1	1
685	одной из	4	1
686	требует чтобы	1	1
687	в свою	1	1
688	из тех	1	1
689	своего мира	1	1
690	стояло на	1	1
691	является и	1	1
692	из этого	1	1
693	себе не	1	1
694	ней с	1	1
695	самое важное	1	1
696	под эту	1	1
697	он на	1	1
698	и вновь	1	1
