N	2gram	Propp_Isto_1	slovoVRo
112	или менее	5	3
113	в понимании	1	3
114	и ее	1	3
115	от его	1	3
116	точку зрения	3	3
117	которые в	2	3
118	на всю	1	3
119	а иногда	2	3
120	она не	1	3
121	никогда не	14	3
122	и здесь	7	3
123	не могут	2	3
124	к тому	6	3
125	и этим	2	3
126	образом в	1	3
127	но здесь	1	3
128	о том	9	3
129	не выходит	2	3
130	нем и	1	3
131	того что	4	3
132	в том	9	3
133	словом и	1	3
134	в качестве	5	3
135	конечно не	2	3
136	из них	3	3
137	его и	2	3
138	для него	2	3
139	так как	6	3
140	друг друга	1	3
141	у него	1	3
142	именно в	3	3
143	не было	1	3
144	в истории	1	3
145	но оно	4	3
146	с этим	4	3
147	по существу	5	3
148	в основном	2	3
149	при всем	1	3
150	в результате	1	3
151	формах и	1	3
152	в большей	1	3
153	хотя бы	4	3
154	одной из	2	3
155	из этого	2	3
156	не должны	1	2
157	например в	5	2
158	связана с	1	2
159	на самом	1	2
160	к своей	1	2
161	то в	1	2
162	них как	1	2
163	в котором	3	2
164	мы уже	1	2
165	а как	1	2
166	мы не	10	2
167	же как	2	2
168	время как	3	2
169	и то	1	2
170	между собой	4	2
171	столь же	2	2
172	одним словом	4	2
173	в ее	2	2
174	он может	1	2
175	но не	5	2
176	между словом	1	2
177	что они	5	2
178	сих пор	5	2
179	без другого	2	2
180	хотя и	1	2
181	от этого	2	2
182	не пытается	1	2
183	в целом	2	2
184	ответственность за	1	2
185	они в	1	2
186	различные формы	2	2
187	и по	3	2
188	на этом	3	2
189	не из	1	2
190	те же	1	2
191	на ту	1	2
192	нисколько не	2	2
193	был бы	2	2
194	том что	7	2
195	в эту	1	2
196	в этих	7	2
197	но он	1	2
198	друг другу	1	2
199	и эти	3	2
200	войти в	1	2
201	где нет	2	2
202	даже в	4	2
203	тому что	1	2
204	до известной	1	2
205	ничего нового	1	2
206	в самых	1	2
207	дело не	5	2
208	вне его	1	2
209	явление в	1	2
210	такая же	1	2
211	для нас	13	2
212	ему не	1	2
213	у нас	1	2
214	возникает из	2	2
215	оно может	2	2
216	но по	1	2
217	зрения не	1	2
218	то время	3	2
219	так в	4	2
220	на том	1	2
221	можно было	5	2
222	не с	3	2
223	иногда в	1	2
224	не исчерпывается	1	2
225	в другом	3	2
226	а также	1	2
227	нас в	2	2
228	здесь не	4	2
229	мы видим	11	2
230	между тем	2	2
231	и тем	2	2
232	так что	4	2
233	же и	1	2
234	связи с	4	2
235	он их	1	2
236	уже не	3	2
237	и у	1	2
238	если мы	3	2
239	только на	1	2
240	в виде	2	2
241	от других	1	2
242	или даже	3	2
243	в одном	5	2
244	с этими	1	2
245	себя от	1	2
246	для того	1	2
247	в другой	1	2
248	до сих	5	2
249	не есть	2	2
250	чем он	1	2
251	с другом	3	2
252	а с	2	2
253	точке зрения	1	2
254	совершенно не	1	2
255	связь с	4	2
256	в частности	2	2
257	эти слова	1	2
258	так же	7	2
259	его как	2	2
260	такого рода	1	2
261	в особый	1	2
262	быть только	1	2
263	друг с	4	2
264	должно быть	2	2
265	этом случае	1	2
266	того или	1	2
267	одно без	1	2
268	как раз	2	2
269	одна из	2	2
270	у них	1	2
271	потому что	4	2
272	ни было	2	2
273	обстоит дело	4	2
274	между ними	2	2
275	с ней	2	2
276	сказать что	5	2
277	или иного	1	2
278	первом случае	1	2
279	бы его	1	2
280	к этому	2	2
281	своей социальной	1	1
282	с конкретными	1	1
283	отношении они	1	1
284	рассматривается как	1	1
285	художественного произведения	1	1
286	не остается	1	1
287	но этим	2	1
288	тех же	1	1
289	и есть	1	1
290	из его	1	1
291	ведь и	1	1
292	его не	1	1
293	из всех	2	1
294	тридевять земель	2	1
295	данной работы	1	1
296	мы имеем	13	1
297	что уже	1	1
298	как из	1	1
299	приводят к	1	1
300	но она	1	1
301	силы силы	1	1
302	этого целого	1	1
303	но даже	1	1
304	в некотором	2	1
305	и со	1	1
306	и он	3	1
307	на другом	1	1
308	стоят на	1	1
309	он был	1	1
310	знает такого	1	1
311	мы читаем	1	1
312	этот пример	1	1
313	именно эти	1	1
314	бы то	2	1
315	там и	3	1
316	иногда происходит	1	1
317	но как	1	1
318	а только	2	1
319	в сторону	1	1
320	не все	4	1
321	иногда и	1	1
322	отличие от	2	1
323	друга и	1	1
324	можно дать	1	1
325	или иное	1	1
326	связи и	2	1
327	один и	2	1
328	из комнаты	1	1
329	с процессами	1	1
330	из уст	1	1
331	в значительной	1	1
332	стороны и	1	1
333	что как	1	1
334	очень трудно	1	1
335	и исторические	1	1
336	в противном	1	1
337	в очень	2	1
338	могли бы	3	1
339	целый ряд	1	1
340	в действительности	2	1
341	в этот	1	1
342	в себя	1	1
343	еще на	1	1
344	себе как	1	1
345	у наиболее	1	1
346	бы не	1	1
347	не скажешь	4	1
348	в этой	6	1
349	свет на	1	1
350	и тот	2	1
351	от необходимости	1	1
352	на то	4	1
353	вследствие этого	2	1
354	и если	2	1
355	что она	5	1
356	от которого	1	1
357	за тридевять	2	1
358	не значит	1	1
359	он должен	2	1
360	формы его	1	1
361	есть еще	2	1
362	ряд явлений	1	1
363	какой бы	1	1
364	или иных	1	1
365	именно это	2	1
366	с такими	1	1
367	в основу	1	1
368	значительной степени	1	1
369	то ни	2	1
370	а затем	2	1
371	поэтому мы	1	1
372	не дает	2	1
373	бы быть	3	1
374	них не	1	1
375	здесь как	1	1
376	есть не	1	1
377	подходит к	1	1
378	действительности в	1	1
379	с силами	1	1
380	но их	1	1
381	которая в	1	1
382	чаще всего	1	1
383	в жизни	1	1
384	смерть и	2	1
385	вводит в	1	1
386	но уже	2	1
387	исходили из	1	1
388	ни одной	2	1
389	этого не	1	1
390	и уже	1	1
391	несмотря на	1	1
392	мы видели	2	1
393	никаких других	1	1
394	другие жанры	1	1
395	чем в	1	1
396	на этот	2	1
397	и некоторые	1	1
398	в один	1	1
399	примеров из	1	1
400	образом может	1	1
401	но если	2	1
402	таким же	1	1
403	наших дней	1	1
404	автор говорит	1	1
405	мы говорили	1	1
406	в отличие	2	1
407	в которых	1	1
408	могла бы	1	1
409	бы мы	2	1
410	быта и	1	1
411	одном из	1	1
412	из области	1	1
413	нем он	1	1
414	тем не	6	1
415	и более	1	1
416	однако в	2	1
417	условия и	1	1
418	и вся	1	1
419	не менее	6	1
420	и развивается	1	1
421	с теми	1	1
422	самого начала	2	1
423	мышления и	1	1
424	ее с	1	1
425	взглянуть на	1	1
426	того чтобы	1	1
427	на котором	3	1
428	дело в	3	1
429	и культурной	1	1
430	в самой	1	1
431	с одним	1	1
432	глава ii	1	1
433	к концу	1	1
434	видим что	9	1
435	по своей	2	1
436	дальнейшего развития	1	1
437	на себе	1	1
438	все явления	1	1
439	во всем	3	1
440	можно рассматривать	1	1
441	входят в	1	1
442	здесь возможны	1	1
443	этом отношении	1	1
444	в каком	1	1
445	их от	1	1
446	целиком во	1	1
447	очень часто	3	1
448	такая точка	1	1
449	есть только	3	1
450	иногда даже	1	1
451	не знаем	2	1
452	всего в	2	1
453	этого и	1	1
454	всегда есть	1	1
455	он видит	1	1
456	пытается их	1	1
457	на это	2	1
458	речи эта	1	1
459	др а	1	1
460	должен быть	3	1
461	и это	1	1
462	в виду	1	1
463	велика в	1	1
464	некоторые другие	1	1
465	же не	3	1
466	перед необходимостью	1	1
467	изучения и	1	1
468	нет никакой	1	1
469	смерти в	1	1
470	с самого	2	1
471	приводит к	2	1
472	и другими	1	1
473	для всякого	1	1
474	оно все	1	1
475	этим в	1	1
476	если бы	8	1
477	для этого	3	1
478	со стороны	2	1
479	находится в	4	1
480	все дело	1	1
481	сводится к	1	1
482	именно потому	1	1
483	своей книге	1	1
484	исследования и	1	1
485	и что	10	1
486	или на	3	1
487	явления уже	1	1
488	на данном	1	1
489	это было	2	1
490	это может	1	1
491	однако с	1	1
492	что и	6	1
493	и только	2	1
494	которые он	1	1
495	непосредственно в	2	1
496	он непосредственно	1	1
497	может иметь	1	1
498	и она	2	1
499	и беспрестанно	1	1
500	поэтому его	1	1
501	где не	1	1
502	время в	1	1
503	тот же	2	1
504	дело с	2	1
505	через которую	2	1
506	в стороне	3	1
507	и так	1	1
508	в самое	1	1
509	или же	1	1
510	не мешает	1	1
511	никаких новых	1	1
512	именно на	2	1
513	какой степени	1	1
514	пользуется этой	1	1
515	до наших	1	1
516	с живыми	1	1
517	и они	1	1
518	в начале	3	1
519	слова может	1	1
520	ни с	1	1
521	и их	3	1
522	быть заменены	1	1
523	здесь перед	1	1
524	у нее	1	1
525	к ним	4	1
526	но что	1	1
527	только с	2	1
528	каждый из	1	1
529	чтобы не	3	1
530	мы берем	1	1
531	не просто	3	1
532	самом же	1	1
533	в форме	3	1
534	момент в	1	1
535	другие более	1	1
536	эти формы	3	1
537	же деле	1	1
538	глава i	1	1
539	исходят из	1	1
540	эти две	2	1
541	так оно	1	1
542	уходит в	1	1
543	он часто	1	1
544	в меньшей	2	1
545	же о	1	1
546	что не	2	1
547	социальной жизни	4	1
548	что для	1	1
549	противном случае	1	1
550	только по	1	1
551	то и	2	1
552	которых мы	1	1
553	как явление	1	1
554	ничем не	1	1
555	жанры на	1	1
556	его по	1	1
557	и требования	1	1
558	на эту	3	1
559	когда она	1	1
560	принципиально иначе	1	1
561	что мы	7	1
562	совершенно иное	1	1
563	основные типы	1	1
564	вступает в	2	1
565	нет ничего	1	1
566	и становятся	1	1
567	на который	1	1
568	ничего нет	1	1
569	на смерть	2	1
570	вместе с	6	1
571	наталкивается на	1	1
572	как одно	1	1
573	в иных	1	1
574	книге о	1	1
575	и определить	1	1
576	не существенно	1	1
577	из видов	1	1
578	да и	1	1
579	хотя он	2	1
580	быть не	1	1
581	в изучении	1	1
582	в это	1	1
583	этого слова	1	1
584	на пути	1	1
585	но это	4	1
586	стороне от	1	1
587	например у	1	1
588	тому или	1	1
589	с большой	1	1
590	но с	1	1
591	на одной	1	1
592	словом мы	1	1
593	тех или	1	1
594	в более	1	1
595	сделать это	2	1
596	бы в	2	1
597	пришлось бы	1	1
598	о социальном	1	1
599	в системе	1	1
600	не знает	5	1
601	только как	1	1
602	состоит из	1	1
603	очень велика	1	1
604	равно как	1	1
605	та же	1	1
606	эти типы	1	1
607	строится на	1	1
608	в какой	3	1
609	и строит	1	1
610	и другие	4	1
611	они не	4	1
