N	2gram	Vygotskiy__6	Narrotol
186	не имеет	6	2
187	поскольку оно	1	2
188	имеем дело	2	2
189	как раз	6	2
190	что на	4	2
191	когда мы	6	2
192	оно не	4	2
193	приходит к	2	2
194	на другой	1	2
195	языка и	5	2
196	в собственном	1	2
197	даже самое	1	2
198	в пределах	5	2
199	приводит к	6	2
200	и когда	1	2
201	что у	2	2
202	можно было	7	2
203	во второй	2	2
204	данного понятия	4	2
205	в значительной	2	2
206	том или	1	2
207	во всей	1	2
208	и только	3	2
209	идет по	2	2
210	дело с	2	2
211	может оказаться	1	2
212	он уже	1	2
213	и ее	1	2
214	от одной	4	2
215	есть в	3	2
216	о прошлом	1	2
217	этого понятия	3	2
218	для него	6	2
219	или даже	1	2
220	сами по	1	2
221	представляют собой	3	2
222	одну из	1	2
223	к которому	2	2
224	и др	2	2
225	говорит о	1	2
226	не на	2	2
227	зависит от	3	2
228	наконец в	1	2
229	о чем	1	2
230	первые два	1	2
231	совершенно очевидно	3	2
232	к другой	6	2
233	тому как	1	2
234	по существу	2	2
235	только о	1	2
236	в любом	2	2
237	что мы	11	2
238	в связи	2	2
239	в результате	1	2
240	в двух	1	2
241	совершенно иной	1	2
242	и все	5	2
243	тем более	1	2
244	хотя в	2	2
245	к самому	1	2
246	это все	1	2
247	между ними	7	2
248	совершенно не	1	2
249	в иной	2	2
250	первом случае	3	2
251	не что	1	2
252	этого слова	2	2
253	структуры в	3	2
254	включает в	1	2
255	так же	15	2
256	точно так	1	2
257	этой точки	1	2
258	они не	4	2
259	и через	1	1
260	того же	7	1
261	на самом	1	1
262	он может	2	1
263	опираясь на	1	1
264	далее и	1	1
265	чего не	3	1
266	отношения между	4	1
267	принципиальное различие	1	1
268	не меньшим	1	1
269	видеть в	1	1
270	едва ли	1	1
271	с таким	1	1
272	с прежним	1	1
273	и могут	1	1
274	есть не	1	1
275	вызвано тем	1	1
276	часто бывает	1	1
277	назад по	1	1
278	при анализе	1	1
279	понятия но	1	1
280	связаны между	1	1
281	нашу мысль	1	1
282	в первый	1	1
283	на сегодняшний	2	1
284	есть нечто	1	1
285	совпадает с	4	1
286	мы и	4	1
287	в целом	3	1
288	сам по	1	1
289	к своему	1	1
290	в различных	1	1
291	в чем	6	1
292	во всех	4	1
293	по своему	2	1
294	не требует	1	1
295	оно уже	1	1
296	и который	1	1
297	при решении	5	1
298	друг от	1	1
299	один и	1	1
300	речи именно	1	1
301	с чисто	1	1
302	что как	1	1
303	кто не	1	1
304	собственно и	1	1
305	этот ряд	1	1
306	могли бы	9	1
307	и наконец	2	1
308	ином отношении	1	1
309	и к	6	1
310	в действительности	1	1
311	это определение	1	1
312	как таковое	2	1
313	от этого	3	1
314	в самом	8	1
315	проблем в	1	1
316	не оставляет	1	1
317	лишний раз	1	1
318	хотя для	1	1
319	речи но	1	1
320	в мышлении	6	1
321	из его	1	1
322	но на	2	1
323	на его	3	1
324	он ни	1	1
325	связей между	2	1
326	могут оказаться	2	1
327	в первую	3	1
328	в понимании	1	1
329	качестве своего	1	1
330	отношений между	10	1
331	факт который	1	1
332	новое и	1	1
333	содержит в	1	1
334	свою силу	4	1
335	в плане	3	1
336	может существовать	2	1
337	и по	3	1
338	на этом	4	1
339	встречаются в	1	1
340	или иных	1	1
341	таким образом	18	1
342	и за	1	1
343	связей в	1	1
344	и может	1	1
345	в совершенно	2	1
346	в другом	2	1
347	чего он	4	1
348	об этом	1	1
349	мы уже	2	1
350	была в	2	1
351	входит в	1	1
352	личного опыта	1	1
353	первую очередь	3	1
354	с другими	2	1
355	ко второму	1	1
356	этом смысле	2	1
357	что один	2	1
358	должен был	3	1
359	но именно	1	1
360	но уже	1	1
361	в них	3	1
362	все равно	1	1
363	и определяет	1	1
364	ребенку не	1	1
365	сегодняшний день	2	1
366	он и	1	1
367	мы видели	8	1
368	основывается на	1	1
369	оно имеет	1	1
370	мы не	6	1
371	в развитии	24	1
372	и тогда	1	1
373	процесса то	1	1
374	одного и	4	1
375	второго рода	1	1
376	относительно которых	1	1
377	что если	2	1
378	в ходе	3	1
379	и соотношений	1	1
380	поставлены в	1	1
381	таким же	1	1
382	понятия от	4	1
383	с нарастанием	1	1
384	за которым	1	1
385	оказывается для	1	1
386	в котором	2	1
387	в их	3	1
388	к предмету	6	1
389	к одному	2	1
390	фактами и	1	1
391	в которых	2	1
392	мысли и	2	1
393	до последнего	1	1
394	от его	1	1
395	всякий раз	3	1
396	последовательности в	1	1
397	слова в	1	1
398	структуру в	1	1
399	но он	2	1
400	над ними	2	1
401	и более	2	1
402	их в	1	1
403	не могли	5	1
404	в конце	2	1
405	и предполагает	1	1
406	том же	5	1
407	и то	4	1
408	оказывается более	1	1
409	возникает в	1	1
410	непосредственное восприятие	1	1
411	до известной	3	1
412	дело не	1	1
413	дело в	1	1
414	в процессе	9	1
415	к изучению	1	1
416	он еще	1	1
417	как то	1	1
418	это еще	1	1
419	для всего	1	1
420	этих двух	1	1
421	нечто большее	1	1
422	в структуру	4	1
423	уровень его	1	1
424	связь и	1	1
425	и является	2	1
426	потому что	22	1
427	к этим	1	1
428	на всем	1	1
429	не по	3	1
430	и оказывается	2	1
431	каждый день	1	1
432	в области	6	1
433	с другом	5	1
434	от того	10	1
435	у нас	2	1
436	в четвертом	2	1
437	очень часто	1	1
438	в специальном	1	1
439	начиная с	1	1
440	не могут	5	1
441	и развития	6	1
442	же самое	6	1
443	что оно	7	1
444	мысли о	1	1
445	они и	1	1
446	процессами и	1	1
447	в работах	1	1
448	всем протяжении	1	1
449	как они	2	1
450	могло оказаться	1	1
451	известно в	2	1
452	вещами и	1	1
453	от друга	1	1
454	что все	5	1
455	и сами	1	1
456	появляется в	1	1
457	к категории	1	1
458	и от	2	1
459	только то	3	1
460	чужой речи	1	1
461	признаков а	1	1
462	фоне которых	1	1
463	стоят в	2	1
464	мы были	1	1
465	по аналогии	1	1
466	к его	2	1
467	еще одного	1	1
468	тот же	1	1
469	является в	1	1
470	здесь но	1	1
471	если бы	7	1
472	и вообще	2	1
473	с ним	2	1
474	и здесь	3	1
475	внимание на	2	1
476	не имеем	1	1
477	аналогии с	1	1
478	и во	1	1
479	нас в	2	1
480	речи которая	1	1
481	и того	4	1
482	и всю	1	1
483	этот момент	1	1
484	на одном	2	1
485	что и	4	1
486	к структурным	1	1
487	слов и	3	1
488	все время	3	1
489	не знаю	1	1
490	может иметь	1	1
491	с которыми	1	1
492	того что	24	1
493	в современной	1	1
494	с ними	2	1
495	всю свою	2	1
496	мы увидим	1	1
497	текст как	1	1
498	известного рода	1	1
499	смысле является	1	1
500	которое мы	2	1
501	равно что	1	1
502	после нее	1	1
503	деле не	1	1
504	функции не	1	1
505	этой системе	1	1
506	внимание что	1	1
507	для второго	1	1
508	и у	1	1
509	то и	1	1
510	в значении	1	1
511	в нашей	3	1
512	в начале	1	1
513	то только	1	1
514	ответ на	1	1
515	его и	1	1
516	от понятия	3	1
517	в новом	2	1
518	цели и	1	1
519	настолько чтобы	1	1
520	и должна	1	1
521	вовсе не	1	1
522	конкретных проблем	1	1
523	мы можем	9	1
524	бы все	1	1
525	и перенос	1	1
526	образом не	1	1
527	его мысли	3	1
528	внутреннюю структуру	1	1
529	до сих	3	1
530	как у	1	1
531	нельзя сказать	1	1
532	здесь в	1	1
533	чем он	2	1
534	как же	1	1
535	попытка определить	1	1
536	процесс в	1	1
537	а на	1	1
538	более того	2	1
539	иной ситуации	1	1
540	к высшему	1	1
541	ряда который	1	1
542	не об	1	1
543	мышлении и	1	1
544	позволяет нам	1	1
545	ни на	1	1
546	подтверждает нашу	1	1
547	от предмета	1	1
548	в меру	2	1
549	над ним	1	1
550	очевидно что	3	1
551	к жизни	4	1
552	если оно	1	1
553	является причиной	1	1
554	является возможность	1	1
555	для первого	1	1
556	в тех	1	1
557	и там	2	1
558	развития новой	1	1
559	обоих этих	1	1
560	друг с	5	1
561	с восприятием	1	1
562	в состоянии	4	1
563	общая проблема	1	1
564	в это	1	1
565	с этой	2	1
566	как только	2	1
567	благодаря этому	1	1
568	предполагает их	1	1
569	сих пор	3	1
570	этом и	1	1
571	является как	3	1
572	тех или	1	1
573	в следующей	1	1
574	известной степени	2	1
575	отвечает на	1	1
576	однако оно	1	1
577	его собственными	1	1
578	времени когда	1	1
579	своей природе	4	1
580	ни одного	1	1
581	для нас	2	1
582	есть система	1	1
583	это часто	1	1
584	от него	2	1
585	бы он	1	1
586	может на	1	1
587	процесса с	1	1
588	с не	1	1
589	не должен	1	1
590	в подтверждение	1	1
591	но это	2	1
592	обстоит дело	1	1
593	в равной	1	1
594	но всегда	1	1
595	он оказывается	1	1
596	обратиться к	1	1
597	в системе	3	1
598	сложившуюся систему	1	1
599	на фоне	3	1
600	вопрос как	1	1
601	может и	1	1
602	а о	1	1
603	представленных в	1	1
604	первый раз	1	1
605	две стороны	1	1
606	не знает	3	1
607	и при	1	1
608	речи и	5	1
609	что понятие	1	1
610	самого схватывания	1	1
611	есть то	1	1
612	факт является	1	1
613	это было	1	1
614	со времен	1	1
615	все основные	2	1
