N	2gram	Tiupa_Anal_3	Istorich
111	в их	6	3
112	с одним	1	3
113	и его	13	3
114	как будто	1	3
115	встречается в	1	3
116	в себя	2	3
117	так в	3	3
118	роль в	3	3
119	мог бы	1	3
120	о том	6	3
121	должно было	1	3
122	а именно	1	3
123	того что	1	3
124	герой в	1	3
125	в качестве	12	3
126	по отношению	7	3
127	одной стороны	2	3
128	с мотивом	1	3
129	что мы	2	3
130	не видит	1	3
131	как это	3	3
132	тому как	2	3
133	все это	3	3
134	между прочим	1	3
135	уже на	1	3
136	но если	1	3
137	не обладает	1	3
138	отношению к	7	3
139	также что	1	2
140	например в	2	2
141	самом деле	2	2
142	на самом	1	2
143	и для	2	2
144	в сущности	5	2
145	что иное	1	2
146	принадлежит к	4	2
147	я не	1	2
148	хотя бы	1	2
149	иное как	1	2
150	во всех	2	2
151	то мы	1	2
152	но не	7	2
153	не все	1	2
154	перед нами	4	2
155	к чему	1	2
156	тому же	3	2
157	не могла	2	2
158	на его	2	2
159	так сказать	2	2
160	состоит в	4	2
161	в силу	1	2
162	и по	2	2
163	человека в	1	2
164	могла бы	2	2
165	а затем	1	2
166	и может	1	2
167	той же	5	2
168	его не	3	2
169	с другими	1	2
170	это не	2	2
171	есть и	1	2
172	в жизни	2	2
173	как и	14	2
174	перейдем к	1	2
175	ключ к	3	2
176	обратимся к	1	2
177	в эту	1	2
178	и ее	2	2
179	не столько	3	2
180	случае мы	1	2
181	и герой	1	2
182	тем самым	4	2
183	одна из	2	2
184	можно усмотреть	1	2
185	другой стороны	5	2
186	своей цели	1	2
187	же мы	1	2
188	в нее	1	2
189	к себе	1	2
190	когда мы	2	2
191	могут быть	2	2
192	своей дочери	2	2
193	того чтобы	1	2
194	с ее	3	2
195	действующие лица	1	2
196	здесь не	3	2
197	приводит к	4	2
198	мнение что	1	2
199	что у	1	2
200	живет в	1	2
201	одно из	1	2
202	мы могли	1	2
203	в глаза	2	2
204	с другой	7	2
205	а также	2	2
206	но с	2	2
207	д и	1	2
208	с ними	1	2
209	вступление в	1	2
210	историческую действительность	1	2
211	и так	1	2
212	у тебя	1	2
213	уже в	3	2
214	и их	1	2
215	слова в	1	2
216	этим же	1	2
217	и только	1	2
218	не было	3	2
219	в особенности	3	2
220	о своей	2	2
221	именно в	3	2
222	а с	1	2
223	себя и	1	2
224	что им	1	2
225	превращается в	1	2
226	зависит от	1	2
227	есть на	1	2
228	в тех	2	2
229	да и	2	2
230	о его	2	2
231	под названием	1	2
232	будто бы	1	2
233	в мифе	1	2
234	все еще	1	2
235	не знает	1	2
236	сказать что	2	2
237	не что	1	2
238	ее в	1	2
239	сам по	1	1
240	в стороне	1	1
241	это и	2	1
242	говорилось выше	1	1
243	перед лицом	1	1
244	из его	1	1
245	не имеют	1	1
246	едва ли	3	1
247	в зависимости	1	1
248	общественных отношений	1	1
249	по его	3	1
250	есть не	2	1
251	и о	1	1
252	превратилась в	1	1
253	говорить о	3	1
254	на себя	2	1
255	себе а	1	1
256	зависимости от	1	1
257	и он	2	1
258	в отличие	2	1
259	он сам	1	1
260	с его	8	1
261	тем как	1	1
262	старик в	1	1
263	от его	2	1
264	но как	3	1
265	только при	1	1
266	ответ на	3	1
267	отличие от	2	1
268	как показывает	2	1
269	отнюдь не	4	1
270	в истории	1	1
271	в гости	1	1
272	как говорит	3	1
273	не видно	2	1
274	в течение	1	1
275	как к	2	1
276	как нам	5	1
277	этой стороны	1	1
278	и той	2	1
279	и как	4	1
280	что по	4	1
281	и тот	1	1
282	и к	4	1
283	себе не	1	1
284	от этого	1	1
285	для которого	1	1
286	со своей	8	1
287	как то	1	1
288	в целом	3	1
289	так или	1	1
290	всей своей	1	1
291	друг от	1	1
292	о смерти	3	1
293	хотят и	1	1
294	к миру	1	1
295	сказкой и	1	1
296	свою собственную	1	1
297	жениться и	1	1
298	войти в	1	1
299	одной и	2	1
300	но дело	1	1
301	мы обратимся	1	1
302	которое как	1	1
303	совпадают с	1	1
304	не будет	3	1
305	свое имя	1	1
306	этом он	2	1
307	связанных с	1	1
308	живого в	1	1
309	входит в	2	1
310	это было	1	1
311	нам кажется	2	1
312	дать ей	1	1
313	который и	1	1
314	центральное место	1	1
315	дочери он	1	1
316	смерть и	1	1
317	из нее	1	1
318	в них	2	1
319	героя или	1	1
320	он же	1	1
321	на второй	1	1
322	далеко не	4	1
323	не узнает	1	1
324	не всегда	3	1
325	несмотря на	2	1
326	он любил	1	1
327	характерно что	1	1
328	есть он	1	1
329	при анализе	1	1
330	стороны с	1	1
331	но я	1	1
332	бы на	1	1
333	в своей	1	1
334	это делает	1	1
335	не единичный	1	1
336	еще нет	1	1
337	однако еще	1	1
338	при рассмотрении	1	1
339	что было	1	1
340	тем не	2	1
341	доказывает что	2	1
342	а а	5	1
343	со многими	1	1
344	здесь достаточно	1	1
345	бы быть	1	1
346	по себе	4	1
347	даже в	2	1
348	как смерть	3	1
349	нас к	1	1
350	что мотив	1	1
351	не менее	4	1
352	вплоть до	2	1
353	как можно	1	1
354	от нас	1	1
355	со сказкой	1	1
356	как о	1	1
357	в то	3	1
358	которого он	2	1
359	только не	3	1
360	казалось бы	1	1
361	этих двух	1	1
362	во всем	3	1
363	ему и	1	1
364	к живой	1	1
365	прямой путь	1	1
366	именно потому	1	1
367	что на	1	1
368	тех случаях	1	1
369	в бою	1	1
370	у нас	1	1
371	сюжета в	1	1
372	это далеко	1	1
373	со стороны	9	1
374	не могут	1	1
375	как ему	1	1
376	этого дома	1	1
377	но едва	1	1
378	этот сын	1	1
379	в поле	1	1
380	указывает на	3	1
381	своего отца	1	1
382	согласуется с	2	1
383	е у	1	1
384	этим самым	1	1
385	не живет	1	1
386	можно судить	1	1
387	как мы	1	1
388	то она	1	1
389	от друга	1	1
390	матери в	1	1
391	всего этого	1	1
392	тогда как	20	1
393	свою руку	1	1
394	при котором	1	1
395	старший брат	1	1
396	в пределах	4	1
397	в дальнейшем	2	1
398	особенно в	1	1
399	одного из	1	1
400	достигает своей	1	1
401	иногда в	1	1
402	в чужом	1	1
403	мира и	2	1
404	оказывается хозяйкой	1	1
405	является в	1	1
406	приобщается к	2	1
407	с ним	1	1
408	образом в	1	1
409	это весьма	1	1
410	сводится к	2	1
411	и русской	1	1
412	под этим	1	1
413	время в	1	1
414	от него	1	1
415	восходит к	3	1
416	связь между	1	1
417	путь к	3	1
418	или иначе	1	1
419	там и	1	1
420	нуждается в	2	1
421	сложного и	1	1
422	так возникает	1	1
423	отметить что	1	1
424	вслед за	1	1
425	иначе в	1	1
426	и иных	1	1
427	может иметь	1	1
428	что девушка	1	1
429	с мертвецами	1	1
430	царству мертвых	1	1
431	в частности	12	1
432	себе еще	1	1
433	и одновременно	1	1
434	всякого рода	1	1
435	идет по	1	1
436	новое рождение	1	1
437	тот же	1	1
438	этот вопрос	1	1
439	который в	3	1
440	по этому	1	1
441	пальцем на	1	1
442	для всех	2	1
443	уже не	5	1
444	не можем	1	1
445	как кажется	1	1
446	от других	1	1
447	не того	1	1
448	себе в	1	1
449	могло бы	1	1
450	вовсе не	1	1
451	говорит ему	1	1
452	это верно	1	1
453	тому времени	1	1
454	каждый из	1	1
455	его за	2	1
456	связаны с	1	1
457	и прежде	2	1
458	при всей	1	1
459	и между	1	1
460	этой роли	1	1
461	в общей	1	1
462	что не	3	1
463	только по	1	1
464	их можно	1	1
465	она является	1	1
466	целым рядом	1	1
467	своего рода	8	1
468	место и	1	1
469	жизнь в	1	1
470	а по	1	1
471	одну из	2	1
472	о чем	4	1
473	в одно	1	1
474	приводящего к	1	1
475	входить в	1	1
476	состояла в	1	1
477	и потому	2	1
478	требует от	1	1
479	по своему	2	1
480	к жизни	3	1
481	а если	1	1
482	в той	2	1
483	ведет к	1	1
484	остается в	1	1
485	отдельности и	1	1
486	кто из	1	1
487	там где	2	1
488	другого человека	1	1
489	она названа	1	1
490	мыслится как	1	1
491	этого слова	2	1
492	с этой	1	1
493	на пути	2	1
494	в книге	1	1
495	случаях когда	1	1
496	как живого	1	1
497	в результате	5	1
498	бы он	1	1
499	стороны в	1	1
500	брата на	1	1
501	все они	2	1
502	по пути	4	1
503	же в	2	1
504	пока же	2	1
505	но всегда	2	1
506	к самому	1	1
507	в свою	5	1
508	по одному	1	1
509	в отдельности	1	1
510	из этого	1	1
511	в самом	5	1
512	героя в	1	1
513	но еще	1	1
514	к этому	3	1
515	в таком	1	1
516	после чего	2	1
