N	2gram	Propp_Isto_7	Problemy
213	в которых	1	2
214	во всех	7	2
215	друг на	1	2
216	герой не	3	2
217	определяется не	1	2
218	сама по	1	2
219	начал с	1	2
220	с этим	2	2
221	показать что	1	2
222	по которому	2	2
223	в своем	1	2
224	когда он	3	2
225	знаю что	2	2
226	увидим что	2	2
227	в этот	1	2
228	в которой	2	2
229	мне не	1	2
230	бы с	1	2
231	в большинстве	1	2
232	вообще не	2	2
233	т д	16	2
234	всех этих	6	2
235	и тотчас	1	2
236	и если	3	2
237	же не	1	2
238	те же	1	2
239	входит в	1	2
240	было бы	2	2
241	в жизни	1	2
242	мог бы	1	2
243	кажется что	3	2
244	по всему	1	2
245	в них	3	2
246	если я	1	2
247	это знает	1	2
248	он обращается	1	2
249	что такое	2	2
250	она в	3	2
251	он дает	3	2
252	своего рода	4	2
253	которые в	1	2
254	тем не	4	2
255	что сам	1	2
256	между двумя	1	2
257	тому что	2	2
258	во время	6	2
259	и без	1	2
260	этом случае	1	2
261	к ней	2	2
262	как она	1	2
263	как на	1	2
264	же он	1	2
265	обращает на	1	2
266	ли это	1	2
267	он отвечает	1	2
268	очень часто	1	2
269	к убийству	1	2
270	лежит в	2	2
271	отличается от	2	2
272	что вы	2	2
273	вы не	1	2
274	и говорит	4	2
275	так в	4	2
276	обращаясь к	1	2
277	собой и	1	2
278	находится в	1	2
279	о том	9	2
280	голос в	1	2
281	все его	2	2
282	на нее	1	2
283	в форме	2	2
284	и только	1	2
285	еще более	1	2
286	не знаю	3	2
287	и пусть	1	2
288	один из	7	2
289	но с	1	2
290	тот же	2	2
291	мы увидим	6	2
292	и ее	2	2
293	конечно не	2	2
294	не входит	1	2
295	уже не	2	2
296	него и	3	2
297	за ним	1	2
298	ибо он	1	2
299	мы знаем	2	2
300	него нет	1	2
301	не для	1	2
302	остановимся только	1	2
303	ту сторону	1	2
304	друг друга	2	2
305	как его	1	2
306	и делает	1	2
307	связан с	1	2
308	бы ты	1	2
309	говорит о	2	2
310	на друга	1	2
311	а так	1	2
312	о чем	1	2
313	когда она	2	2
314	и ему	1	2
315	вступает в	3	2
316	человек в	1	2
317	в темноте	1	2
318	и потому	1	2
319	но этот	1	2
320	не знал	2	2
321	это в	1	2
322	с этой	6	2
323	которой он	3	2
324	в заключение	1	2
325	вопрос о	3	2
326	в другой	3	2
327	в силах	1	2
328	человек и	1	2
329	обращается к	3	2
330	не с	1	2
331	с уже	1	2
332	но именно	1	2
333	сказать что	2	2
334	сохраняется и	2	2
335	ту же	1	1
336	одним из	1	1
337	начинается с	4	1
338	мы здесь	2	1
339	не имел	1	1
340	утверждение что	1	1
341	силы и	1	1
342	но тем	2	1
343	нам кажется	1	1
344	ясно что	1	1
345	женщины и	2	1
346	что эти	2	1
347	и больше	1	1
348	этого он	1	1
349	в доме	1	1
350	отношения к	1	1
351	в их	4	1
352	по его	2	1
353	в несколько	1	1
354	пока он	1	1
355	или наоборот	1	1
356	что уже	1	1
357	приводят к	1	1
358	она а	1	1
359	время как	2	1
360	но она	1	1
361	то новое	1	1
362	данное с	1	1
363	бы ни	1	1
364	то это	5	1
365	не совсем	2	1
366	из которых	1	1
367	зависимости от	1	1
368	такое же	2	1
369	собой в	1	1
370	дать ему	1	1
371	он был	1	1
372	или все	1	1
373	я на	1	1
374	на своих	1	1
375	тем как	1	1
376	не исчерпываются	1	1
377	видели что	1	1
378	то он	1	1
379	к которой	2	1
380	не все	3	1
381	тут же	1	1
382	не просто	2	1
383	в главе	1	1
384	внешним признакам	1	1
385	руку и	3	1
386	заставить его	1	1
387	сих пор	3	1
388	ты с	1	1
389	независимо от	1	1
390	этой власти	1	1
391	встречи с	1	1
392	совершенно другой	1	1
393	и пр	1	1
394	совсем и	1	1
395	перед нами	2	1
396	еще больше	1	1
397	не замечая	1	1
398	что по	2	1
399	чем о	1	1
400	исторические корни	2	1
401	он невидим	1	1
402	и хотя	1	1
403	в маске	1	1
404	ни один	1	1
405	того ни	1	1
406	в ответ	3	1
407	или во	1	1
408	чем бы	1	1
409	тоже не	3	1
410	в этой	1	1
411	им в	2	1
412	тобой я	1	1
413	и тот	2	1
414	герой есть	1	1
415	во многих	2	1
416	не могла	1	1
417	его но	1	1
418	полный и	1	1
419	после этого	3	1
420	на третий	1	1
421	этого вопроса	1	1
422	роли не	1	1
423	именно этим	1	1
424	характер в	1	1
425	говорите что	1	1
426	из него	1	1
427	всех своих	1	1
428	так например	2	1
429	на то	3	1
430	бы от	1	1
431	в нее	1	1
432	здесь мы	5	1
433	и может	1	1
434	об этом	6	1
435	к другу	1	1
436	них не	1	1
437	а его	3	1
438	один а	1	1
439	приходит в	1	1
440	не простое	1	1
441	ведь она	1	1
442	последние слова	1	1
443	не ясно	2	1
444	этом мы	2	1
445	тех которые	1	1
446	но уже	1	1
447	друга что	1	1
448	она и	1	1
449	ни одной	1	1
450	гл iv	1	1
451	со своими	1	1
452	здесь можно	2	1
453	просить прощения	1	1
454	выйти за	1	1
455	и было	1	1
456	в один	2	1
457	их на	2	1
458	в других	4	1
459	и становится	3	1
460	в эту	1	1
461	в этих	13	1
462	с ума	1	1
463	бы на	1	1
464	можно сказать	1	1
465	и при	1	1
466	можно найти	2	1
467	как все	1	1
468	я его	1	1
469	о герое	1	1
470	народ и	1	1
471	за этими	1	1
472	его мнению	1	1
473	не столько	3	1
474	оказывается что	2	1
475	должны были	3	1
476	него герой	1	1
477	еще из	1	1
478	мертвая не	1	1
479	в зеркало	1	1
480	но эта	2	1
481	и более	1	1
482	есть еще	2	1
483	что этот	2	1
484	для нее	2	1
485	же мы	1	1
486	враждебности к	6	1
487	нас к	2	1
488	соединение с	1	1
489	случае в	1	1
490	он остается	1	1
491	она не	2	1
492	от нас	1	1
493	почти никогда	1	1
494	одна из	7	1
495	что их	1	1
496	и остается	1	1
497	уже очень	1	1
498	мы вспоминаем	1	1
499	в основе	2	1
500	не случайно	3	1
501	к тебе	1	1
502	не их	1	1
503	тогда когда	3	1
504	сам герой	1	1
505	и весь	1	1
506	и по	3	1
507	но очень	1	1
508	того в	1	1
509	ему и	1	1
510	четыре дня	1	1
511	связи с	3	1
512	некоторое время	1	1
513	доказать что	1	1
514	вот в	1	1
515	прямо говорит	1	1
516	не могут	2	1
517	деле и	1	1
518	случаях когда	4	1
519	это конечно	2	1
520	все ясно	2	1
521	всего в	1	1
522	и другим	1	1
523	за что	1	1
524	они и	1	1
525	все еще	1	1
526	а ее	1	1
527	для того	1	1
528	оно не	1	1
529	строя с	1	1
530	из их	1	1
531	оно может	1	1
532	и которая	1	1
533	приходит к	3	1
534	и о	2	1
535	как не	1	1
536	но при	2	1
537	здесь не	2	1
538	без всякого	2	1
539	данном случае	3	1
540	на основе	1	1
541	он мог	1	1
542	для всего	1	1
543	в особенности	2	1
544	него самого	1	1
545	с сего	1	1
546	вопрос что	1	1
547	в дальнейшем	3	1
548	его самого	1	1
549	с собой	7	1
550	чтобы дать	1	1
551	можно было	1	1
552	того и	1	1
553	вопрос но	1	1
554	когда герой	4	1
555	герою а	1	1
556	между собой	1	1
557	что имеет	1	1
558	должны признать	1	1
559	из одного	3	1
560	в разных	1	1
561	от тебя	1	1
562	всегда сразу	1	1
563	на все	1	1
564	никак не	1	1
565	он пришел	1	1
566	героя не	1	1
567	после того	4	1
568	в пользу	1	1
569	самому себе	1	1
570	должно было	2	1
571	все в	2	1
572	в приведенных	2	1
573	новое что	1	1
574	связь между	1	1
575	все на	1	1
576	и требует	1	1
577	да в	1	1
578	во всей	1	1
579	не видел	1	1
580	с матерью	1	1
581	об исторических	1	1
582	выше в	3	1
583	в середине	1	1
584	перед тем	1	1
585	нем и	1	1
586	в ту	1	1
587	знакомые нам	1	1
588	как если	1	1
589	и она	3	1
590	о своих	1	1
591	от всех	2	1
592	она на	1	1
593	приносит с	3	1
594	происходит в	3	1
595	что здесь	7	1
596	как например	1	1
597	на которой	1	1
598	д и	1	1
599	сразу же	1	1
600	ее к	1	1
601	и дело	2	1
602	согласиться с	2	1
603	и действительно	1	1
604	герой все	2	1
605	те которые	1	1
606	должен быть	1	1
607	это означало	1	1
608	и кончая	1	1
609	вопрос об	1	1
610	с одной	5	1
611	из которого	1	1
612	со своим	4	1
613	гл ii	1	1
614	что если	1	1
615	или не	1	1
616	героя с	1	1
617	здесь это	1	1
618	он продолжает	1	1
619	на свое	2	1
620	еще одной	1	1
621	а то	1	1
622	участие в	2	1
623	превращаются в	1	1
624	ответ на	6	1
625	характерно что	2	1
626	не так	2	1
627	других так	1	1
628	себе в	1	1
629	и их	1	1
630	никто не	1	1
631	до того	1	1
632	ее до	1	1
633	среди которых	1	1
634	мы можем	4	1
635	но что	1	1
636	в некоторых	1	1
637	до бесконечности	1	1
638	к той	1	1
639	ее на	4	1
640	он почти	1	1
641	другой и	1	1
642	другое что	1	1
643	но из	1	1
644	до сих	2	1
645	и тех	1	1
646	мы еще	1	1
647	один и	1	1
648	кто согласен	1	1
649	быть с	1	1
650	показалось что	1	1
651	на этот	2	1
652	у других	1	1
653	ничем не	2	1
654	выше и	2	1
655	долго и	2	1
656	него не	1	1
657	ум и	1	1
658	и вне	1	1
659	пришел к	1	1
660	все более	1	1
661	фигурирует в	1	1
662	но оно	2	1
663	да я	1	1
664	требует от	1	1
665	чтоб из	1	1
666	мне на	1	1
667	в данном	4	1
668	на себя	2	1
669	он ведет	1	1
670	даже там	2	1
671	что весь	1	1
672	и там	2	1
673	образом на	1	1
674	ищет этого	1	1
675	в основном	2	1
676	с иным	1	1
677	вы говорите	1	1
678	герой по	1	1
679	и часто	1	1
680	отвечает на	1	1
681	еще одна	3	1
682	ли в	1	1
683	за руку	1	1
684	он узнает	2	1
685	говорит теперь	2	1
686	своими товарищами	1	1
687	или в	8	1
688	и видит	1	1
689	мысль о	1	1
690	общественный строй	1	1
691	все они	1	1
692	здесь только	1	1
693	одной из	4	1
694	требует чтобы	1	1
695	может и	1	1
696	с ней	3	1
697	бесконечности и	1	1
698	они все	1	1
699	для героя	2	1
700	всех других	2	1
701	из этого	1	1
702	в непосредственной	1	1
703	об этих	1	1
704	уже есть	1	1
705	героя как	1	1
706	он на	2	1
707	и вновь	1	1
