N	4gram	Tiupa_Disk_2	Hudozhes
104	и точность словесного выражения	1	1
105	как царя александра что	1	1
106	шлях не на бахмут	1	1
107	балка как гусиная лапка	1	1
108	начнет вот как старик	1	1
109	и небе о днях	1	1
110	тягучие вызываемые представлениями только	1	1
111	видна равнина такая же	1	1
112	притчевого мировидения но уже	1	1
113	именно ему приходит в	1	1
114	молокан деревни а дальнозоркий	1	1
115	параллель в образе мыслящих	1	1
116	и глядит в небо	1	1
117	в которых читатель застает	1	1
118	железных дорог всеобъемлющий взгляд	1	1
119	и вековых курганов есть	1	1
120	поражали и угнетали их	1	1
121	камне свистеть начнет вот	1	1
122	кульминация срывается только отсюда	1	1
123	шаг то гнездо дудачье	1	1
124	на низменное многообразие человеческой	1	1
125	этом свете кроме молчаливой	1	1
126	александра что французов гнал	1	1
127	ни в безграничной степи	1	1
128	по своей всеобъемлемости и	1	1
129	этой вершины видна равнина	1	1
130	и в камне свистеть	1	1
131	о колдуне не имеют	1	1
132	всеобъемлемости и универсальности видение	1	1
133	и того и другого	1	1
134	на три балочки и	1	1
135	чьей неподвижности и беззвучии	1	1
136	гусиная лапка расходится на	1	1
137	увидит даже город и	1	1
138	вместе ходили покойника царя	1	1
139	угнетали их самих до	1	1
140	человека внушить ему интеллектуальную	1	1
141	полете этих долговечных птиц	1	1
142	людям которые каждый день	1	1
143	что ни шаг то	1	1
144	в чем не было	1	1
145	кульминация притчевого мировидения но	1	1
146	я такой же как	1	1
147	собственной жизнью даже позы	1	1
148	же ровная и безграничная	1	1
149	кроме молчаливой степи и	1	1
150	сила так и в	1	1
151	и ночах вероятно поражали	1	1
152	степи ни в чем	1	1
153	есть другая жизнь которой	1	1
154	дела до зарытого счастья	1	1
155	было ему не нужно	1	1
156	друга и каждый из	1	1
157	каждые сутки ни в	1	1
158	с одной стороны и	2	1
159	пастух санька лежит на	1	1
160	в утре которое повторяется	1	1
161	калмык увидит даже город	1	1
162	под тремя камнями или	1	1
163	непонятно а фантастичность и	1	1
164	жил своей собственной жизнью	1	1
165	никакого отношения но из	1	1
166	ночах вероятно поражали и	1	1
167	одних и тех же	1	1
168	ему не нужно и	1	1
169	безграничной степи ни в	1	1
170	где клады есть в	1	1
171	из них жил своей	1	1
172	долговечных птиц ни в	1	1
173	царят удача либо неудача	1	1
174	везли мы вместе ходили	1	1
175	москву везли мы вместе	1	1
176	царя александра что французов	1	1
177	дудачьи гнезда были что	1	1
178	степи и вековых курганов	1	1
179	хутора немцев и молокан	1	1
180	авантюрностью кладоискательских анекдотов но	1	1
181	французов гнал до парижа	1	1
182	и сказочность человеческого счастья	1	1
183	камнями или где балка	1	1
184	лежит на животе его	1	1
185	только о широкой степи	1	1
186	мысль человека внушить ему	1	1
187	где балка как гусиная	1	1
188	есауловки на городище и	1	1
189	жменю я его годов	1	1
190	годов шестьдесят знаю с	1	1
191	но превратны человеческие судьбы	1	1
192	даже позы в которых	1	1
193	ни в ленивом полете	1	1
194	как старик начинает свой	1	1
195	небе о днях и	1	1
196	либо неудача и произвол	1	1
197	вековых курганов есть другая	1	1
198	превратны человеческие судьбы то	1	1
199	чему сдалось земное счастье	1	1
200	на спине и глядит	1	1
201	неподвижности и беззвучии чувствовались	1	1
202	фантастичность и сказочность человеческого	1	1
203	той самой земле где	1	1
204	далекая похожая на облако	1	1
205	мыслящих овец их мысли	1	1
206	видение жизни иной картины	1	1
207	в безграничной степи ни	1	1
208	усадьбы хутора немцев и	1	1
209	санька лежит на спине	1	1
210	интеллектуальную тревогу за необходимость	1	1
211	с позиции возвышенного однообразия	1	1
212	таганрога на подводах в	1	1
213	нечистая сила так и	1	1
214	подорожнику к той самой	1	1
215	и безграничная как небо	1	1
216	них жил своей собственной	1	1
217	другая жизнь которой нет	1	1
218	к рассказу о колдуне	1	1
219	к той самой земле	1	1
220	на бахмут шел а	1	1
221	а фантастичность и сказочность	1	1
222	которое повторяется аккуратно каждые	1	1
223	не может претендовать на	3	1
224	и в то же	1	1
225	с остроконечной верхушкой с	1	1
226	притча в паремию пословично-афористическую	1	1
227	безграничная как небо видны	1	1
228	небо видны барские усадьбы	1	1
229	картина мира полемически противостоит	1	1
230	ему приходит в голову	1	1
231	мы вместе ходили покойника	1	1
232	похожая на облако саур-могила	1	1
233	овец их мысли длительные	1	1
234	бахмут шел а с	1	1
235	равнина такая же ровная	1	1
236	как небо видны барские	1	1
237	колдуне не имеют никакого	1	1
238	а с есауловки на	1	1
239	в ленивом полете этих	1	1
240	длительные тягучие вызываемые представлениями	1	1
241	века и полное равнодушие	1	1
242	барские усадьбы хутора немцев	1	1
243	диаметрально противоположные ориентации человека	1	1
244	которое было ему не	1	1
245	той поры как царя	1	1
246	чем не было видно	1	1
247	счастье людям которые каждый	1	1
248	и молокан деревни а	1	1
249	вызываемые представлениями только о	1	1
250	на городище и там	1	1
251	такая же ровная и	1	1
252	нужно и непонятно а	1	1
253	были что ни шаг	1	1
254	но из них складывается	1	1
255	царя встречать а тогда	1	1
256	клады гнезда дроф эта	1	1
257	расходится на три балочки	1	1
258	из таганрога на подводах	1	1
259	и универсальности видение жизни	1	1
260	саур-могила с остроконечной верхушкой	1	1
261	на облако саур-могила с	1	1
262	до зарытого счастья и	1	1
263	человеческого счастья именно ему	1	1
264	себя в другом и	1	1
265	остроконечной верхушкой с этой	1	1
266	французов гнал из таганрога	1	1
267	событиями но превратны человеческие	1	1
268	птиц ни в утре	1	1
269	их самих до бесчувствия	1	1
270	уже не замечали друг	1	1
271	наивной фантастикой и авантюрностью	1	1
272	но уже следующей фразой	1	1
273	дальнозоркий калмык увидит даже	1	1
274	гнезда дроф эта динамичная	1	1
275	представлениями только о широкой	1	1
276	на этом свете кроме	1	1
277	мировидения но уже следующей	1	1
278	вероятно поражали и угнетали	1	1
279	шел а с есауловки	1	1
280	земное счастье людям которые	1	1
281	места где клады есть	1	1
282	что французов гнал из	1	1
283	притчевое по своей всеобъемлемости	1	1
284	сказочность человеческого счастья именно	1	1
285	и непонятно а фантастичность	1	1
286	немцев и молокан деревни	1	1
287	город и поезда железных	1	1
288	дроф эта динамичная чреватая	1	1
289	а тогда большой шлях	1	1
290	а притча в паремию	1	1
291	вот как старик начинает	1	1
292	шестьдесят знаю с той	1	1
293	как гусиная лапка расходится	1	1
294	с есауловки на городище	1	1
295	имеют никакого отношения но	1	1
296	сдалось земное счастье людям	1	1
297	там где теперь ковыли	1	1
298	и авантюрностью кладоискательских анекдотов	1	1
299	о днях и ночах	1	1
300	курганов есть другая жизнь	1	1
301	полемически противостоит инертно закономерной	1	1
302	а дальнозоркий калмык увидит	1	1
303	необходимость решения вопроса жизни	1	1
304	фразой почти достигнутая кульминация	1	1
305	и там где теперь	1	1
306	которых читатель застает героев	1	1
307	богаты событиями но превратны	1	1
308	облако саур-могила с остроконечной	1	1
309	его годов шестьдесят знаю	1	1
310	не было видно смысла	1	1
311	аккуратно каждые сутки ни	1	1
312	взгляд с позиции возвышенного	1	1
313	анекдот конденсируется в остроту	1	1
314	и произвол захочет нечистая	1	1
315	большой шлях не на	1	1
316	противоположные ориентации человека в	1	1
317	широкой степи и небе	1	1
318	что на этом свете	1	1
319	пыльному подорожнику к той	1	1
320	о широкой степи и	1	1
321	эта динамичная чреватая анекдотическими	1	1
322	свете кроме молчаливой степи	1	1
323	и видно что на	1	1
324	поры как царя александра	1	1
325	жизнь которой нет дела	1	1
326	из них складывается мозаичная	1	1
327	которой нет дела до	1	1
328	тремя камнями или где	1	1
329	ходили покойника царя встречать	1	1
330	встречать а тогда большой	1	1
331	чувствовались века и полное	1	1
332	и полное равнодушие к	1	1
333	зарытого счастья и овечьих	1	1
334	ленивом полете этих долговечных	1	1
335	перед наивной фантастикой и	1	1
336	почти достигнутая кульминация срывается	1	1
337	жизни иной картины мира	1	1
338	дорог всеобъемлющий взгляд с	1	1
339	теперь ковыли дудачьи гнезда	1	1
340	захочет нечистая сила так	1	1
341	лапка расходится на три	1	1
342	уже следующей фразой почти	1	1
343	с той поры как	1	1
344	в паремию пословично-афористическую сентенцию	1	1
345	мира полемически противостоит инертно	1	1
346	и угнетали их самих	1	1
347	полное равнодушие к человеку	1	1
348	верхушкой с этой вершины	1	1
349	позы в которых читатель	1	1
350	к пыльному подорожнику к	1	1
351	пародийную параллель в образе	1	1
352	с этой вершины видна	1	1
353	детали к рассказу о	1	1
