N	2gram	Vinokur_St_3	Analitik
300	говорилось выше	1	1
301	классической русской	1	1
302	в истории	1	1
303	идет о	1	1
304	независимо от	5	1
305	каждая из	3	1
306	одном из	1	1
307	царском селе	2	1
308	из уст	1	1
309	роль этого	1	1
310	этом же	1	1
311	говорит что	5	1
312	самом начале	1	1
313	историей он	1	1
314	от этого	1	1
315	для которого	1	1
316	в романтической	1	1
317	не можем	1	1
318	и у	2	1
319	отношения с	1	1
320	тон в	1	1
321	состоит как	1	1
322	так или	1	1
323	бы не	1	1
324	за себя	2	1
325	в известном	1	1
326	раз в	1	1
327	и тот	2	1
328	о ее	1	1
329	во многих	2	1
330	на то	5	1
331	в свет	1	1
332	в статье	2	1
333	отдельных случаях	1	1
334	характеризуется тем	1	1
335	они в	1	1
336	и еще	1	1
337	свою собственную	1	1
338	чем у	1	1
339	том чтобы	2	1
340	в сей	2	1
341	какой бы	1	1
342	этой темы	2	1
343	в нее	1	1
344	от других	1	1
345	к убийству	1	1
346	отхода от	1	1
347	к г	2	1
348	всего с	1	1
349	совпадают с	1	1
350	а затем	1	1
351	и может	2	1
352	того кто	1	1
353	в другом	3	1
354	можно сформулировать	1	1
355	бы быть	1	1
356	а по	2	1
357	слов о	1	1
358	место самого	1	1
359	это было	8	1
360	заключается в	2	1
361	этом смысле	4	1
362	который хочет	1	1
363	пушкина в	21	1
364	есть и	1	1
365	они по	1	1
366	чаще всего	1	1
367	отражение в	1	1
368	еще одно	1	1
369	только одно	1	1
370	остаться самим	1	1
371	словами самого	1	1
372	рядом с	1	1
373	а за	1	1
374	во внимание	1	1
375	должно быть	1	1
376	мере не	1	1
377	воспоминания в	1	1
378	всех этих	3	1
379	но я	1	1
380	в эту	4	1
381	в г	12	1
382	бы на	1	1
383	отчасти в	1	1
384	в своей	4	1
385	отступал в	1	1
386	к истории	1	1
387	где мы	1	1
388	всей мировой	1	1
389	разного рода	1	1
390	стих также	1	1
391	место в	6	1
392	однако еще	1	1
393	от себя	1	1
394	как драматург	3	1
395	в устах	4	1
396	для этого	2	1
397	или иного	1	1
398	всех событий	1	1
399	нас к	2	1
400	этих трех	2	1
401	с ним	1	1
402	как можно	2	1
403	с теми	1	1
404	с широким	1	1
405	как о	2	1
406	принадлежат к	1	1
407	на себе	2	1
408	на него	1	1
409	к изучению	1	1
410	совпадает с	1	1
411	у него	9	1
412	можно судить	1	1
413	того чтобы	1	1
414	не могло	1	1
415	казалось бы	1	1
416	не отступал	1	1
417	под углом	1	1
418	слова как	2	1
419	с одним	1	1
420	можно усмотреть	2	1
421	более что	2	1
422	у шекспира	5	1
423	а лишь	1	1
424	потому что	5	1
425	со своим	1	1
426	связи с	3	1
427	смысл этой	1	1
428	как я	2	1
429	своей цели	1	1
430	ему в	1	1
431	перед ним	1	1
432	в стиле	1	1
433	у нас	4	1
434	и далее	3	1
435	очень часто	1	1
436	уже о	1	1
437	встречается в	1	1
438	в надежде	1	1
439	стихотворения пушкина	1	1
440	бы он	1	1
441	в поле	1	1
442	персонажей то	1	1
443	слова с	1	1
444	пушкина он	2	1
445	своего отца	1	1
446	в применении	1	1
447	для себя	1	1
448	как мы	2	1
449	и о	1	1
450	то она	2	1
451	действующие лица	3	1
452	говоря уже	1	1
453	только при	1	1
454	формы и	1	1
455	упоминаемые в	1	1
456	нет никакой	1	1
457	мнение что	1	1
458	с языком	1	1
459	с мертвой	1	1
460	что у	2	1
461	из двух	1	1
462	имею в	1	1
463	не за	1	1
464	здесь как	1	1
465	особенно в	1	1
466	ко всему	1	1
467	здесь слово	2	1
468	является в	1	1
469	они как	1	1
470	пушкина не	3	1
471	если бы	4	1
472	другое дело	3	1
473	образом в	1	1
474	измерения и	1	1
475	самим собой	1	1
476	по замечанию	1	1
477	и должно	1	1
478	полемизировать с	1	1
479	в самой	1	1
480	чего она	1	1
481	отдельном случае	1	1
482	одного из	2	1
483	свое произведение	1	1
484	все его	1	1
485	этого ничего	2	1
486	произведение является	1	1
487	этих двух	2	1
488	должно было	1	1
489	того или	1	1
490	пушкина являются	1	1
491	связь между	1	1
492	истории в	1	1
493	или как	1	1
494	а у	2	1
495	жизни но	2	1
496	от них	2	1
497	а потому	2	1
498	отметить что	5	1
499	во всей	1	1
500	и только	2	1
501	тем более	3	1
502	каждом отдельном	1	1
503	выше в	1	1
504	поэтического текста	1	1
505	пушкина к	11	1
506	самим автором	1	1
507	статье о	1	1
508	на почве	5	1
509	того что	5	1
510	тогда со	1	1
511	о двух	1	1
512	перед своей	2	1
513	одной из	2	1
514	которых в	1	1
515	и так	1	1
516	и судя	1	1
517	по этому	3	1
518	в уста	2	1
519	цели и	2	1
520	между отдельными	1	1
521	так что	11	1
522	есть в	2	1
523	оказывается в	1	1
524	не имеющие	1	1
525	литературы в	1	1
526	да еще	1	1
527	в такого	1	1
528	мы знаем	1	1
529	одно из	2	1
530	и их	1	1
531	могло бы	1	1
532	слова в	1	1
533	в современном	1	1
534	вовсе не	2	1
535	характерным в	1	1
536	при всей	2	1
537	не о	1	1
538	особенности это	1	1
539	к той	1	1
540	нет в	3	1
541	не противоречит	1	1
542	для того	2	1
543	в первоначальной	1	1
544	до сих	2	1
545	как у	1	1
546	или иначе	1	1
547	связаны с	1	1
548	ее в	2	1
549	а именно	1	1
550	к которому	3	1
551	в предисловии	2	1
552	было и	1	1
553	а с	2	1
554	теме и	1	1
555	и др	4	1
556	целым рядом	1	1
557	себя и	2	1
558	героев и	1	1
559	по тем	1	1
560	и политического	1	1
561	не знает	1	1
562	она является	1	1
563	уже давно	1	1
564	являются ли	1	1
565	он становится	1	1
566	свое отражение	1	1
567	свое внимание	1	1
568	свидетельствует не	1	1
569	в одно	1	1
570	человека как	1	1
571	с помощью	1	1
572	из гостей	1	1
573	на фоне	1	1
574	на присутствие	1	1
575	этого героя	1	1
576	я уже	1	1
577	и пушкин	1	1
578	что роднит	1	1
579	из трех	1	1
580	интерес пушкина	1	1
581	на конец	1	1
582	евгений онегин	1	1
583	значении этого	1	1
584	требует от	1	1
585	из которых	4	1
586	судить по	1	1
587	литература в	1	1
588	в течение	4	1
589	этой последней	1	1
590	в европейской	2	1
591	применении к	1	1
592	эстетическое отношение	1	1
593	но основной	1	1
594	в литературе	1	1
595	за рамки	2	1
596	это его	1	1
597	был в	1	1
598	как нельзя	1	1
599	не говоря	1	1
600	говорил об	1	1
601	от жанра	1	1
602	она явилась	1	1
603	с этой	3	1
604	известном смысле	1	1
605	сих пор	2	1
606	но это	4	1
607	между прочим	3	1
608	пушкина было	1	1
609	и тогда	2	1
610	ты и	1	1
611	каждой из	1	1
612	в книге	1	1
613	это уже	1	1
614	в царском	2	1
615	в мировой	3	1
616	устах самого	1	1
617	по схеме	1	1
618	в стихотворении	3	1
619	в связи	3	1
620	как на	6	1
621	в отдельных	4	1
622	обращается к	3	1
623	ни одного	1	1
624	на границах	1	1
625	бы в	1	1
626	своих героев	1	1
627	хотя бы	1	1
628	места в	1	1
629	стихотворений пушкина	1	1
630	в связь	1	1
631	в стихах	2	1
632	здесь только	2	1
633	а о	1	1
634	автора в	1	1
635	из этого	4	1
636	уже эти	1	1
637	занимает в	1	1
638	в трех	1	1
639	жизни и	1	1
640	собой лишь	1	1
641	к этой	2	1
642	и другие	1	1
643	в своих	8	1
644	а того	1	1
645	привязан к	1	1
646	все что	1	1
647	ср с	3	1
648	они не	1	1
