N	2gram	Bakhtin_Pr_1	Problema
272	в смысловом	1	2
273	есть именно	1	2
274	не могли	2	2
275	однако в	1	2
276	бы быть	1	2
277	для познания	5	2
278	но они	4	2
279	друг друга	1	2
280	дело в	2	2
281	здесь на	1	2
282	того чтобы	2	2
283	во всем	2	2
284	до того	1	2
285	однако это	1	2
286	есть только	2	2
287	созерцания и	1	2
288	для его	1	2
289	отраженная в	1	2
290	и это	3	2
291	приходит к	1	2
292	в совершенно	1	2
293	действия и	1	2
294	в пределах	6	2
295	идет речь	1	2
296	можно только	6	2
297	вещь как	1	2
298	остановимся на	1	2
299	анализа не	1	2
300	понять как	1	2
301	и что	2	2
302	произведения только	1	2
303	в значительной	2	2
304	не раз	1	2
305	это было	1	2
306	ли кто-нибудь	1	2
307	с его	2	2
308	вся эта	1	2
309	уже чисто	1	2
310	ни к	2	2
311	том как	2	2
312	с ними	4	2
313	дело с	6	2
314	ряд то	1	2
315	то он	1	2
316	есть ни	1	2
317	со всеми	3	2
318	себя в	2	2
319	только на	1	2
320	своим собственным	1	2
321	об его	1	2
322	сами по	1	2
323	то время	1	2
324	в других	4	2
325	о которых	2	2
326	же деле	1	2
327	без всякой	2	2
328	выходит за	1	2
329	в самом	7	2
330	и прежде	5	2
331	что иное	1	2
332	она является	1	2
333	виде и	1	2
334	а наоборот	1	2
335	все время	1	2
336	была бы	2	2
337	к своему	2	2
338	если оно	1	2
339	вещь есть	1	2
340	находятся в	1	2
341	образ и	1	2
342	чем иным	1	2
343	том смысле	1	2
344	самом же	1	2
345	действительность в	1	2
346	себе все	1	2
347	хотя они	1	2
348	это можно	1	2
349	еще более	1	2
350	только что	1	2
351	ни было	3	2
352	жизни в	1	2
353	в частности	2	2
354	но этот	1	2
355	всех других	1	2
356	не что	1	2
357	и методы	1	1
358	можно говорить	2	1
359	для построения	1	1
360	ряд как	2	1
361	человека и	1	1
362	в рассмотрение	2	1
363	становится в	1	1
364	в эстетике	2	1
365	художественных произведений	2	1
366	ивана карамазова	2	1
367	от своей	1	1
368	к другому	1	1
369	нем и	2	1
370	с теорией	1	1
371	что вся	1	1
372	от художественного	1	1
373	как единство	1	1
374	ясности и	1	1
375	вопрос о	1	1
376	единство и	2	1
377	науки и	1	1
378	на себя	1	1
379	области познания	2	1
380	что можно	1	1
381	так называемые	1	1
382	собою и	1	1
383	и самого	1	1
384	начало и	3	1
385	на них	3	1
386	время в	1	1
387	до головы	1	1
388	бы то	3	1
389	и связь	1	1
390	тем как	5	1
391	а следовательно	1	1
392	сказать и	3	1
393	можно наметить	1	1
394	и всего	1	1
395	другой более	1	1
396	мы будем	3	1
397	их пределы	2	1
398	данной художественной	1	1
399	значение и	1	1
400	не все	2	1
401	если в	1	1
402	для всякой	1	1
403	отношение к	10	1
404	значение имеет	3	1
405	только путем	1	1
406	как к	2	1
407	понять и	1	1
408	могли бы	1	1
409	я должен	2	1
410	и художественного	3	1
411	имеет в	1	1
412	в действительности	1	1
413	как таковое	1	1
414	вносит в	1	1
415	в противоположность	1	1
416	от чего	1	1
417	для науки	2	1
418	ни один	1	1
419	в целом	3	1
420	бы не	2	1
421	его же	1	1
422	за их	2	1
423	им в	1	1
424	бы только	1	1
425	и те	2	1
426	но ведь	1	1
427	рядов но	1	1
428	как он	1	1
429	на то	2	1
430	в наших	1	1
431	в единстве	12	1
432	не нужны	1	1
433	андрея болконского	2	1
434	они слишком	1	1
435	к выводу	1	1
436	из указанных	1	1
437	музыкального произведения	3	1
438	они в	1	1
439	нее и	1	1
440	эта последняя	1	1
441	каждой капле	1	1
442	в принципе	1	1
443	никакому сомнению	1	1
444	у толстого	1	1
445	ряда с	1	1
446	работ в	1	1
447	есть понятие	1	1
448	его от	1	1
449	всего то	1	1
450	вопросов о	1	1
451	поскольку она	1	1
452	от нее	1	1
453	что является	1	1
454	то ни	3	1
455	имеют в	1	1
456	к мрамору	2	1
457	содержания но	3	1
458	себя не	1	1
459	но чисто	1	1
460	на бумаге	1	1
461	искусства в	2	1
462	действительности в	2	1
463	и отдельные	1	1
464	моменты в	1	1
465	д мы	1	1
466	мы вообще	1	1
467	эти моменты	2	1
468	только оно	1	1
469	отражение в	1	1
470	содержание здесь	1	1
471	он является	1	1
472	рядом с	5	1
473	в философском	1	1
474	не всегда	6	1
475	и уже	1	1
476	только единство	2	1
477	чем в	2	1
478	хотя здесь	1	1
479	должно быть	5	1
480	как таковой	2	1
481	нисколько не	1	1
482	и конец	2	1
483	только тем	1	1
484	искусства может	1	1
485	на первый	2	1
486	и при	2	1
487	при изучении	1	1
488	содержанию в	5	1
489	в их	10	1
490	мы называем	1	1
491	себе а	1	1
492	не как	1	1
493	бы мы	1	1
494	и соответствующее	1	1
495	головы он	1	1
496	сам же	1	1
497	поэтому в	2	1
498	совершенно новое	1	1
499	в поэме	1	1
500	отдельных произведений	3	1
501	и вот	1	1
502	если угодно	1	1
503	этих моментов	1	1
504	которые в	1	1
505	в россии	2	1
506	они отнюдь	1	1
507	так называемое	1	1
508	менее как	1	1
509	в своих	2	1
510	войти в	2	1
511	том же	2	1
512	обходится и	1	1
513	что эта	2	1
514	и вся	2	1
515	тому что	1	1
516	раз и	2	1
517	этой области	2	1
518	иной раз	1	1
519	быть лишь	1	1
520	было этого	1	1
521	и какие	1	1
522	и творчески	1	1
523	здесь прежде	1	1
524	но что	1	1
525	и отдельных	2	1
526	иметь в	1	1
527	чем не	2	1
528	нам и	1	1
529	представления и	1	1
530	следовательно и	1	1
531	никогда не	5	1
532	одном и	1	1
533	ничего не	6	1
534	метафорой или	1	1
535	под этим	1	1
536	или как	3	1
537	тоже только	1	1
538	все стороны	2	1
539	ничто не	1	1
540	исторического процесса	1	1
541	и искусства	2	1
542	входят в	3	1
543	только с	1	1
544	так то	1	1
545	поэтому на	1	1
546	в основе	5	1
547	от их	1	1
548	нуждаться в	3	1
549	уже о	1	1
550	искусства и	3	1
551	не могут	2	1
552	могут быть	5	1
553	здесь совершенно	3	1
554	форме как	1	1
555	но едва	1	1
556	анализа и	2	1
557	что оно	2	1
558	иной области	1	1
559	что уже	1	1
560	ног до	1	1
561	анализа в	1	1
562	художественном созерцании	1	1
563	в каждом	2	1
564	можно и	2	1
565	что все	2	1
566	свою очередь	1	1
567	отношения и	2	1
568	всего этого	1	1
569	на основе	6	1
570	этом произведении	1	1
571	отвлечься от	1	1
572	на том	1	1
573	с понятием	1	1
574	умирает в	1	1
575	связан с	1	1
576	особенно в	2	1
577	того и	1	1
578	произведения не	1	1
579	невозможно вообще	1	1
580	в научном	1	1
581	и философски	1	1
582	не нужно	5	1
583	это только	1	1
584	что дело	1	1
585	по сравнению	1	1
586	мы в	3	1
587	в художественный	1	1
588	данного произведения	1	1
589	в содержании	1	1
590	выводу что	1	1
591	но здесь	3	1
592	о ней	1	1
593	то имеют	1	1
594	познания и	30	1
595	и здесь	2	1
596	возможна только	1	1
597	действительности но	2	1
598	ощущения представления	1	1
599	настоящее время	1	1
600	в которое	1	1
601	мог бы	1	1
602	основе своей	3	1
603	нас в	1	1
604	и своей	1	1
605	этих двух	1	1
606	своему значению	1	1
607	и чистой	2	1
608	в которую	1	1
609	произведение является	1	1
610	художественного произведения	11	1
611	тем или	1	1
612	познание и	1	1
613	моментами и	1	1
614	положения и	1	1
615	природы и	3	1
616	применить и	1	1
617	и содержания	3	1
618	здесь одно	1	1
619	вообще и	1	1
620	выше в	2	1
621	резко отличается	1	1
622	на действительность	1	1
623	на отдельные	1	1
624	и борьбы	1	1
625	в самый	1	1
626	в каких	2	1
627	того что	2	1
628	происходит в	1	1
629	предмета и	2	1
630	быть и	1	1
631	познания но	2	1
632	на которой	1	1
633	пределы данной	1	1
634	обе эти	1	1
635	историки литературы	1	1
636	других художественных	1	1
637	и быть	1	1
638	на другие	1	1
639	убедительно показать	1	1
640	не имеющих	1	1
641	который в	1	1
642	слово ни	1	1
643	для нее	8	1
644	в контексте	1	1
645	не происходит	1	1
646	здесь с	1	1
647	нас здесь	1	1
648	с одной	3	1
649	действительность но	1	1
650	есть чисто	6	1
651	и у	2	1
652	с трудом	1	1
653	в нашей	2	1
654	большинстве случаев	5	1
655	потому в	1	1
656	понятий в	1	1
657	к содержанию	17	1
658	эти два	1	1
659	нуждается в	2	1
660	попросту не	1	1
661	в известной	3	1
662	жизни таким	1	1
663	даже к	1	1
664	т п	13	1
665	относится не	1	1
666	с этими	1	1
667	не о	1	1
668	или это	1	1
669	часто и	1	1
670	им самим	1	1
671	бы все	1	1
672	на некоторые	1	1
673	с действительностью	3	1
674	бы сопротивляется	1	1
675	отсутствует и	1	1
676	бы тогда	1	1
677	характерно и	1	1
678	с ног	1	1
679	вполне только	1	1
680	с другим	1	1
681	до сих	1	1
682	следовательно не	2	1
683	и между	1	1
684	такое же	1	1
685	мы еще	1	1
686	человека из	1	1
687	и др	8	1
688	до конца	1	1
689	предмет и	1	1
690	до чисто	1	1
691	только по	4	1
692	нужно сказать	1	1
693	не на	5	1
694	его как	3	1
695	о чем	1	1
696	на эту	1	1
697	его чисто	5	1
698	поэтической метафорой	1	1
699	человеческой культуры	6	1
700	близка к	1	1
701	входить в	1	1
702	на фоне	3	1
703	есть перестает	1	1
704	и особенно	1	1
705	случайно и	1	1
706	одной стороны	3	1
707	сравнению с	1	1
708	искусства но	4	1
709	который мы	1	1
710	она есть	1	1
711	как метафоры	1	1
712	тенденцию к	2	1
713	анализу и	1	1
714	к действительности	3	1
715	связаны с	2	1
716	и напряжения	2	1
717	совершенно разных	1	1
718	есть как	1	1
719	в наличии	1	1
720	других областях	2	1
721	мы сказали	1	1
722	не его	2	1
723	в художественную	1	1
724	и духовного	2	1
725	слова и	3	1
726	подчеркивает ее	1	1
727	художественное произведение	8	1
728	что есть	1	1
729	сих пор	1	1
730	но для	1	1
731	на самой	1	1
732	за его	3	1
733	и часто	1	1
734	для выражения	1	1
735	не подлежит	1	1
736	или только	1	1
737	мира и	1	1
738	о котором	2	1
739	в настоящее	1	1
740	но отнюдь	7	1
741	а к	2	1
742	себя самого	4	1
743	бы в	1	1
744	наконец все	1	1
745	и смысл	1	1
746	но зато	2	1
747	может в	1	1
748	было только	1	1
749	каждого явления	1	1
750	который уж	1	1
751	есть уже	1	1
752	хотя в	1	1
753	не дает	2	1
754	отношении к	1	1
755	таковое в	1	1
756	нам в	1	1
757	и начинается	1	1
758	как основного	1	1
759	в романе	4	1
760	между ними	4	1
761	из общего	1	1
762	не знает	3	1
763	искусстве часто	1	1
764	но можно	2	1
765	равно как	1	1
766	в свою	2	1
767	самодовлеющим художественным	1	1
768	жизни а	1	1
769	мере в	1	1
770	что под	1	1
771	ее нет	1	1
772	значимости то	1	1
773	есть то	1	1
774	до степени	2	1
775	к этой	1	1
776	россии особенно	1	1
777	разрушило бы	1	1
778	в искусстве	12	1
779	и другие	2	1
780	психического состояния	1	1
781	по поводу	2	1
782	это в	1	1
783	это понятие	1	1
784	смысле что	1	1
