N	2gram	Nazirov_Tv_2	Myslijsy
101	в котором	3	4
102	сих пор	3	4
103	т п	2	4
104	и более	1	4
105	в то	10	4
106	со своим	1	4
107	в сознании	1	4
108	если же	1	4
109	быть может	3	4
110	на вопрос	1	4
111	что он	6	4
112	в одном	2	4
113	тогда как	3	4
114	до сих	3	4
115	так же	5	4
116	между ними	1	4
117	только как	1	4
118	по поводу	1	4
119	тем самым	4	4
120	в таком	3	4
121	например в	5	3
122	человека и	3	3
123	самом деле	2	3
124	переход от	1	3
125	и есть	2	3
126	в первом	1	3
127	и до	1	3
128	мы уже	1	3
129	той же	1	3
130	и значение	1	3
131	еще не	5	3
132	и на	5	3
133	то мы	1	3
134	в мысли	1	3
135	в самом	3	3
136	все эти	4	3
137	бы не	2	3
138	так в	2	3
139	и если	2	3
140	на его	4	3
141	т д	11	3
142	к одному	1	3
143	и по	2	3
144	ни был	1	3
145	в каждом	1	3
146	лишь в	1	3
147	но уже	3	3
148	в них	1	3
149	к которым	1	3
150	ведет к	1	3
151	но это	5	3
152	в которых	3	3
153	их в	2	3
154	на себе	1	3
155	никогда не	11	3
156	же время	7	3
157	связи с	1	3
158	а мы	1	3
159	к тому	1	3
160	быть назван	1	3
161	что у	4	3
162	ту же	1	3
163	в виду	1	3
164	там же	9	3
165	и только	2	3
166	с ними	2	3
167	этот вопрос	3	3
168	то в	1	3
169	уже не	3	3
170	в поэзии	1	3
171	слова не	1	3
172	при помощи	2	3
173	и других	2	3
174	и их	1	3
175	всяком случае	2	3
176	со стороны	1	3
177	именно в	6	3
178	в речи	1	3
179	нет ничего	3	3
180	о человеке	2	3
181	в этих	1	3
182	давно уже	2	3
183	я говорю	1	3
184	в искусстве	2	3
185	в процессе	2	3
186	таком случае	2	2
187	на деле	1	2
188	такое же	1	2
189	это объяснение	1	2
190	как мы	1	2
191	не вполне	1	2
192	я не	2	2
193	мы и	1	2
194	же что	1	2
195	нам представляется	1	2
196	столь же	1	2
197	в различных	1	2
198	то он	1	2
199	и я	1	2
200	же с	9	2
201	одном из	2	2
202	его к	1	2
203	имеет в	2	2
204	из этих	1	2
205	во многих	2	2
206	что она	4	2
207	он не	3	2
208	не значит	1	2
209	эта последняя	1	2
210	влияние на	1	2
211	человека в	3	2
212	в мире	5	2
213	об этом	4	2
214	и без	2	2
215	в первый	1	2
216	признать что	1	2
217	выше мы	1	2
218	сами по	1	2
219	и относительно	1	2
220	том же	2	2
221	и вообще	2	2
222	даже в	1	2
223	тому что	1	2
224	она не	1	2
225	без него	1	2
226	эта мысль	2	2
227	в таких	1	2
228	даже не	1	2
229	виду что	1	2
230	самого начала	1	2
231	к ней	1	2
232	как она	1	2
233	дальше в	1	2
234	и его	9	2
235	этот образ	1	2
236	что на	2	2
237	в области	1	2
238	у нас	2	2
239	не могут	1	2
240	и вполне	1	2
241	указывает на	1	2
242	говоря словами	1	2
243	и это	3	2
244	в ее	2	2
245	в глазах	1	2
246	на той	1	2
247	в образе	3	2
248	можно было	1	2
249	не с	1	2
250	что от	1	2
251	и здесь	1	2
252	что его	2	2
253	но нет	1	2
254	еще более	1	2
255	в ту	2	2
256	к сознанию	1	2
257	один из	3	2
258	мы видим	4	2
259	тот же	1	2
260	в обществе	1	2
261	основная форма	1	2
262	в выражении	1	2
263	и у	2	2
264	в большинстве	1	2
265	в виде	2	2
266	не так	2	2
267	отношение к	1	2
268	друг друга	2	2
269	из нее	1	2
270	и даже	5	2
271	с другой	2	2
272	на этот	2	2
273	и прежде	1	2
274	в свою	1	2
275	и др	3	2
276	превращается в	3	2
277	с образами	1	2
278	как ни	1	2
279	нее как	1	2
280	который бы	1	2
281	только для	2	2
282	в течение	1	2
283	а может	1	2
284	том смысле	1	2
285	похоже на	1	2
286	и для	1	2
287	будет иметь	1	2
288	при посредстве	1	2
289	от него	1	2
290	и как	1	2
291	ни к	2	2
292	во время	1	2
293	от ее	2	2
294	но эта	2	2
295	из этого	2	2
296	об отношении	1	2
297	в голову	1	2
298	к другим	1	2
299	точно так	1	2
300	в своих	3	2
301	вряд ли	1	1
302	можно говорить	1	1
303	речь идет	1	1
304	одним из	3	1
305	с с	1	1
306	у гоголя	1	1
307	относится и	2	1
308	художественного произведения	1	1
309	начинается с	2	1
310	не видим	1	1
311	связана с	1	1
312	пример и	1	1
313	которые играют	1	1
314	человеческой души	1	1
315	в их	3	1
316	и за	1	1
317	в сфере	1	1
318	со всех	1	1
319	бы уже	1	1
320	это совершенно	1	1
321	большую роль	1	1
322	почему мы	1	1
323	себе он	1	1
324	не была	1	1
325	оба эти	1	1
326	чувство может	1	1
327	точно определить	1	1
328	всех сторон	1	1
329	свою очередь	1	1
330	прямо зависит	1	1
331	в xix	2	1
332	он сам	3	1
333	без которой	1	1
334	быть в	1	1
335	в чем	4	1
336	образом как	1	1
337	во всех	1	1
338	действующее лицо	1	1
339	не без	1	1
340	не составит	1	1
341	но не	5	1
342	а тем	1	1
343	но как	1	1
344	мы же	1	1
345	не все	1	1
346	нужно быть	1	1
347	отличие от	2	1
348	нет и	2	1
349	другое и	1	1
350	тесно связан	1	1
351	в известном	1	1
352	дает нам	1	1
353	перед нами	1	1
354	вообще а	1	1
355	и отчасти	3	1
356	исходною точкою	1	1
357	сказать о	1	1
358	и через	3	1
359	образованный человек	1	1
360	сил в	1	1
361	в этой	5	1
362	того факта	1	1
363	если он	5	1
364	например как	1	1
365	уже тогда	1	1
366	он ни	1	1
367	и еще	2	1
368	это если	1	1
369	том чтобы	1	1
370	и сам	5	1
371	наших глазах	1	1
372	не теряет	1	1
373	на жизнь	1	1
374	что этот	2	1
375	главным образом	1	1
376	значение в	1	1
377	что создание	1	1
378	а по	1	1
379	а его	1	1
380	по выражению	1	1
381	входит в	1	1
382	заключается в	1	1
383	которого не	1	1
384	силу действия	1	1
385	что никогда	1	1
386	их мысли	1	1
387	напротив в	1	1
388	должен был	1	1
389	выше на	1	1
390	нет в	1	1
391	это положение	1	1
392	этих выражений	1	1
393	он из	1	1
394	показывает что	4	1
395	жизни то	1	1
396	всю жизнь	1	1
397	в действии	1	1
398	мы видели	1	1
399	видим как	1	1
400	в развитии	1	1
401	бога и	1	1
402	и тогда	2	1
403	не мог	1	1
404	перед собой	1	1
405	в эту	1	1
406	от своего	1	1
407	общества и	1	1
408	в своей	6	1
409	этой связи	1	1
410	еще менее	1	1
411	всякое человеческое	3	1
412	в такой	2	1
413	сам и	1	1
414	в которые	1	1
415	но всякое	1	1
416	своего рода	3	1
417	является только	1	1
418	есть его	1	1
419	почти совершенно	1	1
420	но он	1	1
421	в прямом	1	1
422	с человеком	1	1
423	всего его	1	1
424	входящие в	1	1
425	и потом	1	1
426	нечто вроде	1	1
427	о значении	1	1
428	участвует в	1	1
429	человечества и	1	1
430	что с	1	1
431	как о	2	1
432	сделать и	1	1
433	дело в	1	1
434	и имеет	1	1
435	казалось бы	3	1
436	ничего не	4	1
437	на наш	2	1
438	действительности но	1	1
439	невозможно но	1	1
440	сознанию необходимости	1	1
441	с своей	1	1
442	не находим	1	1
443	частью не	1	1
444	как а	1	1
445	только с	2	1
446	как будто	1	1
447	факта что	1	1
448	перед ним	1	1
449	у меня	1	1
450	от их	1	1
451	если у	2	1
452	начиная с	2	1
453	истории не	1	1
454	в среде	1	1
455	и такие	1	1
456	лежит в	1	1
457	он имел	1	1
458	одновременно все	1	1
459	для развития	1	1
460	числе и	1	1
461	одну и	1	1
462	его с	1	1
463	бы он	1	1
464	той или	1	1
465	однако по	1	1
466	в применении	1	1
467	на наших	1	1
468	в дело	1	1
469	меня в	1	1
470	но при	1	1
471	нужно сказать	1	1
472	причина этого	1	1
473	при котором	1	1
474	извне а	1	1
475	в себя	1	1
476	с самого	1	1
477	то время	1	1
478	ясно что	1	1
479	в пределах	1	1
480	в мысль	1	1
481	роль в	2	1
482	в другом	1	1
483	и ту	1	1
484	что также	1	1
485	положение что	1	1
486	во второй	1	1
487	том как	1	1
488	а все	1	1
489	сближают с	1	1
490	является в	1	1
491	как у	3	1
492	приводит его	1	1
493	и лишена	1	1
494	о нем	1	1
495	не был	1	1
496	это происходит	1	1
497	и поэтому	2	1
498	не стоит	2	1
499	может не	1	1
500	любви к	3	1
501	как было	1	1
502	на основе	1	1
503	одно только	1	1
504	а у	1	1
505	образом если	1	1
506	и требует	1	1
507	и всякая	1	1
508	а потому	1	1
509	непосредственно в	1	1
510	века и	1	1
511	и мир	1	1
512	второй план	1	1
513	к различным	1	1
514	одной из	3	1
515	пришел к	1	1
516	хорошо понимал	1	1
517	из многих	1	1
518	как нечто	1	1
519	его место	1	1
520	лишь одна	1	1
521	по мнению	3	1
522	или же	1	1
523	философии но	2	1
524	бы самым	1	1
525	с одной	1	1
526	же он	1	1
527	к поэзии	1	1
528	особое значение	1	1
529	объяснение только	1	1
530	на всем	1	1
531	отношений к	1	1
532	сознания не	1	1
533	в душе	4	1
534	из них	2	1
535	искусство в	1	1
536	самих себе	1	1
537	участие в	1	1
538	человека на	1	1
539	прикасается к	1	1
540	в известной	4	1
541	от горя	1	1
542	при всей	1	1
543	бытия и	1	1
544	у него	6	1
545	и никогда	1	1
546	не говорит	1	1
547	тогда в	1	1
548	не противоречит	1	1
549	же это	1	1
550	рядом с	2	1
551	же роль	1	1
552	говорим о	1	1
553	с другим	2	1
554	к которому	2	1
555	и русские	1	1
556	а с	3	1
557	прежде всего	8	1
558	а главное	1	1
559	так это	1	1
560	то по	1	1
561	однако не	1	1
562	под влиянием	1	1
563	если не	4	1
564	должна была	1	1
565	в связи	1	1
566	связь с	2	1
567	в частности	2	1
568	эти слова	1	1
569	с первого	1	1
570	как это	1	1
571	влечет за	2	1
572	к самому	2	1
573	власть над	1	1
574	xix века	7	1
575	он говорит	1	1
576	образом и	1	1
577	в последнем	1	1
578	не видят	1	1
579	образ и	2	1
580	из этой	2	1
581	в первой	2	1
582	наукой в	1	1
583	я с	1	1
584	и нет	1	1
585	над тем	1	1
586	заставляет нас	3	1
587	ничего кроме	1	1
588	не носит	1	1
589	это явление	1	1
590	все же	5	1
591	в наше	2	1
592	произведений и	1	1
593	поэтому нам	1	1
594	в с	1	1
595	изменения в	1	1
596	мы только	1	1
597	лишь не	1	1
598	человек и	1	1
599	взят из	1	1
600	ее и	1	1
601	но когда	1	1
602	как уже	1	1
603	или нет	1	1
604	приблизительно так	1	1
605	первый раз	1	1
606	отношении к	1	1
607	и сила	1	1
608	а о	1	1
609	но если	2	1
610	исследователь находит	1	1
611	не знает	1	1
612	другой стороны	2	1
613	не быть	1	1
614	была бы	1	1
615	общего с	1	1
616	от всех	1	1
617	но можно	1	1
618	времени является	1	1
619	отказаться от	2	1
620	причин в	1	1
621	видим в	2	1
622	уже после	2	1
623	по сей	1	1
624	как на	1	1
625	и сложно	1	1
626	том числе	1	1
627	ничего общего	1	1
628	смысле что	1	1
