N	2gram	Voloshinov_1	Myslijsy
344	может получить	1	1
345	имеет в	3	1
346	увидим что	1	1
347	но в	5	1
348	при чтении	1	1
349	то в	1	1
350	но эта	1	1
351	можно в	1	1
352	формы в	1	1
353	все эти	3	1
354	если мы	1	1
355	еще один	1	1
356	не те	1	1
357	бы только	1	1
358	тому же	2	1
359	во многих	1	1
360	двух других	1	1
361	языке мы	1	1
362	наблюдать в	1	1
363	не нуждаются	1	1
364	он должен	3	1
365	в корне	2	1
366	и вот	1	1
367	анализ может	1	1
368	одной точки	1	1
369	бы эта	1	1
370	здесь мы	1	1
371	сознание и	1	1
372	конечно в	2	1
373	субъект суждения	1	1
374	искусства в	1	1
375	со всех	2	1
376	это не	2	1
377	форму и	2	1
378	многое что	1	1
379	в жизни	5	1
380	кажется что	1	1
381	само собою	1	1
382	люди не	1	1
383	связь слова	1	1
384	слово было	1	1
385	берет на	1	1
386	форму в	2	1
387	которой он	1	1
388	одна и	1	1
389	и вне	1	1
390	нигде не	1	1
391	нам не	1	1
392	такою же	1	1
393	и было	1	1
394	форма и	1	1
395	искусства может	1	1
396	в этих	2	1
397	о ком	2	1
398	сознания говорящего	1	1
399	места в	1	1
400	но если	1	1
401	в такой	3	1
402	с точки	2	1
403	чем более	1	1
404	что до	1	1
405	акт сознания	1	1
406	которые в	1	1
407	с такою	1	1
408	не поймет	1	1
409	речи в	2	1
410	и более	3	1
411	и относительно	1	1
412	уже сказали	1	1
413	не должно	1	1
414	того кто	1	1
415	оба собеседника	1	1
416	только из	1	1
417	в процессе	6	1
418	и искусство	1	1
419	чем не	1	1
420	ничего не	2	1
421	к поэзии	1	1
422	и степень	1	1
423	находиться в	1	1
424	и связи	1	1
425	только возможность	1	1
426	не нужен	1	1
427	здесь же	1	1
428	уже и	1	1
429	него но	1	1
430	состоящая из	1	1
431	с которой	1	1
432	того о	1	1
433	поэтическом произведении	1	1
434	же самое	2	1
435	пониманием и	1	1
436	мы могли	1	1
437	анализа в	1	1
438	на нечто	1	1
439	и художественное	1	1
440	значения и	2	1
441	в виду	5	1
442	произведения остаются	1	1
443	только то	1	1
444	с самого	1	1
445	проч и	1	1
446	произведение и	2	1
447	ясно что	3	1
448	было в	1	1
449	отличная от	1	1
450	на которую	1	1
451	не ради	1	1
452	в результате	1	1
453	бы слово	1	1
454	это только	1	1
455	жизнь и	1	1
456	для этого	1	1
457	из одного	1	1
458	и внешней	1	1
459	нас и	2	1
460	сводится к	1	1
461	и здесь	2	1
462	найти их	1	1
463	и т.п	1	1
464	не вводя	1	1
465	и который	1	1
466	как форма	2	1
467	мы понимаем	1	1
468	вопросу о	1	1
469	образом мы	1	1
470	гораздо чаще	1	1
471	во всех	1	1
472	которые мы	2	1
473	точному анализу	1	1
474	и содержания	2	1
475	непосредственно в	1	1
476	деле в	1	1
477	остается при	1	1
478	содержание но	1	1
479	что здесь	1	1
480	слова должно	1	1
481	в двух	1	1
482	тот же	1	1
483	как нечто	1	1
484	и ее	3	1
485	самое содержание	1	1
486	произведения при	1	1
487	себя в	1	1
488	события и	1	1
489	конечно не	3	1
490	в поэзии	3	1
491	или даже	1	1
492	при помощи	1	1
493	его и	1	1
494	сами по	1	1
495	произведения и	3	1
496	может находиться	1	1
497	к ним	2	1
498	как его	1	1
499	трех моментов	1	1
500	она имеет	1	1
501	не является	1	1
502	жизни в	1	1
503	оно способно	1	1
504	не переходя	1	1
505	точек зрения	3	1
506	имеет и	1	1
507	предполагает в	1	1
508	них в	1	1
509	миру и	1	1
510	мы еще	1	1
511	но есть	1	1
512	одного только	1	1
513	не на	1	1
514	непосредственно к	1	1
515	содержание с	1	1
516	его как	2	1
517	выведено из	1	1
518	словах и	1	1
519	но можно	1	1
520	бы оно	2	1
521	содержанию как	1	1
522	речь но	1	1
523	на который	1	1
524	природу и	1	1
525	художественное значение	1	1
526	видели в	1	1
527	в одной	1	1
528	как одно	1	1
529	его содержание	1	1
530	в обществе	1	1
531	общего с	2	1
532	третье лицо	1	1
533	в данном	2	1
534	если оно	1	1
535	форму этого	1	1
536	да и	3	1
537	человека или	1	1
538	как например	1	1
539	три момента	1	1
540	только для	1	1
541	и таким	1	1
542	оно по	1	1
543	слова так	2	1
544	к вопросу	1	1
545	слово к	1	1
546	только а	1	1
547	формы и	3	1
548	такой взгляд	1	1
549	или не	3	1
550	так мы	1	1
551	человек и	1	1
552	бы даже	2	1
553	художественное творчество	1	1
554	же оно	1	1
555	на одно	1	1
556	ни было	4	1
557	в самое	2	1
558	все то	1	1
559	может и	1	1
560	между ними	2	1
561	ему но	1	1
562	равно как	1	1
563	самой своей	1	1
564	но эти	1	1
565	предмет в	1	1
566	и эта	1	1
567	нас не	1	1
568	стороны искусства	1	1
569	во всяком	1	1
