N	2gram	Vinokur_Ku_2	Istorich
219	в то	4	2
220	что такое	3	2
221	что вы	1	2
222	во всем	1	2
223	не могут	5	2
224	лежит в	1	2
225	это конечно	2	2
226	же что	1	2
227	как только	1	2
228	и это	3	2
229	связи со	1	2
230	без всякого	1	2
231	в ее	1	2
232	то время	1	2
233	на том	2	2
234	и когда	1	2
235	ли и	1	2
236	но здесь	2	2
237	все дело	2	2
238	не стоит	1	2
239	все его	1	2
240	в форме	3	2
241	сюда же	2	2
242	тем более	1	2
243	здесь не	3	2
244	и дело	1	2
245	тот же	5	2
246	случаи когда	3	2
247	этот вопрос	6	2
248	конечно не	2	2
249	уже не	8	2
250	и у	2	2
251	что не	6	2
252	или даже	1	2
253	мы знаем	4	2
254	не так	1	2
255	прежде всего	8	2
256	у нее	1	2
257	к ним	1	2
258	в особенности	4	2
259	до сих	1	2
260	на этот	2	2
261	в каких	1	2
262	и др	1	2
263	становится ясным	1	2
264	в связи	4	2
265	позволяет нам	1	2
266	ни за	1	2
267	но оно	2	2
268	связь с	1	2
269	в том-то	1	2
270	как это	5	2
271	такие случаи	3	2
272	он говорит	1	2
273	а если	2	2
274	и там	1	2
275	и такие	1	2
276	только о	2	2
277	и от	2	2
278	и о	4	2
279	отличается от	3	2
280	но для	3	2
281	это как	1	2
282	но вот	2	2
283	в целях	2	2
284	е в	1	2
285	сказать что	4	2
286	точно так	3	2
287	они не	1	2
288	стороны к	1	1
289	широкое распространение	2	1
290	ту же	6	1
291	отношения к	2	1
292	дело что	1	1
293	ту пору	1	1
294	самом деле	9	1
295	только потому	8	1
296	говорилось выше	1	1
297	показать что	1	1
298	к этой	3	1
299	связь эта	1	1
300	не хочет	2	1
301	смысл этого	1	1
302	сам автор	1	1
303	должна быть	5	1
304	это объяснение	1	1
305	есть не	1	1
306	этому же	1	1
307	что если	2	1
308	в первый	3	1
309	и новые	1	1
310	в возможности	3	1
311	что иное	1	1
312	я не	5	1
313	один пример	1	1
314	а теперь	1	1
315	задачи которые	1	1
316	зависимости от	5	1
317	с большим	1	1
318	в ней	3	1
319	большей частью	1	1
320	еще у	1	1
321	он был	1	1
322	в которых	2	1
323	бы то	1	1
324	одно важное	1	1
325	дня подряд	1	1
326	иных случаях	1	1
327	имеем здесь	1	1
328	то он	1	1
329	они имеют	2	1
330	нет не	1	1
331	свою жизнь	1	1
332	только тогда	1	1
333	по отношению	1	1
334	земле в	1	1
335	что два	1	1
336	определяется не	1	1
337	сама по	1	1
338	утверждение что	1	1
339	несомненно что	1	1
340	независимо от	1	1
341	что именно	1	1
342	вот как	1	1
343	дает нам	2	1
344	вспомним что	1	1
345	в своем	2	1
346	ср также	3	1
347	и как	1	1
348	и к	1	1
349	каким-то образом	1	1
350	за собой	2	1
351	не приходится	1	1
352	в целом	1	1
353	мне не	2	1
354	в этой	6	1
355	в известном	1	1
356	что к	1	1
357	сюда относятся	1	1
358	эпохи и	1	1
359	в наших	1	1
360	дальше и	1	1
361	не могла	1	1
362	здесь интересно	1	1
363	он все	1	1
364	здесь однако	1	1
365	частности и	1	1
366	обращаясь к	1	1
367	состоит в	2	1
368	он пользуется	1	1
369	и вот	5	1
370	только те	1	1
371	ни было	1	1
372	в зависимости	4	1
373	это один	1	1
374	в каждом	1	1
375	то ни	1	1
376	могла бы	2	1
377	в совершенно	1	1
378	если ты	1	1
379	в другом	2	1
380	к другу	1	1
381	а по	1	1
382	на все	2	1
383	а как	1	1
384	знает что	3	1
385	на протяжении	1	1
386	и основные	1	1
387	он исчезает	1	1
388	еще одно	3	1
389	это ее	1	1
390	но уже	2	1
391	поможет нам	1	1
392	о которых	3	1
393	превращаются в	1	1
394	и имеют	1	1
395	далеко не	1	1
396	с тем	2	1
397	должны показать	1	1
398	и уже	1	1
399	есть явление	2	1
400	и вне	1	1
401	фигурирует в	1	1
402	только во	1	1
403	можно считать	1	1
404	и было	1	1
405	должно быть	4	1
406	не мог	1	1
407	когда в	2	1
408	не представляет	1	1
409	мы как	1	1
410	бы на	2	1
411	и при	1	1
412	в своей	2	1
413	не вносят	1	1
414	и без	1	1
415	с точки	8	1
416	его мнению	1	1
417	этого вопроса	3	1
418	от себя	1	1
419	что я	4	1
420	нельзя было	2	1
421	и той	1	1
422	не понимает	1	1
423	и более	2	1
424	собой и	1	1
425	не должно	2	1
426	и то	5	1
427	по себе	10	1
428	что эта	2	1
429	не для	1	1
430	и есть	2	1
431	случае в	1	1
432	того момента	1	1
433	можно ли	4	1
434	еще указать	1	1
435	таких случаях	2	1
436	не раз	1	1
437	с особой	1	1
438	тем самым	2	1
439	как можно	2	1
440	но связь	1	1
441	хотелось бы	2	1
442	простой человек	1	1
443	дело в	1	1
444	не нуждается	1	1
445	здесь прежде	1	1
446	пользуется и	1	1
447	же значение	1	1
448	для всего	1	1
449	в день	2	1
450	имеет отношение	1	1
451	по всей	1	1
452	его от	1	1
453	под этим	2	1
454	они являются	1	1
455	оно есть	1	1
456	работу и	1	1
457	ему и	1	1
458	но дело	1	1
459	то этот	1	1
460	доказать что	2	1
461	как будто	2	1
462	такое требование	1	1
463	мы и	1	1
464	ли это	2	1
465	в руки	1	1
466	очень часто	2	1
467	при сохранении	1	1
468	отвечает на	1	1
469	здесь совершенно	1	1
470	существует между	1	1
471	не до	1	1
472	всего в	3	1
473	к тому	4	1
474	а что	1	1
475	за что	1	1
476	всего что	2	1
477	в наши	1	1
478	указывает на	1	1
479	а ее	1	1
480	оно не	2	1
481	утверждать что	2	1
482	если же	1	1
483	где он	1	1
484	должен быть	5	1
485	как не	3	1
486	на основе	1	1
487	раз мы	1	1
488	сводится к	3	1
489	на поверхность	1	1
490	можно было	9	1
491	те же	3	1
492	не с	1	1
493	ясно что	5	1
494	и которые	1	1
495	мог бы	1	1
496	во многом	1	1
497	подойти к	1	1
498	достаточной степени	1	1
499	и с	7	1
500	за этими	1	1
501	составные части	1	1
502	если бы	12	1
503	совершенно непонятна	1	1
504	должны признать	1	1
505	которые можно	1	1
506	находится в	1	1
507	во избежание	1	1
508	имеет право	1	1
509	случаях где	1	1
510	имеет еще	1	1
511	никак не	3	1
512	можно сказать	4	1
513	а также	3	1
514	вопросу о	3	1
515	нас особенно	1	1
516	которых они	1	1
517	ее от	1	1
518	и требует	1	1
519	от них	1	1
520	два типа	1	1
521	в его	5	1
522	повлечет за	1	1
523	да с	1	1
524	и только	1	1
525	можно проследить	1	1
526	вслед за	1	1
527	кто в	4	1
528	именно в	3	1
529	в середине	1	1
530	от которого	1	1
531	по содержанию	1	1
532	значит что	1	1
533	в современной	2	1
534	тех пор	2	1
535	как например	1	1
536	но так	2	1
537	но с	1	1
538	задачу и	1	1
539	всякого рода	2	1
540	с ними	2	1
541	дело с	1	1
542	в какой	1	1
543	что этого	1	1
544	и потому	2	1
545	и весьма	1	1
546	те которые	1	1
547	которых в	1	1
548	он уже	2	1
549	и оба	1	1
550	особенно интересный	1	1
551	а только	3	1
552	то ему	1	1
553	по другим	1	1
554	обстановки в	2	1
555	в большинстве	1	1
556	или не	1	1
557	в виде	1	1
558	большинстве случаев	2	1
559	очевидно что	2	1
560	которые в	1	1
561	не сам	1	1
562	и их	1	1
563	носит характер	2	1
564	содержанию своему	1	1
565	но что	2	1
566	не говорит	2	1
567	нам тот	1	1
568	от того	4	1
569	только такие	1	1
570	даже и	2	1
571	для того	9	1
572	рядом с	2	1
573	связан с	1	1
574	кажется мне	1	1
575	только у	1	1
576	также на	1	1
577	типична для	1	1
578	для этого	3	1
579	имело место	1	1
580	случай этот	1	1
581	и пр	8	1
582	прошло и	1	1
583	смысла и	2	1
584	от этого	2	1
585	а на	2	1
586	чем речь	1	1
587	у других	1	1
588	за год	2	1
589	где его	1	1
590	человек в	1	1
591	а так	1	1
592	свое внимание	1	1
593	здесь следует	2	1
594	для этой	2	1
595	все более	1	1
596	в самой	2	1
597	в иных	2	1
598	в него	1	1
599	самый факт	1	1
600	теперь к	1	1
601	здесь уже	1	1
602	поэтому если	1	1
603	из которых	3	1
604	интересен и	1	1
605	быть это	1	1
606	по своему	1	1
607	не дают	1	1
608	что же	5	1
609	за рамки	2	1
610	к настоящему	1	1
611	два раза	1	1
612	действительно ли	1	1
613	основана на	1	1
614	этом случае	2	1
615	т п	24	1
616	в достаточной	1	1
617	в книге	1	1
618	д и	1	1
619	и часто	1	1
620	ли в	1	1
621	тем и	1	1
622	это дает	2	1
623	на анализе	1	1
624	и перед	1	1
625	как эта	1	1
626	область где	1	1
627	и смысл	1	1
628	же к	1	1
629	той обстановки	1	1
630	но зато	2	1
631	хотя бы	9	1
632	только что	1	1
633	все они	2	1
634	я в	1	1
635	же в	3	1
636	в связь	1	1
637	нам не	2	1
638	может и	1	1
639	все еще	1	1
640	первый раз	1	1
641	не знает	3	1
642	только как	2	1
643	же относится	1	1
644	в точности	1	1
645	сколько угодно	1	1
646	не играет	1	1
647	у которых	1	1
648	в свое	2	1
649	эти слова	1	1
650	поставить вопрос	2	1
651	но эти	1	1
652	в частности	2	1
653	это в	2	1
654	как на	1	1
655	такой же	1	1
656	этим вопросом	1	1
