N	2gram	Vygotskiy__2	Hudozhes
432	таким же	1	1
433	и без	2	1
434	вне всякого	1	1
435	человеком и	3	1
436	как произведение	1	1
437	опять как	2	1
438	место в	2	1
439	себе а	1	1
440	в отличие	1	1
441	в которых	3	1
442	знаем что	4	1
443	сознаться что	1	1
444	и другого	3	1
445	впадая в	1	1
446	в одном	2	1
447	другом и	1	1
448	и более	4	1
449	их в	2	1
450	том и	2	1
451	и предполагает	1	1
452	и наоборот	2	1
453	что этот	2	1
454	не любит	2	1
455	собаку и	1	1
456	вовсе не	2	1
457	свои усилия	1	1
458	в отношении	3	1
459	так как	12	1
460	гораздо большей	1	1
461	вплоть до	2	1
462	тем самым	1	1
463	как можно	2	1
464	что эта	1	1
465	самого начала	1	1
466	хотелось бы	1	1
467	дело в	1	1
468	благодаря своей	1	1
469	что их	1	1
470	и остается	1	1
471	в плане	1	1
472	в основе	11	1
473	каждый день	1	1
474	только две	1	1
475	взглянуть на	1	1
476	в самых	2	1
477	из их	2	1
478	художественной деятельности	1	1
479	только не	1	1
480	каждый из	2	1
481	и всегда	2	1
482	как два	1	1
483	народной жизни	1	1
484	жизни не	1	1
485	в самой	2	1
486	именно с	1	1
487	на тему	1	1
488	этих двух	2	1
489	в противоречие	1	1
490	лессингу не	1	1
491	и чувства	1	1
492	моря и	1	1
493	людей не	1	1
494	с но	2	1
495	же он	1	1
496	ничто не	1	1
497	о чем-то	1	1
498	не до	2	1
499	не потому	2	1
500	с другом	1	1
501	к той	1	1
502	только от	1	1
503	она приобретает	1	1
504	с любовью	1	1
505	не могут	3	1
506	когда мы	2	1
507	могут быть	4	1
508	идейного содержания	1	1
509	же самое	6	1
510	знание о	1	1
511	что оно	2	1
512	знать об	1	1
513	тот и	1	1
514	на это	3	1
515	если же	4	1
516	с анализом	1	1
517	даже когда	1	1
518	о них	1	1
519	ничего общего	1	1
520	говорит о	2	1
521	любили друг	1	1
522	и которая	2	1
523	то во	1	1
524	приходит к	3	1
525	из всего	1	1
526	главную мысль	1	1
527	в виду	3	1
528	свою очередь	2	1
529	но при	1	1
530	и служит	1	1
531	же не	1	1
532	данном случае	4	1
533	для читателя	1	1
534	и говорит	2	1
535	с самого	1	1
536	различие между	1	1
537	по аналогии	1	1
538	на нее	1	1
539	за то	1	1
540	того и	2	1
541	в искусство	1	1
542	на примере	2	1
543	жизнь и	3	1
544	которые каждый	1	1
545	он сам	1	1
546	стало бы	1	1
547	означает что	1	1
548	даже не	1	1
549	все дело	1	1
550	сводится к	2	1
551	тому и	1	1
552	и т.д	1	1
553	обращается к	1	1
554	много ли	1	1
555	все его	1	1
556	для нас	2	1
557	с другой	3	1
558	как у	1	1
559	и мыслей	1	1
560	в эстетической	1	1
561	жизнь так	1	1
562	восходит к	1	1
563	все в	1	1
564	она остается	1	1
565	к изображению	1	1
566	во всех	3	1
567	собственной жизни	1	1
568	переходит в	1	1
569	творчества в	2	1
570	и только	2	1
571	в другой	1	1
572	и содержания	1	1
573	этом читатель	1	1
574	что бы	1	1
575	с а	1	1
576	и она	1	1
577	но так	2	1
578	как объект	1	1
579	все зависит	1	1
580	которое было	1	1
581	в двух	1	1
582	трудно не	1	1
583	тот же	6	1
584	в какой	2	1
585	это очень	2	1
586	времени и	1	1
587	он теперь	1	1
588	всяком случае	2	1
589	и ее	3	1
590	к высшим	1	1
591	с одной	1	1
592	этого рассказа	1	1
593	именно на	2	1
594	есть своя	1	1
595	же и	1	1
596	на всем	1	1
597	более или	1	1
598	и у	2	1
599	в жизни	4	1
600	не дает	1	1
601	когда оно	1	1
602	но совершенно	3	1
603	его и	1	1
604	их как	2	1
605	эти два	1	1
606	представить себе	3	1
607	могло бы	2	1
608	и та	1	1
609	сами по	3	1
610	иначе как	1	1
611	характер у	1	1
612	двух противоположных	1	1
613	произведения и	1	1
614	ее не	1	1
615	в такое	1	1
616	художника и	3	1
617	из нее	1	1
618	рассказа он	1	1
619	и никогда	2	1
620	отличие от	2	1
621	тогда в	1	1
622	то а	1	1
623	ее на	1	1
624	п не	1	1
625	а она	1	1
626	что они	7	1
627	в особенности	2	1
628	из двух	1	1
629	внешних и	1	1
630	и из	6	1
631	легче и	1	1
632	два разных	1	1
633	каждый человек	1	1
634	не один	1	1
635	сюда же	1	1
636	этого человека	1	1
637	вслед за	5	1
638	человека а	1	1
639	словами но	1	1
640	писателя и	1	1
641	все было	1	1
642	в романе	2	1
643	объясняется тем	1	1
644	что для	7	1
645	обратиться к	1	1
646	связано с	1	1
647	одной стороны	1	1
648	мир от	1	1
649	не на	2	1
650	их друг	1	1
651	в руках	2	1
652	же ошибочно	1	1
653	для человека	1	1
654	там где	2	1
655	писателя не	1	1
656	что мы	1	1
657	из народной	1	1
658	одна и	1	1
659	жизнь в	1	1
660	они все	1	1
661	делает их	1	1
662	по необходимости	1	1
663	и представлений	1	1
664	как это	4	1
665	противоречие с	2	1
666	басни крылова	2	1
667	например когда	2	1
668	который видит	2	1
669	но все	1	1
670	из которых	2	1
671	в данном	4	1
672	своей души	1	1
673	если оно	3	1
674	он будет	1	1
675	она есть	1	1
676	и там	1	1
677	когда же	1	1
678	века и	1	1
679	вокруг себя	1	1
680	друг с	1	1
681	на свете	1	1
682	и другой	3	1
683	не умели	1	1
684	том смысле	1	1
685	быть не	1	1
686	в художественную	1	1
687	только о	1	1
688	бы можно	1	1
689	сон и	1	1
690	жизни с	3	1
691	является для	1	1
692	казалось что	1	1
693	но это	2	1
694	его же	1	1
695	в смысле	3	1
696	форма является	1	1
697	от друга	1	1
698	представлений с	1	1
699	в суждениях	1	1
700	чтобы создать	1	1
701	при таком	4	1
702	формы и	6	1
703	его творчества	1	1
704	узком смысле	1	1
705	которого они	1	1
706	не впадая	1	1
707	когда он	10	1
708	поэзии в	1	1
709	но когда	2	1
710	не более	1	1
711	тем более	2	1
712	с не	1	1
713	конце концов	3	1
714	мы должны	3	1
715	всякий раз	2	1
716	однако произведение	1	1
717	как показывает	1	1
718	хотя в	1	1
719	с он	2	1
720	первый раз	2	1
721	от своего	1	1
722	сказать что	7	1
723	но часто	1	1
724	на который	2	1
725	это на	1	1
726	их с	2	1
727	в свою	3	1
728	взгляда на	1	1
729	с такой	1	1
730	первом случае	1	1
731	из этого	4	1
732	в свое	2	1
733	в трех	1	1
734	который он	2	1
735	его творчестве	1	1
736	ранее в	1	1
737	ни на	3	1
738	и другие	1	1
739	случае если	4	1
740	и эта	1	1
741	который не	3	1
742	во всяком	2	1
743	все что	2	1
744	этой точки	2	1
