N	2gram	Vinokur_Ku_1	Istorich
483	более не	1	1
484	здесь необходимо	1	1
485	как не	1	1
486	в некоторых	1	1
487	на основе	1	1
488	изменения если	1	1
489	сводится к	3	1
490	на той	1	1
491	этом на	1	1
492	и может	3	1
493	если они	1	1
494	и сам	1	1
495	чтобы дать	2	1
496	можно было	6	1
497	не с	3	1
498	ясно что	3	1
499	мог бы	1	1
500	во многом	1	1
501	подойти к	2	1
502	можно только	1	1
503	во второй	1	1
504	том как	3	1
505	и с	5	1
506	с этого	1	1
507	если бы	9	1
508	что отдельные	1	1
509	в силах	2	1
510	по мере	3	1
511	в разных	2	1
512	связанная с	2	1
513	которые можно	2	1
514	находится в	1	1
515	к своему	2	1
516	во избежание	1	1
517	вот и	1	1
518	это история	1	1
519	никак не	2	1
520	чтобы доказать	1	1
521	или племени	1	1
522	можно сказать	3	1
523	а также	1	1
524	вопросу о	1	1
525	и во	1	1
526	как они	2	1
527	связь между	1	1
528	в третью	1	1
529	всех народов	1	1
530	дело совсем	1	1
531	в его	12	1
532	не видел	1	1
533	и только	1	1
534	кто в	1	1
535	именно в	6	1
536	у всех	1	1
537	ней все	1	1
538	в лице	1	1
539	другой и	1	1
540	и вышла	1	1
541	но тут	1	1
542	я пытался	1	1
543	в современной	2	1
544	как например	2	1
545	но с	2	1
546	сразу же	1	1
547	с ними	4	1
548	дело с	1	1
549	не сказано	1	1
550	случаев в	1	1
551	в какой	6	1
552	что этого	2	1
553	к их	1	1
554	и потому	4	1
555	пытался вывести	1	1
556	который в	1	1
557	жизни и	1	1
558	вопрос об	1	1
559	жены в	1	1
560	а только	8	1
561	вот что	1	1
562	можно еще	1	1
563	в большинстве	2	1
564	в жизни	1	1
565	в начале	1	1
566	первые три	1	1
567	сказать относительно	1	1
568	а то	2	1
569	не дает	1	1
570	большинстве случаев	1	1
571	очевидно что	3	1
572	которые в	1	1
573	возможна и	1	1
574	себе в	3	1
575	и их	1	1
576	как его	1	1
577	но что	1	1
578	норма которой	1	1
579	при некоторых	1	1
580	к той	1	1
581	от того	1	1
582	мало для	1	1
583	даже и	3	1
584	для того	16	1
585	рядом с	5	1
586	связан с	1	1
587	кажется мне	1	1
588	отличаются от	1	1
589	и тех	1	1
590	здесь в	1	1
591	и конкретную	1	1
592	для этого	3	1
593	в ряде	2	1
594	а с	3	1
595	на которые	1	1
596	изучаемое нами	1	1
597	и пр	15	1
598	что им	1	1
599	весьма вероятно	1	1
600	от этого	2	1
601	говорит также	1	1
602	а на	2	1
603	в любой	1	1
604	не требовала	1	1
605	до нашего	1	1
606	ниже но	2	1
607	его как	1	1
608	человек в	1	1
609	о чем	2	1
610	совершенно одинаково	1	1
611	здесь за	1	1
612	него не	1	1
613	вероятно не	1	1
614	именно так	2	1
615	под влиянием	3	1
616	все более	1	1
617	является его	1	1
618	в примечаниях	1	1
619	в самой	4	1
620	в иных	2	1
621	в него	1	1
622	самый факт	1	1
623	к другой	1	1
624	xix века	5	1
625	по своему	1	1
626	далеко еще	1	1
627	нами явление	1	1
628	что же	6	1
629	за рамки	1	1
630	к настоящему	1	1
631	где это	1	1
632	действительно ли	1	1
633	многих других	1	1
634	среди этих	1	1
635	упомянуть еще	1	1
636	действительно не	1	1
637	здесь идет	1	1
638	выходят за	1	1
639	этом случае	2	1
640	и история	1	1
641	в условиях	1	1
642	так хорошо	1	1
643	т п	18	1
644	избавиться вот	1	1
645	практике она	1	1
646	одного лица	1	1
647	д и	2	1
648	только одна	1	1
649	ли в	2	1
650	он за	1	1
651	которая однако	1	1
652	с уже	1	1
653	еще более	1	1
654	его тем	1	1
655	не хотят	1	1
656	хотя бы	10	1
657	только что	1	1
658	силы в	1	1
659	я в	1	1
660	же в	4	1
661	здесь даже	1	1
662	здесь только	2	1
663	нам не	3	1
664	для разрешения	1	1
665	может и	1	1
666	не знает	1	1
667	только как	1	1
668	где как	1	1
669	до посвящения	1	1
670	же относится	1	1
671	в точности	1	1
672	конфликт между	1	1
673	сколько угодно	1	1
674	отношению к	9	1
675	в свое	2	1
676	ниже мы	1	1
677	эти слова	1	1
678	основываясь на	1	1
679	но эти	1	1
680	все что	1	1
681	также не	1	1
682	в частности	4	1
683	уступить место	2	1
684	как на	3	1
685	в таком	3	1
